"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount"
"150","2020-09-02 16:37:19-03","Cenargen","CEN","70903","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Gabriel Hugo Rua","912","2007","04","20",NA,"Brasil","DF","BRASILIA","Área da Fercal, BR-205 L km 8, campo sujo em encosta ao L da estrada","-47.835","-15.5375","870","870","Exsicatas","Base dos culmos delicado e sem folhas.","CEN00070903","CEN00070903",NA,NA,NA,NA,NA,"-47.835","-15.5375",NA,NA,NA,"4"
"151","2020-09-02 16:37:19-03","Cenargen","CEN","71515","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","Glocimar Pereira-Silva","11765","2007","05","11",NA,"Brasil","TO","PALMEIROPOLIS","Estrada Palmeirópolis - Fazenda Itumbiara, km 30 (proprietário Sr. Anderson).","-48.241388","-12.910277","350","350","Exsicatas","Kms marcados a partir do trevo norte da cidade de Palmeirópolis. Área de influência indireta.","CEN00071515","CEN00071515","2010","10",NA,NA,NA,"-48.241388","-12.910277",NA,NA,NA,"4"
"152","2020-09-02 16:37:19-03","Cenargen","CEN","90749","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Priscila Alves Reis - UB","131","2013","02","07",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Sentido portão CAESB, aproximadamente 5 km da barragem Santa Maria.","-47.998611","-15.6525",NA,NA,"Exsicatas","Doação Herbário UB. Brasil. Distrito Federal.","CEN00090749","CEN00090749",NA,NA,NA,NA,NA,"-47.998611","-15.6525",NA,NA,NA,"1"
"153","2020-09-02 16:37:19-03","Cenargen","CEN","90797","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Priscila Alves Reis - UB","226","2013","04","17",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - A esquerda da trilha do Cristal, aprox. 5 km do portão principal.","-47.955555","-15.729166",NA,NA,"Exsicatas","Doação Herbário UB. Brasil. Distrito Federal.","CEN00090797","CEN00090797",NA,NA,NA,NA,NA,"-47.955555","-15.729166",NA,NA,NA,"1"
"154","2020-09-02 16:37:19-03","Cenargen","CEN","13948","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","José Antônio da Silva","320","1981","04","22",NA,"Brasil","DF","BRASILIA","CPAC, Chapada (Planaltina-DF).","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Doação da Embrapa CPAC.","CEN00013948","CEN00013948","2000","06","70570","auto",NA,NA,NA,NA,NA,NA,"1"
"155","2020-09-02 16:37:19-03","Cenargen","CEN","13909","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","José Antônio da Silva","4","1981","02","19",NA,"Brasil","DF","BRASILIA","CPAC - EMBRAPA - Planaltina.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Doação do CPAC.","CEN00013909","CEN00013909","2000","06","70570","auto",NA,NA,NA,NA,NA,NA,"1"
"156","2020-09-02 16:37:19-03","Cenargen","CEN","35849","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","Marco A. Batalha","3186","1999","04","06",NA,"Brasil","GO","GOIAS","Estado de Goiás, Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas.Próxima ao ponto U2. Coordenadas entre 17°49'-18°28'S e 52°39'-53°10'O.","-50.1403007507324","-15.9343996047974",NA,NA,"Exsicatas","Planta inteira. Flores. Frutos.&nf;Doação - Florística do Parque Nacional das Emas.","CEN00035849","CEN00035849","2000","07","63502","auto",NA,NA,NA,NA,NA,NA,"1"
"157","2020-09-02 16:37:19-03","Cenargen","CEN","50531","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","G. H. Rua","Glocimar Pereira-Silva","7501","2003","04","10",NA,"Brasil","GO","LUZIANIA","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do córrego Capão da Anta.","-47.9502983093262","-16.2525005340576","940","940","Exsicatas","Área de Influência Indireta.","CEN00050531","CEN00050531","2007","05","83221","auto",NA,"-4820222.0","-1634778.0",NA,NA,NA,"4"
"158","2020-09-02 16:37:19-03","Cenargen","CEN","16946","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","Bruno Machado Teles Walter","1123","1992","04","12",NA,"Brasil","GO","NIQUELANDIA","Ponte sobre o Rio Bagagem. Distante 32.5 Km da cidade de Niquelândia. estrada Niquelândia/Colinas do Sul.","-48.4597015380859","-14.4738998413086","440","440","Exsicatas","Inflorescência em padrão cor-de-palha e alguns tons de verde. Bacia de inundação da UHE Serra da Mesa.","CEN00016946","CEN00016946","2000","06","74171","auto",NA,"-4820000.0","-1436667.0",NA,NA,NA,"2"
"159","2020-09-02 16:37:19-03","Cenargen","CEN","47626","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","G. H. Rua","Aécio Amaral-Santos","2019","2003","05","20",NA,"Brasil","MG","UNAI","A montante do vertedouro, margem esquerda do Rio Preto.","-46.9061012268066","-16.3575000762939","820","820","Exsicatas","Área de influência da AHE Queimado.","CEN00047626","CEN00047626","2007","04","97926","auto",NA,"-4733222.0","-1620222.0",NA,NA,NA,"4"
"160","2020-09-02 16:37:19-03","Cenargen","CEN","44745","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","Glocimar Pereira-Silva","6188","2002","03","25",NA,"Brasil","MG","UNAI","Campo sujo em topo de morro, cerca de 500 m a Oeste do portão central da AHE Queimado.","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de Influência da AHE Queimado.","CEN00044745","CEN00044745","2002","08","97926","auto",NA,"-4732556.0","-1621556.0",NA,NA,NA,"4"
"161","2020-09-02 16:37:19-03","Cenargen","CEN","44751","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","R. C. Oliveira","Glocimar Pereira-Silva","6194","2002","03","25",NA,"Brasil","MG","UNAI","Campo sujo em topo de morro, cerca de 500 m a Oeste do portão central da AHE Queimado.","-46.9061012268066","-16.3575000762939","850","850","Exsicatas","Área de Influência da AHE Queimado.","CEN00044751","CEN00044751","2002","08","97926","auto",NA,"-4732556.0","-1621556.0",NA,NA,NA,"3"
"162","2020-09-02 16:37:19-03","Cenargen","CEN","58043","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","G. H. Rua","Gabriel Hugo Rua","236","1996","03","15",NA,"Brasil","MT","CUIABA","Ruta de Cuiabá a Chapada dos Guimarães, Km 10, Faz. Bandeira","-56.0966987609863","-15.5960998535156",NA,NA,"Exsicatas","Lugar Humedo. Herbário Facultad Agronomia Y Veterinária Buenos Aires- Argentina. Doação do Ex Herbario Gaspar Xuarez BAA 22925.","CEN00058043","CEN00058043","1997","07","74875","auto",NA,NA,NA,NA,NA,NA,"2"
"163","2019-11-13 11:28:58-03","USP","SPF","186442","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Pereira, RM","Krieger, L","CESJ7546","1969","12",NA,NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SPF00186442","SPF00186442","1976","07","46557","auto",NA,NA,NA,NA,NA,NA,NA
"164","2019-01-25 15:44:48-02","IAC","IAC","18522","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","L.R. Parodi","A. Macedo","4499","1956","03","10",NA,"Brasil","Minas Gerais","Ituiutaba","S.Vicente","-49.465","-18.9689",NA,NA,NA,"Informações adicionais enviadas por Maria do Carmo Macedo, de acordo com o caderno do coletor, em agosto de 2007.",NA,NA,"1956","04",NA,NA,NA,"-49.465","-18.9689","24",NA,NA,NA
"165","2020-02-17 11:30:44-03","UEG","HUEG","10961","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Reis, P.A.","Faria, J.E.Q.","3354","2013","03","21","Southern America","Brasil","Goiás","Alto Horizonte","Fazenda do Sr. Mamoel Braz, Sururuca.","-49.3386001586914","-14.1955995559692",NA,NA,NA,"Erva 1,4m flor anteras amarelas. Espigueta verde.; Cerrado s.s.","HUEG010961",NA,"2013",NA,"27619","auto",NA,NA,NA,NA,NA,NA,NA
"166","2021-02-12 15:02:25-03","UFSCar","SPSC","7161","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","M.A. Batalha","I. A. Silva",NA,"2003","05",NA,NA,"Brasil","Goiás",NA,"Parque Nacional das Emas.",NA,NA,NA,NA,NA,"Cerrado hiperestacional",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"167","2019-11-01 15:16:51-03","UnB","UB","136966","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Rodrigues, RS","Campos, LZO; Faria, JEQ; Chacon, RG; Allem, LN; Gama, R","12","2009","04","14","Southern America","Brasil","Distrito Federal","Brasília",NA,"-48.048611","-15.481944",NA,NA,NA,"Gramínea coletada na APA de Cafuringa nas proximidades do Rio Palmas; Cerrado","UB0026932","UB0026932","2017","01",NA,NA,NA,"-48.048611","-15.481944","17",NA,NA,NA
"168","2019-11-01 15:16:51-03","UnB","UB","138491","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Ramos, DM","2484","2009","07","27","Southern America","Brasil","Distrito Federal","Sobradinho",NA,"-47.727972","-15.664861",NA,NA,NA,"Erva&nf;Frequente; Campo Sujo. Relevo ondulado e susbstrato pedregoso.","UB0026624","UB0026624","2009","07",NA,NA,NA,"-47.727972","-15.664861","27",NA,NA,NA
"169","2019-11-01 15:16:51-03","UnB","UB","102335","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Ratter, JA","81","1967","07","10","Southern America","Brasil","Mato Grosso",NA,"50km S of Nova Xavantina on Xavantina - Aragarças road",NA,NA,NA,NA,NA,"Tall tufted grass, 1,5m to top of inflorescence; Growing in cerradão on ridge crest where the tree crowns cast considerable shade","UB0026602","UB0026602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 15:16:51-03","UnB","UB","109853","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Eugênio, CUO","Amaral, AG; Eugênio, CUO","2355","2007","04",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050",NA,"Coleta de inventário na linha (L) 01, unidade amostral (UA) 28, apelidada em campo como Capim grabde caule flexinha; Erva; Campo Sujo.","UB0026616","UB0026616","2007",NA,NA,NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA
"171","2019-11-01 15:16:51-03","UnB","UB","138532","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Souza, MGM","2523","2010","06","23","Southern America","Brasil","Distrito Federal","Brasília","UNB - Fazenda Água Limpa na trilha para cachoeira.","-47.9425","-15.963333",NA,NA,NA,"Erva rizomatosa.&nf;Frequente.; Cerrado sentido restrito. Relevo levemente ondulado. Substrato argiloso.","UB0026638","UB0026638","2010","06",NA,NA,NA,"-47.9425","-15.963333","23",NA,NA,NA
"172","2019-11-01 15:16:51-03","UnB","UB","14823","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Reis, PA","Martins, CR","368","2004","04","30","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de abril de 2003.","-47.926389","-15.731389",NA,NA,NA,"Erva.; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.","UB0026631","UB0026631","2013","04",NA,NA,NA,"-47.926389","-15.731389",NA,NA,NA,NA
"173","2019-11-01 15:16:51-03","UnB","UB","172818","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Munhoz, CBR","Munhoz, CBR; et al.","3413","2008","03","06","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","1100","1100",NA,"Erva ca. 0,7m. Inflorescência cor verde.; Vereda.","UB0026618","UB0026618","2008","10",NA,NA,NA,"-47.9","-15.930833",NA,NA,NA,NA
"174","2019-11-01 15:16:51-03","UnB","UB","174521","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Chacon, RG","Munhoz, CBR; Silva, MA; Eugênio, CUO; Corrêa, ACG; et al.","3450","2008","03","06","Southern America","Brasil","Distrito Federal","Brasília","REserva Ecológica do IBGE (RECOR).","-47.9","-15.930833","1100","1100",NA,"Erva 0,85 m.Inflorescência cor verde.; Vereda.","UB0026630","UB0026630","2008","07",NA,NA,NA,"-47.9","-15.930833",NA,NA,NA,NA
"175","2019-11-01 15:16:51-03","UnB","UB","179958","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC; Martin, RC","Martins, CR","1234","2012","04","14","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área de coleta situada no entorno da antiga pista de ultraleve.","-47.933889","-15.741944",NA,NA,NA,"Solo: Latossolo, vegetação: Cerrado ralo, presença de Capim-gordura na área.","UB0026606","UB0026606","2012","04",NA,NA,NA,"-47.933889","-15.741944","19",NA,NA,NA
"176","2019-11-01 15:16:51-03","UnB","UB","179959","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC; Martin, RC","Martins, CR","1231","2012","04","14","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área de coleta situada no entorno da antiga pista de ultraleve.","-47.933889","-15.741944",NA,NA,NA,"Solo: Latossolo, vegetação: Cerrado ralo, presença de Capim-gordura na área.","UB0026628","UB0026628","2012","04",NA,NA,NA,"-47.933889","-15.741944","19",NA,NA,NA
"177","2019-11-01 15:16:51-03","UnB","UB","182400","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Fagg, CW; Reis, PA; Ribeiro, TMA","2760","2012","04","25","Southern America","Brasil","Distrito Federal","Brasília","Fercal, 4 KM após o trevo de entrada da Ciplan, à direita.","-47.833056","-15.537778",NA,NA,NA,"Erva rizomatosa.; Campo Limpo, relevo ondulado, substrato laterítico.","UB0026610","UB0026610","2012","04",NA,NA,NA,"-47.833056","-15.537778","25",NA,NA,NA
"178","2019-11-01 15:16:51-03","UnB","UB","182672","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Munhoz, CBR; et al.","3984","2008","05","09","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","1100","1100",NA,"Erva 0,8m. Inflorescência.; Vereda","UB0026608","UB0026608","2008","07",NA,NA,NA,"-47.9","-15.930833",NA,NA,NA,NA
"179","2019-11-01 15:16:51-03","UnB","UB","187237","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Silva, GP; Moreira, GA; Amaral, JP","11765","2007","05","11","Southern America","Brasil","Tocantins","Palmeirópolis","Estrada Palmeirópolis - Fazenda Itumbiara, Km 30 (proprietário Sr. Anderson)","-48.241389","-12.910278","350","350",NA,"Erva cespitosa; Cerrado. Relevo plano. Solo arenoso com presença de quartzo leitoso","UB0026612","UB0026612","2010","10",NA,NA,NA,"-48.241389","-12.910278",NA,NA,NA,NA
"180","2019-11-01 15:16:51-03","UnB","UB","195718","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Reis, PA; Oliveira, RC","131","2013","02","07","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Sentido portão CAESB, aproximadamente 5 Km da barragem Santa Maria,","-47.998611","-15.652417",NA,NA,NA,"Erva; Cerrado Sentido Restrito. Relevo ondulado.Substrato argiloso.","UB0029652","UB0029652",NA,NA,NA,NA,NA,"-47.998611","-15.652417",NA,NA,NA,NA
"181","2019-11-01 15:16:51-03","UnB","UB","195813","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Reis, PA; Silva, AS","226","2013","04","17","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, a esquersa da trilha do Cristal, aprox. 5 km do portão principal.","-47.955667","-15.729167",NA,NA,NA,"Erva ereta.; Cerrado sentido restrito.","UB0029873","UB0029873",NA,NA,NA,NA,NA,"-47.955667","-15.729167",NA,NA,NA,NA
"182","2019-11-01 15:16:51-03","UnB","UB","198627","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Reis, PA","Amaral, AG; Souza, ACM","2936","2012","06","05","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Parcela 4500 norte.","-48.02516","-15.69713",NA,NA,NA,"Erva. 140 cm. Folha madura, seca. Fruto seco, dispersando. Dispersão anemocórica.; Cerrado sensu stricto ralo/ Campo sujo",NA,NA,"2013","01",NA,NA,NA,"-48.02516","-15.69713",NA,NA,NA,NA
"183","2019-11-01 15:16:51-03","UnB","UB","198632","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Reis, PA","Amaral, AG; Munhoz, CBR; Sales, SC","2941","2012","06","06","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Parcela 1500 sul.","-48.00624","-15.71833",NA,NA,NA,"Erva. 80 cm. Folha seca. Fruto seco. Dispersão anemocórica.; Cerrado sensu stricto.",NA,NA,"2013","01",NA,NA,NA,"-48.00624","-15.71833",NA,NA,NA,NA
"184","2019-11-01 15:16:51-03","UnB","UB","183400","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Rua, GH; Oliveira, RC; Bonasora, MG","1027","2011","04","23","Southern America","Brasil","Distrito Federal","Sobradinho","Área da Fercal, BR 205-L km 8, campo sujo em encosta ao L da estrada","-47.834722","-15.544222","832","832",NA,"Local seco e pedregoso",NA,NA,NA,NA,NA,NA,NA,"-47.834722","-15.544222",NA,NA,NA,NA
"185","2019-11-01 15:16:51-03","UnB","UB","203873","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Rodrigues, RS","Faria, JEQ; Moreira, ALC; Romão, DR","3653","2013","05","31","Southern America","Brasil","Goiás","Paraúna","Parque Estadual de Paraúna, Serra das Galés","-50.64","-16.989722","719","719",NA,"Erva 1m. Fruto imaturo verde com mancha marrom; Cerrado rupestre","UB0023358","UB0023358","2017","01",NA,NA,NA,"-50.64","-16.989722","17",NA,NA,NA
"186","2019-11-01 15:16:51-03","UnB","UB","215454","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Ribeiro, ARO","Ribeiro, ARO; Oliveira, RC","359","2014","05","19","Southern America","Brasil","Goiás","Pirenópolis","Saída para o parque Estadual, 1,5 Km Trevo","-48.917694","-15.844125","829","829",NA,"Erva rízomatosa com o comportamento rupícola; Campo rupestre, substrato geral: Arenito pedregoso","UB0030478","UB0030478","2014","05",NA,NA,NA,"-48.917694","-15.844125","24",NA,NA,NA
"187","2019-11-01 15:16:51-03","UnB","UB","37597","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Souza, VC","17212","1997","05","24","Southern America","Brasil","Mato Grosso","Nobres","Nobres, Gleba Coqueiral. Cerca de 43km ao ENE (em linha reta) de Nobres","-55.95","-14.583333",NA,NA,NA,"Erva espiguetas verdes; Savana arborizada (cerrado)","UB0022785","UB0022785","2000","12",NA,NA,NA,"-55.95","-14.583333","24",NA,NA,NA
"188","2019-11-01 15:16:51-03","UnB","UB","37604","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Souza, VC","16589","1997","05","20","Southern America","Brasil","Mato Grosso","Alto Paraguai","Alto Paraguai, Crista da Serra da Bocaina.15km (em linha reta) ao SW de Alto Paraguai. Estrada para Tira Sentido","-56.583333","-14.616667",NA,NA,NA,"Erca, ca. 1m alt.; espiguetas verdes; Savana antropizada (cerrado) entre rochas","UB0022807","UB0022807","2000","12",NA,NA,NA,"-56.583333","-14.616667","24",NA,NA,NA
"189","2019-11-01 15:16:51-03","UnB","UB","75979","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","16449","1966","06","02","Southern America","Brasil","Mato Grosso",NA,"Ca. 84km N of Nova Xavantina",NA,NA,"550","550",NA,"Caespitose, the culms to ca. 1,5m tall; Wet campo","UB0022791","UB0022791","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 15:16:51-03","UnB","UB","75980","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","16121","1966","05","27","Southern America","Brasil","Mato Grosso",NA,"Ca. 210km N of Nova Xavantina",NA,NA,"500","500",NA,"Caespitose, to ca. 1,25m tall; Disturbed cerrado and gallery margin, Rio Turvo","UB0022793","UB0022793","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:16:51-03","UnB","UB","75981","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","16067","1966","05","25","Southern America","Brasil","Mato Grosso",NA,"Ca. 60km N de Nova Xavantina",NA,NA,"550","550",NA,"Caespitose, the culms to ca. 40cm tall; Gallery forest","UB0022798","UB0022798","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:16:51-03","UnB","UB","75982","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","16055","1966","05","25","Southern America","Brasil","Mato Grosso",NA,"Ca. 60km N of Nova Xavantina",NA,NA,"550","550",NA,"Caespitose, the culms to 50cm tall; Gallery forest","UB0022800","UB0022800","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:16:51-03","UnB","UB","75983","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Davidse, G","Irwin, HS","17394","1966","06","18","Southern America","Brasil","Mato Grosso",NA,"Ca. 96km S of Nova Xavantina",NA,NA,"500","500",NA,"Caespitose, the culms to ca. 1,25m tall; Gallery forest","UB0022803","UB0022803","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:16:51-03","UnB","UB","75984","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","21372","1968","03","18","Southern America","Brasil","Goiás",NA,"10km S of Guará",NA,NA,"550","550",NA,"Culms to ca. 1m tall; Cerrado. Gallery forest and adjacent cerrado","UB0022788","UB0022788","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-01 15:16:51-03","UnB","UB","75985","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Irwin, HS","14200","1966","03","28","Southern America","Brasil","Goiás",NA,"Ca. 35km N of Formosa on road to São Gabriel",NA,NA,"950","950",NA,"Caespitose, the culms to ca. 80cm tall; Cerrado, Rio Paraná","UB0022795","UB0022795","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Ramos, DM","2484","2009","07","27","Southern America","Brasil","Distrito Federal","Sobradinho",NA,"-47.727972","-15.664861",NA,NA,NA,"Erva&nf;Frequente; Campo Sujo. Relevo ondulado e susbstrato pedregoso.","UB0026620","UB0026620","2009","07",NA,NA,NA,"-47.727972","-15.664861","27",NA,NA,NA
"197","2019-11-01 15:16:51-03","UnB","UB","75987","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Silva, JB","224","1968","05","06","Southern America","Brasil","Goiás","Anápolis","Anápolis, Fazenda Extrema","-48.966667","-16.333333",NA,NA,NA,"Capim com 1m de altura, piloso, em pequenas touceiras, pouco frequente em área de campo limpo","UB0022790","UB0022790","1999","09",NA,NA,NA,"-48.966667","-16.333333","12",NA,NA,NA
"198","2019-11-01 15:16:51-03","UnB","UB","75988","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Anderson, WR","9704","1973","05","04","Southern America","Brasil","Mato Grosso",NA,"Ca 35km (straight line) ENE of Barra do Garças",NA,NA,"500","500",NA,"Scattered in cerrado; Hillside cerrado","UB0022789","UB0022789","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
