"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"625","2019-11-01 15:16:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Narain, LBB","14190","1971","Southern America","Surinam","W van Christiaankondre",NA,"Beneden-Marowijne; In zwamp ten","UB0020793",NA,"11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-01 15:16:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bresky, A; Radovancich, A","1","1988","Southern America","Argentina","Colonia Yahapé, Ea. Doña Marina, km 1151/53",NA,"Potrero sin pastoreo",NA,NA,"12","15","Corrientes","Berón de Astrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-01 15:16:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Clayton, WD; Eiten, G","4643","1965","Southern America","Brasil","3km N of City of Itapecerica da Serra",NA,NA,"UB0021233","UB0021233","02","13","São Paulo","Itapecerica da Serra","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA,NA
"628","2020-08-20 14:59:45-03","UFSC","FLOR","50411","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","273","2013",NA,"Brasil","Refúgio de Vida Silvestre (REVIS) dos Campos de Palmas.",NA,"Banhado turfoso em campo natural. Erva.","FLOR0050411",NA,"01","19","Paraná","Palmas","-51.6075","-26.533611","Campestrini, S.","1295","1295","51º36'27''W","26º32'1''S","2013","06",NA,NA,"13",NA,NA,NA,NA,NA
"629","2020-08-20 14:59:45-03","UFSC","FLOR","49172","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dalmolim, E.B.; Zanin, A.","210","2013",NA,"Brasil","Estrada por dentro do Parque, em direção a Urubici.",NA,NA,"FLOR0049172",NA,"03","23","Santa Catarina","Bom Jardim da Serra","-49.593889","-28.218333",NA,"1295","1295","49º35'38''W","28º13'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-08-20 20:41:30-03","UFSC","FLOR","50025","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Ferreira, J.P.R.","348","2013",NA,"Brasil","Entre o Centro Acadêmico da Biologia e o córrego, UFSC, Trindade, Ilha de Santa Catarina.",NA,"erva","FLOR0050025","FLOR0050025","03","06","Santa Catarina","Florianópolis","-48.523611","-27.600278","Ferreira, J.P.R.",NA,NA,"48º31'25''W","27º36'1''S","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-08-20 20:41:30-03","UFSC","FLOR","48987","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bardelli-Silva, M.Y.","220","2012",NA,"Brasil","REPAR.",NA,"erva ereta, 0,4m altura. Formação pioneira com influência flúvio-lacustre.","FLOR0048987",NA,"05","14","Paraná","Araucária","-49.4103012084961","-25.5930995941162","Trevisan, R.","890","890",NA,NA,"2013",NA,"21346","auto",NA,NA,NA,NA,NA,NA
"632","2020-08-20 14:59:45-03","UFSC","FLOR","18232","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Sacco, J.C.","632","1957",NA,"Brasil","Granja Santa Terezinha Filial.",NA,"Freqüente","FLOR0018232",NA,"03","20","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002","Parodi, L.R.",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"633","2020-08-20 14:59:45-03","UFSC","FLOR","48348","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Nuernberg, A.; Mello, A.S.","1066","2011",NA,"Brasil","Morro dos conventos.",NA,"herbácea","FLOR0048348",NA,"06","04","Santa Catarina","Araranguá","-49.4858016967773","-28.934700012207","Mello, A.S.",NA,NA,NA,NA,"2011","04","19353","auto","04",NA,NA,NA,NA,NA
"634","2020-08-20 14:59:45-03","UFSC","FLOR","49174","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dalmolim, E.B.; Zanin, A.","219","2013",NA,"Brasil","Morro da Igreja.",NA,NA,"FLOR0049174",NA,"03","24","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"635","2015-04-17 16:12:27-03","UFMT","UFMT","41124","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Silva, R.H.","44","2008",NA,"Brasil","Margem do Rio Paraguai.",NA,"Doação Universidade Federal de Mato Grosso do Sul.; erva, flor durante boa parte do ano, fruto durante boa parte do ano, possui nós pilosos em forma de anel, no caule.; campo inundável","UFMT00041124",NA,"09","22","Mato Grosso do Sul","Corumbá","-57.623333","-18.97275","Silva, R.H.",NA,NA,"-57.623333","-18.97275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2015-04-17 16:12:26-03","UFMT","UFMT","15838","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Da Silva, C.J.","403","1981",NA,"Brasil","Estação Ecológica de Taiamã - Rio Paraguazinho.",NA,"planta fixa as margens do batume com pêlo nas folhas.","UFMT00015838",NA,"12","10","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436","Sendulsky, P.",NA,NA,NA,NA,"1982","01","172193","auto","01",NA,NA,NA,NA,NA
"637","2018-10-03 21:33:32-03","UFMT","UFMT","40280","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Strussmann, C.; Drumond, M.A.","05","1985",NA,"Brasil","Base de Pesquisa IBDF.",NA,"pantanal.","UFMT00040280",NA,"06","25","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471","Valls, J.F.M.",NA,NA,NA,NA,"1985","10","200792","auto",NA,NA,NA,NA,NA,NA
"638","2015-04-17 16:12:26-03","UFMT","UFMT","26333","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Vilhalva, D.A.A.","23","1999",NA,"Brasil","Fazenda Retiro Novo .Pirizal",NA,"herbácea com inflorescência.; Floresta semidecidual.","UFMT00026333",NA,"03","14","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471","Pott, V.J.",NA,NA,NA,NA,"2000","05","200792","auto","20",NA,NA,NA,NA,NA
"639","2020-05-19 17:19:44-03","UFMT","UFMT","20298","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","SchessI, M.","0606921281","1992",NA,"Brasil","Highway Nr. 122 (Poconé-Porto Cercado) approximately at Km 27,5.",NA,"Pantanal Ecology Project.; slightly inundated earthmound savanna, dominated by Curatella americana (campo de murundus).","UFMT00020298",NA,"06","06","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"640","2015-04-17 16:12:27-03","UFMT","UFMT","4794","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Silva, C.J.","423","1982",NA,"Brasil","Rodovia Transpantaneira- Km 09.",NA,NA,"UFMT00004794",NA,"03","26","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"641","2015-04-17 16:12:27-03","UFMT","UFMT","4728","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Silva, C.J.","221","1981",NA,"Brasil","Rodovia Transpantaneira Km 13 margem esquerda.",NA,NA,"UFMT00004728",NA,"04","09","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471","Sendulsky, T.",NA,NA,NA,NA,"1982","01","200792","auto","01",NA,NA,NA,NA,NA
"642","2015-04-17 16:12:27-03","UFMT","UFMT","26596","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","58","2003",NA,"Brasil","Fazenda Jaguaribe - Serra do Amolar.",NA,"Herbácea com inflorescência.; Baía ( Thomaz S2 P2).","UFMT00026596",NA,"03","28","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"643","2021-03-04 15:42:12-03","IF","SPSF","22889","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Leersia","hexandra","Leersia hexandra",NA,"P.Affonso","227","1998","América do Sul","Brasil","P.E.Serra do Mar, Curucutu",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"03","07","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"Liliopsida",NA,NA,NA,NA
"644","2021-03-04 15:42:12-03","IF","SPSF","52866","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R.T.Shirasuna","3286","2014","América do Sul","Brasil","Bonsucesso",NA,"COLETA: Herbácea com aprox. 40cm de altura. Inflorescência verde-vinácea.; GEOGRAFIA: Em brejo. Rodoanel norte. Lote 6. OAE 604.;",NA,NA,"03","10","SP","Guarulhos","-46.425556","-23.391111",NA,"773","773",NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"645","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra","(Sw.) Döll","Sello, HL","s.n.",NA,"Southern America","Brazil","In Brasilia australi atque prope Montevideo lecta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra","(Sw.) Döll","Forssell, KBJ","s.n.Herb,",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"1847",NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Andersson, NJ","s.n.",NA,"Southern America","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"648","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Andersson, NJ","s.n.",NA,"Southern America","Argentina","prope Buenos Ayres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"649","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Andersson, NJ","s.n.",NA,"Southern America","Argentina","et varietatem grandifloram prope Buenos Ayres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"650","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Sellow, F","s.n.",NA,"Southern America","Brazil","in Brasilia australi atque prope Montevideo Lecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"651","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Forssell, KBJ","s.n.",NA,"Southern America","Brazil","in provincia Pernambucana (fide herbarii Holmiensis)",NA,NA,NA,NA,NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"652","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Sellow, F","s.n.",NA,"Southern America","Brazil","in Brasilia australi atque prope Montevideo Lecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"653","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Fischeri","s.n.",NA,"Southern America","Brazil","in provincia Pernambucana (fide herbarii Holmiensis)",NA,NA,NA,NA,NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"654","2017-09-11 17:12:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Oryza","hexandra","Oryza hexandra grandiflora","Döll","Weigelt, C","596",NA,"Southern America","Surinam","Extra ditionem nostram in udis prope Paramaribo typum legit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora"
"655","2021-02-08 12:54:42-03","UFRGS","ICN","148120","S","Plantae","Monocotyledon",NA,"Poaceae","Cf. Leersia","hexandra","Cf. Leersia hexandra","Sw.","Longhi-Wagner, HM; Amaral, L","9727",NA,"América do Sul","Brasil","Parque Estadual de Itapuã",NA,"Folhas glaucas. Sem flor.; Na água e campo úmido.",NA,NA,NA,NA,"RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:53:43-03","UFRGS","ICN","041055","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Boechat, S","s.n.","1977","América do Sul","Brasil","Itaimbezinho.",NA,"Em banhado.",NA,NA,"04",NA,"RS","Cambará do Sul","-50.1446990966797","-29.0478000640869","Boechat, S",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"657","2021-02-08 12:53:43-03","UFRGS","ICN","121862","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Garcia, EN","703","2002","América do Sul","Brasil","Fazenda dos Touros",NA,"Erva rizomatosa.Em área com um ano de pousio após dois anos consecutivos de cultivo convencional de arroz irrigado.",NA,NA,"01","09","RS","Capivari do Sul","-50.5147018432617","-30.1450004577637","Garcia, EN",NA,NA,NA,NA,"2002","08","17105","auto","05",NA,NA,NA,NA,NA
"658","2021-02-08 12:53:43-03","UFRGS","ICN","063086","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Arzivenco, L","528","1979","América do Sul","Brasil","Fundos capão da fonte.",NA,"Banhado.",NA,NA,"01","20","RS","Esmeralda","-51.190299987793","-28.0536003112793","Longhi-Wagner, H",NA,NA,NA,NA,"1985","06","38649","auto",NA,NA,NA,NA,NA,NA
"659","2021-02-08 12:53:43-03","UFRGS","ICN","034185","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Allem, A","111","1976","América do Sul","Brasil","Campo Satélite nº 1 da Fazenda Nhumirim.",NA,"Cespitosa.; Em campo.",NA,NA,NA,NA,"MT","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:53:43-03","UFRGS","ICN","049741","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schinini, A","s.n.","1973","América do Sul","Paraguai","Riberas el río Paraguay.",NA,"Plantas de Paraguay.",NA,NA,"03","24","Central","Itá Enramada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:53:43-03","UFRGS","ICN","049743","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schinini, A","s.n.","1973","América do Sul","Paraguai","Riberas el río Paraguay.",NA,"Plantas de Paraguay.",NA,NA,"03","24","Central","Itá Enramada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:53:43-03","UFRGS","ICN","049744","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Quarín, C","697","1972","América do Sul","Argentina",NA,NA,"Plantas da Argentina.; Em terrenos bajos inundados.",NA,NA,"12","23","Santa Fe","Villa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:53:43-03","UFRGS","ICN","135580","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","França, F; Miranda, E; Oliveira, P; Castro, M; Cavalcanti, G","3913","2002","América do Sul","Brasil","Marimbus",NA,"Doação Herbário HUEFS 68624 - planta tratada com álcool comercial; erva aquática emergente até 1m, espiguetas jovens vináceas, anteras brancas, estigma branco; vegetação herbáceo-arbustiva, área alagada, margem do alagado",NA,NA,"12","14","BA","Lençóis","-41.3325","-12.676111",NA,"340","340","-41.3325","-12.676111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:53:43-03","UFRGS","ICN","047950","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Allem, A; Valls, J; Vieira, G; Comastri, J","2330","1978","América do Sul","Brasil","Faz. St. Delfina.",NA,"Cenargem - Embrapa.; Erva estolonífera com estolhos até 1m de comprimento. Frequente e muitas vezes dominante.; À margem do rio Abrobral.",NA,NA,"11","02","MS","Corumbá","-57.6533012390137","-19.0091991424561","Valls, J",NA,NA,NA,NA,"1978","11","295160","auto",NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:53:43-03","UFRGS","ICN","047930","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Allem, A; Valls, J; Vieira, G;","2396","1978","América do Sul","Brasil","Fazenda Descalvados.",NA,"Cenargem - Embrapa.; Erva estolonífera com estolhos pouco arraigados e flotantes até 150 cm.; Abundante no campo baixo de beira de toda a fazenda.",NA,NA,"06","04","MT","Cáceres","-57.6789016723633","-16.0706005096436","Valls, J",NA,NA,NA,NA,"1978","11","172193","auto",NA,NA,NA,NA,NA,NA
"666","2021-02-08 12:53:43-03","UFRGS","ICN","088209","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pilz, A","328","1988","América do Sul","Brasil",NA,NA,NA,NA,NA,"04","23","RS","Camaquã","-51.812198638916","-30.8511009216309","Pilz, A",NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:53:43-03","UFRGS","ICN","142663","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Caporal, FJM","s.n.","2004","América do Sul","Brasil","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"campo pastejado; área alagada",NA,NA,"02","05","RS","Canguçu","-52.6755981445312","-31.3950004577637","Caporal, FJM","305","305",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:53:43-03","UFRGS","ICN","025274","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Irgang, B","s.n.","1974","América do Sul","Brasil","Campo junto a estradinha a direita do acesso à Tramandaí (Na Free Way) - Osório.",NA,"No banhado junto a estrada.",NA,NA,"01","30","RS","Osório","-50.2696990966797","-29.8866996765137","Valls, J",NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:53:43-03","UFRGS","ICN","053093","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schwarzbold, A","42","1980","América do Sul","Brasil","Lagoa do Lessa.",NA,NA,NA,NA,"04","08","RS","Osório","-50.2696990966797","-29.8866996765137","Longhi-Wagner, H",NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:53:43-03","UFRGS","ICN","148157","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Longhi-Wagner, HM; Welker, CAD","9935","2006","América do Sul","Brasil","Morro Santana",NA,NA,NA,NA,"01","04","RS","Porto Alegre","-51.2299995422363","-30.0331001281738","Welker, CAD",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:53:43-03","UFRGS","ICN","169464","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Welker, CAD","36","2004","América do Sul","Brasil","Morro Santana",NA,"banhado",NA,NA,"12","10","RS","Porto Alegre","-51.2299995422363","-30.0331001281738","Welker, CAD",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:53:43-03","UFRGS","ICN","023782","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Jung, J","175","1973","América do Sul","Brasil","Fazenda São Leandro.",NA,NA,NA,NA,"03","09","RS","Rosário do Sul","-54.9141998291016","-30.25830078125","Valls, J",NA,NA,NA,NA,"1973","06","71660","auto","04",NA,NA,NA,NA,NA
"673","2021-02-08 12:53:43-03","UFRGS","ICN","174741","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Lorscheitter, ML; Baptista, LRM","s.n.","2008","América do Sul","Brasil","Turfeira do Banhado Amarelo",NA,NA,NA,NA,"04","05","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,"838","838",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:53:43-03","UFRGS","ICN","129257","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Peixoto, A; Giasson, M","s.n.","2001","América do Sul","Brasil","Itapuã Lag.do Palácio",NA,NA,NA,NA,"02","15","RS","Viamão","-51.0233001708984","-30.0811004638672","Peixoto, A",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"675","2021-02-08 12:53:43-03","UFRGS","ICN","048278","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bueno, O","2242","1980","América do Sul","Brasil","Morro da Grota.",NA,"Herbário Prof. Dr. Alarich R.H. Schultz - HAS - 11320.; Planta pouco numerosa, dispersa.; Baixada úmida, beira d'água.",NA,NA,"03","19","RS","Viamão","-51.0233001708984","-30.0811004638672","Longhi-Wagner, H",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:53:43-03","UFRGS","ICN","160240","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Amaral, L","200","2005","América do Sul","Brasil","7km da estrada para Cassino",NA,NA,NA,NA,"01","19","RS","Rio Grande","-52.0985984802246","-32.0349998474121","Longhi-Wagner, HM",NA,NA,NA,NA,"2015","03","82892","auto","10",NA,NA,NA,NA,NA
"677","2021-02-08 12:53:43-03","UFRGS","ICN","049913","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Irgang, B","s.n.","1981","América do Sul","Brasil","Taim.",NA,NA,NA,NA,"03",NA,"RS","Rio Grande","-52.0985984802246","-32.0349998474121","Irgang, B",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA
"678","2021-02-08 12:53:43-03","UFRGS","ICN","044914","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Valls, J","4651","1979","América do Sul","Brasil","Arroio da Estiva.",NA,"Várzea. Frequente na área.",NA,NA,"04","24","RS","São Borja","-56.0043983459473","-28.6606006622314","Valls, J",NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:53:43-03","UFRGS","ICN","130895","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Paz, J","78","2003","América do Sul","Brasil",NA,NA,"Turfeira",NA,NA,"02","08","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525","da Luz, M; Paz, J",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"680","2021-02-08 12:53:43-03","UFRGS","ICN","172923","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Lorscheitter, ML; Baptista, LRM","s.n.","2010","América do Sul","Brasil","Turfeira do Banhado Amarelo",NA,NA,NA,NA,"01","09","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"681","2021-02-08 12:53:43-03","UFRGS","ICN","014700","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dutra, J","700","1904","América do Sul","Brasil","Quinta São Manoel",NA,"Banhado.",NA,NA,"03",NA,"RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"682","2021-02-08 12:53:43-03","UFRGS","ICN","027782","S","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","LIndeman, J; Porto, ML","s.n.","1972","América do Sul","Brasil","Parque de Torres. Limite N de dentro.",NA,"Mato de banhado.",NA,NA,"07","14","RS","Torres","-49.7268981933594","-29.3353004455566","LIndeman, J",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
