"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"561","2020-09-12 05:00:02-03","US","US","3549703","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","K. J. Wurdack, C. Perry, K. Glennon, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","2006","8","29","Guyana","Potaro-Siparuni",NA,"Headed N of airstrip into gallery forest at head of Kourme Creek","-59.4083","5.18056",NA,NA,"448",NA,NA,"US01017659","US01017659_01",NA,NA,NA,"4169",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","3315863","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","T. Henkel & R. Williams","1993","7","22","Guyana","Potaro-Siparuni",NA,"Kaieteur plateau; 3 km WNW from falls along Kaieteur-Kuribrong trail","-59.5","5.2",NA,NA,"540",NA,NA,"US00511549",NA,NA,NA,NA,"2367",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","1705333","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Y. Mexia","1936","5","14","Peru","Cusco",NA,"Departamento Cuzco. Provincia La Convencion; upper valley of Rio Sambray; western affluent of Vilcanota.",NA,NA,NA,NA,"1700",NA,NA,"US03241705",NA,NA,NA,NA,"8068",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","3493369","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. M. Redden, M. Lyle, C. Perry, R. Williams & C. Paul","2004","2","11","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Mazaruni River. 0.25 miles S of Base Camp 6","-60.6527","6.04072",NA,NA,"547",NA,NA,"US00881273",NA,NA,NA,NA,"2672",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","2123201","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"-- Reitz & Klein, --","1953","6","12","Brazil","Santa Catarina",NA,"Barra do Sul. Araquarí.",NA,NA,NA,NA,"5",NA,NA,"US03241739","US03241739_01",NA,NA,NA,"789",NA,"Gentianales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","3032173","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"S. R. Hill, C. A. Cid Ferreira, J. Guedes, J. L. Santos & et al.","1983","6","22","Brazil","Amazonas",NA,"3 km E of Borba near the rio Madeira; munic. Borba.","-59.58","-4.38",NA,NA,NA,NA,NA,"US03241717","US03241717_01",NA,NA,NA,"12752",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","2931719","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. Hatschbach","1982","2","18","Brazil","Paraná",NA,"Serra Marumbi, picada frontal (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,"US03241718","US03241718_01",NA,NA,NA,"44595",NA,"Gentianales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"568","2020-09-12 05:00:02-03","US","US","3417548","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. L. Kelloff, K. Rankin & D. Gopaul","1993","7","11","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls National Park, around airstrip","-59.4833","5.16667",NA,NA,"300",NA,NA,"US00653369",NA,NA,NA,NA,"890",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"569","2020-09-12 05:00:02-03","US","US","3315914","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Gleason, C.","B. Hoffman & L. Patterson","1992","1","28","Guyana","Essequibo Isl-W. Demerara",NA,"Arawak Amerindian land, Timberhead Resort, 3 km up Pokerero River from Santa Mission; North of compound","-58.35","6.58333",NA,NA,"5","15",NA,"US00475319","US00475319_01",NA,NA,NA,"883",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"570","2020-09-12 05:00:02-03","US","US","3538350","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Henkel & B. Hoffman","1992","11","13","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts, small tributary of Heiba River 4 km E of Chinowieng Village","-60.1167","5.45",NA,NA,"700",NA,NA,"US00973909","US00973909_01",NA,NA,NA,"241",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"571","2020-09-12 05:00:02-03","US","US","2174665","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Bro. Gines","1953","8","1","Venezuela",NA,NA,NA,NA,NA,NA,NA,"600",NA,NA,"US01120732",NA,NA,NA,NA,"3545",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"572","2020-09-12 05:00:02-03","US","US","2677975","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P.; Maas, P. J.","R. S. Cowan & T. R. Soderstrom","1962","2","8","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, along trail from plane landing to Kaieteur Falls","-59.48","5.16",NA,NA,"427",NA,NA,"US00880393",NA,NA,NA,NA,"1787",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"573","2020-09-12 05:00:02-03","US","US","2677976","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","R. S. Cowan & T. R. Soderstrom","1962","2","2","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, along trail from plane landing to Kaieteur Falls","-59.48","5.16",NA,NA,"427",NA,NA,"US00691733",NA,NA,NA,NA,"1704",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"574","2020-09-12 05:00:02-03","US","US","3631493","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","2010","7","12","Guyana","Cuyuni-Mazaruni",NA,"Tulameng Mtn. eastern flank, cut line west from Camp 5 (N 5°32'50.1' W 60°55'44.1) to 5°33'10.4N, 60°57'31.7N and 910m elevation, towards Camp 6 (N 5°33'10.6, W 60°57'28.8, 915m)","-60.9289","5.54725",NA,NA,"854","910",NA,"US01087863","US01087863_01",NA,NA,NA,"5305",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"575","2020-09-12 05:00:02-03","US","US","3474383","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Henkel, J. Husher & R. James","1998","5","16","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts., upper Ireng R., top of Kurutuik Falls","-59.9833","5.08333",NA,NA,"800",NA,NA,"US00825774",NA,NA,NA,NA,"6519",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"576","2020-09-12 05:00:02-03","US","US","1357515","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"E. P. Killip & A. C. Smith","1929","5","7","Peru","Ayacucho",NA,"Dept. Ayacucho: Aina, between Huanta and Río Apurimac.",NA,NA,NA,NA,"750","1000",NA,"US03241698","US03241698_01",NA,NA,NA,"22593",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"577","2020-09-12 05:00:02-03","US","US","3451517","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","2001","6","4","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, base of first of three escarpments","-59.925","5.33444",NA,NA,"712",NA,NA,"US00767573",NA,NA,NA,NA,"8937",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"578","2020-09-12 05:00:02-03","US","US","2704821","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","J. A. Steyermark","1972","5","18","Venezuela","Amazonas",NA,"Sierra Parima, la frontera Venezolana-Brasilera, a unos 45 km al noroeste de las cabeceras del Río Orinoco","-63.93","2.45",NA,NA,"1300",NA,NA,"US00749822",NA,NA,NA,NA,"105967",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"579","2020-09-12 05:00:02-03","US","US","3208641","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","1980","4","13","Brazil","Bahia",NA,"Serra Geral de Caitité. 9.5km. S. of Caitité on road to Brejinhos das Ametistas.","-42.5","-14.12",NA,NA,"1000",NA,NA,"US03241719","US03241719_01",NA,NA,NA,"21309",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"580","2020-09-12 05:00:02-03","US","US","3106636","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","1987","10","7","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, 100 to 700 m upstream from the falls","-59.4833","5.18333",NA,NA,"425",NA,NA,"US00691730",NA,NA,NA,NA,"45",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"581","2020-09-12 05:00:02-03","US","US","3230629","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"M. A. Silva","1991","2","12","Brazil","Minas Gerais",NA,"Município de Rio Paranaíba. Fazenda Olhos D' Água.","-46.25","-19.15",NA,NA,NA,NA,NA,"US03241707","US03241707_01",NA,NA,NA,"1075",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"582","2020-09-12 05:00:02-03","US","US","3181591","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","B. M. Boom, A. L. Weitzman & W. R. Buck","1985","2","8","Venezuela","Amazonas","Río Negro","Cerro de la Neblina Base Camp, Río Mawarinuma","-66.16","0.83",NA,NA,"140",NA,NA,"US00880394","US00880394_01",NA,NA,NA,"5693",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US","2406261","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. Hatschbach","1962","5","31","Brazil","Paraná",NA,"Mun. Paranagua, Rio Pereque.",NA,NA,NA,NA,NA,NA,NA,"US03241708","US03241708_01",NA,NA,NA,"9151",NA,"Gentianales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","3384255","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","C. Ehringhaus","1995","5","21","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; N of Surama","-59.05","4.16667",NA,NA,"200",NA,NA,"US00629690","US00629690_01",NA,NA,NA,"130",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","3315926","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L.; Gleason, C.","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1992","5","23","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; basecamp 8.6 km NE Imbaimadai on Partang River tributary; 1 km NNW","-60.2636","5.77667",NA,NA,"675","700",NA,"US00475332",NA,NA,NA,NA,"1819",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","3315922","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1992","5","20","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; basecamp 8.6 km NE Imbaimadai on Partang River tributary, 0.5 km E","-60.2636","5.77667",NA,NA,"600",NA,NA,"US00475329",NA,NA,NA,NA,"1724",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","2861333","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. T. Prance, T. Dobzhansky & J. F. Ramos","1973","12","6","Brazil","Roraima",NA,"Brazilian Amazonia, Auaris Mission, Rio Auaris; Campina forest.",NA,NA,NA,NA,"792",NA,NA,"US03241706","US03241706_01",NA,NA,NA,"20032",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","2220095","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","1952","10","26","Colombia","Vaupés",NA,"Río Negro: San Felipe and vicinity (below confluence of Río Guainía and Río Casiquiare).","-67","1.83",NA,NA,"183",NA,NA,"US03241736",NA,NA,NA,NA,"18049",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"589","2020-09-12 05:00:02-03","US","US","3571361","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","2009","5","6","Guyana","Cuyuni-Mazaruni",NA,"Kako River on savanna near old farm","-60.632","5.71453",NA,NA,"486",NA,NA,"US01087597","US01087597_01",NA,NA,NA,"4878",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"590","2020-09-12 05:00:02-03","US","US","2166931","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & I. Cabrera","1951","8","4","Colombia","Vaupés",NA,"Río Kananarí: Cerro Isibukuri. Piedra de arenisca.",NA,NA,NA,NA,"250","700",NA,"US03241734","US03241734_01",NA,NA,NA,"13328",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"591","2020-09-12 05:00:02-03","US","US","3417532","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. L. Kelloff, E. A. Christenson, P. DePriest & M. Tamessar","1994","6","11","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park; on trail to Tukeit before ravine","-59.4833","5.16667",NA,NA,"300",NA,NA,"US00653353",NA,NA,NA,NA,"1032",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"592","2020-09-12 05:00:02-03","US","US","2220094","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","1952","10","24","Colombia","Vaupés",NA,"Río Negro: San Felipe and vicinity (below confluence of Río Guainía and Río Casiquiare).","-67","1.83",NA,NA,"183",NA,NA,"US03241735","US03241735_01",NA,NA,NA,"17970",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"593","2020-09-12 05:00:02-03","US","US","2166916","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R. E. Schultes & I. Cabrera","1951","7","7","Colombia",NA,NA,"Amazonas-Vaupés. Río Apaporis: Cachivera de Jirijirimo y alrededores.",NA,NA,NA,NA,"250",NA,NA,"US03241732",NA,NA,NA,NA,"12961",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"594","2020-09-12 05:00:02-03","US","US","3486545","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","2003","6","28","Guyana","Potaro-Siparuni",NA,"Mt. Wokomung, plateau above first of four escarpments","-59.8206","5.11008",NA,NA,"1135",NA,NA,"US00889719",NA,NA,NA,NA,"10244",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"595","2020-09-12 05:00:02-03","US","US","3417327","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. A. Mori, S. Heald & C. Perry","1997","3","21","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 20 mi. SW on Karupukari/Annai Road, transect to mt. peak","-58.8167","4.425",NA,NA,"70",NA,NA,"US00704726",NA,NA,NA,NA,"24518",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"596","2020-09-12 05:00:02-03","US","US","2589287A","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P. J. M.","J. A. Steyermark & G. S. Bunting","1970","4","17","Venezuela","Amazonas",NA,"San Carlos de Río Negro","-67.06","1.93",NA,NA,"125",NA,NA,"US00749823","US00749823_01",NA,NA,NA,"102730",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"597","2020-09-12 05:00:02-03","US","US","3360320","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. McDowell, B. Hoffman & K. Lance","1991","6","20","Guyana","Cuyuni-Mazaruni",NA,"To plateau at South end of Haiamatipu","-60.5333","5.46667",NA,NA,"610","914",NA,"US00588250",NA,NA,NA,NA,"4737",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"598","2020-09-12 05:00:02-03","US","US","1284838","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. Johnson","1914","6","20","Brazil","Paraná",NA,"Porto de Cima, in silva primaeva ad terram.",NA,NA,NA,NA,"200",NA,NA,"US03241721","US03241721_01",NA,NA,NA,"565a",NA,"Gentianales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"599","2020-09-12 05:00:02-03","US","US","2994086","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"C. E. Calderón, O. P. Monteiro & J. Guedes","1979","6","20","Brazil","Amazonas",NA,"Rio dos Pombos (tributary of the Yuma River); waterfall ca. 3 km. upstream from intersection with Transamazon Highway, and 73 km. E. of the Aripuana River.",NA,NA,NA,NA,NA,NA,NA,"US03241716","US03241716_01",NA,NA,NA,"2615",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"600","2020-09-12 05:00:02-03","US","US","3572666","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","2010","7","6","Guyana","Cuyuni-Mazaruni",NA,"Tulameng Mtn., ascending from Cara Creek along easternmost projection of Tulameng Mtn. to 5°33'29.5N, 60°54'3.6W (summit 1534m, N 5°33'27.1, W 60°59'34.7)","-60.898","5.54669",NA,NA,"517","620",NA,"US01074250",NA,NA,NA,NA,"6888",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"601","2020-09-12 05:00:02-03","US","US","2593217A","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. T. Prance, B. S. Pena, E. Forero, J. F. Ramos & O. P. Monteiro","1967","4","5","Brazil","Amazonas",NA,"Brazilian Amazônia, Manaus-Itacoatiara Highway, Rio Urubu, right bank. North of road.",NA,NA,NA,NA,NA,NA,NA,"US03241711","US03241711_01",NA,NA,NA,"4788",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"602","2020-09-12 05:00:02-03","US","US","1351069","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"E. P. Killip & A. C. Smith","1926","12","11","Colombia","Santander",NA,"Eastern Cordillera, Dept. Santander: Mesa de los Santos.",NA,NA,NA,NA,"1500",NA,NA,"US03241697","US03241697_01",NA,NA,NA,"15134",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"603","2020-09-12 05:00:02-03","US","US","2905782","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"G. Scott",NA,NA,NA,"Peru","Loreto",NA,"Gran Pajonal, Obenteni Forest Floor.",NA,NA,NA,NA,"1000","1200",NA,"US03241695","US03241695_01",NA,NA,NA,"891",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"604","2020-09-12 05:00:02-03","US","US","3434959","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. D. Clarke","1996","2","5","Guyana","Cuyuni-Mazaruni",NA,"Waleliwatipu (Aymatoi), N of Paruima; in vic. of camp","-61.0203","5.89472",NA,NA,"1090",NA,NA,"US00663443",NA,NA,NA,NA,"1027",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"605","2020-09-12 05:00:02-03","US","US","1416692","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"M. Bang","1892","7",NA,"Bolivia",NA,NA,"Mapiri.",NA,NA,NA,NA,NA,NA,NA,"US03241723","US03241723_01",NA,NA,NA,"1562",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"606","2020-09-12 05:00:02-03","US","US","2819403","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"J. Cuatrecasas","1947","3","24","Colombia","Valle del Cauca",NA,"Departamento del Valle. Cordillera Occidental, vertiente occidental; Hoya del río Dígua: Río San Juan, abajo de Queremal a la derecha del río entre km. 52 y 53.",NA,NA,NA,NA,"1300","1500",NA,"US03241727",NA,NA,NA,NA,"23956",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"607","2020-09-12 05:00:02-03","US","US","3417533","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","C. L. Kelloff, E. A. Christenson & P. DePriest","1994","6","4","Guyana","U. Demerara-Berbice",NA,"Mabura Hill, along white sand road to Tropenbos field station","-58.6667","5.33333",NA,NA,"50",NA,NA,"US00653354",NA,NA,NA,NA,"1010",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"608","2020-09-12 05:00:02-03","US","US","3315923","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1992","5","20","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; basecamp 8.6 km NE Imbaimadai on Partang River tributary, 0.5 km E","-60.2636","5.77667",NA,NA,"600",NA,NA,"US00475330",NA,NA,NA,NA,"1723",NA,"Gentianales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
