"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"560","2020-09-12 05:00:02-03","US","US","2850111","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"A. H. Gentry & G. T. Prance","1976","6","26","Peru","Junín",NA,"La Merced, on outskirts of town","-75.32","-11.05",NA,NA,"US00244226",NA,NA,"16399","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"650",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","1357445","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"E. P. Killip & A. C. Smith","1929","5","5","Peru","Ayacucho",NA,"Ccarrapa, between Huanta and Rio Apurimac",NA,NA,NA,NA,"US00244144",NA,NA,"22481","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1000",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","3446779","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"H. van der Werff, R. Vásquez, B. Gray & J. Campos","2001","3","29","Peru","San Martin",NA,"Rioja, along road Rioja-Yorongos-La Florida",NA,NA,NA,NA,"US00737785",NA,NA,"16446","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1000",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","2965778","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"C. M. Ochoa","1982","2","11","Peru","Huánuco",NA,"Huanuco, Bajando de Chinchao near Puente Duran",NA,NA,NA,NA,"US00244191",NA,NA,"14589","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1900",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","2903340","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"A. H. Gentry, M. O. Dillon, P. Berry & J. Aronson","1978","6","29","Peru","Cusco",NA,"Paucartambo, Km 151 Paucartambo-Pilcopata road, 19 km below Pillahuata",NA,NA,NA,NA,"US00244182",NA,NA,"23571","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244182_01",NA,"1520",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","1158970","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"O. Buchtien","1917","12",NA,"Bolivia","La Paz",NA,"Prov. Nor Yungas, Millnguaya in Nord-Yungas","-67.62","-16.35",NA,NA,"US00244119",NA,NA,"4034","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1700",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","1540417","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"C. Schunke","1929","6",NA,"Peru","Junín",NA,"Chanchamayo Valley",NA,NA,NA,NA,"US00244146",NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244146_01",NA,"1200",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"567","2020-09-12 05:00:02-03","US","US","3043825","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"D. N. Smith, L. Acosta & A. Pretel","1982","6","2","Peru","Pasco",NA,"Prov. Oxapampa; Rio Boqueria, ca 26 km from Oxapampa via Rio Yamaquizu","-75.28","-10.5",NA,NA,"US00244095",NA,NA,"1781","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1870",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"568","2020-09-12 05:00:02-03","US","US","2960848","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"A. H. Gentry, M. O. Dillon, P. Berry & J. Aronson","1978","6","30","Peru","Madre de Dios",NA,"2-8 km N of Salvacion on road to Shintuya",NA,NA,NA,NA,"US00244230",NA,NA,"23602","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"500",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"569","2020-09-12 05:00:02-03","US","US","1903059","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"J. J. Soukup","1947","8",NA,"Peru","Junín",NA,"La Merced",NA,NA,NA,NA,"US00244160",NA,NA,"3388","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244160_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"570","2020-09-12 05:00:02-03","US","US","3471089","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"T. Miranda, L. Cayola, F. Canqui, R. Alvarez & J. Tito","2003","4","17","Bolivia","La Paz",NA,"La Paz: Franz Tamayo. Senda Apolo-San José de Uchupiamonas, a media hora antes de llegar al Naranjal.","-68.35","-14.6",NA,NA,"US00817525",NA,NA,"723","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00817525_01",NA,"1785",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"571","2020-09-12 05:00:02-03","US","US","3528312","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"J. L. Clark, J. R. Bennett & N. Leon","2005","3","31","Ecuador","Zamora-Chinchipe",NA,"Chinchipe. Dry roadside, ca., 6 km W of Zumba on road to Amaluza.","-79.1633","-4.8364",NA,NA,"US00910202",NA,NA,"8961","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1400",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"572","2020-09-12 05:00:02-03","US","US","1359315","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"E. P. Killip & A. C. Smith","1929","6","14","Peru","Junín",NA,"Colonia Perene",NA,NA,NA,NA,"US00244147",NA,NA,"25022","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"680",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"573","2020-09-12 05:00:02-03","US","US","2829874","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"C. Ridoutt","1943","7","31","Peru","Loreto",NA,"Prov. Coronel Portillo; km 209, road to Aguaytia",NA,NA,NA,NA,"US00244202",NA,NA,"USM 12913","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"574","2020-09-12 05:00:02-03","US","US","2250770","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"M. Cárdenas","1951","3",NA,"Bolivia","Santa Cruz",NA,"San Javier - Santa Cruz",NA,NA,NA,NA,"US00244125",NA,NA,"5246","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"500",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"575","2020-09-12 05:00:02-03","US","US","1571021","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"A. Weberbauer","1929","2","19","Peru","Cusco","Quispicanchis","Quispicanchis, Chaupichaca, Marcapata valley","-70.9","-13.48",NA,NA,"US00244142",NA,NA,"7830","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244142_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"576","2020-09-12 05:00:02-03","US","US","3444003","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"M. Flores, V. Jimenez & L. Campos","1999","6","21","Peru","Cajamarca",NA,"Prov. San Ignacio, localidad de Crucero","-78.9192","-5.0781",NA,NA,"US00737740",NA,NA,"24","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1100",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"577","2020-09-12 05:00:02-03","US","US","1358091","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"E. P. Killip & A. C. Smith","1929","5",NA,"Peru","Junín",NA,"La Merced","-75.32","-11.05",NA,NA,"US00244199",NA,NA,"23391","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"700",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"578","2020-09-12 05:00:02-03","US","US","2587534A","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"F. Woytkowski","1961","7","17","Peru","Junín",NA,"Yucapata ad Yaupi",NA,NA,NA,NA,"US00244173",NA,NA,"6618","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1400",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"579","2020-09-12 05:00:02-03","US","US","3013653","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"T. B. Croat","1984","4","3","Peru","Huánuco",NA,"Huanuco, along hwy between Huanuco + Tingo Maria, in valley of Rio Huallaga, along N slope of the divide, near km 443.5","-76.05","-9.63",NA,NA,"US00244097",NA,NA,"57805","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"2010",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"580","2020-09-12 05:00:02-03","US","US","3557739","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Skog, L. E.",NA,NA,NA,"F. R. Fosberg","1947","8","7","Peru","Cusco",NA,"Santa Ysabel, in valley of Rio Cosnipata, Prov. Puacartambo","-71.45","-13.03",NA,NA,"US01106902",NA,NA,"28360","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1000",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"581","2020-09-12 05:00:02-03","US","US","2948317","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"S. G. Beck","1981","6","18","Bolivia","Beni",NA,"Prov. Ballivian, Palos Blancos, 64 km toward San Borja",NA,NA,NA,NA,"US00244136",NA,NA,"6861","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"650",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"582","2020-09-12 05:00:02-03","US","US","2782844","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"D. C. Wasshausen & F. Encarnación","1975","5","30","Peru","Cusco",NA,"Prov. La Convencion; Cordillera Vilcabamba, opposite Hacienda Luisiana, along Rio Mapituriani, a tributary of Rio Apurimac",NA,NA,NA,NA,"US00244225",NA,NA,"489","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244225_01",NA,"680",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"583","2020-09-12 05:00:02-03","US","US","2533260","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"R. F. Steinbach","1966","7","21","Bolivia","Santa Cruz",NA,"Angostura - Cercado Santa Cruz",NA,NA,NA,NA,"US00244129",NA,NA,"300","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"550",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"584","2020-09-12 05:00:02-03","US","US","3018136","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"J. C. Solomon & M. Uehling","1984","4","3","Bolivia","La Paz",NA,"Prov. Nor Yungas, 16.5 km NE of Chuspipata (13.6 km SW of Yolosa)","-67.78","-16.22",NA,NA,"US00244089",NA,NA,"12151","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"2100",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"585","2020-09-12 05:00:02-03","US","US","2104282","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"R. Scolnik","1948","9","15","Peru","Loreto",NA,"Sinchorio",NA,NA,NA,NA,"US00244215",NA,NA,"1115","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244215_01",NA,"1520",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"586","2020-09-12 05:00:02-03","US","US","3043826","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"D. N. Smith, L. Acosta & A. Pretel","1982","6","2","Peru","Pasco",NA,"Prov. Oxapampa; Rio Boqueria ca 26 km from Oxapampa via Rio Yamaquizu","-75.28","-10.5",NA,NA,"US00244094",NA,NA,"1761","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244094_01",NA,"1870",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"587","2020-09-12 05:00:02-03","US","US","3693235","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"J. L. Clark, L. Clavijo, J. Janovec, M. Overstreet & J. Wells","2010","5","17","Peru","Cusco",NA,"Provincia Quispicanchis. Distrito: Camanti, mature forest along Rio Cadena, SE of Quincemil, KM 229-225 on main highway Quincemil-Cusco (highway Interoceánica - Transamazónica). Farm property of Brownislaw Kalinowski.","-70.8636","-13.36",NA,NA,"US01910107",NA,NA,"11473","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"900","1000",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"588","2020-09-12 05:00:02-03","US","US","3543881","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"J. L. Clark & Gesneriad Research Expedition 2007 Participants","2007","5","31","Ecuador","Morona-Santiago",NA,"Limón Indanza. Cultivated herb in the Plaza Central of San Juan Bosco.","-78.5767","-3.0158",NA,NA,"US00962386",NA,NA,"9842","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"2202",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"589","2020-09-12 05:00:02-03","US","US","3375544","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"H. van der Werff, B. Gray, R. Rojas & R. Vasquez","1998","3","23","Peru","San Martín",NA,"Prov. Rioja; along road Rioja - Pedro Ruiz","-77.6764","-5.6742",NA,NA,"US00608694",NA,NA,"15487","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1170",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"590","2020-09-12 05:00:02-03","US","US","3442850","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"J. L. Clark & E. Rodriguez","2002","8","3","Bolivia","Cochabamba",NA,"Chaparé, Main highway from Cochabamba to Villa Tunari; near km 124-129 (from Cochabamba).","-65.6526","-17.044",NA,NA,"US00662478",NA,NA,"6776","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"800",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"591","2020-09-12 05:00:02-03","US","US","2271488","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"R. Reitz","1958","5","20","Peru","Cusco",NA,"Machupicchu",NA,NA,NA,NA,"US00244171",NA,NA,"5978","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"2200",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"592","2020-09-12 05:00:02-03","US","US","2950172","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"M. O. Dillon","1981","7","11","Peru","Loreto",NA,"Prov. Coronel Portillo; La Divisoria, ca 35 km NNE of Tingo Maria on road to Pucallpa, Ceja de la Montana",NA,NA,NA,NA,"US00244188",NA,NA,"2650","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,"1600",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"593","2020-09-12 05:00:02-03","US","US","2850066","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"L. E. Skog, J. Skog & G. Lamas M.","1978","5","22","Peru","Junín",NA,"Prov. Tarma; beyond Vitoc, about 5 km from Mina San Vicente on Ramon-Monobamba road",NA,NA,NA,NA,"US00244180",NA,NA,"5004","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00244180_01",NA,"1100",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"594","2020-09-12 05:00:02-03","US","US","1878359","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Boggan, J. K.; Skog, L. E.",NA,NA,NA,"J. J. Soukup","1944","8",NA,"Peru","Junín",NA,"Oxapampa",NA,NA,NA,NA,"US00244204",NA,NA,"2425","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"595","2020-09-02 16:29:40-03","Cenargen","CEN","105871","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Wiehler","V. J. Pott","2013","04",NA,"Vali Joana Pott","2005","08","31","Brasil","MS","BODOQUENA","Local rio Salobrinha , Fazenda Canaã, divisa Parque Nacional da Serra da Bodoquena.","-56.785","-20.683611",NA,"Ilha rochosa e tufa calcária dentro de rio 5-7 m de larg. Solo rocha e matéria orgânica. Doação HMS nº 10851. Embrapa Gado de Corte. Mato Grosso do Sul - Campo Grande. Projeto: Avaliação Ecológica Rápida do Parque Nacional da Serra da Bodoquena.","CEN00105871",NA,NA,"8059",NA,"Exsicatas",NA,NA,NA,"CEN00105871",NA,"150","150","-56.785","-20.683611",NA,NA,NA,"1",NA
"596","2019-06-05 10:33:35-03","UFG","HJ","2696","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Luzia Francisca de Souza","2019","05","20","Gielf, F.S. et al.","2008","06","15","Brasil","Goiás","Jataí","Zona urbana, jardim.","-51.720833","-17.964722",NA,"ambiente cultivado. Jardins","HJ00002696",NA,NA,"67",NA,NA,NA,NA,NA,"HJ00002696",NA,NA,NA,"51º43'15''W","17º57'53''S",NA,NA,NA,NA,NA
"597","2019-06-19 14:41:34-03","UFG","HJ","3910","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Luzia Francisca de Souza","2019","05","20","Gielf, F.S.","2009","06","25","Brasil","Goiás","Jataí","UFG, Campus Jatobá, viveiro.","-51.718333","-17.921944",NA,NA,"HJ00003910",NA,NA,"99",NA,NA,NA,NA,NA,"HJ00003910",NA,"600","600","51º43'6''W","17º55'19''S",NA,NA,NA,NA,NA
"598","2014-04-04 18:27:28-03","PNFM","IRAI","185","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Cordeiro, J.; Barbosa, E.","2008","01","01","Moura, R.C.","2007","06","16","Brasil","Paraná","Curitiba","Faculdades Integradas do Brasil, Tarumã",NA,NA,NA,NA,"IRAI00000185",NA,NA,"002",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2014-04-04 18:27:28-03","PNFM","IRAI","187","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Cordeiro, J.; Barbosa, E.","2008","01","01","Nielsen, P.L.","2007","06","18","Brasil","Paraná","Curitiba","Faculdades Integradas do Brasil, Tarumã",NA,NA,NA,NA,"IRAI00000187",NA,NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2014-04-04 18:27:28-03","PNFM","IRAI","2001","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Ristow, R.","2013","07","04","Kuchler, R.M.","2010","03","07","Brasil","Paraná","Guaratuba","Centro","-48.574167","-25.883056",NA,"Herbácea, flor vermelha","IRAI00002001",NA,NA,"165",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"-48.574167","-25.883056",NA,NA,NA,NA,NA
"601","2021-03-25 13:52:18-03","UNIVILLE","JOI","2974","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Hinshitz, L.K.R.","2015","10","19","J.M. Silva","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito - Bodoquena, Rio Olaria.","-56.4818992614746","-21.1210994720459","71352","; HABITAT: em rochas na beira do rio encaichoeirado","JOI002974","auto",NA,"4951",NA,NA,NA,NA,NA,"JOI002974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-03-25 13:52:18-03","UNIVILLE","JOI","1225","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Hinshitz, L.K.R.","2015","10","19","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6347007751465","-26.9906005859375","8793","; HABITO: herbácea","JOI001225","auto",NA,"797",NA,NA,NA,NA,NA,"JOI001225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2021-03-25 13:52:18-03","UNIVILLE","JOI","1224","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Hinshitz, L.K.R.","2015","10","19","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6347007751465","-26.9906005859375","8793","ANo de coleta: 2000; HABITO: herbácea, rizomatosa","JOI001224","auto",NA,"796",NA,NA,NA,NA,NA,"JOI001224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2021-03-25 13:52:18-03","UNIVILLE","JOI","13368","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Hinshitz, L.K.R.","2015","10","19","Lucélia","2001","07","09","Brasil","Santa Catarina","Joinville","Rua General Valga Neves 347, Bairro Atiradores.","-48.8456001281738","-26.3043994903564","37150","Herbário Joinville - Museu Botânico Municipal - 702","JOI013368","auto",NA,"2",NA,NA,NA,NA,NA,"JOI013368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-10-07 09:15:52-03","UEFS","HUEFS","44208","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Hatschbach, G.","1997","08","13","Brasil","Mato Grosso","Chapada dos Guimarães","Córrego Cachoeirinha.","-55.749698638916","-15.460599899292","107042","Dos paredões à beira de cachoeira.","HUEFS0044208","auto",NA,"66827",NA,NA,NA,"Angiospermae","Lamiales","HUEFS0044208",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"606","2019-10-07 09:15:52-03","UEFS","HUEFS","73240","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Hatschbach, G.","2002","11","12","Brasil","Mato Grosso","Bonito","Fazenda Baía das Garças, Cachoeira do Rio Aquidaban",NA,NA,NA,NA,"HUEFS0073240",NA,NA,"74128",NA,NA,NA,"Angiospermae","Lamiales","HUEFS0073240",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"607","2019-10-07 09:15:52-03","UEFS","HUEFS","116036","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Silva, J.M.","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito_Bodoquena, Rio Olaria.","-56.4818992614746","-21.1210994720459","71352",NA,"HUEFS0116036","auto",NA,"4951",NA,NA,NA,"Angiospermae","Lamiales","HUEFS0116036",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"608","2019-10-07 09:15:52-03","UEFS","HUEFS","133135","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","G.Hatschbach","2006",NA,NA,"Silva, J.M.","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito- Bodoquena, Rio Olaria.","-56.4818992614746","-21.1210994720459","71352",NA,"HUEFS0133135","auto",NA,"4951",NA,NA,NA,"Angiospermae","Lamiales","HUEFS0133135",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
