"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","recordNumber","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","individualCount","phylum"
"141","2021-02-08 12:44:47-03","UFRGS","ICN","114172","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","Rio das Antas, 28°48.030S 50°25.654W collection from ca. 0 5km upstream of confluence of ths river with the Rio das Antas.","Nos 5131-5145 collected from separete rocks in tha sema area along strech of river can 100m long.; Common, divided leaves. Moraes River, a samll river (ca 10m wide) that drains into the larger Ro das Antas.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5145","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"142","2021-02-08 12:44:47-03","UFRGS","ICN","114173","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","Rio das Antas, 28°48.081S 50°25.772W 16 km S of town of Bom Jesus about 150 m downstream of confluence with Moraes Rives","Rocks of Rio das Antas are coated with a white material, podostomads were found only few rocks.; Occasioanl, divided leaved, exposed plants.",NA,NA,"Mello, AS","2009","09","30","RS","-50.429444","-28.801111","-50.429444","-28.801111",NA,"5146","Bom Jesus",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"143","2021-02-08 12:44:47-03","UFRGS","ICN","114184","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","ca. 41 km N of city on BR-116","Nos. 5156-5159 collected in same area within 10 meters of each other.; Abundant, divided leaves, submerged in rain swollen river, collected in heavy rain. Pellotas River (boarder of states, collected in heavy rain). Pelotas River (boarder of states o",NA,NA,"Mello, AS","2009","09","24","RS","-50.762222","-28.210833","-50.762222","-28.210833",NA,"5157","Vacaria","625","625",NA,NA,NA,NA,"Dicotyledon"
"144","2021-02-08 12:44:47-03","UFRGS","ICN","114187","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","27°17.650S 50°02.599W Salto Pombinha (a waterfall) About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, leaved much branched and narrow, In spray zone away from directly falling water, either on the side or behin",NA,NA,"Mello, AS","2009","09","24","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5160","Pouso Redondo","463","463",NA,NA,NA,NA,"Dicotyledon"
"145","2021-02-08 12:44:48-03","UFRGS","ICN","114212","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","24","América do Sul","Brasil","27°00.761S 49°22.469W 3 km S of town on BR 470","Nos, 5184-5185 collected in same river, on rocks ca. 2m apart.; Occacional, small stemmed plants. Small river (Rio São Luiz) that drains into Rio Itajaí, 3 km S of town Apiuna.",NA,NA,"Mello, AS","2009","09","23","SC","-49.374444","-27.0125","-49.374444","-27.0125",NA,"5184","Apiúna","6","6",NA,NA,NA,NA,"Dicotyledon"
"146","2021-02-08 12:44:48-03","UFRGS","ICN","114213","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","24","América do Sul","Brasil","27°00.761S 49°22.469W 3 km S of town of Apiuna on BR 470","Nos. 5184-5185 collected in same river, onm rocks ca 2m apart.; Occasional, small stemmed plants. Smaal river (Rio São Luis) that drains in to Rio Itajaí.",NA,NA,"Mello, AS","2009","09","23","SC","-49.374444","-27.0125","-49.374444","-27.0125",NA,"5185","Apiúna","6","6",NA,NA,NA,NA,"Dicotyledon"
"147","2021-02-08 12:44:48-03","UFRGS","ICN","114214","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","24","América do Sul","Brasil","Small river (ca. 3m wide) that drains into Rio Itajaí do Norte, about 14 km N of BR-470 east side of Rio Itajaí do Norte","Colletec next to a chicken farm.; Commom, small stemmed planst. Plants collected from 3-4 rocks but given tha sema collecting number. River swollen from recent rains.",NA,NA,"Mello, AS","2009","09","23","RS",NA,NA,NA,NA,NA,"5186",NA,"207","207",NA,NA,NA,NA,"Dicotyledon"
"148","2021-02-08 12:44:48-03","UFRGS","ICN","186514","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Mello, AS; Carvalho, CE","2016","01","26","América do Sul","Brasil","Rio Caí","Erva reófita, grandes populações com caules pequenos; Grande rio com forte correnteza",NA,NA,"Mello, AS","2016","01","27","RS","-51.074444","-29.295833","-51.074444","-29.295833",NA,"ASM1253","Nova Petrópolis",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"149","2021-02-08 12:44:48-03","UFRGS","ICN","187467","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Mello, AS; Carvalho, CE","2016","07","03","América do Sul","Brasil","Rio Pelotas","Reófita; Rio Encachoeirado",NA,NA,"Mello, AS","2016","07","03","RS","-50.292778","-28.451667","-50.292778","-28.451667",NA,"ASM1296","Bom Jesus","78","78",NA,NA,NA,NA,"Dicotyledon"
"150","2021-02-08 12:44:47-03","UFRGS","ICN","027106","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Waechter, JL","1975","01","04","América do Sul","Brasil","interior","Em corredeira.",NA,NA,"Mello, AS","2009","09","23","RS","-52.4258003234863","-29.7175006866455",NA,NA,NA,"s.n.","Santa Cruz do Sul",NA,NA,"38612","auto",NA,NA,"Dicotyledon"
"151","2021-02-08 12:44:47-03","UFRGS","ICN","066437","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Brack, P","1985","11","30","América do Sul","Brasil","Parque Estadual do Turvo",NA,NA,NA,"Mello, AS","2009","09","30","RS","-53.75830078125","-27.3710994720459",NA,NA,NA,"s.n.","Tenente Portela",NA,NA,"14404","auto",NA,NA,"Dicotyledon"
"152","2021-02-08 12:44:48-03","UFRGS","ICN","125393","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Ruschel, D","2002","12","16","América do Sul","Brasil","no Vale das Trutas","planta em corredeira",NA,NA,"Mello, AS","2009","09","30","RS","-50.0657997131348","-28.7483005523682",NA,NA,NA,"s.n.","São José dos Ausentes",NA,NA,"42598","auto",NA,NA,"Dicotyledon"
"153","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","44641","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Irgang, B.E.","2005","02",NA,NA,"Brasil","Rio Piraju",NA,"HAS0044641",NA,NA,NA,NA,NA,"Rio Grande do Sul","-54.9608001708984","-28.4083003997803",NA,NA,NA,"s.n.","São luiz Gonzaga",NA,NA,"39496","auto",NA,NA,"Magnoliophyta"
