"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"1039","2020-09-12 05:00:02-03","US","US","532443","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"C. A. M. Lindman","1892","11","22","Brazil","Rio Grande do Sul",NA,"S. José do Norte, in dumetis solo uliginoso [interpreted]",NA,NA,NA,NA,NA,"US01398379","US01398379_01","A 715","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1040","2020-09-12 05:00:02-03","US","US","2881342","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. H. Kirkbride & H. Chamba-R.","1978","2","21","Ecuador","Napo",NA,"Canton Quijos, At the edge of the Río Cosanga, 0.5-1 km S of Cosanga","-77.87","-0.5",NA,NA,NA,"US01398304",NA,"4277","South America - Neotropics",NA,NA,"1920",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1041","2020-09-12 05:00:02-03","US","US","2423188","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Bro. Adolfo M.","1963","4","10","Bolivia","Cochabamba",NA,"Collapapampa, valley of Cochabamba",NA,NA,NA,NA,NA,"US01398351","US01398351_01","4","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1042","2020-09-12 05:00:02-03","US","US","2852347","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"S. G. E. Saunders","1968","7","28","Peru","Huancavelica",NA,"1 kilometer before Huari, right side of road, Div of Huaribamba, prov. Tayacaja [interpreted]",NA,NA,NA,NA,NA,"US01398359",NA,"1148","South America - Neotropics",NA,NA,"3170",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1043","2020-09-12 05:00:02-03","US","US","2419505","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"N. C. Fassett","1944","4","27","Colombia","Santander",NA,"Between La Paz and Velez",NA,NA,NA,NA,NA,"US01398284","US01398284_01","25152","South America - Neotropics",NA,NA,"2195",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1044","2020-09-12 05:00:02-03","US","US","1909175","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"T. Meyer","1942","2","2","Argentina","La Rioja",NA,"Provincia La Rioja, Dep G Lavallae, Guandacol [interpreted]",NA,NA,NA,NA,NA,"US01398404",NA,"4213","South America",NA,NA,"950",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1045","2020-09-12 05:00:02-03","US","US","2906740","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"C. P. Diaz, H. Osores & N. Jaramillo","1978","12","2","Peru","Loreto",NA,"Provincia: Coronel Portillo, carretera Federico Basadre, Km 99, Trocha hacia derecha, Arboretum Von Humboldt","-75.08","-8.75",NA,NA,NA,"US01398354",NA,"687","South America - Neotropics",NA,NA,"350",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1046","2020-09-12 05:00:02-03","US","US","1560096","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. C. B. Mutis","1760",NA,NA,"Colombia",NA,NA,"Mutis' notes, accompanying specimens at Madrid",NA,NA,NA,NA,NA,"US01398300","US01398300_01","3148","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1047","2020-09-12 05:00:02-03","US","US","2294346","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. Pivetta","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"Vale Veneto Cachoeira",NA,NA,NA,NA,NA,"US01398375","US01398375_01","s.n.","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1048","2020-09-12 05:00:02-03","US","US","1857237","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. Soukup","1944","8",NA,"Peru","Pasco",NA,"Oxapampa [interpreted]",NA,NA,NA,NA,NA,"US01398361",NA,"2677","South America - Neotropics",NA,NA,"1600",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1049","2020-09-12 05:00:02-03","US","US","3579566","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","McKee, G. S., (US), NMNH",NA,NA,NA,"P. Acevedo-Rodriguez","2000","7","25","Bolivia","La Paz",NA,"LaPaz: Inquisivi; along road to Suri, vic. of Bridge over Rio Kato.",NA,NA,NA,NA,NA,"US01061202","US01061202_01","11153","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1050","2020-09-12 05:00:02-03","US","US","2628757","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. García Barriga","1962","7","30","Colombia","Cundinamarca",NA,"Gachetá a Ubalá; Laguna Verde",NA,NA,NA,NA,NA,"US01398279",NA,"17489","South America - Neotropics",NA,NA,"1800","2000",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1051","2020-09-12 05:00:02-03","US","US","2257157","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"E. L. Little Jr.","1944","3","25","Colombia","Huila",NA,"Cordillera Oriental",NA,NA,NA,NA,NA,"US01398301",NA,"7466","South America - Neotropics",NA,NA,"1067",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1052","2020-09-12 05:00:02-03","US","US","1776465","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"B. A. Krukoff","1939","7","1","Bolivia","La Paz",NA,"Province of S. Yungas: Basin of Rio Bopi,San Bartolome (near Calisaya)",NA,NA,NA,NA,NA,"US01398346",NA,"10355","South America - Neotropics",NA,NA,"750","900",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1053","2020-09-12 05:00:02-03","US","US","3034688","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Hatschbach","1982","3","2","Brazil","Paraná",NA,"Rio Barigui (mun Curitiba)",NA,NA,NA,NA,NA,"US01398367","US01398367_01","44619","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1054","2020-09-12 05:00:02-03","US","US","2426602","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Del Puerto","1964","11",NA,"Uruguay","San Jose",NA,"Balneario Kiyú",NA,NA,NA,NA,NA,"US02257740",NA,"3733","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1055","2020-09-12 05:00:02-03","US","US","2292092","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"R. M. Tryon & A. F. Tryon","1956","10","7","Peru","Cusco",NA,"Prov. Convencion",NA,NA,NA,NA,NA,"US01398389",NA,"5387","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1056","2020-09-12 05:00:02-03","US","US","2687207","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Eiten, L. T. Eiten & I. Mimura","1965","2","7","Brazil","São Paulo",NA,"Município de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista","-50.57","-22.37",NA,NA,NA,"US01398363","US01398363_01","5877","South America - Neotropics",NA,NA,"500","550",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1057","2020-09-12 05:00:02-03","US","US","2015420","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"R. Espinosa","1947","2","8","Ecuador",NA,NA,"Rio Guayabal (La Toma)",NA,NA,NA,NA,NA,"US01398306","US01398306_01","E1249","South America - Neotropics",NA,NA,"1400",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1058","2020-09-12 05:00:02-03","US","US","1379894","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"ex herb. Glaziou",NA,NA,NA,"Brazil",NA,NA,"R. J.",NA,NA,NA,NA,NA,"US01398384","US01398384_01","7495","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1059","2020-09-12 05:00:02-03","US","US","1917562","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Herter","1930","4","17","Uruguay","San Jose",NA,"Barra Sta Lucia [interpreted]",NA,NA,NA,NA,NA,"US01398417",NA,"525a","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1060","2020-09-12 05:00:02-03","US","US","3065441","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"R. Wasum & et al.","1986","5","5","Brazil","Rio Grande do Sul",NA,"São Gabriek -BR 290",NA,NA,NA,NA,NA,"US01398370","US01398370_01","1522","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1061","2020-09-12 05:00:02-03","US","US","1857227","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"T. Meyer","1944","11","19","Argentina","Buenos Aires",NA,"Carmen de Patagones [interpreted]",NA,NA,NA,NA,NA,"US01398401","US01398401_01","6972","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1062","2020-09-12 05:00:02-03","US","US","2204384","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"E. Asplund","1940","8","27","Peru","Huanuco",NA,"Dep. Huánuco, Chapajilla (near Tingo Maria",NA,NA,NA,NA,NA,"US01398358","US01398358_01","13349","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1063","2020-09-12 05:00:02-03","US","US","2292101","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"R. M. Tryon & A. F. Tryon","1956","10","27","Peru","Junin",NA,"Prov. Tarma, 3 km n of La Merced",NA,NA,NA,NA,NA,"US01398334",NA,"5442","South America - Neotropics",NA,NA,"750",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1064","2020-09-12 05:00:02-03","US","US","1096825","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"K. Fiebrig",NA,NA,NA,"Bolivia",NA,NA,"Bermejo",NA,NA,NA,NA,NA,"US01398348",NA,"2503","South America - Neotropics",NA,NA,"1400",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1065","2020-09-12 05:00:02-03","US","US","1095545","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. G. Lorentz","1881","2",NA,"Argentina",NA,NA,"Sierras Pampeanas, Sierra Ventana",NA,NA,NA,NA,NA,"US01398397",NA,"s.n.","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1066","2020-09-12 05:00:02-03","US","US","2419300","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"N. C. Fassett","1944","10","17","Colombia","Norte de Santander",NA,"In roadside ditch, Cúcuta",NA,NA,NA,NA,NA,"US00998948","US00998948_01","25940","South America - Neotropics",NA,NA,"213",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1067","2020-09-12 05:00:02-03","US","US","1542730","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"F. L. Herrera","1932","5",NA,"Peru",NA,NA,"Reg: valle del urubamba, [illegible text]",NA,NA,NA,NA,NA,"US01398388",NA,"3473","South America - Neotropics",NA,NA,"2400",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1068","2020-09-12 05:00:02-03","US","US","2137679","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. A. Allard","1949","11","1","Peru","San Martin",NA,"Arroyo Bravo, about 40 km. from Tingo Maria on highway to Pucallpa",NA,NA,NA,NA,NA,"US01398357",NA,"22066","South America - Neotropics",NA,NA,"1250",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1069","2020-09-12 05:00:02-03","US","US","3479524","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. Sundue & M. Nee","2002","4","21","Bolivia","Santa Cruz",NA,"Prov. Andrés Ibáñez, 4.3 km (by dirt road) NW of bridge over Río Piraí at La Bélgica","-63.245","-17.5233",NA,NA,NA,"US01398338","US01398338_01","696","South America - Neotropics",NA,NA,"370",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1070","2020-09-12 05:00:02-03","US","US","2257085","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"F. Prieto",NA,NA,NA,"Ecuador","Azuay",NA,"Along rio Matadero 1-4 km west and southwest of Cuenca, Prov. Azuay: Vicinity of Cuenca",NA,NA,NA,NA,NA,"US01398298",NA,"E-2711?","South America - Neotropics",NA,NA,"2499","2713",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1071","2020-09-12 05:00:02-03","US","US","2257086","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"W. H. Camp","1945","5","7","Ecuador","Chimborazo",NA,"Cañon of the río Chanchan near Huigra",NA,NA,NA,NA,NA,"US01398305",NA,"E-3055","South America - Neotropics",NA,NA,"1219","1372",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1072","2020-09-12 05:00:02-03","US","US","299396","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Gibert",NA,NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,"US01398415",NA,"696","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1073","2020-09-12 05:00:02-03","US","US","3086025","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. C. Solomon & S. Urcullo","1985","8","26","Bolivia","Santa Cruz",NA,"Prov. Ichilo. parque Nacional Amboró. Ca 15 km (SE) up the Río Pitasama from the Rí Surutú","-63.67","-17.73",NA,NA,NA,"US01398342",NA,"14072","South America - Neotropics",NA,NA,"700",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1074","2020-09-12 05:00:02-03","US","US","922016","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. Jörgensen","1917","4","5","Argentina","Catamarca",NA,"Dep de Andalgalá, Andalgala sobre acequias [interpreted]",NA,NA,NA,NA,NA,"US01398463",NA,"1549","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1075","2020-09-12 05:00:02-03","US","US","2687208","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Eiten, L. T. Eiten & I. Mimura","1965","2","7","Brazil","São Paulo",NA,"Município de Paraguacu Paulista: 6 km north of city of Paraguacu Paulista","-50.57","-22.37",NA,NA,NA,"US01398364","US01398364_01","5877","South America - Neotropics",NA,NA,"500","550",NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1076","2020-09-12 05:00:02-03","US","US","1111303","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"F. Didrichsen","1845",NA,NA,"Peru","Lima",NA,NA,NA,NA,NA,NA,NA,"US01398386",NA,"3177","South America - Neotropics",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1077","2020-09-12 05:00:02-03","US","US","2290555","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"N. C. Fassett","1944","10","17","Colombia","Norte de Santander",NA,"In roadside ditch, Cúcuta",NA,NA,NA,NA,NA,"US01398293",NA,"25940","South America - Neotropics",NA,NA,"213",NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1078","2020-09-12 05:00:02-03","US","US","2137325","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","2","28","Brazil","Santa Catarina",NA,"Mun. Jaguaruna; Swamp Jaguaruna","-49","-28.62",NA,NA,NA,"US01398378","US01398378_01","5934","South America",NA,NA,NA,NA,NA,"Equisetales",NA,NA,"Pteridophyte",NA,NA,"1",NA,NA,NA
"1079","2020-09-02 16:24:12-03","Cenargen","CEN","81679","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Glocimar Pereira-Silva","2011","01","12","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.973888","-15.8075","-47.973888","-15.8075",NA,"CEN00081679","CEN00081679","15866",NA,"Exsicatas",NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"1080","2019-12-09 17:29:49-03","UFPR","EFC","10753","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Bardelli-da-Silva, M.Y.","2011","04","16","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889","Herbácea, 2 m, comum em várzea, 890m s.n.m.","EFC010753",NA,"14",NA,NA,NA,"890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2019-12-09 17:29:49-03","UFPR","EFC","10971","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Dunaiski Jr., A.","2011","07","19","Dunaiski Jr., A.","2011","07","19","Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,"Na várzea, 2m. de altura. __COMMOM_NAME__: Cavalinha","EFC010971",NA,"4462",NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"1082","2019-12-09 17:29:49-03","UFPR","EFC","2698","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Kuniyoshi, Y.S.","1991","11","17","Tramujas, A.P.","1991","10","19","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"Em capoeirão à margem de rio. __COMMOM_NAME__: Bambú-cabeludo","EFC002698",NA,"508",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"1083","2014-08-26 18:21:07-03","FSL","HFSL","2788","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Lima, M.R.","2005","07","01","Brasil","Rondônia","Porto Velho","Cumunidade Santa Marcelina, Comunidade Santa Marcelina","-63.9039","-8.76194",NA,NA,NA,NA,NA,"69","Southern America",NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA
"1084","2020-03-05 14:10:42-03","UNEMAT","HPAN","569","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Carniello, MA","2010","08","05","Thiago, F; Januário, ERS","2010","05","05","Brasil","Goiás","Santa Rita do Araguaia","Comunidade do Cedro","-53.2052993774414","-17.3255996704102",NA,NA,"Plantas medicinais indicadas pela comunidade do Cedro.","HPAN000000569",NA,"10","América",NA,NA,NA,NA,"Equisetidae","Equisetales","61711","auto",NA,NA,NA,NA,NA,NA,NA
"1085","2020-03-05 14:10:42-03","UNEMAT","HPAN","5493","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Carniello, MA","2010","08","05","Thiago, F; Janúario, ERS","2010","05","05","Brasil","Goiás","Santa Rita do Araguaia","Fazenda do Cedro, Hambiente nativo.","-53.2052993774414","-17.3255996704102",NA,NA,NA,NA,NA,"010","América",NA,NA,NA,NA,"Equisetidae","Equisetales","61711","auto",NA,NA,NA,NA,NA,NA,NA
"1086","2019-10-07 09:38:39-03","UEFS","HUEFS","51268","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Athayde, F.P.F.","2000","05","05","Brasil","São Paulo","Tabapuã","Novais, ca. 6 Km de Embauba. Rodovia vicinal Tabapuã-Embaúba.","-48.883333","-20.966667","48W53'","20S58'","Área de mata ciliar conservada junto a um rio de pequeno porte.","HUEFS0051268","HUEFS0051268","438",NA,NA,NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1087","2019-10-07 09:38:39-03","UEFS","HUEFS","112654","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Conceição, A.S.","2004","04","10","Brasil","Rio de Janeiro","Sapucaia","estrada sentido para Mar de Espanha.","-42.910278","-21.99","42W54'37''","21S59'24''",NA,"HUEFS0112654","HUEFS0112654","807",NA,NA,NA,"228","228","Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1088","2019-10-07 09:38:39-03","UEFS","HUEFS","199776","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Pereira-Silva, G.","2011","01","12","Brasil","Distrito Federal","Brasilia","Reserva Ecológica do Guará.","-47.973889","-15.8075","47W58'26''","15S48'27''","Cerrado. Solo argiloso hidromórfico.","HUEFS0199776","HUEFS0199776","15866",NA,NA,NA,"1200","1200","Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1089","2019-10-07 09:38:39-03","UEFS","HUEFS","32534","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Arbo, M.M.","1996","12","04","Argentina","Corrientes","San Roque","estancia San Antonio, ca 30 Km al NE de Chavarría, camino a Concepción, 4 Km al E de la ruta, al E del casco Estero alrededor de isleta de monte em lomada arenosa. Borde occidental de la depresión Iberana","-58.322222","-28.796667","58W19'20''","28S47'48''",NA,"HUEFS0032534","HUEFS0032534","7042",NA,NA,NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1090","2019-10-07 09:38:39-03","UEFS","HUEFS","46202","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Seijo, G","1999","01","20","Argentina","Corrientes","Chubut","Dep. Gaiman. Dique F. Ameghino. En quebrada del rio Chubut.",NA,NA,NA,NA,"Terreno pedregoso.","HUEFS0046202","HUEFS0046202","1497",NA,NA,NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1091","2019-10-07 09:38:39-03","UEFS","HUEFS","51278","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Athayde, F.P.F.","2000","05","05","Brasil","São Paulo","Uchoa","Rodovia vicinal Uchoa- Tabapuã, ca. 5 Km da cidade. Riacho São Domingos.","-49.133333","-20.933333","49W8'","20S56'","Área de mata ciliar conservada por terreno alagadiço, coberto por gramíneas e apresentando altas touceiras de Equisetum giganteum.","HUEFS0051278","HUEFS0051278","433",NA,NA,NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"1092","2019-10-07 09:38:39-03","UEFS","HUEFS","63064","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","martii","Equisetum martii","Milde",NA,NA,NA,NA,"Badini, J.","1982","04","09","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, base do frazão.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"HUEFS0063064","HUEFS0063064","10930",NA,NA,NA,NA,NA,"Pteridophyta","Equisetales","44599","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"1093","2019-10-03 14:20:40-03","IAC","IAC","21719","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Krapovickas & C.L. Cristóbal","1971","01","10","A. Krapovickas & C.L. Cristóbal","1971","01","10","Argentina","Jujuy","Tilcara",NA,"-65.3833","-23.6","-65.3833","-23.6000",NA,NA,NA,"17600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2019-01-25 15:34:44-02","IAC","IAC","5181","S","Plantae","Equisetaceae","Equisetum","martii","Equisetum martii","Milde","A.C. Brade","1940","12","02","G.P. Viégas & A.S. Lima","1939","10","30","Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308","-47.169767","-22.922308",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
