"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"810","2019-11-13 11:29:24-03","USP","SPF","118812","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1997","03","26","Faria, AD","1996","08","05","Brasil","São Paulo","Bom Jesus dos Perdões","-46.4599990844727","-23.1299991607666",NA,NA,NA,NA,NA,"SPF00118812",NA,NA,"96311",NA,NA,NA,NA,NA,NA,"12403","auto",NA,NA,NA,NA,NA,NA
"811","2019-11-13 11:29:24-03","USP","SPF","213139","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Andrade, PRP","1995","10",NA,"Andrade, PRP","1995","07","09","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SPF00213139",NA,"Parque do Jambeiro","3",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"812","2019-11-13 11:29:24-03","USP","SPF","163218","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1990","09",NA,"Mattos, J","1973","09","15","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00163218",NA,"Parque Estadual de Campos do Jordão","16349",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"813","2019-11-13 11:29:24-03","USP","SPF","213113","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ferreira-Neto, WM","2001","01",NA,"Faria, AD","1997","01","23","Brasil","São Paulo","Cássia dos Coqueiros","-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,"SPF00213113",NA,"Estrada Juquiá-Sete Barras.","97249",NA,NA,NA,NA,NA,NA,"13265","auto",NA,NA,NA,NA,NA,NA
"814","2019-11-13 11:29:24-03","USP","SPF","118811","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1997","03","26","Faria, AD","1996","07","25","Brasil","São Paulo","Cordeirópolis","-47.4500007629395","-22.4799995422363",NA,NA,NA,NA,NA,"SPF00118811",NA,NA,"96287",NA,NA,NA,NA,NA,NA,"15000","auto",NA,NA,NA,NA,NA,NA
"815","2019-11-13 11:29:24-03","USP","SPF","97327","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1997","03","26","Baitello, JB","1994","03","29","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SPF00097327",NA,"Parque Estadual da Serra do Mar","546",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"816","2019-11-13 11:29:24-03","USP","SPF","122179","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1999","07","28","Souza, JP","1996","12","12","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"SPF00122179",NA,"Parque Estadual da Serra do Mar","812",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"817","2019-11-13 11:29:24-03","USP","SPF","213116","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ferreira-Neto, WM","2001","01",NA,"Faria, AD","1997","02","24","Brasil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"SPF00213116",NA,NA,"97363",NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"818","2019-11-13 11:29:24-03","USP","SPF","15089","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1997","03","26","Hoehne, W","1953","05","18","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00015089",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"819","2019-11-13 11:29:24-03","USP","SPF","213112","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ferreira-Neto, WM","2001","01",NA,"Faria, AD","1996","12","19","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"SPF00213112",NA,"Estação Experimental de Pariquera-Açu. Cachoeira das Emas.","96559",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"820","2019-11-13 11:29:24-03","USP","SPF","173942","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Junqueira, AB","2004","01",NA,"Junqueira, AB","2003","07","08","Brasil","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"SPF00173942",NA,"Parque Estadual das Furnas do Bom Jesus","22",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"821","2019-11-13 11:29:24-03","USP","SPF","213115","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ferreira-Neto, WM","2001","01",NA,"Aona, LYS","1996","12","16","Brasil","São Paulo","Registro","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,NA,"SPF00213115",NA,NA,"9623",NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"822","2019-11-13 11:29:24-03","USP","SPF","175192","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Rodrigues, MEF",NA,NA,NA,"Rodrigues, MEF","2005","04","20","Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,"SPF00175192",NA,"Represa Billings.&nf;UTM 348798 e 7372947.","48",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"823","2019-11-13 11:29:24-03","USP","SPF","213114","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ferreira-Neto, WM","2001","01",NA,"Faria, AD","1997","01","22","Brasil","São Paulo","São José do Rio Pardo","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,NA,"SPF00213114",NA,"Rodovia sentido Américo de Campos - Votuporanga.","97215",NA,NA,NA,NA,NA,NA,"15885","auto",NA,NA,NA,NA,NA,NA
"824","2019-11-13 11:29:24-03","USP","SPF","10156","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","2000","03",NA,"Hoehne, W","1932","12","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00010156",NA,"Cidade Jardim.","s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"825","2019-11-13 11:29:24-03","USP","SPF","163220","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1994","09",NA,"Ribeiro, W","1991","06","09","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00163220",NA,"Lago Toronto (próx. ao marco da rod. Bandeirantes)","s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"826","2019-11-13 11:29:24-03","USP","SPF","12263","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1997","03","26","Hoehne, W","1949","04","18","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00012263",NA,"Prx. Interlagos.","s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"827","2018-10-08 09:56:52-03","UFSS","REAL","037","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Villagra, B.L.P.; Ristow, R.; Ristow, R.","2014","01","01","Brasil","Paraná","Balsa Nova","-50.069633","-25.793533","-50.069633","-25.793533",NA,NA,NA,NA,NA,"São Luiz do Purunã, estrada para o Cristo","552",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-03-05 14:11:03-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Carniello, MA","2003","11",NA,"Carniello, MA; Santos-Silva, R; Pedroga, JA; Cabral, CDO; Ramos, OF","2004","02",NA,"Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"HRCB - 42073.",NA,NA,"Porto Limão","48","América",NA,NA,"Magnoliidae","Caryophyllales",NA,"172193","auto",NA,NA,NA,NA,NA,NA
"829","2014-04-04 18:28:23-03","PNFM","IRAI","3586","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ristow, R.","2011","05",NA,"Amorim, A.M.P.B.","2011","04","16","Brasil","Paraná","Curitiba","-49.336722","-25.625278","-49.336722","-25.625278",NA,NA,"Herbácea, 80 cm, flor alba","IRAI00003586",NA,"Lagoa 1, Borda, Aterro Sanitário da Caximba","031",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2014-04-04 18:28:23-03","PNFM","IRAI","5050","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ribas, O.S.","2011","11","25","Cavalheiro, T.L.","2011","09","17","Brasil","Paraná","Curitiba","-49.336556","-25.626917","-49.336556","-25.626917","870","870","Herbácea, flor alba","IRAI00005050",NA,"Borda das Lagoas, Aterro Sanitário da Caximba","091",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2014-04-04 18:28:23-03","PNFM","IRAI","4986","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ribas, O.S.","2011","11","25","Ristow, R.","2011","11","19","Brasil","Paraná","Curitiba","-49.333611","-25.628778","-49.333611","-25.628778","870","870","Herbácea, 50 cm, flor alba","IRAI00004986",NA,"Lagoa 3, Borda, Aterro Sanitário da Caximba","1916",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2014-04-04 18:28:23-03","PNFM","IRAI","6144","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cordeiro, J.","2012","01","01","Weisshaar, E.A.","2008","03","27","Brasil","Santa Catarina","Porto União","-51.079167","-26.372306","-51.079167","-26.372306","970","970","Arbusto, flor branca. Mata aberta","IRAI00006144",NA,"Colônia Antônio Cândido","06",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2014-04-04 18:28:23-03","PNFM","IRAI","6421","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ristow, R.","2014","03","24","Kuchler, R.M.","2011","09","03","Brasil","Paraná","Pinhais","-49.120556","-25.3795","-49.120556","-25.3795","900","900",NA,"IRAI00006421",NA,"Área 2, Parque Newton Freire Maia, Jardim Boa Vista","534",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2014-04-04 18:28:23-03","PNFM","IRAI","7424","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Ristow, R.","2013","09","30","Santos, E.L. dos","2013","02","22","Brasil","Paraná","Pinhais","-49.109639","-25.392417","-49.109639","-25.392417","890","890",NA,"IRAI00007424",NA,"Área 4, margem do Reservatório do Iraí","004",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2014-04-04 18:28:23-03","PNFM","IRAI","3483","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Dunaiski Jr, A.","2010","03",NA,"Dunaiski Jr, A.","2010","03","28","Brasil","Paraná","São José dos Pinhais",NA,NA,NA,NA,NA,NA,"Caule vermelho. Solo inundado","IRAI00003483",NA,"Cunhay","3970",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2014-04-04 18:28:23-03","PNFM","IRAI","242","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cordeiro, J.; Barbosa, E.","2008","01","01","Baptista, M.R.","2007","11","05","Brasil","Paraná","Pinhais",NA,NA,NA,NA,NA,NA,NA,"IRAI00000242",NA,NA,"010",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2014-04-04 18:28:23-03","PNFM","IRAI","6143","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cordeiro, J.","2012","01","01","Reisdöfer, G.H.","2007","11","19","Brasil","Santa Catarina","Irineópolis","-50.80325","-26.238222","-50.80325","-26.238222","760","760","Arbusto, flor alba. Comum no pasto","IRAI00006143",NA,"Campina dos Pintos","25",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-12-02 09:07:39-03","UNITINS","HUTO","2096","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Santos, E.R.","2009","03","16","Brasil","Tocantins","Palmeirante","-48.946389","-7.860833","-48.946389","-7.860833","161","161","Herbácea emergente com cerca de 1,50 m de altura. Botões florais avermelhados, flores brancas; Lagoa","HUTO002096",NA,"Lagoa do Raimundo. Ponto 643","1892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-12-02 09:07:39-03","UNITINS","HUTO","2093","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Santos, E.R.","2009","02","13","Brasil","Tocantins","Itapiratins","-48.120278","-8.369167","-48.120278","-8.369167","180","180","Herbácea emergente com cerca de 1 m de comprimento. Botões florais vermelhos, pétalas brancas; Lagoa","HUTO002093",NA,"Lagoa Sítio Novo (Sr Pitico). Ponto 663","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2021-03-25 13:53:19-03","UNIVILLE","JOI","15469","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","F. Bittencourt","2014","11","19","F. Bittencourt","2014","11","08","Brasil","Santa Catarina","Atalanta","-49.762222","-27.411944","49º45'44''W","27º24'43''S","531","531","; HABITAT: banhado; HABITO: erva terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015469",NA,"Bnhado em frente à Sede Administrativa do parque Natural Municipal da Mata Atlântica.","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2021-04-06 10:30:39-03","UNIVILLE","JOI","18720","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Pavei, S.",NA,NA,NA,"Pavei, S.; Pavei, A.",NA,NA,NA,"Brasil","Santa Catarina","Criciúma","-49.370278","-28.678333","49º22'13''W","28º40'42''S",NA,NA,"Flores branco-rosadas, folhas secas de coloração vermelha. Habitat: Aquática Habito: Herbácea","JOI018720",NA,"Linha batista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2021-03-25 13:53:19-03","UNIVILLE","JOI","2480","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Hering-Rinnert, C.","1905","06","23","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"; HABITO: herbácea","JOI002480",NA,"Horto medicinal.","762",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"843","2021-03-25 13:53:19-03","UNIVILLE","JOI","8382","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Douglas","2005","05","05","Brasil","Santa Catarina","Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,"; HABITAT: área de recomposição","JOI008382",NA,"Duas Barras.",NA,NA,NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA
"844","2019-10-07 09:19:13-03","UEFS","HUEFS","194341","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Aparecida da Silva, M.","2012","01","24","Brasil","Distrito Federal","Brasília","-47.901944","-15.930833","47W54'7''","15S55'51''","1050","1050","Brejo alagado.","HUEFS0194341","HUEFS0194341","Reserva Ecológica do IBGE. Folha: SD-23-Y-C. Córrego Taquara, na divisa com a Fazenda Água Limpa (FAL-UnB) e Jardim Botânico de Brasília (área do Cristo).","7528",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"845","2019-10-07 09:19:13-03","UEFS","HUEFS","23592","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Damasceno, G.A.","1991","11","29","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0023592","HUEFS0023592",NA,"227",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"295160","auto","Caryophyllanae",NA,NA,NA,NA,NA
"846","2019-10-07 09:19:13-03","UEFS","HUEFS","209480","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Sousa, M.P.","2009","11","10","Brasil","Bahia","São Félix","-38.9721984863281","-12.604700088501",NA,NA,NA,NA,NA,"HUEFS0209480","HUEFS0209480","Comunidade Quilombo.","67",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"15190","auto","Caryophyllanae",NA,NA,NA,NA,NA
"847","2019-10-07 09:19:13-03","UEFS","HUEFS","113342","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2009","02",NA,"Bernacci, L.C.","1995","03","16","Brasil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,"HUEFS0113342",NA,"E.E. do IAC.","1302",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"11114","auto","Caryophyllanae",NA,NA,NA,NA,NA
"848","2019-10-07 09:19:13-03","UEFS","HUEFS","189454","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Mamede, S.B.","1993","07","10","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0189454","HUEFS0189454","Estrada Boa Sorte.","21",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"295160","auto","Caryophyllanae",NA,NA,NA,NA,NA
"849","2019-10-07 09:19:13-03","UEFS","HUEFS","132333","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2008","08",NA,"Lima Jr., G. A.","2004","05","06","Brasil","Mato Grosso","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"HUEFS0132333","HUEFS0132333","Fazenda Espírito Santo - SESC Pantanal.","286",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"145819","auto","Caryophyllanae",NA,NA,NA,NA,NA
"850","2019-10-07 09:19:13-03","UEFS","HUEFS","19808","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"França, F.","1995","06","04","Brasil","Bahia","Itaberaba","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"Beira do rio.","HUEFS0019808","HUEFS0019808","Margem do Rio Paraguaçú. Divisa entre os municípios de Itaberaba e Iaçú.","1225",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"39857","auto","Caryophyllanae",NA,NA,NA,NA,NA
"851","2019-10-07 09:19:13-03","UEFS","HUEFS","189448","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Dias, E.S.","1995","04","24","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"HUEFS0189448","HUEFS0189448","Nascente do Rio Sucuri - Fazenda São Geraldo.","172",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"71352","auto","Caryophyllanae",NA,NA,NA,NA,NA
"852","2019-10-07 09:19:13-03","UEFS","HUEFS","113344","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2009","02",NA,"Baitello, J.B.","1994","03","29","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"HUEFS0113344","HUEFS0113344","Parque Estadual da Serra do Mar, estrada do rio Bonito e Paraibuna.","546",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"38855","auto","Caryophyllanae",NA,NA,NA,NA,NA
"853","2019-10-07 09:19:13-03","UEFS","HUEFS","189450","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Resende, U.M.","1994","02","07","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0189450","HUEFS0189450","Passo do Lontra - Base de Estudos do Pantanal/UFMS.","962",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"295160","auto","Caryophyllanae",NA,NA,NA,NA,NA
"854","2019-10-07 09:19:13-03","UEFS","HUEFS","189455","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Mamede, S.B.","1996","06","10","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"HUEFS0189455","HUEFS0189455","Ponte número 19, após o Passo do Lontra em direção ao Abobral.","12",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"295160","auto","Caryophyllanae",NA,NA,NA,NA,NA
"855","2019-10-07 09:19:13-03","UEFS","HUEFS","216056","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","2016","08",NA,"Costa, G.","2015","02","10","Brasil","Bahia","Dom Macedo Costa","-39.1925010681152","-12.9049997329712",NA,NA,NA,NA,NA,"HUEFS0216056","HUEFS0216056","Primeira entrada a esquerda antes da cidade. Lagoa.","1222",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"9803","auto","Caryophyllanae",NA,NA,NA,NA,NA
"856","2019-10-07 09:19:13-03","UEFS","HUEFS","189443","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Dias, E.S.","2003","01","28","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"HUEFS0189443","HUEFS0189443","Rio Sucuri.",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,"71352","auto","Caryophyllanae",NA,NA,NA,NA,NA
"857","2019-10-07 09:19:13-03","UEFS","HUEFS","27472","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Tameirão Neto, E.","1994","11","22","Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"HUEFS0027472","HUEFS0027472","Sede do Sr. Jerônimo; Unidade de Conservação do Galheiro - CEMIG.","1619",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"45889","auto","Caryophyllanae",NA,NA,NA,NA,NA
"858","2019-10-07 09:19:13-03","UEFS","HUEFS","27475","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1997","07",NA,"Tameirão Neto, E.","1994","05","28","Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"HUEFS0027475","HUEFS0027475","Sede do Sr. Jerônimo; Unidade de Conservação do Galheiro - CEMIG.","1620",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"45889","auto","Caryophyllanae",NA,NA,NA,NA,NA
"859","2019-10-07 09:19:13-03","UEFS","HUEFS","45148","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Medri, C.","1997","04","06","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Pasto na beira do rio.","HUEFS0045148","HUEFS0045148","Sítio das Orquídeas.","FUEL378",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"21990","auto","Caryophyllanae",NA,NA,NA,NA,NA
"860","2019-10-07 09:19:13-03","UEFS","HUEFS","113343","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Catharino, E.L.M.","1996","05","15","Brasil","São Paulo","Pirajú","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,NA,"HUEFS0113343","HUEFS0113343","Várzea do Ribeirão São Bartolomeu.","2095",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"20806","auto","Caryophyllanae",NA,NA,NA,NA,NA
"861","2019-10-07 09:19:13-03","UEFS","HUEFS","28565","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E.Melo","1999","05",NA,"NicLughadha, E.","1997","03","04","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"HUEFS0028565","HUEFS0028565","Ventura, beira de rio, um pouco acima do povoado.","PCD6017",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"98143","auto","Caryophyllanae",NA,NA,NA,NA,NA
