"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"330","2020-08-31 09:21:15-03","INPA","INPA","99326","S","Plantae","Monocotyledon","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gibertoni, TB; Gomes-Silva, AC","Lowe, J","3992","1980","09","21","Southern America","Brasil","Amazonas","BR 174, km 48, Boa Vista road, 48 Km north of Manaus; near a stream.","-60.05","-2.883333",NA,NA,NA,NA,"INPA0099326",NA,"INPA0099326 INPA0099326_e",NA,NA,"-60.05","-2.883333","2012",NA,NA,NA,NA,NA,NA
"331","2020-08-31 09:21:15-03","INPA","INPA","99389","S","Plantae","Monocotyledon","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gibertoni, TB; Gomes-Silva, AC","Lowe, J","4071","1981","04","17","Southern America","Brasil","Amazonas","BR 174, km 21, Boa Vista road, 21 Km north of Manaus.","-60.068889","-2.998889",NA,NA,NA,NA,"INPA0099389",NA,"INPA0099389 INPA0099389_e",NA,NA,"-60.068889","-2.998889","2012",NA,NA,NA,NA,NA,NA
"332","2021-01-10 20:52:22-03","INPA","INPA","38475","S","Plantae","Monocotyledon","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Filgueiras, TS; Viana, PL","Silva, MF da","1393a","1973","05","09","Southern America","Brasil","Amazonas","Rio Xié, Rio Xié, próximo a cachoeira de Cumati.","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,"INPA0038475","São Gabriel da Cachoeira","INPA0038475 INPA0038475_e","377621","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA
"333","2020-08-31 09:21:15-03","INPA","INPA","149119","S","Plantae","Monocotyledon","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gibertoni, TB; Gomes-Silva, AC","Pires, MJ","1106","1980","05","29","Southern America","Brasil","Pará","Monte Dourado, Mt. Dourado; Bloco Bananal; muito frequente, ocupando quase todo espaçamento.","-52.2","-0.8",NA,NA,NA,NA,"INPA0149119","Almeirim","INPA0149119 INPA0149119_e",NA,NA,"-52.2","-0.8","2012",NA,NA,NA,NA,NA,NA
"334","2020-08-31 09:21:15-03","INPA","INPA","128450","S","Plantae","Monocotyledon","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gibertoni, TB; Gomes-Silva, AC","Hill, SR","12998","1983","07","08","Southern America","Brasil","Amazonas","Rio Abacaxis, Axinim, Dominant grass triling on levee along river in guaraná plantation; E bank of Rio Abacaxis; black water; across from Axinim, Fazenda of Francisco Ceará.","-58.683333","-4.166667",NA,NA,NA,NA,"INPA0128450","Maués","INPA0128450 INPA0128450_e",NA,NA,"-58.683333","-4.166667","2012",NA,NA,NA,NA,NA,NA
"335","2021-02-04 10:29:49-03","UFRPE","HST","8298","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","K.M.Pimenta","S.M.Rodrigues","132","1994","05","31",NA,"Brasil","Pernambuco","campus da UFRPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Erva perene, ereta; folhas lisas, bainha com pelos nos bordos desde a base até o ápice, bordos da lâmina ásperos, folhas membranáceas.","HST008298","Recife",NA,"18865","auto",NA,NA,"2012","03","07",NA,NA,NA,NA
"336","2021-03-01 11:50:44-03","UFPE","UFP","47750","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) M.A. Chase","Sobral-Leite, M","Sobral-Leite, M","493","2007","10","04",NA,"Brasil","Pernambuco",NA,"-34.948667","-8.007667","18","18",NA,"Macrófita emergente em substrato alagado, junto a Utricularia pusilla (Lentibulariaceae). Indivíduos em início de floração. Estruturas reprodutivas verdes, sem odor.; Macrófita emergente em substrato alagado, junto a Utricularia pusill","UFP047750","Recife",NA,NA,NA,"-34.948667","-8.007667","2009","04","30",NA,NA,NA,NA
"337","2021-03-01 11:50:44-03","UFPE","UFP","54972","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) M.A. Chase","Francisco, LV","Francisco, LV","12","2007","06","04",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Macrófila aquática epífita. Em branco flutuante formado por outras plantas aquáticas e matéria orgânica espumosa.; Macrófila aquática epífita. Em branco flutuante formado por outras plantas aquáticas e matéria orgânica espumosa.","UFP054972","Recife",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-01 11:50:44-03","UFPE","UFP","54958","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) M.A. Chase","Francisco, LV","Francisco, LV","29","2007","06","04",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Macrófita aquática epífita. Muito comum na margem desse açude.; Macrófita aquática epífita. Muito comum na margem desse açude.","UFP054958","Recife",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-09-12 05:00:02-03","US","US","2239571","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"R. L. Fróes","28472","1952","4","3","South America - Neotropics","Brazil","Amazonas","Río Içana, Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","1069236","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","W. E. Broadway","703","1921","7","8","South America - Neotropics","French Guiana","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","A. Leclerc","O- 280",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","1833251","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Ll. Williams","15338","1942","5","13","South America - Neotropics","Venezuela","Amazonas","Esmeralda, Alto Orinoco","-65.55","3.16","143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","3429104","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Crozier, F.","J.-J. de Granville, F. Billiet, F. Crozier, B. Dutrêve, S. Gonzales & B. Jadin","14359","2000","11","23","South America - Neotropics","French Guiana",NA,"Massif Dékou-Dékou 4, région de Paul-Isnard; versant nord du massif a 700 m au sud de Boeuf Mort","-53.95","4.7","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","1866140","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"J. T. Baldwin","3330","1944","2","9","South America - Neotropics","Brazil","Amazonas","Río Negro, Barcellos","-62.96","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"345","2020-09-12 05:00:02-03","US","US","2747306","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Luces de Febres, Z.","E. Foldats","256 A","1971","5","5","South America - Neotropics","Venezuela","Amazonas","El Temblador, Río Orinoco; betw San Antonio & Kirare","-66.56","3.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"346","2020-09-12 05:00:02-03","US","US","3131442","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","G. Cremers","9611","1987","3","15","South America - Neotropics","French Guiana","Cayenne","Cayenne, Montagne de Kaw, Pk. 45.5","-52.15","4.55","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"347","2020-09-12 05:00:02-03","US","US","1039315","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","A. W. Bartlett","8124","2004","7",NA,"South America - Neotropics","Guyana","Pomeroon-Supenaam","Waru-waru Creek, Pomeroon River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"348","2020-09-12 05:00:02-03","US","US","3455929","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","M. Hoff","8107","1999","6","29","South America - Neotropics","French Guiana",NA,"Bourg de Kaw, centre du village","-52.03","4.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"349","2020-09-12 05:00:02-03","US","US","3341124","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Wittingthon, V.","V. Wittingthon","13","1992","6","22","South America - Neotropics","French Guiana",NA,"Mt. Rorota, Ile de Cayenne","-52.25","4.88","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"350","2020-09-12 05:00:02-03","US","US","3225049","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(H.B.K.) Chase",NA,"P. M. Peterson & E. J. Judziewicz","09429","1990","6","1","South America - Neotropics","Ecuador","Zamora-Chinchipe","S end of airstrip at Zumba.",NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"351","2020-09-12 05:00:02-03","US","US","2238051","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"G. A. Black","51 13440","1951","9","11","South America - Neotropics","Brazil","Roraima","Territory Rio Branco [=Roraima]. Estrada Bôa Vista-Caracarai","-60.66","2.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","3159209","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","J. Hoock","s.n.","1955","7","7","South America - Neotropics","French Guiana","Cayenne","Cayenne - Terrain Rehara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","2240346","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"B. Maguire, J. J. Wurdack & W. Keith","41703","1957","10","5","South America - Neotropics","Venezuela","Amazonas","Río Guainía, E of Maroa","-67.56","2.73","120","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","M. Hoff","5459","1988","12","8","South America - Neotropics","French Guiana",NA,"Savane Macrabo, région de Cayenne","-52.36","4.78","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","1866185","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"J. T. Baldwin","3457","1944","2","15","South America - Neotropics","Venezuela","Amazonas","Río Negro, Santa Isabel","-65.78","1.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"356","2020-09-12 05:00:02-03","US","US","3083740","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","J. Dirven & J. Hoock","s.n.","1955","5","25","South America - Neotropics","French Guiana",NA,"Route Mont Joly","-52.26","4.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"357","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","A. Leclerc","O- 278",NA,NA,NA,"South America - Neotropics","French Guiana",NA,"Exploitation Mateo. Route de Mana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","J. Hoock","s.n.","1955","7","7","South America - Neotropics","French Guiana","Cayenne","Cayenne","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","3239518","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","M. Hoff","5760","1989","10","30","South America - Neotropics","French Guiana",NA,"Station de la Piste de Saint-Élie (ECEREX)","-53","5.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","1866152","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"J. T. Baldwin","3365","1944","2","6","South America - Neotropics","Brazil","Amazonas","Río Negro, Moura","-63.43","-0.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","3142909","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J.","M. Hoff","5073","1987","4","23","South America - Neotropics","French Guiana",NA,"Route de Baduel, Ile de Cayenne","-52.31","4.93","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"362","2020-09-02 16:36:42-03","Cenargen","CEN","30831","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","J. F. M. Valls","José Geraldo Alves Vieira","283","1982","10","13",NA,"Brasil","RO","Estrada Abunã - Guajará Mirim.","-65.166666","-10","90","90","Exsicatas",NA,"CEN00030831","PORTO VELHO","CEN00030831",NA,NA,"-65.166666","-10.0","1982","11",NA,NA,NA,NA,"3"
"363","2020-09-02 16:36:42-03","Cenargen","CEN","70085","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","R. C. Oliveira","Glocimar Pereira-Silva","13968","2009","01","05",NA,"Brasil","RO","Canteiro de obras da AHE Jirau, portão de acesso ao alojamento provisório.","-64.606111","-9.3116666","120","120","Exsicatas","Área de influência direta (canteiro).","CEN00070085","PORTO VELHO","CEN00070085",NA,NA,"-64.606111","-9.3116666","2013","09",NA,NA,NA,NA,"4"
"364","2020-09-02 16:36:42-03","Cenargen","CEN","73561","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","T. S. Filgueiras & P. L. Viana","Glocimar Pereira-Silva","14981","2010","03","18",NA,"Brasil","RO","Estrada de acesso ao porto Prainha (balsa da mineradora) próximo ao povoado Mutum Paraná.","-64.941944","-9.6147222","100","100","Exsicatas","Área de influência direta (lago).","CEN00073561","PORTO VELHO","CEN00073561",NA,NA,"-64.941944","-9.6147222","2014","07",NA,NA,NA,NA,"8"
"365","2020-09-02 16:36:42-03","Cenargen","CEN","81876","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","R. C. Oliveira","Glocimar Pereira-Silva","16082","2012","02","13",NA,"Brasil","RO","Linha de Transmissão Jirau - Santo Antônio, torre 46.","-64.253055","-9.1988888","120","120","Exsicatas",NA,"CEN00081876","PORTO VELHO","CEN00081876",NA,NA,"-64.253055","-9.1988888","2013","09",NA,NA,NA,NA,"8"
"366","2020-09-02 16:36:43-03","Cenargen","CEN","8603","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","J. F. M. Valls","Irina Delanova Gemtchujnicov","41","1979","12","15",NA,"Brasil","AM",NA,"-63.166666","-7.5166666","70","70","Exsicatas","Doação Flora do Brasil.","CEN00008603","HUMAITA","CEN00008603",NA,NA,"-63.166666","-7.5166666","1988","02",NA,NA,NA,NA,"1"
"367","2020-09-02 16:36:43-03","Cenargen","CEN","8560","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. H. Rua","C. Ramalho Campelo","2212","1983","07","03",NA,"Brasil","AL","Fazenda Porto Seguro","-35.3983001708984","-9.04500007629395",NA,NA,"Exsicatas","Doação Universidade Federal de Alagoas.","CEN00008560","PORTO CALVO","CEN00008560","14599","auto",NA,NA,"2006","05",NA,NA,NA,NA,"1"
"368","2020-09-02 16:36:42-03","Cenargen","CEN","3502","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","J. F. M. Valls","José Francisco Montenegro Valls","1195","1970","08","25",NA,"Brasil","RO",NA,"-63.9039001464844","-8.76194000244141",NA,NA,"Exsicatas","Adventício em gramado ornamental no quartel do 5º B.E.C. Doação do Inst. de Bot. da U.F.R.G.S. ICN nº 9992","CEN00003502","PORTO VELHO","CEN00003502","333357","auto",NA,NA,"1980","09",NA,NA,NA,NA,"1"
"369","2020-09-02 16:36:42-03","Cenargen","CEN","3144","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","L. Coradin","Lídio Coradin","1066","1977","11","09",NA,"Brasil","RR","Along BR-174 road. Between Caracaraí and Rio Branco (Raft).","-60.6733016967773","2.81972002983093",NA,NA,"Exsicatas","perenial grass with long leafy runners. rooting at the nodes, more or less decumbent flowering stems. Common alongside of secondary forest. Moist, sandy soil. Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Doação do The New York Botanical Garden. Instituto Nacional de Pesquisas da Amazônia. Plants of Brazilian Amazonia. Territory of Roraima.","CEN00003144","BOA VISTA","CEN00003144","90031","auto",NA,NA,"1977","12",NA,NA,NA,NA,"1"
"370","2020-09-02 16:36:42-03","Cenargen","CEN","6968","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","J. F. M. Valls","Equipe do Rondom",NA,"1983","01","04",NA,"Brasil","AP",NA,"-52.0022010803223","0.895555973052979",NA,NA,"Exsicatas","Inflorescência esverdeada. Doação do Museu Ângelo M. Costa Lima. Herbário Amapaense.","CEN00006968","SERRA DO NAVIO","CEN00006968","170794","auto",NA,NA,"1983","02",NA,NA,NA,NA,"1"
"371","2019-11-13 11:28:49-03","USP","SPF","152190","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Anônimo","Giulietti, AM","1377",NA,NA,NA,NA,"Brasil","Bahia",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"SPF00152190","Lençóis","SPF00152190","47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:28:49-03","USP","SPF","187488","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Pimenta, KM","Paula-Souza, J","8500","2006","10","14",NA,"Brasil","Goiás",NA,"-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"SPF00187488","Cocalzinho de Goiás","SPF00187488","56114","auto",NA,NA,"2013","02",NA,NA,NA,NA,NA
"373","2019-11-13 11:28:49-03","USP","SPF","101306","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Rodrigues, RS","Sugiyama, M","1269","1994","11","17",NA,"Brasil","São Paulo",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"SPF00101306","Cubatão","SPF00101306","15123","auto",NA,NA,"2015","05",NA,NA,NA,NA,NA
"374","2019-10-07 09:21:58-03","UEFS","HUEFS","140113","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","K.M.Pimenta","Oliveira, R.P.","1412","2007","12","26",NA,"Brasil","Bahia","Rodovia para Igrapiúna. Reserva Ecológica de Michelin. Cachoeira da Pancada Grande Grande.","-39.133333","-13.816667",NA,NA,NA,"Mata Atlântica.","HUEFS0140113","Ituberá","HUEFS0140113",NA,NA,"39W8'","13S49'","2010","03",NA,"Lilianae",NA,NA,NA
"375","2019-10-07 09:21:58-03","UEFS","HUEFS","145475","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","176","2008","12","20",NA,"Brasil","Bahia","Reserva Ecológica da Michelin, Mata de Vila 5.","-39.116667","-13.816667",NA,NA,NA,NA,"HUEFS0145475","Igrapiúna","HUEFS0145475",NA,NA,"39W7'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
"376","2019-10-07 09:21:58-03","UEFS","HUEFS","131984","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","17","2007","12","27",NA,"Brasil","Bahia","Reserva Ecológica de Michelin, Mata da Vila 5.","-39.116667","-13.816667",NA,NA,NA,"Mata Altântica.","HUEFS0131984","Igrapiúna","HUEFS0131984",NA,NA,"39W7'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
"377","2019-10-07 09:21:58-03","UEFS","HUEFS","131986","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","K.M.Pimenta","Pimenta, K.M.","19","2007","12","27",NA,"Brasil","Bahia","Reserva Ecológica de Michelin, Mata da Vila 5.","-39.116667","-13.816667",NA,NA,NA,"Mata Altântica","HUEFS0131986","Igrapiúna","HUEFS0131986",NA,NA,"39W7'","13S49'","2012","03",NA,"Lilianae",NA,NA,NA
"378","2019-10-07 09:21:58-03","UEFS","HUEFS","132003","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","34","2008","01","24",NA,"Brasil","Bahia","Reserva ecológica da Michelin, Mata da vila 5.","-39.116667","-13.816667",NA,NA,NA,"Mata Altântica","HUEFS0132003","Igrapiúna","HUEFS0132003",NA,NA,"39W7'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
"379","2019-10-07 09:21:58-03","UEFS","HUEFS","132638","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","K.M.Pimenta","Ibrahim, M.","111","2008","01","23",NA,"Brasil","Bahia","Olivença, ca 9 Km, Cururupe.","-39.028056","-14.895278","13","13",NA,"Restinga.","HUEFS0132638","Ilhéus","HUEFS0132638",NA,NA,"39W1'41''","14S53'43''","2012","02",NA,"Lilianae",NA,NA,NA
"380","2019-10-07 09:21:58-03","UEFS","HUEFS","140234","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","K.M.Pimenta","Oliveira, R.P.","1533","2008","04","26",NA,"Brasil","Bahia","Rodovia para Ituberá ( BA 001), Reserva Ecológica de Michelin. Mata de Pancagê, ca. 18 km do CEB. Trilha da Mata Boa.","-39.133333","-13.816667",NA,NA,NA,"Mata Atlântica.","HUEFS0140234","Igrapiúna","HUEFS0140234",NA,NA,"39W8'","13S49'","2010","03",NA,"Lilianae",NA,NA,NA
"381","2019-10-07 09:21:58-03","UEFS","HUEFS","145457","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","158","2008","10","01",NA,"Brasil","Bahia","Reserva Ecológica da Michelin, Cachoeira da Pancada Grande, Trilha Corte Alto, na área do Seringal.","-39.116667","-13.816667",NA,NA,NA,"Mata atlântica.","HUEFS0145457","Igrapiúna","HUEFS0145457",NA,NA,"39W7'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
"382","2019-10-07 09:21:58-03","UEFS","HUEFS","145481","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","182","2008","12","20",NA,"Brasil","Bahia","Reserva Ecológica da Michelin, Mata de Vila 5.","-39.116667","-13.816667",NA,NA,NA,NA,"HUEFS0145481","Igrapiúna","HUEFS0145481",NA,NA,"39W7'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
"383","2019-10-07 09:21:58-03","UEFS","HUEFS","163589","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pimenta, K.M.","188","2009","02","14",NA,"Brasil","Bahia","Reserva Ecológica da Michelin.","-39.183333","-13.816667",NA,NA,NA,"Mata atlântica.","HUEFS0163589","Igrapiúna","HUEFS0163589",NA,NA,"39W11'","13S49'",NA,NA,NA,"Lilianae",NA,NA,NA
