"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"148","2008-05-27 22:02:00-03","MO","MOBOT","1735072","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerrit Davidse","Davidse 3142","1971","11","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Cojedes",NA,"21 km west of San Carlos along Highway 5; hilly savanna south of road with a few scattered Curatella trees; gravelly soil.",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"610","6",NA
"149","2018-06-21 10:12:00-03","MO","MOBOT","1735245","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerrit Davidse","Davidse 3164","1971","11","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Barinas",NA,"16 km SW of the Méride intersection just outside of Barinas.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613","4",NA
"150","2015-08-13 09:30:00-03","MO","MOBOT","1834607","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerrit Davidse","Davidse 4165","1973","11","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Guárico",NA,"10 km NWN of Altagracia de Orituco along highway to Caucagua.",NA,NA,"440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"818","1",NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","1850314","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","R. Tejada","Tejada 58","1995","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","R. López","Beni","Gral. Ballivian","San Borja, Hacienda San Jorge, 7 km camino a Espíitu",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1859242","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Stephan G. Beck","Beck 18414","1990","2","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"La Paz","Abel Iturralde","De Ixiamas unos pocos Km hacia el Este vía Aserradero Fatixi. Pampa de Gramineas altas con lagunos árboles de Curatella americana","-68.1","-13.73333","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-04-21 12:59:00-03","MO","MOBOT","1872662","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerrit Davidse|Ángel C. González","Davidse 21314","1982","10","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Lara","Jiménez","La Gran Parada, 15 airline km ESE of Sanare, Parque Nacional Yacambú.","-69.5333333","9.7","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1509","1",NA
"154","2009-06-24 18:35:00-03","MO","MOBOT","1878815","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Agnes Chase","Chase 8888","1925","3","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Minas Gerais",NA,"Campio limpia. Antonio Justiniano, 17 km S of Oliveira",NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","227413","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Per Dusén","Dusén 16838","1915","3","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Paraná",NA,"Capao Bonito in campo foreficoso",NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1878818","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 1992","1986","4","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen","Santa Cruz","Nuflo de Chavez","20 km SW of San Javier on road to San Ramon. Hills, precambrian shield, soils generally rocky; mosaic of low forest, wooded savanna and savanna wetland. Common in wooded savanna","-62.5","-16.41666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","1878824","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 2456","1987","4","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen","Santa Cruz","Nuflo de Chavez","Est. Salta, 10 km S of Concepción. Eroded tertiary planation surface overlying precambrian sheild; mosaic of semideciduous forest, wooded savanna and savanna wetland. Locally abundant on sandy highspots amongst seasonally inundated savanna and along an ecotone between hillside seep and wooded savannas","-62","-16.21666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1878829","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 2011a","1986","5","10","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen","Santa Cruz","Nuflo de Chavez","3 km SW of Concepci4n on road around resevoir. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-62.16666","-16.05","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","1878834","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 1957","1986","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen","Santa Cruz","Nuflo de Chavez","Est. Salta, 10 km S of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna, and savanna wetland","-62","-16.21666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1878838","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 894","1985","5","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen","Santa Cruz","Nuflo de Chavez","Est. Las Madres, 15 km N of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland. Common but not abundant, in well drained wooded savanna","-62","-16.03333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","1878841","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 1849","1986","3","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Renvoize","Santa Cruz","Nuflo de Chavez","Pueblo de Concepción, laguna west of town. Eroded tertiary planation surface overlying precambrian shield; disturbed wooded savanna and savanna wetland. Common in wooded savannas","-62","-16.08333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2012-05-04 05:16:00-03","MO","MOBOT","1878847","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Cyril Allen","Allen 482","1924","8","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)",NA,NA,"Savana, Rincon Hondo, Magdalena Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-12-01 21:21:00-02","MO","MOBOT","1878848","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gilberto N. Morillo|Bruno J. Manara","Morillo 1701","1971","10","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Miranda",NA,"Silla de Caracas, bajada por la loma (entre Qda. Los Palos Grandes y Qda. Pajaritos) hasta Qda. Quintero",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2013-08-23 04:12:00-03","MO","MOBOT","1878869","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mauricio Ramia","Ramia 2927","1964","11","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)",NA,NA,"En barreo. Region de Torunos, Llanos de Barinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-01-16 17:19:00-02","MO","MOBOT","1878891","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Flavia Escalona|A. Escalona","Escalona V273","1985","2","20","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Miranda",NA,"Colonia Tovar",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-08-07 05:32:00-03","MO","MOBOT","1878894","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rubén A. Montes","Montes 3590c","1991","9","9","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","G. Davidse (MO)","Meta",NA,"Carimagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1879001","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Scott A. Mori","Mori 16700","1984","7","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Mato Grosso",NA,"Mpio. da Chapada dos Guimarães. Rio Mutuca. MT251, 30 km NNE of Cuiabá on Cuiabá/Chapada dos Guimarães Highway. Disturbed cerrado",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1879003","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","James A. Ratter","Ratter 2087","1968","7","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Mato Grosso",NA,"Close to the base camp of the expedition (Base Camp 12º54'S 51º52'W, c. 270 km N of Xavantina on the Xavantina-São Felix road). In cerrado on very sandy soil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","224211","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Baltasar Trujillo|M. Ponce","Trujillo 16966","1980","10","7","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse","Aragua",NA,"Maracay. En graminetum susecional montano Bajo en gradiente, de falda con exposición Sur en áreas montañosas aledañas a los terrenos del CENIAP.",NA,NA,"460.00000000","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-43","1",NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","224244","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Baltasar Trujillo|M. Ponce","Trujillo 16970","1980","10","9","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse","Aragua",NA,"Maracay. En manchas de graminetum sucesional montano-bajo, cerca de la cumbre de loma con exposición Este en áreas montañosas aledaña al Instituto de Botánica, Facultad de Agronomía, U.C.V.",NA,NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-44","2",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","227424","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Antonio C. Allem|G. Vieira","Allem 2064","1978","5","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Mato Grosso",NA,"Mpio. Terenos, Fazenda Modelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-05-11 20:40:00-03","MO","MOBOT","227435","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","T.S. da Silva","Silva 103","1973","6","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Mato Grosso do Sul",NA,"Miranda, 6 Km Fazenda Bodoquena, no Rumo ESE - Serra da Bodoquena. Topo de um dos montes da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-12-23 06:59:00-02","MO","MOBOT","2518649","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Karl Fiebrig","Fiebrig 5048","1935","8","20","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Moore, D. M.","Concepción",NA,"entre río Apa y el Río Aquidabán","-57.0005522","-23.0003506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-07-30 06:13:00-03","MO","MOBOT","2674265","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas|Rúben Huanca|Pamela Mollinedo|Honorio Pariamo","Fuentes Claros 7211","2005","4","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse (MO)","La Paz","Muñecas","Región Madidi. Marumpampa, subiendo cerro al SW.","-68.6577778","-15.2233334","1367.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-15","4",NA
"175","2015-08-13 05:51:00-03","MO","MOBOT","2857965","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A.S. Hitchcock","Hitchcock 22703",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Foster's catalog note file","La Paz","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-02-13 13:12:00-02","MO","MOBOT","2857966","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","E.W.D. Holway","Holway 708",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2009-09-03 17:30:00-03","MO","MOBOT","2857967","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Henry H. Rusby","Rusby 216",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Foster's catalog note file","Beni","Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-07-15 16:48:00-03","MO","MOBOT","3242185","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","João Geraldo Kuhlmann","Kuhlmann 1720 I","1918","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","C. Delfini","Mato Grosso",NA,"Estrada do Diamantino. Planta do cerrado e campo mixto, humbrófilo. Exp. Rondon Cuiabá-S. Miguel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"179","2011-10-11 10:04:00-03","MO","MOBOT","939934","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","Gutiérrez Crespo 745","1994","5","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","T. Killeen (USZ)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 5 km del camino hacia el aserradero Tarbo. Pampa inundada. Suelo arcilloso, poco arenoso.","-60.8833333","-14.5833333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","965920","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen|J. Balce|C. Graham","Killeen 7443","1995","7","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, Sept 2001 (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Laja, sobre senda de Geobol; a 15 km al SE de Los Fierros. Bosque semideciduo, dominado por Anadenanthera, Tartagalia y Tabebuia; suelos pedregosos, con afloramiento granítico.","-60.77277","-14.56611","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"181","2013-07-17 10:07:00-03","MO","MOBOT","213072","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Timothy J. Killeen","Killeen 2818A","1991","4","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Beni","Gral. Ballivian","Estación Biological de Beni, 40 km al East de San Bonja. Savana de altura - Estacionalmente húmida dominada por sujo, Imperata sp., con áreas de inundacion permemente. Muestras preservadas en alcohol.","-66.6666667","-14.8333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5",NA
"182","2015-08-23 05:45:00-03","MO","MOBOT","3016020","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","S.A. Renvoize","Renvoize 4603","1987","2","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Beni","Yacuma","50 km from San Borja on road to San Ignacio. Research Station, Porvenir. Tall grassland near Estancia, with scattered trees and shrubs and patches of ofrest. Very wet ground with standing water in places","-66.327778","-14.874278","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1581085","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","W.J. Burchell","Burchell 6847",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2010-10-07 15:18:00-03","MO","MOBOT","1580992","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15034","1966","4","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Goiás",NA,"Serra do Morcêgo. Slope forest, Côrrego Estrema, ca. 35 km NE of Formosa",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2013-05-07 06:03:00-03","MO","MOBOT","1580994","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Ynés Mexia","Mexia 5623","1931","4","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Minas Gerais",NA,"Base of Serra de Anjicó",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2011-06-10 16:05:00-03","MO","MOBOT","1580997","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","William R. Anderson","Anderson 9342","1973","4","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Minas Gerais",NA,"Rio Pandeiros, ca. 52 km by road W of Januária near road to Serra das Araras. Sandy beach and adjacent woods and cerrado",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-06-10 16:06:00-03","MO","MOBOT","1581000","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","William R. Anderson","Anderson 9111","1973","4","18","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Minas Gerais",NA,"Ca. 1 km E of Rio Pandeiros, near road to Januária. Sandy cerrado, with some rocky areas. Among rocks",NA,NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1581004","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","LISBOA","LISBOA 2502","1909","8","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Maranhão",NA,"Granjihú, nos carrascens de Rio Maranhão, solo aernoso",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2011-10-21 22:10:00-02","MO","MOBOT","1581023","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","P. von Luetzelburg","Luetzelburg 26087","1934","5","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Ceará",NA,"Granjeiro Laboleiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-09-15 10:55:00-03","MO","MOBOT","1581026","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Jason R. Swallen","Swallen 4561","1934","5","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Ceará",NA,"Campo Grande, sandy ground along trail through brush",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2012-04-25 16:48:00-03","MO","MOBOT","1581031","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Agnes Chase","Chase 11476","1930","3","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Goiás",NA,"Vicinity of Goyaz Capital. On almost bare rock",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2014-09-11 10:21:00-03","MO","MOBOT","1581034","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Gerrit Davidse","Davidse 2769","1971","10","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Amazonas",NA,"8 km south of Pt. Ayacucho, and just south of the Río Carinagua; savannas between the Río Orinoco and the road.",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"572","1",NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","1581055","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Francisco Tamayo","Tamayo 2147","1942","1",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Sucre",NA,"En sitios frescos y húmedos a orillas de la carretera Guanta-Los Altos",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1581061","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","George Eiten|Liene T. Eiten","Eiten 4272","1962","4","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Maranhão",NA,"Mun. de Lorêto: Ilha de Balsas region","-45.1","-7.25","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","1581065","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Agnes Chase","Chase 11516","1930","3","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Goiás",NA,"Between Goiabeira and Annapolis, among brush, border of matta",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-11-12 06:21:00-02","MO","MOBOT","1581067","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F.M.R. Leprieur","Leprieur s.n.",NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-11-12 06:21:00-02","MO","MOBOT","1581070","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F.M.R. Leprieur","Leprieur s.n.","1838",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","1581073","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","William R. Anderson|et al.","Anderson 37125","1972","3","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Bahia",NA,"Ca. 5 km W of Cocos",NA,NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-04-07 21:22:00-03","MO","MOBOT","1581079","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","D.B. Pickel","Pickel 5865","1945","10","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Paraíba",NA,"Ref. Dr. Jaime de Maoraes Vascoucellos, on wet places",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
