"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"361","2020-08-31 09:11:44-03","INPA","INPA","63503","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Schunke-Vigo, J","4622","Southern America","Peru",NA,NA,NA,"INPA0063503","Dicotyledon Magnoliids","Laurales","(Poepp. & Endl.) A.DC.","Nuevo, T","1971","01","06","San Martín","Mariscal Caceres","Tocache Nuevo:: Puerto Pizana (margem derecha del río Huallaga)",NA,NA,"INPA0063503 INPA0063503_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-08-31 09:11:44-03","INPA","INPA","184600","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Ramos, JF","2686","Southern America","Brasil",NA,NA,NA,"INPA0184600","Dicotyledon Magnoliids","Laurales","(Poepp. & Endl.) A.DC.","Ramos, JF","1993","10","03","Acre","Jordão","Rio Tarauacá, Seringal Fortaleza, Tarauaca. Seringal Fortaleza. Reserva Indígena dos Índios Kaxinau. Rio Tarauaca, foz do rio Jordão","-72.2373","-9.073649","INPA0184600 INPA0184600_e",NA,NA,"-72.2373","-9.073649","1995","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-08-31 09:11:44-03","INPA","INPA","207817","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Grogan, J","298","Southern America","Brasil",NA,NA,NA,"INPA0207817","Dicotyledon Magnoliids","Laurales","(Poepp. & Endl.) A.DC.",NA,"1997","09","24","Pará",NA,"Marajoara","-50","-7.7","INPA0207817 INPA0207817_e",NA,NA,"-50","-7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","40505",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","D.R. Couto","1036",NA,"Brasil",NA,NA,"Arbusto, flores verdes. Vegetando em ilhas no rio norte braço direito, barragem de derivação da PCH Santa Fé.","MBML040505",NA,NA,"A.DC.","E.J. Lirio/2018","2008","10","28","Espírito Santo","Alegre","São João do Norte","-41.5331001281738","-20.763599395752","MBML040505",NA,NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"365","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","23100",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; et al","7093",NA,"Brasil",NA,NA,"Arvore 6m, flores verdes.","MBML023100",NA,NA,"A.DC.","E.J. Lirio/2018","2004","10","17","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333","MBML023100",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10650",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1140",NA,"Brasil",NA,NA,"Altura 7m,. PAP 27cm, caule interno branco, com frutos verde/vinosos.","MBML010650",NA,NA,"A.DC.","E.J. Lirio/2018","1995","01","17","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010650",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10651",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1272",NA,"Brasil",NA,NA,"Altura 13m, PAP 54cm, caule interno branco, botões verdes.","MBML010651",NA,NA,"A.DC.","E.J. Lirio/2018","1993","05","27","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010651",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10652",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1147",NA,"Brasil",NA,NA,"Altura 10m. PAP 22cm, caule interno branco, frutos verde/vinosos.","MBML010652",NA,NA,"A.DC.","E.J. Lirio/2018","1995","03","08","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010652",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10653",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1270",NA,"Brasil",NA,NA,"Altura 11m. PAP 44cm, caule interno branco, botões verde, fruto verde/vinoso.","MBML010653",NA,NA,"A.DC.","E.J. Lirio/2018","1994","10","14","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010653",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10654",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1271",NA,"Brasil",NA,NA,"Altura 13m. PAP 47cm, caule interno branco, com odor, frutos verde/vinoso.","MBML010654",NA,NA,"A.DC.","E.J. Lirio/2018","1995","02","01","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010654",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","10655",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. D. Thomaz","1141",NA,"Brasil",NA,NA,"Altura 11m. PAP 44cm, caule interno branco, fruto verde/vinoso, antera valvar.","MBML010655",NA,NA,"A.DC.","E.J. Lirio/2018","1995","01","17","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML010655",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","12193",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","V. Demuner; et al","816",NA,"Brasil",NA,NA,"Arbusto 9m, botões florais e flores verde claro.","MBML012193",NA,NA,"A.DC.","E.J. Lirio/2018","2000","03","22","Espírito Santo","Santa Teresa","Mata do Tabajara","-40.556389","-19.951389","MBML012193",NA,NA,"40W33'23","19S57'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","19281",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; et al","5926",NA,"Brasil",NA,NA,"Arvoreto 8m. Frutos verdes.","MBML019281",NA,NA,"A.DC.","E.J. Lirio/2018","2003","01","20","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167","MBML019281",NA,NA,"40W43'32","20S4'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","19291",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; et al","5915",NA,"Brasil",NA,NA,"Arvoreto 6m, frutos avermelhados.","MBML019291",NA,NA,"A.DC.","E.J. Lirio/2018","2003","01","14","Espírito Santo","Santa Maria de Jetibá","Belém","-40.697222","-20.043333","MBML019291",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","20211",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","H. Q. Boudet Fernandes; et al","3299",NA,"Brasil",NA,NA,"Árvore, 16m de altura x 18cm de diâmetro. Fruto verde claro, equinado. (parcela 5, indivíduo 220).","MBML020211",NA,NA,"A.DC.","E.J. Lirio/2018","2003","02","27","Espírito Santo","Santa Maria de Jetibá","Caramuru, Sítio Jetibá","-40.676944","-20.096389","MBML020211",NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","26737",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","V. Demuner; T. Cruz, M. Belizário, Elias Bausen, Jaqueline","2128",NA,"Brasil",NA,NA,"Escandente 8m, botões florais verdes. Interior de mata em regeneração.","MBML026737",NA,NA,"A.DC.","E.J. Lirio/2018","2006","03","30","Espírito Santo","Santa Leopoldina","Bragança, Rancho Chapadão, Prop.: João Emilio","-40.546389","-20.123056","MBML026737","280","280","40W32'47","20S7'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","27273",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2892",NA,"Brasil",NA,NA,"Árvore 11m, fuste 2m, Dap 20cm, botões florais verdes. Topo do morro.","MBML027273",NA,NA,"A.DC.","E.J. Lirio/2018","2006","09","14","Espírito Santo","Santa Leopoldina","Morro Agudo, Prop.: Dona Maria","-40.431667","-20.093889","MBML027273","150","150","40W25'54","20S5'38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","31509",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3282",NA,"Brasil",NA,NA,"Arvoreto 6m, botões de cor verde. Beira de córrego.","MBML031509",NA,NA,"A.DC.","E.J. Lirio/2018","2007","08","28","Espírito Santo","Santa Leopoldina","Pedra Branca. Prop. Crist. Bremenkanp","-40.495278","-20.035556","MBML031509","250","250","40W29'43","20S2'8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","32048",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4333",NA,"Brasil",NA,NA,"Árvore 10m, fuste 6m, DAP 25cm, botões florais e frutos verdes. Interior de mata secundária.","MBML032048",NA,NA,"A.DC.","E.J. Lirio/2018","2007","10","23","Espírito Santo","Santa Leopoldina","Pousada Pau-Apique, propr.: Assunta Salvador.","-40.555694","-20.128611","MBML032048","550","550","40W33'20,5","20S7'43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","32859",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1416",NA,"Brasil",NA,NA,"Árvore 16m de alt., fuste 10m, Dap 20cm. Flores verde. Folha abaxial prateada. Mata em fundo vale.","MBML032859",NA,NA,"A.DC.","E.J. Lirio/2018","2006","09","27","Espírito Santo","Marilândia","Liberdade, propr.: Reinaldo Bautz","-40.534722","-19.3325","MBML032859","400","400","40W32'5","19S19'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","41845",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","A. M. Assis; L. F. D. Valentin","1794",NA,"Brasil",NA,NA,"Arbusto 3 m. Botões verdes. Interior da mata.","MBML041845",NA,NA,"A.DC.","E.J. Lirio/2018","1998","09","27","Espírito Santo","Conceição da Barra","RPPN Sayonara - Fragmento de Floresta de Tabuleiro em Estágio Avançado.","-39.956389","-18.496389","MBML041845","50","50","39W57'23","18S29'47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","44338",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","G.M. Carvalho; L. Daneu & L.C. Gomes","288",NA,"Brasil",NA,NA,"Árvore ca 6m alt., folhas discolores. Inflorescências amareladas. Borda de floresta alta, platô","MBML044338",NA,NA,"A.DC.","E.J. Lirio/2018","2010","03","07","Bahia","Porto Seguro","RPPN Estação Veracel. Floresta de Tabuleiros. Transição Floresta Alta","-39.25","-16.5","MBML044338","100","100","39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","7830",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; E. Bausen & W. Pizziolo","772",NA,"Brasil",NA,NA,"Capoeira. Arvoreto 7m. DAP 20cm. Fuste 2m. Botões e frutos verdes.","MBML007830",NA,NA,"A.DC.","E.J. Lirio/2018","1998","10","22","Espírito Santo","Santa Teresa","Bairro do Eco","-40.595833","-19.931667","MBML007830",NA,NA,"40W35'45","19S55'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","7883",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; E. Bausen & W. Pizziolo","996",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 5m. DAP 10cm. Fuste 4m. Botões verdes.","MBML007883",NA,NA,"A.DC.","E.J. Lirio/2018","1998","11","13","Espírito Santo","Santa Teresa","Bairro Dois Pinheiros","-40.59","-19.933333","MBML007883",NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","7884",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; E. Bausen & W. Pizziolo","995",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 8m. DAP 22cm. Fuste 6m. Botões verdes.","MBML007884",NA,NA,"A.DC.","E.J. Lirio/2018","1998","11","13","Espírito Santo","Santa Teresa","Bairro Dois Pinheiros","-40.59","-19.933333","MBML007884",NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-07-10 09:47:43-03","MBML","MBML-HERBARIO","8336",NA,"Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","L. Kollmann; E. Bausen & W. Pizziolo","611",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 6m. DAP 7cm. Fuste 5m. Botões verdes.","MBML008336",NA,NA,"A.DC.","E.J. Lirio/2018","1998","09","20","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","MBML008336",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-12-19 11:20:29-03","UFG","UFG","24746","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Santos, H.G.P.; Cordovil, S.P.; Vieira, R.F.; Silva, F.J. & Oliveira, R.C.","261",NA,"Brasil",NA,NA,"Arvoreta de 3m de altura, frutos verdes com manchas ferrugíneas.",NA,NA,NA,"Perkins","Moura, M.V.L.P.","1994","04","26","Goiás","Caldas Novas","Margem direita do rio Corumbá, próximo ao eixo da barragem em frente a S.O.1. Sub-bosque de mata galeria. Solo arenoso com afloramento rochoso. Relevo acidentado.","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"1999","04",NA,"36612","auto",NA,NA,NA,NA,NA,NA
"388","2019-12-19 11:20:29-03","UFG","UFG","24694","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Vieira, R.F.; Silva, G.P.; Costa, F.O.V.; Santos, H.G.P.; Cordovil, S.P. & Soares, C.P.B.","1611",NA,"Brasil",NA,NA,"Arvoreta de 2m de altura, botões florais amarelo-esverdeado. Frequente.",NA,NA,NA,"Perkins","Moura, M.V.L.P.","1993","10","26","Goiás","Caldas Novas","Solo argiloso com pedras. Relevo inclinado.","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"1999","04",NA,"36612","auto",NA,NA,NA,NA,NA,NA
"389","2019-06-10 10:11:13-03","FZB-BH","BHZB","4512","S","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Mendes, M.S. et al.","823",NA,"Brasil",NA,NA,"Corrd. UTM 7.739016N e 618.535E, altitude média 1100m. Outros coletores: Werneck, M.S. & S.G. Rezende.",NA,NA,NA,NA,NA,"2005","08","23","MG","Congonhas","Entre Congonhas e Ouro Preto","-43.863611","-20.443611",NA,"1100","1100","43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-06-10 10:11:13-03","FZB-BH","BHZB","5678","S","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Rezende, S.G.","294",NA,"Brasil",NA,NA,"Coord.: UTM Lat. 7.739.016 e Long.: 618.535. Altitude média de1.100m",NA,NA,NA,NA,NA,"2005","08","23","MG","Ouro Preto","Área de Gambá da CVRD","-43.863611","-20.443611",NA,"1100","1100","43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US","USw41924","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","J. Schunke Vigo et al.","5006","South America - Neotropics","Peru","Wood Sample",NA,NA,NA,NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1970","9","24","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","USw41895","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","J. Schunke Vigo et al.","5173","South America - Neotropics","Peru","Wood Sample",NA,NA,NA,NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1970","9","24","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","3595956","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","W. W. Thomas, C. A. Cid Ferreira, D. Ackerley, J. Guedes, J. Ramos & R. P. Lima","4706","South America - Neotropics","Brazil",NA,NA,NA,"US01347756",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1985","10","31","Mato Grosso","Vila Bela da Santíssima Trindade","41 km NNW of Pontes e Lacerda on BR-364 to Vilhena","-59.58","-14.95","US01347756_01","30",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","3064015","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","3105","South America - Neotropics","Brazil",NA,NA,NA,"US01347761",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1980","1","9","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.95","-15.75","US01347761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","2708536","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","G. T. Prance, J. F. Ramos & L. G. Farias","7506","South America - Neotropics","Brazil",NA,NA,NA,"US01347758",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1968","9","24","Acre","Tarauacá","1-3 km east of Rio Tarauacá, at Tarauacá","-70.7656021118164","-8.16139030456543","US01347758_01",NA,NA,NA,NA,NA,NA,NA,"171116","auto","Dicotyledonae",NA,NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2708477","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","G. T. Prance, J. F. Ramos & L. G. Farias","7500","South America - Neotropics","Brazil",NA,NA,NA,"US01347759",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1968","9","24","Acre","Tarauacá","1-3km east of Rio Tarauacá, Tarauacá","-70.7656021118164","-8.16139030456543","US01347759_01",NA,NA,NA,NA,NA,NA,NA,"171116","auto","Dicotyledonae",NA,NA,NA,"1",NA
"397","2020-09-12 05:00:02-03","US","US","2683657","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","J. A. Steyermark","107026","South America - Neotropics","Venezuela",NA,NA,NA,"US00777321",NA,"Laurales","(Poepp. & Endl.) A. DC.","Renner, S. S.; Hausner, G.","1973","4","18","Amazonas",NA,"Sierra Parima; vec de Simarawochi, Río Matacuni, a unos 6-7 km al oeste de la frontera Venezolana-Brasilera","-64.6","3.81",NA,"795","830",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"398","2020-09-12 05:00:02-03","US","US","1662894","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","B. A. Krukoff","5270","South America - Neotropics","Brazil",NA,NA,NA,"US01347757",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1933","8","3","Acre",NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco)","-69","-9.33","US01347757_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"399","2020-09-12 05:00:02-03","US","US","USw41852","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","J. Schunke Vigo et al.","4622","South America - Neotropics","Peru","Wood Sample",NA,NA,NA,NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1970","9","24","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"400","2020-09-12 05:00:02-03","US","US","USw22477","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","R. Costa","282","South America - Neotropics","Brazil","Wood Sample",NA,NA,NA,NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,NA,NA,NA,NA,NA,"Boa Vista, Tapajoz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"401","2020-09-12 05:00:02-03","US","US","2960340","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","J. A. Steyermark & R. L. Liesner","127359","South America - Neotropics","Venezuela",NA,NA,NA,"US00777323",NA,"Laurales","(Poepp. & Endl.) A. DC.","Renner, S. S.","1982","12","1","Bolívar","Roscio","Río Uairen, 9 km (por carretera) al NO de Santa Elena de Uairen, 2km al este de carretera principal","-61.05","4.75",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"402","2020-09-12 05:00:02-03","US","US","USw9997","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","Ll. Williams","624","South America - Neotropics","Peru","Wood Sample",NA,NA,NA,NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,NA,NA,NA,"San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"403","2020-09-12 05:00:02-03","US","US","3715644","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","P. Acevedo-Rodriguez, L. Assis & E. Oliveira","13599","South America - Neotropics","Brazil",NA,NA,NA,"US01925064",NA,"Laurales","(Poepp. & Endl.) A. DC.","Renner, S. S.","2003","10","1","Acre","Capichaba","Acre: Mun. Capichaba.; Basin of Rio Acre, Projeto de Assentamento Extrativista Sao Luiz do Remanso, Colocaçao Estrangeiro, 30 km w of Capixaba, then 15-21 km N on new unpaved access road.","-67.9032","-10.4937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"404","2020-09-12 05:00:02-03","US","US","2844448","PreservedSpecimen","Plantae","Monimiaceae (Siparunaceae)","Siparuna","bifida","Siparuna bifida","G. T. Prance, T. D. Pennington, O. P. Monteiro & J. F. Ramos","22792","South America - Neotropics","Brazil",NA,NA,NA,"US01347760",NA,"Laurales","(Poepp. & Endl.) A. DC.",NA,"1974","10","11","Amazonas",NA,"BR-319, km 175, Manaus-Porto Velho road, between Rio Tupana and rio Igapó-açú",NA,NA,"US01347760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"405","2020-09-02 16:39:48-03","Cenargen","CEN","78963","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Daniela Inácio Junqueira - UEG",NA,NA,"Brasil","Exsicatas",NA,"Doação Herbário UEG - Morrinhos.","CEN00078963",NA,NA,"(Poepp. & Endl.) A.DC.","B. M. T. Walter","2007","11","22","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas.","-48.625","-17.74169921875","CEN00078963",NA,NA,NA,NA,"2012","10",NA,"36612","auto",NA,NA,NA,NA,"1",NA
"406","2020-09-02 16:39:48-03","Cenargen","CEN","22313","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Terezinha Aparecida Borges Dias","345",NA,"Brasil","Exsicatas",NA,"Bastante ramificado, escandente.","CEN00022313",NA,NA,"(Poepp. & Endl.) A.DC.","B. M. T. Walter","1993","02","10","GO","CALDAS NOVAS","Próximo ao rio Corumbá, pela via de acesso à UHE Corumbá, virando à esquerda, cerca de 3,9 km, na via de acesso à alternativa 4.","-48.625","-17.74169921875","CEN00022313",NA,NA,"-4851667.0","-1790000.0","2010","02",NA,"36612","auto",NA,NA,NA,NA,"5",NA
"407","2020-09-02 16:39:48-03","Cenargen","CEN","24574","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Bruno Machado Teles Walter","2004",NA,"Brasil","Exsicatas",NA,"Folhas discolores; verde-escuro na face adaxial. Botões florais verdes. Área e influencia da UHE Serra da Mesa.","CEN00024574",NA,NA,"(Poepp. & Endl.) A.DC.",NA,"1992","10","05","GO","URUACU","Fazenda Pindaiba. Nordeste da cidade de Uruaçu.",NA,NA,"CEN00024574","470","470","-4911667.0","-1445000.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
