"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","order","coordinatePrecision","geoFlag"
"150","2011-02-28 16:50:00-03","MO","MOBOT","90155756","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Abundio Sagástegui A.|Mario Zapata C.","2000","8","25","South America","Peru","Lambayeque","Ferreñafe","Alrededores de Laguna Tembladera (Ichuasi).","-79.3","-6.15",NA,NA,"3350.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Sagástegui Alva 16275","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-07-22 21:48:00-03","MO","MOBOT","90168081","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Hector Cabrera","2003","3","6","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Tambo Quemado, bajando hacia el esta. Ceja de monte yungueña baja con Clusia, Theaceae, Weinmannia microphylla y helecho arboreo.","-68.96444","-14.66305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cabrera B-12","S. Churchill, Jul",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","90171910","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","2003","9","19","South America","Bolivia","La Paz","Murillo","Mina San Luis, carretera de Nor Yungas. Páramo yungueño con bosque de Polylepis y Gynoxis (3700 m). <22760-22811>","-67.93333","-16.31583",NA,NA,"3500.00000000","3700.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 22786","S. Churchill, Sep",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","90179187","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","1999","11","12","South America","Bolivia","La Paz","Nor Yungas","Coscapa. Bosque montano alto secundario <19743-19770>","-67.83333","-16.26666",NA,NA,"3140.00000000","3300.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 19749","S. Churchill",NA,NA,NA,NA,NA,"4","99-8",NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","90179189","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","1999","11","16","South America","Bolivia","Cochabamba","Chapare","Entre carretera Km 66-67 Cochobamba por Villa Tunari. Bosque montano alto. <19885-19899>","-65.88333","-17.2",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 19889","S. Churchill",NA,NA,NA,NA,NA,"1","99-14",NA,NA,NA
"155","2009-10-06 18:25:00-03","MO","MOBOT","90186387","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"N. Sanjines","2003","7","18","South America","Bolivia","La Paz","Murillo","Parque Nacional Cotapata. Cerro Homuni, a 12 horas de la Estación Biológica Tunquini. Páramo yungueño con Carex fecunda, Cortaderia, Chusquea spp, Gynoxys.","-67.90805","-16.18055",NA,NA,"3370.00000000","3412.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Sanjines 607","S. Churchill",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"156","2009-08-24 12:11:00-03","MO","MOBOT","90194623","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","2","27","South America","Colombia","Boyacá","Belen","Páramos al NO de Belén, cabeceras Quebrada Minas.","-72.95","6.03333",NA,NA,"3855.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 1908","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"157","2011-02-23 10:10:00-03","MO","MOBOT","90194625","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Luis E. Ruiz-Terán","1973","8","4","South America","Venezuela","Trujillo",NA,"Distrito Trujillo: Cumbre del páramo de la Cristalina.","-70.33333","9.31666",NA,NA,"3150.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Ruíz-Terán 9030",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"158","2013-10-15 11:24:00-03","MO","MOBOT","90201592","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1989","8","19","South America","Bolivia","La Paz","Inquisivi","Headwaters of Río Chimu along Milla Milla Aguilani trail, ca. 2 km SE of Stancia Jankho Khalani, ca. 8 km N of Choquetanga.","-67.3166667","-16.95",NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 89-918","R. H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","90201593","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Lewis","1988","11","18","South America","Bolivia","La Paz","Franz Tamayo","Directly across from Río Pelechuco, from Pelechuco, ca. 300 m W of the Plaza Principal.","-69","-14.8",NA,NA,"3550.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1801","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"160","2010-08-15 16:59:00-03","MO","MOBOT","90201594","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Wolfram Schultze-Motel","1982","10","2","South America","Peru","Ancash",NA,"An der Strasse zwischen Huaraz und Chavin, nasse Felsen am Tunnel Cahuish.","-77.33333","-9.55",NA,NA,"4400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Schultze-Motel P-155","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"161","2011-02-23 10:10:00-03","MO","MOBOT","90201595","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Luis E. Ruiz-Terán","1971","12","18","South America","Venezuela","Mérida",NA,"Dist. Campo Elias: Llano Componedero, arriba de la Piedra de Pirela, Páramo de Pozo Negro.","-71.26666","8.33333",NA,NA,"3170.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Ruíz-Terán 6545","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","90201597","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1979","4","22","South America","Bolivia","La Paz","Murillo","Head of Río Zongo on southwest slope of Cerro Chekhara, north of La Paz.","-68.1","-16.28333",NA,NA,"4520.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 79-1786","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","90201598","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1979","6","1","South America","Bolivia","Cochabamba","Chapare","Río Khuri, north of Corani.","-65.88333","-17.2",NA,NA,"3100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 79-2377B","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2017-10-25 13:42:00-02","MO","MOBOT","90201599","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Pilar Franco|D. Tellez","1981","12","17","South America","Colombia","Cundinamarca","Fómeque","Fomeque. Parque Nacional de Chingaza. Ladera al norte de la Laguna Chingaza.","-73.75","4.5166667",NA,NA,"3320.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Franco Rosselli 1002","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"165","2009-08-24 12:11:00-03","MO","MOBOT","90201600","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973",NA,NA,"South America","Colombia","Meta",NA,"Páramo de Sumapaz, Cerro Nevada del Sumapaz, superpáramo del lado O-NO.","-74.25","3.75",NA,NA,"4050.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 8036","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2009-08-24 12:11:00-03","MO","MOBOT","90201601","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973","1","13","South America","Colombia","Meta",NA,"Páramo de Sumapaz, Cerro Nevado del Sumapaz.","-74.25","3.75",NA,NA,"4015.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 7759","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"167","2009-06-25 13:51:00-03","MO","MOBOT","90201602","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","5","14","South America","Colombia","Boyacá","Socotá","Socota, Paramo de Pisba, Via Socha-La Punta, km 61, Alto de Granados","-72.61666","5.93333",NA,NA,"3620.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4511","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"168","2009-06-25 13:51:00-03","MO","MOBOT","90201603","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","6","12","South America","Colombia","Boyacá",NA,"Páramo de Pisba [Pisva], carretera Socha-La Punta Km 61.5; 6 km al E de Los pinos Alto de Granados.","-72.61666","5.88333",NA,NA,"3615.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4440","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"169","2009-08-24 12:11:00-03","MO","MOBOT","90201604","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","1","30","South America","Colombia","Meta",NA,"Páramo de Sumapaz, Cerro Nevado del Sumapaz.","-74.25","3.75",NA,NA,"4200.00000000","4300.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 1406","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"170","2019-06-15 04:36:00-03","MO","MOBOT","90201616","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Pirkko Hegewald|Eberhard Hegewald","1977","7","8","South America","Peru","Junín",NA,"Pass Huaytapallana, 30 km von Huancayo in Richtung Parihuanca.","-75.85","-11.15",NA,NA,"4550.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Hegewald s.n.","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"171","2016-04-29 08:26:00-03","MO","MOBOT","90209312","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes","2002","7","23","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Turnia, al este de Apolo sobre el camino a San José de Uchupiamonas, trayecto de aprox. 15 km hacia hacienda Machariapo.","-68.3286111","-14.5430555",NA,NA,"1600.00000000","1900.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 5245","S. Churchill",NA,NA,NA,NA,NA,"1","02-36",NA,NA,NA
"172","2012-04-12 05:10:00-03","MO","MOBOT","90209550","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes","2005","6","17","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Apolobamba, Keara Nuevo, hacia el NW. Relicto de bosque de yungas de ceja de monte con Polylepis y Gynoxis y pajonales de sustitucion.","-69.09305","-14.68416",NA,NA,"4151.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 8313","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2011-04-25 16:41:00-03","MO","MOBOT","90220400","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2005","7","24","South America","Bolivia","La Paz","Nor Yungas","Parque Nacional Cotapata. Laguna Chiar Khota. Sanjapamapa a 4,5 km al NO de Chucura del camino precolombino del Choro. Páramo yungueño con Polylepis, Gynoxis.","-68.01694","-16.24277",NA,NA,"3720.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 183","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"174","2011-04-25 16:41:00-03","MO","MOBOT","90222970","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2005","11","29","South America","Bolivia","La Paz","Murillo","Zongo, a lado del Río Tiquimani a 1 hora de caminata pasando Uma Palca rumbo a las minas 1ro de Mayo, La Joya y Tres Amigos. Páramo yungueño con Polylepis.","-68.05888","-16.20166",NA,NA,"3740.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 366","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-04-25 16:41:00-03","MO","MOBOT","90222977","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2005","11","30","South America","Bolivia","La Paz","Murillo","Zongo, a lado del Río Tiquimani a 1 hora de caminata pasando Uma Palca rumbo a las minas 1ro de Mayo, La Joya y Tres Amigos. Páramo yungueño con Polylepis.","-68.05888","-16.20166",NA,NA,"3740.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 400","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2010-01-22 10:46:00-02","MO","MOBOT","90225083","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Jan-Peter Frahm","1977","7","24","South America","Brazil","Rio de Janeiro",NA,"Parque Nacional Itatiaia,Agulhas Negras, epiphytisch an Drymis Gebusch.",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Frahm 1613","R.H. Zander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-04-25 16:41:00-03","MO","MOBOT","90230092","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2006","4","29","South America","Bolivia","La Paz","Murillo","Laguna Wilakururuni, sobre el camino precolombino La Reconquistada, ca. 20 km N de Ventilla. Páramo yungueño con bosque de Polylepis.","-67.87916","-16.40305",NA,NA,"4155.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 614","C. Aldana, verif. S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2010-10-12 19:19:00-03","MO","MOBOT","90230093","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2006","3","8","South America","Bolivia","La Paz","Murillo","Pongo, Mina Elba ca. 2 km de Pongo, camino a Unduavi carretera a Yungas.","-67.9430555","-16.315",NA,NA,"3865.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 495","C. Aldana, verif. S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"179","2011-04-25 16:41:00-03","MO","MOBOT","90230114","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2006","3","8","South America","Bolivia","La Paz","Murillo","Pongo, Mina Elba ca. 2 km de Pongo, camino a Unduavi carretera a Yungas. Páramo yungueño con bosque de Polylepis.","-67.94305","-16.315",NA,NA,"3865.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 485","C. Aldana, verif. S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2010-10-12 19:31:00-03","MO","MOBOT","90230210","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Aldana","2006","4","22","South America","Bolivia","La Paz","Murillo","Laguna Marimarini, sobre el camino precolombino La Reconquistada, ca. 23 km N de Ventilla.","-67.8991666","-16.4158333",NA,NA,"4145.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Aldana 541","S. Churchill",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","90234135","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef",NA,NA,NA,"South America","Colombia","Boyacá","Socotá","Socota, Páramo de Pisba, via Socha-La Punta, km 70, 2 km W del Cadillal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4615","R.H. Zander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-04-12 05:10:00-03","MO","MOBOT","90234622","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|A.S. Poma C.","2007","5","14","South America","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Chulina, por la carretera a Matara.","-68.8961111","-15.1755556",NA,NA,"3290.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 10912","S. Churchill",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA
"183","2012-04-12 05:10:00-03","MO","MOBOT","90234631","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|A.S. Poma C.","2006","5","14","South America","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Chulina, por la carretera a Matara. Bosque bajo de yungas en ceja de monte inferior pluvial.","-68.89611","-15.17555",NA,NA,"3290.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 10906","S. Churchill",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"184","2012-04-12 05:10:00-03","MO","MOBOT","90234715","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|A.S. Poma C.","2006","5","14","South America","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Chulina, por la carretera a Matara.","-68.8961111","-15.1755556",NA,NA,"3290.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 10904","S. Churchill",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"185","2009-10-13 16:49:00-03","MO","MOBOT","90235685","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis",NA,NA,NA,"South America","Bolivia","Cochabamba","Chapare","East face of Cerro Chua Laguna, west of Tambo Pata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 79-2217","R. H. Zander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-12-23 03:33:00-02","MO","MOBOT","90236001","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1989","8","21","South America","Bolivia","La Paz","Inquisivi","Along ridge of Cerro Lulini, about midway between Jankho Khalani and Aguilani ca. 12 km north of Choquetanga.","-67.35","-16.66666",NA,NA,"3250.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 89-950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-12-23 03:33:00-02","MO","MOBOT","90238389","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1983","6","24","South America","Bolivia","La Paz","Murillo","Lower part of creeks flowing from Cerro Pacacho Pupusani and Cerro Chuñahui below Cumbre of La Paz - Caranavi Highway at BM 64 (3862 m).","-68","-16.31666",NA,NA,"3850.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 83-2480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-12-23 03:33:00-02","MO","MOBOT","90238516","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","4","30","South America","Bolivia","La Paz","Nor Yungas","Following the trail to Rio Coscapa its inception along the Yungas Highway ca. 3 km NE of Unduavi to the ridgeline.","-67.9","-16.28333",NA,NA,"3420.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-12-23 03:33:00-02","MO","MOBOT","90239151","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","4","30","South America","Bolivia","La Paz","Nor Yungas","Following the trail to Rio Coscapa its inception along the Yungas Highway ca. 3 km NE of Unduavi to the ridgeline.","-67.9","-16.28333",NA,NA,"3450.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-12-23 03:33:00-02","MO","MOBOT","90239180","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","5","4","South America","Bolivia","La Paz","Murillo","Along upper Rio Chuquiaguillo between 3 km S of the Cumbre de La Paz, and the waterfall ca. 1 km above Laguna Incachaca. Ca. 15-19 km NE of Plaza San Francisco.","-68.03333","-16.36666",NA,NA,"4450.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","90241257","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","3","7","South America","Bolivia","La Paz","Murillo","First small creek ca. 0.5 E of the Cumbre de La Paz along the old Yungas road.","-68.03333","-16.33333",NA,NA,"4650.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2012-03-06 05:13:00-03","MO","MOBOT","90242077","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"William R. Buck","2001","5","24","South America","Ecuador","Azuay",NA,"26 km S of Sigsig on road to Gualaquiza, at junction of road to Recinto Militar.","-78.81666","-3.13333",NA,NA,"3249.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Buck 39348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-01-15 04:34:00-03","MO","MOBOT","90246053","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill|D.P. Costa|Jehizon Terán|E. Rodríguez","2007","12","7","South America","Bolivia","Cochabamba","Chapare","Parque Nacional de Carrasco. Cordillera El Ronco, camino antigua Chapare, por El Limbo (Cochabamba-Villa Tunari). Bosque montano de Yungas. <24756-24788>","-65.68777","-17.19583",NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 24786","S. Churchill, Dic",NA,NA,NA,NA,NA,"2","07-7",NA,NA,NA
"194","2020-01-15 04:34:00-03","MO","MOBOT","90248828","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill|D.P. Costa|Jehizon Terán|E. Rodríguez","2007","12","7","South America","Bolivia","Cochabamba","Chapare","Parque Nacional de Carrasco. Cordillera El Ronco, camino antigua Chapare, por El Limbo (Cochabamba-Villa Tunari). <24756-24788>","-65.6877777","-17.1958333",NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 24772","S. Churchill, Mar",NA,NA,NA,NA,NA,"5","07-7",NA,NA,NA
"195","2012-04-12 05:10:00-03","MO","MOBOT","90253021","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|Javier Quisbert","2008","2","25","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Queara y Mojos, arroyo Jatun Tuquilani?, mas allá de Muñamachay. Bosque yungueño en ceja de monte pluvial.","-69.00666","-14.69222",NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 12053","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2012-04-12 05:10:00-03","MO","MOBOT","90253073","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|curso manejo de herbario","2008","5","30","South America","Bolivia","La Paz","Nor Yungas","Parque Nacional Cotapata, Unduavi, sendero Sillutincara, ca. 1 km subiendo de la carretera. <11947-11951>","-67.8911111","-16.2911111",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 11947","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"197","2012-04-12 05:10:00-03","MO","MOBOT","90253250","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes|Javier Quisbert","2008","3","8","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Apolobamba, cordillera de Apolobamba, entre Paso Sánchez y Carcapampa por Pelechuco.","-69.1388889","-14.7122222",NA,NA,"4782.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 12409","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"198","2012-04-12 05:10:00-03","MO","MOBOT","90253733","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes","2008","4","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Queara, sector Chuñuna, Queñual al N del pueblo. <12443-12457>","-69.0933333","-14.6844444",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 12450","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
