"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"141","2009-07-17 06:10:00-03","MO","MOBOT","1930206","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 23086","1979","11","3","South America","Peru","Loreto","Dtto. Mazán, Playa de Timicurillo just above, ca 5 km, Baradero de Mazán, sandy beach of Rio Amazonas.",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1933806","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Mejia","Mejia 181","1982","10",NA,"South America","Peru","Loreto","Quebrada Iricahua. Rio Ucayali. Jenaro Herrera. Barrizal, borde del rio.",NA,NA,NA,NA,"Requena",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-04-04 10:47:00-03","MO","MOBOT","1934476","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Abundio Sagástegui A.","Sagástegui Alva 5721","1965","8","17","South America","Peru","Ucayali","Panaillo, margen derecha del Ucayali.",NA,NA,NA,NA,"Coronel Portillo",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-03-12 05:31:00-03","MO","MOBOT","2075291","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (ILLS)","N. de la Barra","De la Barra 945","2001","9","24","South America","Bolivia","Cochabamba","Rio Viejo - Pto. Villarreal. Chapare - cbba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"145","2010-11-28 09:14:00-02","MO","MOBOT","2190353","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Digilio, A. P. L.","Bruno G. Piccinini|A. L. García","Piccinini 1025","1967","7","9","South America","Argentina","Formosa","Banco rosadito, orilla del río Paraguay, cercano a Bouvier.",NA,NA,NA,NA,"Pilcomayo","-57.56666","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-11-28 09:14:00-02","MO","MOBOT","2190380","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Digilio, A. P. L.","Bruno G. Piccinini|A. L. García","Piccinini 1027","1967","7","9","South America","Argentina","Formosa","Banco rosadito, orilla del río Paraguay, cercano a Bouvier.",NA,NA,NA,NA,"Pilcomayo","-57.56666","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","2190418","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1388","2000","2","25","South America","Argentina","Misiones","Parque Provincial Teyú Cuaré, alrededores del Peñón de la Reina Victoria, orilla del Río Paraná.",NA,NA,NA,NA,"San Ignacio","-55.58333","-27.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2012-05-08 08:13:00-03","MO","MOBOT","2255845","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Manuel Barros","Barros 2806","1937","2","3","South America","Argentina","Entre Ríos","Isla Queguay, río Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-07-17 06:52:00-03","MO","MOBOT","2255858","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Arturo E. Burkart","Burkart 28415","1971","10","16","South America","Argentina","Entre Ríos","Puerto",NA,NA,NA,NA,"Concepción del Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-06-18 17:12:00-03","MO","MOBOT","2255881","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M., 19/08/","Arturo E. Burkart|Juan C. Gamerro","Burkart 21666bis","1960","4","18","South America","Argentina","Entre Ríos","Salto Grande, margen del río Uruguay",NA,NA,NA,NA,"Federación",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-03-29 17:17:00-03","MO","MOBOT","2255905","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J.F. Molfino|E.C. Clos","Molfino 2804","1927","3","31","South America","Argentina","Entre Ríos","A orillas del río Gualeguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-02-28 18:00:00-03","MO","MOBOT","2255927","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Arturo E. Burkart|Nélida S. Troncoso|Susana Crespo|Nélida M. Bacigalupo","Burkart 23278","1962","3","12","South America","Argentina","Entre Ríos","Orillas Río Guayquiraró, Ruta 12",NA,NA,NA,NA,"Feliciano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2010-03-13 06:50:00-03","MO","MOBOT","2255947","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Koyama, T. M., 01/","Arturo E. Burkart|Nélida S. Troncoso|Rosa Guaglianone|Ramón A. Palacios","Burkart 26869","1968","4","9","South America","Argentina","Entre Ríos","Isla Curuzú-Chalí.",NA,NA,NA,NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-02-28 17:57:00-03","MO","MOBOT","2255970","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Arturo E. Burkart|Nélida S. Troncoso|Rosa Guaglianone|Ramón A. Palacios","Burkart 26873bis","1968","4","10","South America","Argentina","Entre Ríos","Paso Yunque, río Guayquiraró",NA,NA,NA,NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-05-17 05:28:00-03","MO","MOBOT","2255989","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Nélida M. Bacigalupo|María E. Múlgura","Bacigalupo 218","1986","12","5","South America","Argentina","Entre Ríos","Hernandarias, Pto. Vibora",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-06 14:10:00-03","MO","MOBOT","2256008","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Angel L. Cabrera|Silvia M. Botta|Roberto Kiesling|A.D. Rotman|Nuncia M. Tur|Fernando O. Zuloaga","Cabrera 28806","1977","10",NA,"South America","Argentina","Misiones","Puerto Rico",NA,NA,NA,NA,"Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"157","2009-10-24 09:25:00-02","MO","MOBOT","2256035","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Angel L. Cabrera|Silvia M. Botta|Roberto Kiesling|A.D. Rotman|Nuncia M. Tur|Fernando O. Zuloaga","Cabrera 28814","1977","10","14","South America","Argentina","Misiones","Puerto Rico, Club de Pesca",NA,NA,NA,NA,"Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-12-07 22:07:00-02","MO","MOBOT","2289419","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Koyama, T. M.","Elisa G. Nicora","Nicora 3607","1943","12","30","South America","Argentina","Buenos Aires","Isla del Recreo",NA,NA,NA,NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2011-02-27 07:03:00-03","MO","MOBOT","2298133","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Angel L. Cabrera|Silvia M. Botta|Nuncia M. Tur","Cabrera 34007","1983","6","17","South America","Argentina","Jujuy","Orillas del rio Labayén.",NA,NA,NA,NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-02-25 07:03:00-03","MO","MOBOT","2343652","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Julio A. Hurrell","Hurrell 4268","2000","2","16","South America","Argentina","Buenos Aires","Isla Martín García. Islote en formación frente a la costa oeste de Martín García",NA,NA,NA,NA,"La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-02-25 07:03:00-03","MO","MOBOT","2343671","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Julio A. Hurrell","Hurrell 4273","2000","2","16","South America","Argentina","Buenos Aires","Isla Martín García. Islote en formación frente a la costa oeste de Martín García",NA,NA,NA,NA,"La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2011-02-25 07:03:00-03","MO","MOBOT","2343688","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","Julio A. Hurrell","Hurrell 4217","2002","2","20","South America","Argentina","Buenos Aires","Isla Martín García. Islote en formación frente a la costa oeste de Martín García",NA,NA,NA,NA,"La Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2009-06-25 14:16:00-03","MO","MOBOT","2407261","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Armando T. Hunziker","Hunziker 5717","1944",NA,NA,"South America","Argentina","Corrientes","Banco frente al balenario de Corrientes",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2013-03-16 05:32:00-03","MO","MOBOT","2407271","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","C. Muñoz","Muñoz 5311","1999","3","3","South America","Argentina","Entre Ríos","Pque. Nacional Predelta, Arroyo Salcacalzones",NA,NA,NA,NA,"Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2013-03-16 05:32:00-03","MO","MOBOT","2407289","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","C. Muñoz","Muñoz 5315","1999","2","22","South America","Argentina","Entre Ríos","Pque. Nacional Predelta, junto al Río Paraná",NA,NA,NA,NA,"Diamante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2013-03-16 05:32:00-03","MO","MOBOT","2407312","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","C. Muñoz","Muñoz 5333","1999","1","8","South America","Argentina","Entre Ríos","Paraná, Club Náutico",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-03-16 05:32:00-03","MO","MOBOT","2407342","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","C. Muñoz","Muñoz 5331","1999","2","3","South America","Argentina","Entre Ríos","Clubes de la costanera",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-03-16 05:32:00-03","MO","MOBOT","2407350","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone, E. R.","C. Muñoz","Muñoz 5337","1998","12","28","South America","Argentina","Entre Ríos","Isla Puente",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-02-18 15:11:00-02","MO","MOBOT","2455365","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M., 6/03/","Apparicio P. Duarte","Duarte 5687","1961","9","1","South America","Brazil","Minas Gerais","Paracatú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2014-04-27 20:39:00-03","MO","MOBOT","2455381","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J. Coêlho de Moraes","Coêlho de Moraes 1253","1955","2","2","South America","Brazil","Paraíba","Nazaré de Mata, Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-08-21 06:32:00-03","MO","MOBOT","2455397","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Balduino Rambo","Rambo 45861","1950","2","21","South America","Brazil","Rio Grande do Sul","Lagoa dos Quadros p.Torres, in Paludosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-12-22 05:01:00-02","MO","MOBOT","2491615","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Teodoro Rojas","Rojas 9337","1941",NA,NA,"South America","Paraguay",NA,"Colonia Indígena Chamacocos, Cahco Paraguayo frente al jardín botánico, Palyas del Río Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-02 10:32:00-03","MO","MOBOT","2491624","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"C. V. Pavetti","Pavetti Morín 10983","1944",NA,NA,"South America","Paraguay",NA,"Salitr Cué (Itapua?) playas del río Tebicuary-guazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-12-22 05:01:00-02","MO","MOBOT","2491649","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Teodoro Rojas","Rojas 7961","1938",NA,NA,"South America","Paraguay","Alto Paraná","Puerto Bertoni, barranca húmeda del rio Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-12-22 05:01:00-02","MO","MOBOT","2491660","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Teodoro Rojas","Rojas 9237","1941",NA,NA,"South America","Paraguay","Chaco","Playas rio Paraguay, Chaco Paraguayo, frente al Parque Botánico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-08-12 05:57:00-03","MO","MOBOT","2514835","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Florentino Felippone","Felippone 3592",NA,NA,NA,"South America","Uruguay","Salto","Salto",NA,NA,NA,NA,NA,"-57.96666","-31.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2010-01-29 20:51:00-02","MO","MOBOT","2515109","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"W.G. Herter","Herter 95375","1935","3","16","South America","Uruguay","Cerro Largo","Palleros",NA,NA,NA,NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","261491","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (NYS)","Ramón A. Palacios","Palacios 1957","1990","2","23","South America","Paraguay","Concepción","Puerto Fonciere, 10 km al norte, sobre río Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","9",NA,NA
"179","2010-05-20 16:12:00-03","MO","MOBOT","262831","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 16799","1979","4","27","South America","Venezuela","Amazonas","Departamento Atures: near Capuana, E bank of the Río Orinoco.",NA,NA,NA,NA,NA,"-67.8","4.7833333","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","79-51",NA,NA
"180","2018-07-09 09:45:00-03","MO","MOBOT","263198","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","T. Koyama","Gerrit Davidse|Otto Huber","Davidse 15143","1978","4","16","South America","Venezuela","Amazonas","22 km S of Puerto Ayacucho along the road to Samariapo; near Garcitas.",NA,NA,NA,NA,"Atures","-67.6","5.4666667","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","78-27",NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","263209","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"L.H. Bailey|Ethel Z. Bailey","Bailey 1303",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-09-03 17:21:00-03","MO","MOBOT","263231","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Henry H. Rusby|Roy W. Squires","Rusby 344","1896",NA,NA,"South America","Venezuela","Delta Amacuro","Sacupana, Lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-09-03 17:21:00-03","MO","MOBOT","263242","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Henry H. Rusby|Roy W. Squires","Rusby 46","1896","4",NA,"South America","Venezuela","Delta Amacuro","Lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","265908","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (EIU)","Elsa M. Zardini|Leongino Guerrero","Zardini 36865A","1993","8","12","South America","Paraguay","Central","Tavarory: Border with Acosta Ñu. Inundated Savanna and Gallery Forest along Paraguay River.",NA,NA,NA,NA,NA,"-57.55","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","840",NA,NA
"185","2009-06-27 16:39:00-03","MO","MOBOT","2662995","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Camelbeke, K. (GENT)","Simon Lægaard","Lægaard 54652A","1985","7","15","South America","Ecuador","Esmeraldas","Chantadura at river Río Verde. In small swamp.",NA,NA,NA,NA,NA,"-79.45","0.91666","25.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","269040","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Simon Lægaard","Lægaard 54652","1985","7","15","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"-79.45","0.91666","25.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","269662","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Gerrit Davidse","Alwyn H. Gentry","Gentry 43630","1983","8","15","South America","Peru","Madre de Dios","Manu National Park. River beach along Río Manu, ca. 2 hours above Cocha Cashu.",NA,NA,NA,NA,"Manu",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","83-230",NA,NA
"188","2011-06-08 12:20:00-03","MO","MOBOT","2836789","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Manuel Rimachi Y.","Rimachi Y. 8950","1988","9","30","South America","Peru","Loreto","Dtto. Indiana. Río Amazonas, pasto de la comunidad de Pucallpa, aprox. 2 horas de Iquitos, en terreno bajo y arenoso.",NA,NA,NA,NA,"Maynas",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-02-28 15:09:00-03","MO","MOBOT","2877862","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Irene Fedon","Saúl Flores|R. Herrera|J. Valles","Flores 58","1995","1","18","South America","Venezuela","Bolívar","Isla de la gallina frente a la población de mapire. Distrito Sucre. Secundaria producto de tala y quema. Crece en diferentes ambientes, incluyendo zonas sin perturbación, y en una gran variedad de microtografia.",NA,NA,NA,NA,NA,"-64.5","7.5022222","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3010668","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Franz G. Seidenschwarz","Seidenschwarz 343/2","1983","9","10","South America","Peru",NA,"Sandy island in the Río Pachitea.",NA,NA,NA,NA,NA,"-74.9","-9.01666","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","3022829","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Calaway H. Dodson","Dodson 11959","1981","10","25","South America","Ecuador","Guayas","Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.",NA,NA,NA,NA,NA,"-79.96666","-2","100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177",NA,NA
"192","2013-12-08 12:28:00-02","MO","MOBOT","3035467","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","G. Colennello","Colennello 1653","1994","3","24","South America","Venezuela","Delta Amacuro","Boca Caño Macareo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","3035471","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 122724","1980","5","28","South America","Venezuela","Zulia","Dist. Mara: lower slopes (northwest side) of Cerro Negro, following quebrada to Lagunita Araguaney, southeast of Río Guasare, 2.5-3 km (by air) southeast of Rancho 505. Border of lake.",NA,NA,NA,NA,NA,"-72.41666","10.925","400.00000000","530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-10-27 17:26:00-02","MO","MOBOT","3035474","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Anibal Castillo|Amelia De Franca","Castillo 2565","1987","11","23","South America","Venezuela","Anzoátegui","Dtto. Peñalver. Mun. Federación. Zona de Manglar con influencia del Río Unare, cerca de la línea de costa.",NA,NA,NA,NA,NA,"-65.13222","10.06611","0E8","21.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3035475","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (NYS)","Palacios","Palacios 1957","1990","2","23","South America","Paraguay","Concepción","Puerto Fonciere, 10 km al N, sobre río Paraguay. En suelos arenosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
