"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"782","2020-09-12 05:00:02-03","US","US","1798801","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"J. Cuatrecasas","10774","1940","South America - Neotropics","Colombia","Comisaria del Putumayo: selva higrofila del rio Putumayo en Puerto Ospina",NA,NA,"US02374873",NA,NA,"11","24","Putumayo",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"783","2020-09-12 05:00:02-03","US","US","2880467","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"F. R. Fosberg","28869","1947","South America - Neotropics","Peru","Dept. de Loreto. Aguaytia, on Rio Aguaytia. Prov. de Coronel Portillo",NA,NA,"US02374762",NA,NA,"10","28","Loreto",NA,"-75.33","-8.83","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"784","2020-09-12 05:00:02-03","US","US","2173427","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"H. García Barriga","14207","1952","South America - Neotropics","Colombia","Cuenca del rio Apaporis, rio Piraparana",NA,NA,"US02374856","US02374856_01",NA,"8","22","Vaupés",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"785","2020-09-12 05:00:02-03","US","US","2108990","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"F. R. Fosberg","21201","1943","South America - Neotropics","Colombia","Pacific Lowlands, Mongon, on Rio Telembi, 21 km. e.s.e. of Barbacoas, Dept. de Narino",NA,NA,"US02374859",NA,NA,"10","9","Nariño",NA,"-77.98","1.6","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"786","2020-09-12 05:00:02-03","US","US","3633900","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"R. B. Foster & B. d'Achille","11935","1986","South America - Neotropics","Peru","Prov. Manu: Parque Nacional Manu, Rio Manu: Rio Cumerjali, at base of hills",NA,NA,"US02374750",NA,NA,"10","20","Madre de Dios",NA,NA,NA,"350","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"787","2020-09-12 05:00:02-03","US","US","2617137","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"J. Schunke Vigo","1484","1967","South America - Neotropics","Peru","Dpto. Huanuco: Prov. Pachitea. Dtto. Honoria. Bosque Nacional de Iparia: Region de bosque seco tropical(sensu Tosi, 1960) a lo largo del Rio Pachitea cerca del campamento Miel de Abeja (1 km. arriba del pueblo de Tournavista o unos 20 km. arriba de la confluencia con el",NA,NA,"US02374768","US02374768_01",NA,"1","6","Huánuco",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"788","2020-09-12 05:00:02-03","US","US","1471386","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Ll. Williams","376","1929","South America - Neotropics","Peru","Lower Rio Nanay, Dept. Loreto",NA,NA,"US02374778","US02374778_01",NA,"5",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"789","2020-09-12 05:00:02-03","US","US","3035321","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"W. H. Camp","E-1523","1944","South America - Neotropics","Ecuador","El Partidero, between the rios Paute and Negro. Prov. Santiago-Zamora (Oriente): Eastern slope of the cordillera, valley of the rios Negro and Chupianza (on the trail from Sevilla de Oro to Mendez)",NA,NA,"US02374789",NA,NA,"12","14",NA,NA,NA,NA,"640","945",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"790","2020-09-12 05:00:02-03","US","US","2815367","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"J. Cuatrecasas","7401","1939","South America - Neotropics","Colombia","Comisaria del Vaupes. San Jose Guaviare; matas de monte",NA,NA,"US02374876",NA,NA,"11","4","Vaupés",NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"791","2020-09-12 05:00:02-03","US","US","1471367","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Ll. Williams","1227","1929","South America - Neotropics","Peru","Santa Ana on the upper Rio Nanay, Dept. Loreto",NA,NA,"US02374771",NA,NA,"7",NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","1903634","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"O. L. Haught","4833","1946","South America - Neotropics","Colombia","Department of Antioquia. Turbo",NA,NA,"US02374844",NA,NA,"5","12","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","2280393","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"F. R. Fosberg","19891","1943","South America - Neotropics","Colombia","Cordillera Oriental, ridge S. of Quebrada Cascajosa, 9 km. e.s.e. of Garzon, Dept. del Huila, above Finca los Cedros",NA,NA,"US02374847","US02374847_01",NA,"1","31","Huila",NA,"-75.57","2.17","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","3039626","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"W. H. Camp","E-964","1944","South America - Neotropics","Ecuador","Above r. Upano, near junction with Paute. Prov. Santiago- Zamora (Oriente): Near Mendez",NA,NA,"US02374845",NA,NA,"11","13",NA,NA,NA,NA,"533","762",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","2320360","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. Cuatrecasas & M. Llano","24038","1958","South America - Neotropics","Colombia","Km. 226 on the road from Quibdo to Munquirri",NA,NA,"US02374839",NA,NA,"3","30","Chocó",NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","2854369","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. A. Ferreyra","19284","1979","South America - Neotropics","Peru","Depto.: San Martin, Prov.: Mariscal Caceres. Canuto, cerca a Tananta, Tocache",NA,NA,"US02374807","US02374807_01",NA,"8","9","San Martin",NA,NA,NA,"500","550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","2831773","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. A. Ferreyra","13025","1958","South America - Neotropics","Peru","Depto.: Loreto, Prov. Coronel Portillo, cerca a Neshuya, entre Tingo maria y Pucallpa",NA,NA,"US02374808",NA,NA,"4","11","Loreto",NA,NA,NA,"240","260",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"K. M. Redden, R. Williams, C. Perry & A. Rodriguez","2180","2004","South America - Neotropics","Guyana","Garraway Stream, 102.5 miles on Bartica-Potaro Road",NA,NA,NA,NA,"Khan, Saleh A.","3","12","Potaro-Siparuni",NA,"-59.1224","5.37367","38",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","2440175","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"C. Feddema","193","1962","South America - Neotropics","Colombia","Dept. of Antioquia: In the rain forest near Rio Leon approx. 20 to 30 km. west of Chigorodo",NA,NA,"US02374838",NA,NA,"3","14","Antioquia",NA,"-76.83","7.75","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"800","2020-09-12 05:00:02-03","US","US","2222997","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Bro. Gines","5146",NA,"South America - Neotropics","Venezuela","Aroguebiri",NA,NA,"US02374840",NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"801","2020-09-12 05:00:02-03","US","US","2811964","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"W. A. Rodrigues","5183","1963","South America - Neotropics","Brazil","Quatipuru, caminho para o Campo do Bentivi",NA,NA,"US02374837","US02374837_01",NA,"4","11","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"802","2020-09-12 05:00:02-03","US","US","2811965","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"M. Silva & et al.","591","1972","South America - Neotropics","Brazil","Estrada entre o rio Araca e o lago do Castanho, em direcao ao Careiro",NA,NA,"US02374832","US02374832_01",NA,"7","13","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"803","2020-09-12 05:00:02-03","US","US","2861102","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L. Aristeguieta, A. H. Liogier & L. De Guevara","7193","1969","South America - Neotropics","Venezuela","Reserva Florestal de Guarapiche. (Cano Colorado). Edo. Monagas",NA,NA,"US02374834","US02374834_01",NA,"7",NA,"Monagas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"804","2020-09-12 05:00:02-03","US","US","1356288","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"E. P. Killip & A. C. Smith","28263","1929","South America - Neotropics","Peru","Dept. Loreto: Between Yurimangas and Balsapuerto (lower Rio Huallaga basin)",NA,NA,"US02374849",NA,NA,"8","26","Loreto",NA,NA,NA,"135","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"805","2020-09-12 05:00:02-03","US","US","2785408","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho & et al.","P16585","1973","South America - Neotropics","Brazil","Brazilian Amazonia. Rio Solimoes and Rio Javari. Tefe. IPEAAO Experimental Station",NA,NA,"US02374830","US02374830_01",NA,"7","11","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"806","2020-09-12 05:00:02-03","US","US","2879982","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"G. W. Harling & L. Andersson","11773","1974","South America - Neotropics","Ecuador","Coca (Puerto Francisco de Orellana), primary rain forest on the southern side of Rio Napo",NA,NA,"US02374829",NA,NA,"2","5","Napo",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"807","2020-09-12 05:00:02-03","US","US","2963352","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"H. Murphy","395","1982","South America - Neotropics","Colombia","Depto. Valle. Cali, Villa Carmelo 1 degree forest surrounded by cafetales",NA,NA,"US02374827",NA,NA,"5","15","Valle del Cauca",NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"808","2020-09-12 05:00:02-03","US","US","2835212","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"H. Jacquemin","1521","1975","South America - Neotropics","French Guiana","Trois Sauts",NA,NA,"US00634980","US00634980_01","Khan, Saleh A.","3","4",NA,NA,"-52.88","2.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"809","2020-09-12 05:00:02-03","US","US","2811966","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"-. Byron, L. Coêlho & F. Mello","856","1973","South America - Neotropics","Brazil","Lago do Castanho-Mirim, estrada da Petrobras.",NA,NA,"US02374831","US02374831_01",NA,"6","25","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"810","2020-09-12 05:00:02-03","US","US","3098989","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"H. Cardozo","785","1963","South America - Neotropics","Colombia","Comisaria de Amazonas, Leticia, Puerto Narino at Loreto Yacu river",NA,NA,"US02374836",NA,NA,"9","12","Amazônas",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"811","2020-09-12 05:00:02-03","US","US","1952165","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"R. Jaramillo M., D. Mesa, J. M. Idrobo & A. Fernández","387","1946","South America - Neotropics","Colombia","Intendencia del Meta: Puerto Lopez",NA,NA,"US02374842",NA,NA,"7","29","Meta",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"812","2020-09-12 05:00:02-03","US","US","2514605","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"C. Vargas Calderón","16133","1965","South America - Neotropics","Peru","Departamento Puno, Provincia Carabaya, Hda. Palmera",NA,NA,"US02374835",NA,NA,"3","4","Puno",NA,NA,NA,"490",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"813","2020-09-12 05:00:02-03","US","US","2833669","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. H. Kirkbride & E. Lleras","2763","1977","South America - Neotropics","Brazil","Estado do Para. Roadside on BR163, Cuiaba-Santarem, Km 890",NA,NA,"US02374828","US02374828_01",NA,"2","14","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"814","2020-09-12 05:00:02-03","US","US","2280350","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"F. R. Fosberg","19395","1942","South America - Neotropics","Colombia","Cordillera Oriental. Buenavista, a small abandoned clearing in the valley of the Rio Tigre, on the Colombia- Uribe trail, 26 km. e.s.e. of Colombia, Int. del Meta",NA,NA,"US02374848","US02374848_01",NA,"12","18","Meta",NA,"-74.62","3.27","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"815","2020-09-12 05:00:02-03","US","US","2220502","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"R. M. Klein","1126","1955","South America","Brazil","Cunhas, Itajai",NA,NA,"US02374841","US02374841_01",NA,"2","8","Santa Catarina",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"816","2020-09-12 05:00:02-03","US","US","2881535","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"B. Macbryde & J. D. Dwyer","1286","1972","South America - Neotropics","Ecuador","Prov. Napo. Santa Cecilia, disturbed forest near W end of airplane runway",NA,NA,"US02374833",NA,NA,"3","28","Napo",NA,NA,NA,"340",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"817","2020-09-12 05:00:02-03","US","US","3350607","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"M. Rimachi Y.","11317","1995","South America - Neotropics","Peru","Maynas. Dtto. Punchana. Rio Nanay, Carretera del caserio de Santo Tomas, frente al puerto de Bellavista, en terreno abierto",NA,NA,"US02374826",NA,NA,"2","1","Loreto",NA,NA,NA,"100","120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"818","2020-09-12 05:00:02-03","US","US","2815677","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. Cuatrecasas","21074","1946","South America - Neotropics","Colombia","Departamento del Valle. Rio Calima (Region del Choco) : margen derecha, lomas frente a Quebrada de la Brea",NA,NA,"US02374843",NA,NA,"5","18","Valle del Cauca",NA,NA,NA,"30","50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"819","2020-09-12 05:00:02-03","US","US","1856240","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"E. P. Killip & J. Cuatrecasas","38811","1944","South America - Neotropics","Colombia","El Valle: Sabaletas, km. 29 of highway from Buenaventura to Cali",NA,NA,"US02374846",NA,NA,"6","4","Valle del Cauca",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"820","2020-09-12 05:00:02-03","US","US","1903634","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"O. L. Haught","4833","1946","South America - Neotropics","Colombia","Department of Antioquia. Turbo",NA,NA,"US02374844",NA,NA,"5","12","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"821","2020-09-12 05:00:02-03","US","US","2280393","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"F. R. Fosberg","19891","1943","South America - Neotropics","Colombia","Cordillera Oriental, ridge S. of Quebrada Cascajosa, 9 km. e.s.e. of Garzon, Dept. del Huila, above Finca los Cedros",NA,NA,"US02374847","US02374847_01",NA,"1","31","Huila",NA,"-75.57","2.17","1800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"822","2020-09-12 05:00:02-03","US","US","3039626","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"W. H. Camp","E-964","1944","South America - Neotropics","Ecuador","Above r. Upano, near junction with Paute. Prov. Santiago- Zamora (Oriente): Near Mendez",NA,NA,"US02374845",NA,NA,"11","13",NA,NA,NA,NA,"533","762",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"823","2020-09-12 05:00:02-03","US","US","2320360","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. Cuatrecasas & M. Llano","24038","1958","South America - Neotropics","Colombia","Km. 226 on the road from Quibdo to Munquirri",NA,NA,"US02374839",NA,NA,"3","30","Chocó",NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"824","2020-09-12 05:00:02-03","US","US","2220534","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. M. Klein","1310","1955","South America","Brazil","Cunhas, Itajai",NA,NA,"US02374809","US02374809_01",NA,"4","14","Santa Catarina",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"825","2020-09-12 05:00:02-03","US","US","2854369","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. A. Ferreyra","19284","1979","South America - Neotropics","Peru","Depto.: San Martin, Prov.: Mariscal Caceres. Canuto, cerca a Tananta, Tocache",NA,NA,"US02374807","US02374807_01",NA,"8","9","San Martin",NA,NA,NA,"500","550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"826","2020-09-12 05:00:02-03","US","US","2831773","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"R. A. Ferreyra","13025","1958","South America - Neotropics","Peru","Depto.: Loreto, Prov. Coronel Portillo, cerca a Neshuya, entre Tingo maria y Pucallpa",NA,NA,"US02374808",NA,NA,"4","11","Loreto",NA,NA,NA,"240","260",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"827","2019-12-09 17:30:52-03","UFPR","EFC","18526","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Schult.",NA,"Souza, I.","529","2019",NA,"Brasil","Reserva Natural Guaricica",NA,"Erva volúvel, frutos imaturos verdes e quase maduros branco-avermelhados, local ensolarado.","EFC018526",NA,"Souza, I.","07","07","Paraná","Antonina","-48.704243","-25.30776","12","12",NA,NA,"2019","-48.704243","-25.307760","07","10",NA,NA,NA,NA,NA
"828","2020-10-15 09:54:06-03","UFPR","EFC","18776","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Schult.",NA,"DALL AGNOL, R. T.","1036","2019",NA,"Brasil","Reserva Natural Guaricica SPVS.",NA,"Erva volúvel a 1,5 m; flores alvas, frutos imaturos verdes e maduros rubros. Borda de floresta.","EFC018776",NA,"DALL AGNOL, R. T.","09","15","Paraná","Antonina","-48.671782","-25.311759","9","9",NA,NA,"2019","-48.671782","-25.311759","09","15",NA,NA,NA,NA,NA
"829","2019-11-13 11:30:35-03","USP","SPF","143849","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Schult.",NA,"Foster, W","298","2000",NA,"Brasil",NA,NA,NA,"SPF00143849",NA,"Jung-Mendaçolli, SL","04","23","São Paulo","São Sebastião","-45.65","-23.766667",NA,NA,NA,NA,"2000","-45.65","-23.766667","06",NA,NA,NA,NA,NA,NA
"830","2019-10-07 09:14:55-03","UEFS","HUEFS","42136","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","hirsuta","var. sellowii","Sabicea hirsuta var. sellowii","Wernham","Síntipo","Sellow, F.","299","1907",NA,"Brasil",NA,NA,NA,"HUEFS0042136",NA,NA,"11","15","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"831","2019-10-07 09:14:55-03","UEFS","HUEFS","42136","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","hirsuta","var. sellowii","Sabicea hirsuta var. sellowii","Wernham","Síntipo","Sellow, F.","299","1907",NA,"Brasil",NA,NA,NA,"HUEFS0042136",NA,NA,"11","15","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"832","2019-10-07 09:14:55-03","UEFS","HUEFS","70149","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Schult.",NA,"Gomes, S.M.","447","2002",NA,"Brasil","Parque Estadual Carlos Botelho, Núcleo de Sete Barras, Trilha da Figueira.",NA,"Floresta Ombrófila Densa Submontana.","HUEFS0070149","HUEFS0070149",NA,"04","23","São Paulo","Sete Barras","-47.992778","-24.056111","112","112",NA,NA,NA,"47W59'34''","24S3'22''",NA,NA,"Asteranae",NA,NA,NA,NA
"833","2019-10-07 09:14:55-03","UEFS","HUEFS","210418","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Schult.",NA,"Delfini, C.","993","2013",NA,"Brasil","Reserva Particular da Votorantim (CBA). UHE Serraria. Trilha da Igrejinha.",NA,"Floresta Ombrófila Densa bem conservada.","HUEFS0210418","HUEFS0210418",NA,"04","02","São Paulo","Tapiraí","-47","-24","29","29",NA,NA,NA,"47W","24S",NA,NA,"Asteranae",NA,NA,NA,NA
