"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"751","2019-11-13 11:28:16-03","USP","SPF","221492","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Lorenzi, H","5064","2004","12","07",NA,"Brasil",NA,NA,NA,"SPF00221492",NA,NA,NA,"Planch.","Tsuji, R","São Paulo","Nova Odessa","Cultivada no Instituto Plantarum.","-47.2900009155273","-22.7700004577637",NA,NA,NA,"8440","auto",NA,NA,"2004","12","07",NA,NA,NA,NA,NA
"752","2019-11-13 11:28:16-03","USP","SPF","68954","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Hashimoto, G","s.n.","1941","10","29",NA,"Brasil",NA,NA,NA,"SPF00068954",NA,NA,NA,"Planch.","Pirani, JR","São Paulo","Ribeirão Preto","L. Mogiana.","-47.810001373291","-21.1700000762939",NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2021-03-15 18:29:22-03","USP","SPF","171645","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Assis, MA","1633","2002","11","15",NA,"Brasil",NA,NA,"Árvore comum nos fragmentos de mata; flores esverdeadas (ponto 7).","SPF00171645",NA,NA,NA,"Planch.","Pirani, JR","São Paulo","São José dos Campos","Margens do Rio Paraíba do Sul. Mata ciliares secundárias.","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"754","2019-11-13 11:28:16-03","USP","SPF","221487","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Árbocz, GF","1026","1994","11","27",NA,"Brasil",NA,NA,NA,"SPF00221487",NA,NA,NA,"Planch.","Árbocz, GF","São Paulo","Socorro","Coletada na estrada das gabirobas.","-46.5200004577637","-22.5900001525879",NA,NA,NA,"17674","auto",NA,NA,"1994","11","27",NA,NA,NA,NA,NA
"755","2019-11-13 11:28:16-03","USP","SPF","221493","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Árbocz, GF","1027","1994","11","27",NA,"Brasil",NA,NA,NA,"SPF00221493",NA,NA,NA,"Planch.","Pirani, JR","São Paulo","Socorro","Coletado na estrada das gabirobas.","-46.5200004577637","-22.5900001525879",NA,NA,NA,"17674","auto",NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"756","2021-03-15 18:29:22-03","USP","SPF","141268","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Catharino, ELM","2331","2000","05","27",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m alt., frutos vinho, flores verde-amareladas inconspícuas.","SPF00141268",NA,NA,"sellowii","Planch.","Pirani, JR","Tocantins","Paranã","Margem esquerda do Rio Paranã, em área com rochas no leito. Fazenda São Luiz. Cerrado-cerradão.","-47.8830986022949","-12.6153001785278",NA,NA,NA,"96675","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"757","2021-03-15 18:29:22-03","USP","SPF","134933","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Walter, BMT","1677","1992","07","06",NA,"Brasil",NA,NA,"Arbusto ca. 5 m alt. Frutos imaturos atro-purpureos.","SPF00134933",NA,NA,"sellowii","Planch.","Pirani, JR","Goiás","Barro Alto","Fazenda Buritizinho, ca. 9 km da GO-342 em local próximo ao Córrego Pombal, no Rio das Almas (marg. direita). Mata de galeria do Rio das Almas. Bastante alterada. Solo arenoso; branco serapilheira abundante em locais planos. Bacia de inundação da UHE","-49.05","-14.716667","440","440",NA,NA,NA,"-49.05","-14.716667","1999",NA,NA,NA,NA,NA,NA,NA
"758","2021-03-15 18:29:22-03","USP","SPF","131182","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Pirani, JR","4267","1998","05","12",NA,"Brasil",NA,NA,"Arvoreta ramosa 2,5 m alt. Inflorescências pêndulas, creme. Freqüência regular.","SPF00131182",NA,NA,"sellowii","Planch.","Pirani, JR","Minas Gerais","Mato Verde","Estrada para São João do Bonito. Riacho das Gramas. Mata rala da orla do riacho das Gramas.","-42.798611","-15.309444","700","700",NA,NA,NA,"-42.798611","-15.309444","1998",NA,NA,NA,NA,NA,NA,NA
"759","2021-03-15 18:29:22-03","USP","SPF","135360","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Amaral Jr, A","118","1998","10","13",NA,"Brasil",NA,NA,"Arbusto 2 m de alt., com frutos vinhos.","SPF00135360",NA,NA,"sellowii","Planch.","Anônimo","Mato Grosso do Sul","Três Lagoas","Margem do Rio Verde. Mata à margem da estrada ao lado do Rio Verde.","-51.969333","-21.173389",NA,NA,NA,NA,NA,"-51.969333","-21.173389","1998",NA,NA,NA,NA,NA,NA,NA
"760","2021-03-15 18:29:22-03","USP","SPF","144501","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Walter, BMT","2537","1995","09","05",NA,"Brasil",NA,NA,"Arvoreta de 4 m alt. DAP 10 cm. Alguns frutos vináceos.","SPF00144501",NA,NA,"sellowii","Planch.","Pirani, JR","Goiás","Niquelândia","Serra Negra, Estrada paralela ao Rio Tocantins (Maranhão) entre a Serra Negre e este (margem direita). Mata semi-decidua. Dossel a mais ou menos 14 m de alt. Solo areno-argiloso com cascalho e afloramentos de rocha. Sub-bosque da Mata. Bacia de inund","-48.35","-13.983333","380","380",NA,NA,NA,"-48.35","-13.983333","2001",NA,NA,NA,NA,NA,NA,NA
"761","2021-03-15 18:29:22-03","USP","SPF","152776","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Vasconcelos, MF","77","2001","11","12",NA,"Brasil",NA,NA,"Arbóreo.","SPF00152776",NA,NA,"sellowii","Planch.","Pirani, JR","Minas Gerais","Itumirim","Mata da Curva. Mata semidecídua.","-44.866667","-21.316667",NA,NA,NA,NA,NA,"-44.866667","-21.316667","2002",NA,NA,NA,NA,NA,NA,NA
"762","2021-03-15 18:29:22-03","USP","SPF","170119","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Guillén, R","1366","1994","05","18",NA,"Bolívia",NA,NA,"Arbol decumbente de 4 m. Hojas opuestas de foliolos subcoriáceas de haz verde oscuro lustroso y envés verde opaco. Frutos rojos en racimos simples amentiformes.","SPF00170119",NA,NA,"sellowii","Planch.","Thomas, WW","Santa Cruz","Velasco","Campamento El Refugio a 2500 m al norte de la casa yendo hacia la Bahía Las Petas. En un bosque ribereño.","-61.048056","-14.762222","150","150",NA,NA,NA,"-61.048056","-14.762222","1995",NA,NA,NA,NA,NA,NA,NA
"763","2021-03-15 18:29:22-03","USP","SPF","49973","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Pirani, JR","2052","1987","12","19",NA,"Brasil",NA,NA,"Arvoretas 3-8 m alt., umbrófilas, formando população ca. agregada na zona da floresta mais próxima da lagoa (baixada). DAP até 8 cm. Casca cinérea. Folhagem verde-opaca. Flores masculinas alvo esverdeadas, filetes creme, anteras amad","SPF00049973",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Luís Antônio","Reserva Estadual de Jataí","-47.75","-21.5",NA,NA,NA,NA,NA,"-47.75","-21.5","1987",NA,NA,NA,NA,NA,NA,NA
"764","2019-11-13 11:28:16-03","USP","SPF","63855","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Hartshorn, GS","2479","1980","03",NA,NA,"Paraguai",NA,NA,NA,"SPF00063855",NA,NA,"sellowii","Planch.","Pirani, JR","Paraguarí","Pirayú","Warm temperate moist forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"765","2021-03-15 18:29:22-03","USP","SPF","68857","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Pirani, JR","2084","1988","02","07",NA,"Brasil",NA,NA,"Arbusto 80 cm alt., umbrófilo. Folhas verde-opcacas, pubescentes. Estéril.","SPF00068857",NA,NA,"sellowii","Planch.","Pirani, JR","Goiás","Goiânia","Proximidades do Campus II da Universidade Federal de Goiás, Fazenda Retiro, 4 km N da Área Militar. Floresta subcaducifólia tropical.","-49.25","-16.666667",NA,NA,NA,NA,NA,"-49.25","-16.666667","1988",NA,NA,NA,NA,NA,NA,NA
"766","2021-03-15 18:29:22-03","USP","SPF","68891","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Duarte, AP","1423","1948","08","20",NA,"Brasil",NA,NA,"Pequeno arbusto, flores esverdeadas.","SPF00068891",NA,NA,"sellowii","Planch.","Pirani, JR","Ceará",NA,"Serra do Araripe, Base da Serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984","01","21",NA,NA,NA,NA,NA
"767","2021-03-15 18:29:22-03","USP","SPF","68892","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Andrade-Lima, AD","50639","1950","08","29",NA,"Brasil",NA,NA,"Pequeno arbusto. Flor feminina amarela avermelhada.","SPF00068892",NA,NA,"sellowii","Planch.","Pirani, JR","Pernambuco",NA,"Usina Capibaribe. Margem cor. estr. (para Pau Ferro).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"768","2021-03-15 18:29:22-03","USP","SPF","73764","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Mostacedo, B","30","1991","05","11",NA,"Bolívia",NA,NA,"Arbolito, 4 m; flores verdes.","SPF00073764",NA,NA,"sellowii","Planch.","Pirani, JR","Santa Cruz","Ñuflo de Chavez","Perseverancia. Vecindad del Río Negro, tributaio del Río Baures, a 75 km sur del limite del Depto. de Beni y 150 km oeste del Río Paragua. Bosque bajo inundado, bordeando el Río Negro.","-62.616667","-14.633333","200","200",NA,NA,NA,"-62.616667","-14.633333","1992",NA,NA,NA,NA,NA,NA,NA
"769","2021-03-15 18:29:22-03","USP","SPF","133066","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Rizzo, JA","3755","1969","02","06",NA,"Brasil",NA,NA,"Árvore 4 m. Corola avermelhada.","SPF00133066",NA,NA,"sellowii","Planch.","Pirani, JR","Goiás","Goiânia","Pela GOM-2, para Bela Vista, atravessando o Rio Meia Ponte a esquerda da estrada. Mata.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"770","2021-03-15 18:29:22-03","USP","SPF","134932","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Walter, BMT","4121","1998","05","05",NA,"Brasil",NA,NA,"Arvoreta ca. 2.5 m de alt. Em local de vegetação densa. Fruto maduros vermelhos. Rara no local.","SPF00134932",NA,NA,"sellowii","Planch.","Pirani, JR","Goiás","Niquelândia","Serra da Mesa, Reservatório em formação do AHE Serra da Mesa. Final do lago, após a nova ponte Uruaçu/Niquelândia, próximo ao antingo encontro Maranhão/Rio das Almas. Original, Mata Ciliar do Rio Maranhã. Capoeira. Ambiente com vegetação secundária;","-48.4597015380859","-14.4738998413086","450","450",NA,"74171","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"771","2021-03-15 18:29:22-03","USP","SPF","68896","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Black, GA","5416714","1954","07","10",NA,"Brasil",NA,NA,"Arbusto.","SPF00068896",NA,NA,"sellowii","Planch.","Pirani, JR","Maranhão","Caxias","Campo.","-43.3560981750488","-4.85889005661011",NA,NA,NA,"72086","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"772","2021-03-15 18:29:22-03","USP","SPF","82243","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Catharino, ELM","1879","1992","11","28",NA,"Brasil",NA,NA,"Arvoreta 2 m alt. Inflorescências esverdeadas pêndulas.","SPF00082243",NA,NA,"sellowii","Planch.","Pirani, JR","Mato Grosso do Sul","Anaurilândia","Estrada de terra entre Primavera e Anaurilândia passando pelo caneiro de obra da represa de Porto Primavera. Cerrado degradado.","-52.7178001403809","-22.1875",NA,NA,NA,"52338","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"773","2021-03-15 18:29:22-03","USP","SPF","76011","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Schiavini, I","225","1998","10","18",NA,"Brasil",NA,NA,"Árvore, ca. 6 m, 0,25 m CAP. Flores masculinas.","SPF00076011",NA,NA,"sellowii","Planch.","Pirani, JR","Minas Gerais","Uberlândia","Reserva Ecológica do Panga, Mata de galeria ndo Riacho do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"774","2021-03-15 18:29:22-03","USP","SPF","70101","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Hatschbach, G","40581","1977","12","10",NA,"Brasil",NA,NA,"Arbusto, 3 m, fruto vinoso.","SPF00070101",NA,NA,"sellowii","Planch.","Pirani, JR","Paraná","Marechal Cândido Rondon","Porto Mendes. Orla do brejo.","-54.0567016601562","-24.5561008453369",NA,NA,NA,"27823","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"775","2021-03-15 18:29:22-03","USP","SPF","68910","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Andrade-Lima, AD","664507","1966","04","17",NA,"Brasil",NA,NA,"Arbusto 1,3-1,6 m.","SPF00068910",NA,NA,"sellowii","Planch.","Pirani, JR","Pernambuco","São Lourenço da Mata","Próximo ao Clube de Campo Canto Alegre na estrada Velha Paulista-S. Lourenço.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,"1983","07",NA,NA,NA,NA,NA,NA
"776","2021-03-15 18:29:22-03","USP","SPF","139563","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Miranda, LC","314","1996","11","26",NA,"Brasil",NA,NA,"Árvore, 4.5 m de alt., caule rugoso, folha membranácea, inflorescência com botões verdes.","SPF00139563",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Avaí","Rio Batalha. Mata ciliar. Margem direita - dique.","-49.3300018310547","-22.1399993896484",NA,NA,NA,"23140","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"777","2021-03-15 18:29:22-03","USP","SPF","139562","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Miranda, LC","304","1996","11","19",NA,"Brasil",NA,NA,"Árvore, 3.5 m, caule semi-rugoso, folhas cartáceas, inflorescência verde, frutos verdes. Planta feminina.","SPF00139562",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Avaí","Rio Batalha. Mata ciliar. Margem direita - dique.","-49.3300018310547","-22.1399993896484",NA,NA,NA,"23140","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"778","2021-03-15 18:29:22-03","USP","SPF","139565","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Miranda, LC","482","1998","10","24",NA,"Brasil",NA,NA,"Árvore, 5 m alt., caule rugoso, folhas cartáceas, botões florais verdes, frutos vermelhos.","SPF00139565",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Avaí","Rio Batalha. Mata ciliar. Margem direita - Parcela 21 - ind. 143 - dique.","-49.3300018310547","-22.1399993896484",NA,NA,NA,"23140","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"779","2021-03-15 18:29:22-03","USP","SPF","139564","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Miranda, LC","399","1997","11","13",NA,"Brasil",NA,NA,"Árvore, 3.0 m, caule semiliso, folha cartácea.","SPF00139564",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Avaí","Rio Batalha. Mata ciliar. Margem direita - Parcela 21 - ind. 143 - dique.","-49.3300018310547","-22.1399993896484",NA,NA,NA,"23140","auto",NA,NA,"1999","12",NA,NA,NA,NA,NA,NA
"780","2021-03-15 18:29:22-03","USP","SPF","139566","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Miranda, LC","488","1998","10","24",NA,"Brasil",NA,NA,"Árvore, 5 m atl., caule rugoso, folhas cartáceas, botões florais verdes, frutos vermelhos.","SPF00139566",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Avaí","Rio Batalha. Mata ciliar. Margem direita - Parcela 26 - ind. 180 - dique.","-49.3300018310547","-22.1399993896484",NA,NA,NA,"23140","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"781","2021-03-15 18:29:22-03","USP","SPF","85464","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Handro, O","378","1953","11","27",NA,"Brasil",NA,NA,"Inflorescência pendente, flores verde-amareladas. Planta masculina.","SPF00085464",NA,NA,"sellowii","Planch.","Pirani, JR","São Paulo","Mogi Guaçu","Reserva Florestal. Perto de Pádua Sales. Mata da margem do Rio Mogi-Guaçu.","-46.9421997070312","-22.372200012207",NA,NA,NA,"39309","auto",NA,NA,"1994","03",NA,NA,NA,NA,NA,NA
"782","2021-03-15 18:29:22-03","USP","SPF","141268","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Catharino, ELM","2331","2000","05","27",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m alt., frutos vinho, flores verde-amareladas inconspícuas.","SPF00141268",NA,NA,"sellowii","Planch.","Pirani, JR","Tocantins","Paranã","Margem esquerda do Rio Paranã, em área com rochas no leito. Fazenda São Luiz. Cerrado-cerradão.","-47.8830986022949","-12.6153001785278",NA,NA,NA,"96675","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"783","2014-08-26 18:22:10-03","FSL","HFSL","1584","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Nee, M.H.","34968","1987","04","22","Southern America","Brasil",NA,NA,"Shrub 3 m. tall. Inflorescence hanging; fruit orange. ; DE",NA,NA,NA,"spruceana","(Engl.) Pirani","Thomas, W.W.","Rondônia","Porto Velho","Ca. 2 km, Ca. 2 km. E of Mineração at Campo Novo.","-63.583333","-10.566667","300","300",NA,NA,NA,"-63.583333","-10.566667","1989","01","01",NA,NA,NA,NA,NA
"784","2020-12-02 09:07:35-03","UNITINS","HUTO","6721","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Texeira, B.R.","343","2012","09","20",NA,"Brasil",NA,NA,"Árvore com 2 m de altura. Inflorescência com botões florais verdes.; Borda de mata de galeria. Solo argiloso com muita serrapilheira. Relevo levemente ondulado.","HUTO006721",NA,NA,NA,"Planch.","Texeira, B.R.","Distrito Federal","Brasília","Fazenda Malunga","-47.493056","-15.978333",NA,NA,NA,NA,NA,"-47.493056","-15.978333","2013","01",NA,NA,NA,NA,NA,NA
"785","2020-12-02 09:07:35-03","UNITINS","HUTO","3549","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Oliveira, F.C.A.","1673","2010","03","17",NA,"Brasil",NA,NA,"Arbusto 2,50 m de altura. Folhas cartáceas, discolores. Frutos imaturos alaranjados. Comum; Floresta de galeria inundável","HUTO003549",NA,NA,NA,"Planch.","Fonseca, M.L.","Tocantins","Lagoa da Confusão","Bacia do Araguaia. Sub-bacia do rio Formoso. Solo argiloso, preto, úmido ou alagado com serrapilheira. Relevo plano","-49.673611","-10.916389","208","208",NA,NA,NA,"-49.673611","-10.916389","2010","03",NA,NA,NA,NA,NA,NA
"786","2021-03-25 13:53:11-03","UNIVILLE","JOI","18408","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Vieira, F.C.S.","2600","2018","12","15",NA,"Brasil",NA,NA,NA,"JOI018408",NA,NA,NA,"Planch.","Vieira, F.C.S.","Santa Catarina","Lages","Fazenda Santo Cristo.","-50.219167","-28.183611","1000","1000",NA,NA,NA,"50º13'9''W","28º11'1''S","2019","01","05",NA,NA,NA,NA,NA
"787","2019-10-07 09:36:19-03","UEFS","HUEFS","79249","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Tameirão Neto, E.","3512","2002","07","14",NA,"Brasil",NA,NA,"Floresta ciliar.","HUEFS0079249","Angiospermae","Picramniales",NA,"Planch.",NA,"Goiás","Formosa","Área de influência da UHE Queimado, Lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,NA,"HUEFS0079249","113054","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"788","2019-10-07 09:36:19-03","UEFS","HUEFS","224120","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Konopczyk, R.M.G.",NA,"2012","12","06",NA,"Brasil",NA,NA,NA,"HUEFS0224120","Angiospermae","Picramniales",NA,"Planch.",NA,"São Paulo","Porto Ferreira","Várzea do rio Mogi Guaçu, Parque Estadual de Porto Ferreira.","-47.435278","-21.856111","529","529","HUEFS0224120",NA,NA,"47W26'7''","21S51'22''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"789","2019-10-07 09:36:19-03","UEFS","HUEFS","31529","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Rodrigues, E.","302","1995","04","24",NA,"Brasil",NA,NA,NA,"HUEFS0031529","Angiospermae","Picramniales",NA,"Planch.",NA,"São Paulo","São Paulo","Jaboticabal, Fazenda Santa Izabel, margem esquerda do Rio Mogi-Guaçu.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0031529","53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"790","2019-10-07 09:36:19-03","UEFS","HUEFS","197666","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Garcia, R.J.F.","3674","2013","02","01",NA,"Brasil",NA,NA,"Sub-bosque de eucaliptal.","HUEFS0197666","Angiospermae","Picramniales",NA,"Planch.",NA,"São Paulo","São Paulo","Parque Anhanguera.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0197666","53584","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"791","2019-10-07 09:36:19-03","UEFS","HUEFS","13606","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii subsp. sellowii","Queiroz, L.P.de","3242","1993","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0013606","Angiospermae","Picramniales","subsp. sellowii","Planch.","J.R.Pirani","Bahia","Castro Alves",NA,"-39.466667","-13.85",NA,NA,"HUEFS0013606",NA,NA,"39W28'","13S51'","2002","04",NA,"Rosanae",NA,NA,NA,NA
"792","2019-10-07 09:36:19-03","UEFS","HUEFS","58157","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii subsp. sellowii","Krapovickas, A.","23826","1973","12","08",NA,"Argentina",NA,NA,NA,"HUEFS0058157","Angiospermae","Picramniales","subsp. sellowii","Planch.",NA,"Corrientes","Ituzaingó","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,"HUEFS0058157",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"793","2019-10-07 09:36:19-03","UEFS","HUEFS","13606","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii subsp. sellowii","Queiroz, L.P.de","3242","1993","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0013606","Angiospermae","Picramniales","subsp. sellowii","Planch.","J.R.Pirani","Bahia","Castro Alves",NA,"-39.466667","-13.85",NA,NA,"HUEFS0013606",NA,NA,"39W28'","13S51'","2002","04",NA,"Rosanae",NA,NA,NA,NA
"794","2019-10-07 09:36:19-03","UEFS","HUEFS","58157","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii subsp. sellowii","Krapovickas, A.","23826","1973","12","08",NA,"Argentina",NA,NA,NA,"HUEFS0058157","Angiospermae","Picramniales","subsp. sellowii","Planch.",NA,"Corrientes","Ituzaingó","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,"HUEFS0058157",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"795","2015-03-07 08:49:34-03","F","FMNH-SEEDPLANTS","V0189177F","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0189177F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0189177F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"796","2018-04-19 09:33:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","H. Beltrán S.","595","1993","6","13","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"595",NA
"797","2019-09-04 18:49:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","F. Sellow","5399",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"798","2019-06-11 12:55:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","H. Beltrán S.","715","1993","6","16","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"799","2019-06-11 12:45:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","M. S. Bass","353","1996","9","13","South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"353",NA
