"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"410","2019-01-25 15:34:40-02","IAC","IAC","42751","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","L.C. Bernacci","3341","2003","01","16",NA,"Brasil","São Paulo","Atibaia",NA,"-46.5503","-23.1169",NA,NA,NA,"Nome popular: junça, tiririca-do-brejo.",NA,NA,"L.C. Bernacci","-46.5503","-23.1169",NA,NA,"2003","01","16",NA,NA,NA,NA,NA
"411","2020-07-23 12:04:16-03","CEPLAC","CEPEC","39619","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"J. L. Hage","1912","1986","02","18",NA,"Brasil","Bahia","ILHÉUS","Quadra B' do CEPEC. M frente a área de Piscicultura.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Enfieira",NA,NA,"J. L. Hage","0W0'0","0S0'0","61245","auto",NA,NA,NA,NA,"30/12/1986",NA,NA,NA
"412","2020-07-23 12:04:16-03","CEPLAC","CEPEC","24809","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"T. S. dos Santos","3626","1981","08","11",NA,"Brasil","Bahia","ILHÉUS","Quadra E do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"S. Mayo","0W0'0","0S0'0","61245","auto",NA,NA,NA,NA,"01/10/1982",NA,NA,NA
"413","2020-07-23 12:04:16-03","CEPLAC","CEPEC","24149","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"J. L. Hage","1128","1981","07","22",NA,"Brasil","Bahia","ILHÉUS","Quadra E' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","0W0'0","0S0'0","61245","auto",NA,NA,NA,NA,"29/04/1982",NA,NA,NA
"414","2020-07-23 12:04:16-03","CEPLAC","CEPEC","15752","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"S. A. Mori","11650","1979","04","02",NA,"Brasil","Bahia","ILHÉUS","Quadra E' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"T. Koyama","0W0'0","0S0'0","61245","auto",NA,NA,NA,NA,"30/12/1979",NA,NA,NA
"415","2020-07-23 12:04:16-03","CEPLAC","CEPEC","24486","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"J. L. Hage","1189","1981","08","12",NA,"Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"S. Mayo","0W0'0","0S0'0","61245","auto",NA,NA,NA,NA,"01/10/1982",NA,NA,NA
"416","2020-02-17 11:30:38-03","UEG","HUEG","13828","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Martins, R.C.; Morais, I.L.","4695","2016","11","27","Southern America","Brasil","Goiás","Quirinópolis",NA,"-50.451667","-18.281667",NA,NA,NA,"Erva com 80 cm, espigueta verde clara com 5 mm C; 2 mmL.; Clareira antropizada, mata galeria.","HUEG013828",NA,"Silva, L.F.G.","-50.451667","-18.281667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-04-02 09:31:58-03","URICER","HPBR","7629","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","BUTZKE, A.",NA,"1993","10","21",NA,"Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,"70cm de altura, flor verde, pouco numeroso, agrupado em beira de curso d'água.","HPBR007629",NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,"1",NA,NA
"418","2019-04-02 09:31:58-03","URICER","HPBR","10193","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","HEFLER,S.M.",NA,"2005","01","12",NA,"Brasil","RS","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,NA,NA,"Doação Herbário Departamento de Botânica UFRGS","HPBR010193",NA,"HEFLER,S.M.",NA,NA,"75549","auto",NA,NA,NA,NA,NA,"1",NA,NA
"419","2019-02-27 14:01:56-03","UFSJ","HUFSJ","4595","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M; et al.","15353","2013","02","01",NA,"Brasil","Minas Gerais","Ritápolis","Estrada secundária à BR-494, junto à antiga estação de trem de Ibitutinga.","-44.223972","-21.055556","894","894",NA,"Erva em beira de mata; inflorescências castanho-amareladas.","HUFSJ004595","HUFSJ004595_v00 HUFSJ004595_v01 HUFSJ004595_v02","Sobral, M","-44.223972","-21.055556",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"420","2019-12-20 18:46:30-03","UFSJ","HUFSJ","2160","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M","14041","2011","05","15",NA,"Brasil","Minas Gerais","Coronel Xavier Chaves","Estrada vicinal à BR-383","-44.2230987548828","-21.0235996246338",NA,NA,NA,"Erva 0,5 m, em beira de lavoura. inflorescências verde-claras.","HUFSJ002160","HUFSJ002160_v00 HUFSJ002160_v01 HUFSJ002160_v02 HUFSJ002160_v03 HUFSJ002160_v04","Gonçalves, J",NA,NA,"11655","auto","2014",NA,NA,NA,NA,NA,NA,NA
"421","2020-12-17 17:07:09-03","UEM","HUEM","17394","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Secorun, AC; colaboradores","s.n.","2002","02","01",NA,"Brasil","Mato Grosso","Poconé","RPPN SESC Pantanal, posto Santo André; início da estrada do Bodoque; ponto 1.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"cerca de 70 cm de altura.",NA,NA,"R. Trevisan",NA,NA,"200792","auto","2013","06","06",NA,NA,NA,NA,NA
"422","2020-11-12 17:02:26-03","UEL","FUEL","41857","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; et al.","294","2004","01","09",NA,"Brasil","Rio Grande do Sul","Capivari","Capivari,RS 040,Km 69, beira do asfalto",NA,NA,NA,NA,NA,NA,"FUEL019616",NA,"Alves, M",NA,NA,NA,NA,"2009","06","10",NA,NA,NA,NA,NA
"423","2020-11-12 17:02:26-03","UEL","FUEL","54426","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Santos, ER; Pereira, AC; Fragoso, DB","2378","2014","01","21",NA,"Brasil","Tocantins","Formoso do Araguaia","Projeto Rio Formoso 3ª etapa","-49.683333","-12","229","229",NA,NA,"FUEL019615",NA,NA,"-49.683333","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-11-12 17:02:26-03","UEL","FUEL","54446","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Gonzatti, F","1513","2015","01","19",NA,"Brasil","Rio Grande do Sul","Osório","Entorno da Lagoa dos Barros","-50.412778","-29.953056","14","14",NA,NA,"FUEL019612",NA,"Demeda, C","-50.412778","-29.953056",NA,NA,"2015","07","23",NA,NA,NA,NA,NA
"425","2020-11-12 17:02:26-03","UEL","FUEL","12839","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Oliveira, A","s.n.","1990","01","19",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Dalenomás, Rancho","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"Araújo, AC",NA,NA,"161190","auto","1997","04","30",NA,NA,NA,NA,NA
"426","2020-11-12 17:02:26-03","UEL","FUEL","31667","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Cordeiro, J","2314","2006","03","24",NA,"Brasil","Paraná","Curitiba","Horto do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FUEL019617",NA,"Cordeiro, J",NA,NA,"25180","auto","2006",NA,NA,NA,NA,NA,NA,NA
"427","2020-03-05 13:57:17-03","UEL","FUEL","51543","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Záchia, RA","5588","2003","03","27",NA,"Brasil","Rio Grande do Sul","São Borja","Ea. Bonitas, na lavoura de arroz","-56.0043983459473","-28.6606006622314",NA,NA,NA,NA,"FUEL019614",NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-11-12 17:02:26-03","UEL","FUEL","4718","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Tamura, LA","s.n.","1987","05","28",NA,"Brasil","São Paulo","Araçatuba","Sítio Nishijima, Bairro Abílio Mendes","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,"FUEL019613",NA,"Hefler, SM",NA,NA,"59490","auto","2007","05","13",NA,NA,NA,NA,NA
"429","2019-11-01 15:13:54-03","UnB","UB","192172","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Desconhecido","s.n.","1964","09","14","Southern America","Brasil","São Paulo","Santo Antônio do Pinhal",NA,"-45.6599998474121","-22.8199996948242",NA,NA,NA,"Flora of Brazil","UB0005480","UB0005480","Eiten, LT",NA,NA,"10885","auto","1970",NA,NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:13:54-03","UnB","UB","158829","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Oliveira, RC; Silva, AS","s.n.","2008","05","30","Southern America","Brasil","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte de Baixa do Almeida.","-38.41","-6.398056",NA,NA,NA,"Erva cespitosa;; Coletada em margem de riacho temporário; substrato orgânico; frequente.",NA,NA,"Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"431","2019-11-01 15:13:54-03","UnB","UB","160329","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Davidse, G; Pohl, RW","2412","1970","07","20","Southern America","Honduras","Choluteca",NA,"Dept. Choluteca; near the intersection of the road to Yusgurare & the Interamerican Hwy, 4 km E of Choluteca; elev. 70 m. Cresentia savanna. Around the edge of shallow pond.",NA,NA,NA,NA,NA,NA,"UB0009283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:13:54-03","UnB","UB","160330","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Blake, D; Montgomery, F","709","1965","05","10","Northern America","USA","Geórgia",NA,"Growing in sand in wet depressions along Millstone Creek. Echols Mill granitic outerop 9,3 mi N 45° E of Lexington. &nf;Piedmont Province.",NA,NA,NA,NA,NA,NA,"UB0009285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:13:54-03","UnB","UB","174819","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","101","2008","01","29","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago próximo à feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; Margem de lago seco; substrato aquático.","UB0005492","UB0005492","Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","04","03",NA,NA,NA,NA,NA
"434","2019-11-01 15:13:54-03","UnB","UB","160332","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Wilson, KL; Scarlett, C","5292","1983","05","12","Asia-Tropical","Australia","New South Wales",NA,"Loc. Carpentaria Highway, 20 km W. of Tanumbirini turn-off.&nf;Frequent on road side in low-lying area with Melaleuca, Macropteranthes. Grey-brown clay-loam soil.","134.433333","-16.483333",NA,NA,NA,NA,"UB0009288",NA,"Wilson, KL","134.433333","-16.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:13:54-03","UnB","UB","160331","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Wilson, KL","4644","1983","04","17","Asia-Tropical","Australia","New South Wales",NA,"Loc. Sandover Highway, 18 km NE of 'Woodgreen' turn-off.&nf;Abundant in roadside gutter in mulga woodland regenerating after fire. Red sandy soil.&nf;Also Frimbristylis dichotoma.","134.35","-22.283333",NA,NA,NA,NA,"UB0009287",NA,"Wilson, KL","134.35","-22.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Faria, JEQ; Vasconcelos, TNC","474","2018","02","25","Southern America","Brasil","Goiás",NA,"Margem da estrada entre Flores de Goiás e Alvorada do Norte","-47.012417","-14.463556","439","439",NA,"Erva cespitosa, ca. 50 cm alt., inflorescência amarelada; Ecótono com Cerrado e Caatinga, substrato areno-argiloso, bruno-claro acinzentado, encharcado nas áreas mais baixas",NA,NA,"Ribeiro, ARO","-47.012417","-14.463556",NA,NA,"2018","02","25",NA,NA,NA,NA,NA
"437","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","128","2008","03","28","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; Substrato orgânico","UB0005496","UB0005496","Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","05","11",NA,NA,NA,NA,NA
"438","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Araújo, AMS","139","2008","04","24","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; Substrato aquático","UB0005486","UB0005486","Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","12",NA,NA,NA,NA,NA
"439","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","160","2008","05","21","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; Gleissolo","UB0005494","UB0005494","Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"440","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; et al.","172","2008","05","30","Southern America","Brasil","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima, margem afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida","-38.41","-6.398056",NA,NA,NA,"Erva cespitosa; Substrato orgânico","UB0005490","UB0005490","Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"441","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Araújo, AMS","149","2008","04","24","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem do Rio Apodi-Mossoró, próximo ao Cartódromo","-37.328333","-5.198889",NA,NA,NA,"Erva cespitosa; Substrato argiloso","UB0005484","UB0005484","Ribeiro, ARO","-37.328333","-5.198889",NA,NA,"2008","06","19",NA,NA,NA,NA,NA
"442","2019-11-01 15:13:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; et al.","172","2008","05","30","Southern America","Brasil","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima, margem afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida","-38.41","-6.398056",NA,NA,NA,"Erva cespitosa; Substrato orgânico","UB0005488","UB0005488","Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"443","2019-11-01 15:13:54-03","UnB","UB","192171","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Campos, SM","187","1960","03","13","Southern America","Brasil","São Paulo","Itapetininga","Fazenda Santa Luzia do Campo Largo; SSW da cidade de Itapetininga; Plantações de arroz, inundada","-48.0499992370605","-23.5900001525879",NA,NA,NA,"Flora do Brasil; Isoladas ou em pequenas touceiras de 3 a 4 indivíduos; Plantação","UB0005478","UB0005478","Eiten, LT",NA,NA,"40712","auto","1970",NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 15:13:54-03","UnB","UB","192174","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Desconhecido","s.n.","1963","12","21","Southern America","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,"Flora of Brazil; Invasora de arrozal","UB0005474","UB0005474","Eiten, LT",NA,NA,"24176","auto","1970",NA,NA,NA,NA,NA,NA,NA
"445","2019-11-01 15:13:54-03","UnB","UB","192173","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Kramer, M","s.n.","1961","12",NA,"Southern America","Brasil","São Paulo","Pindamonhangaba","Cultivada no campo experimental do Instituto Biológico","-45.4599990844727","-22.9200000762939",NA,NA,NA,"Flora of Brazil; Planta daninha de arrozal de várzea inundada","UB0005482","UB0005482","Eiten, LT",NA,NA,"24176","auto","1970",NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 15:13:54-03","UnB","UB","192175","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Desconhecido","s.n.","1965","03",NA,"Southern America","Brasil","São Paulo","Pindamonhangaba","Fazenda Santa Helena","-45.4599990844727","-22.9200000762939",NA,NA,NA,"Flora of Brazil; Sent in for determination March 1965; Probably collected a few weeks previously; Invading weed of wetland ricefields","UB0005476","UB0005476","Eiten, LT",NA,NA,"24176","auto","1965",NA,NA,NA,NA,NA,NA,NA
"447","2019-11-28 15:44:52-03","UFU","HUFU","46","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Vieira, R.C.","84","1981","01","27",NA,"Brasil","Minas Gerais","Uberlândia","Bairro Jardim Umuarama","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Heliófila.; Lugar brejoso.","HUFU00027353","HUFU00027353","Pereira-Silva, L...",NA,NA,"58223","auto","2019","09","30",NA,NA,NA,NA,NA
"448","2020-08-20 14:59:01-03","UFSC","FLOR","40201","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leite, M.S.","128","2006","09","04",NA,"Brasil","Pernambuco","Recife","Campus da UFPE, próxima ao lago do Cavouco. Várzea do Rio Capibaribe.","-34.953056","-8.047222","15","15",NA,"Macrófita aquática emergente, vegetando próxima a Aeschynomene sensitiva (Fabaceae), flor verde. Recebida de UFP 44599.","FLOR0040201",NA,"Martins, S.","34º57'11''W","8º2'50''S",NA,NA,"2007","01","19",NA,NA,NA,NA,NA
"449","2020-08-20 20:41:01-03","UFSC","FLOR","43316","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Franke, R.A.M.","38","2012","01","01",NA,"Brasil","Santa Catarina","Florianópolis","Próximo à entrada do Centro de Ciências da Saúde, entre a rua e o meio-fio. Universidade Federal de Santa Catarina, Ilha de Santa Catarina.","-48.518056","-27.599444",NA,NA,NA,"herbáceo","FLOR0043316",NA,"Trevisan, R.","48º31'5''W","27º35'58''S",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"450","2020-08-20 14:59:01-03","UFSC","FLOR","52522","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Nuernberg, A.; Mello, A.S. & Weber, P.","1419","2014","04","29",NA,"Brasil","Santa Catarina","Blumenau","Ilha fluvial #?##?#da Celesc#?##?# (barragem) no Rio Itajaí-açu, APA (Área de Proteção Ambiental) das Ilhas Fluv.","-49.111111","-26.881667","27","27",NA,"herbáceo","FLOR0052522",NA,"Weber, P.","49º6'40''W","26º52'54''S",NA,NA,"2014","04","29",NA,NA,NA,NA,NA
"451","2020-08-20 14:59:01-03","UFSC","FLOR","54962","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Medeiros, G.R.","s.n.","2013","01",NA,NA,"Brasil","Pará","Altamira","Lagoa do Noronha.","-52.265278","-3.510278",NA,NA,NA,"Envelope 12, Ponto NOR. Programa de Monitoramento Limnológico e de Qualidade da Água da UHE Belo Monte - Projeto de Monitoramento e Controle de Macrófitas Aquáticas","FLOR0054962",NA,"Trevisan, R.","52º15'55''W","3º30'37''S",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA
"452","2021-04-05 20:16:29-03","UFSC","FLOR","57786","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Gonzatti, F.","1513","2015","01","19",NA,"Brasil","Rio Grande do Sul","Osório","Entorno da Lagoa dos Barros.","-50.412778","-29.953056","14","14",NA,"erva. Habitat: valeta de estrada","FLOR0057786",NA,"Demeda, C.","50º24'46''W","29º57'11''S",NA,NA,"2015","07","23",NA,NA,NA,NA,NA
"453","2020-08-20 14:59:01-03","UFSC","FLOR","61487","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pereira-Silva, L.; Trevisan, R.","62","2015","12","11",NA,"Brasil","Santa Catarina","Araquari",NA,"-48.711111","-26.555556","14","14",NA,NA,"FLOR0061487",NA,"Pereira-Silva, L.","48º42'40''W","26º33'20''S",NA,NA,"2016","03","23",NA,NA,NA,NA,NA
"454","2021-04-05 20:16:29-03","UFSC","FLOR","61518","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pereira-Silva, L.","116","2016","01","16",NA,"Brasil","Mato Grosso","Poxoréo",NA,"-54.404167","-15.834444","347","347",NA,"Habitat: Em local alagado ao lado do Rio Poxoréo","FLOR0061518",NA,"Pereira-Silva, L.","54º24'15''W","15º50'4''S",NA,NA,"2016","03","24",NA,NA,NA,NA,NA
"455","2021-04-05 20:16:29-03","UFSC","FLOR","61535","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pereira-Silva, L.","109","2016","01","10",NA,"Brasil","Mato Grosso","Primavera do Leste",NA,"-54.244722","-15.5375",NA,NA,NA,"Habitat: Borde de lagoa","FLOR0061535",NA,"Pereira-Silva, L.","54º14'41''W","15º32'15''S",NA,NA,"2016","03","24",NA,NA,NA,NA,NA
"456","2020-08-20 14:59:01-03","UFSC","FLOR","65006","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Oliveira, A.C.P.; Raimundo, L.A.; Neto, F.G.","2554","2013","06","05",NA,"Brasil","Paraíba","Poço de José de Moura","Sítio de Altamiro.","-38.5075","-6.565","304","304",NA,"Erva com ca. de 0,30m alt. Folha simples e alterna. Flor branca-amarronzada.","FLOR0065006","FLOR0065006","Pereira-Silva, L.","38º30'27''W","6º33'54''S",NA,NA,"2017","03","15",NA,NA,NA,NA,NA
"457","2020-08-20 14:59:01-03","UFSC","FLOR","65007","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Silva, R.A.","2837","2013","05","22",NA,"Brasil","Pernambuco","Salgueiro","Acesso à parcela PMN 9.1. Sítio Malícia de propriedade do Sr. Antônio Cícero.","-39.086944","-7.883333","581","581",NA,"Erva com até 0,8m de altura. Estruturas reprodutivas verdes","FLOR0065007","FLOR0065007","Pereira-Silva, L.","39º5'13''W","7º53'S",NA,NA,"2017","03","15",NA,NA,NA,NA,NA
"458","2021-04-05 20:16:29-03","UFSC","FLOR","55328","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, S.M.C.; Prata, A.P.; Silva, A.C.; Lemos, I.C. & Ibrahim, M.","37","2006","07","17",NA,"Brasil","Alagoas","São Sebastião","Distrito de Canabrava, 100m da entrada para Igreja Nova, BR-101.","-36.55419921875","-9.93360996246338",NA,NA,NA,"inflorescência verde/castanha, base rósea. Duplicata de ASE 9016 Habitat: beira da estrada","FLOR0055328",NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-08-20 20:41:01-03","UFSC","FLOR","8060","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M.","1568","1983","03","01",NA,"Brasil","Rio Grande do Sul","Dom Pedrito","Serrinha.","-54.6730995178223","-30.9827995300293",NA,NA,NA,"erva","FLOR0008060",NA,"Sobral, M.",NA,NA,"68371","auto","1983",NA,NA,NA,NA,NA,NA,NA
"460","2021-04-05 20:16:29-03","UFSC","FLOR","55340","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, S.M.C.","150","2007","06","28",NA,"Brasil","Sergipe","Aracaju","calçada da Avenida Barão de Marium, próximo ao hospital.","-37.0717010498047","-10.9111003875732",NA,NA,NA,"erva com 50cm, raiz aromática castanha com brilho metálico, base vinácea, inflorescência verde amarelada, escapo trígono com lados suavemente côncavos. Duplicata de ASE 9188 Habitat: invasora de calçada urbana","FLOR0055340",NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA,NA
