"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"437","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"B. Hoffman & L. Roberts","2442 a","1992","9","South America - Neotropics","Guyana","Pomeroon-Supenaam","Kabakaburi Mission village on Pomeroon River, ±25 km upriver from Charity","-58.725","7.25278",NA,NA,NA,NA,"8",NA,NA,NA,"Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","10","40",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US","3426634","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"A. L. Weitzman & W. Hahn","312","1987","9","South America - Neotropics","French Guiana",NA,"At very end of road overlooking Kaw","-52.0667","4.5",NA,NA,"US00684445",NA,"13",NA,NA,NA,"Austin, D. F.","140",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"439","2020-09-12 05:00:02-03","US","US","3129756","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"M. F. F. da Silva, N. A. Rosa, J. Silva, J. Oliveira & et al.","1081",NA,NA,"South America - Neotropics","Brazil","Maranhão","Amazônia, munic. Carolina, BR 010; Transamazônica, margem esquerda da rodovia, lugar Pedra Caida.",NA,NA,NA,NA,"US03148323","US03148323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US","3462022","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"T. McDowell, C. Feuillet, P. Acevedo-Rodriguez & S. Tiwari","1831","1990","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Karanambo, foothills of Mt. Eggerton near Paranapanema Road, within 300 m of road","-59.5","3.85",NA,NA,"US00800318",NA,"16",NA,NA,NA,"Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","110",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"441","2020-09-12 05:00:02-03","US","US","3460205","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"L. J. Gillespie & H. Persaud","1136","1989","4","South America - Neotropics","Guyana","Pomeroon-Supenaam","Capoey Mission, west shore of Capoey Lake, ±5 km W of Queenstown","-58.5333","7.2",NA,NA,"US00784395","US00784395_01","22",NA,NA,NA,"Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"10",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"442","2020-09-12 05:00:02-03","US","US","3645579","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"S. Gonzalez","2590",NA,NA,"South America - Neotropics","Guyana",NA,"RN1-PK36/37.","-52.4967","5.03269",NA,NA,"US01122647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"443","2020-09-12 05:00:02-03","US","US","3343506","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho & et al.","5181","1968","6","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, Territory of Rondônia, Basin of Rio Madeira. Cerrado between Jaciparaná and Rio Madeira.",NA,NA,NA,NA,"US03148322","US03148322_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"444","2020-09-02 16:23:30-03","Cenargen","CEN","91361","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","13190","2008","04",NA,"Brasil","TO","Estrada Babaçulândia - Wanderlândia, 2º curso d'água.","-47.776944","-7.1613888","Exsicatas","Área de influência indireta.","CEN00091361","CEN00091361","22","BABACULANDIA",NA,NA,"J.R.I.Wood","168","168","-47.776944","-7.1613888","2013","05",NA,NA,NA,NA,NA,"4",NA,NA,NA
"445","2020-09-02 16:23:30-03","Cenargen","CEN","91579","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","13415","2008","04",NA,"Brasil","MA","Estrada Carolina - Barra do Ouro, km 07.","-47.477222","-7.3997222","Exsicatas","Área de influência indireta.","CEN00091579","CEN00091579","28","CAROLINA",NA,NA,"J.R.I.Wood","170","170","-47.477222","-7.3997222","2013","05",NA,NA,NA,NA,NA,"4",NA,NA,NA
"446","2020-09-02 16:23:30-03","Cenargen","CEN","42061","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","4866","2001","03",NA,"Brasil","GO","Estrada Minaçu - canteiro de obras, km 7.",NA,NA,"Exsicatas","Antera e estigma brancos. Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00042061","CEN00042061","15","MINACU",NA,NA,"G. Staples","350","350","-4821611.0","-1346194.0","2002","10",NA,NA,NA,NA,NA,"4",NA,NA,NA
"447","2020-09-02 16:23:30-03","Cenargen","CEN","84303","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","14166","2009","03",NA,"Brasil","TO","Margem direita do lago da UHE São Salvador.","-48.138888","-12.979166","Exsicatas","Área de influência direta (lago).","CEN00084303","CEN00084303","26","PARANA",NA,NA,"G. Staples","300","300","-48.138888","-12.979166","2016","04",NA,NA,NA,NA,NA,"3",NA,NA,NA
"448","2020-09-02 16:23:30-03","Cenargen","CEN","91365","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","13194","2008","04",NA,"Brasil","TO","Margem esquerda do rio Tocantins, em frente a Ilha de São José.","-47.573333","-7.0080555","Exsicatas","Área de influência direta (lago).","CEN00091365","CEN00091365","22","BABACULANDIA",NA,NA,"J.R.I.Wood","160","160","-47.573333","-7.0080555","2013","05",NA,NA,NA,NA,NA,"4",NA,NA,NA
"449","2020-09-02 16:23:30-03","Cenargen","CEN","14804","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ladislau Araújo Skorupa","375","1988","04",NA,"Brasil","GO","Fazenda Angical - Av. Ana Maria de Jesus 975.","-46.4921989440918","-14.4807996749878","Exsicatas","Diarréia de crianças; doenças venéreas; vermes; purgante. Polvilho da raiz na água.","CEN00014804","CEN00014804","09","ALVORADA DO NORTE","45394","auto","G. Staples","300","300","-4903333.0","-1208333.0","2016","04",NA,NA,NA,NA,NA,"4",NA,NA,NA
"450","2020-09-02 16:23:30-03","Cenargen","CEN","42115","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Glocimar Pereira-Silva","4921","2001","04",NA,"Brasil","GO","Margem direita do Rio Tocantins, cerca de 800 m da balsa Serra Branca (COTERRA).","-47.4583015441895","-13.7974996566772","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042115","CEN00042115","17","CAVALCANTE","92497","auto","G. Staples","300","300","-4810750.0","-1358333.0","2016","04",NA,NA,NA,NA,NA,"4",NA,NA,NA
"451","2020-09-02 16:23:30-03","Cenargen","CEN","36241","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Marina de Lourdes Fonseca Resende","2277","2000","04",NA,"Brasil","GO","Fazenda Sumidouro proprietário Antero Cordeiro Batista (Doca).","-46.9006004333496","-13.2564001083374","Exsicatas","Trepadeira heliófita. Folhas membranáceas, verde. Botões florais verde amarelados. Flor com cálice amarelo e corola amarela. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00036241","CEN00036241","12","MONTE ALEGRE DE GOIAS","53634","auto","G. Staples","600","600","-4661417.0","-1317056.0","2016","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"452","2020-09-02 16:23:30-03","Cenargen","CEN","9985","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Antônio Krapovickas - IBONE","40104","1985","05",NA,"Brasil","MT","BR-070, km 623 (104 km L de Cárceres).","-56.6227989196777","-16.2567005157471","Exsicatas","Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009985","CEN00009985","17","POCONE","200792","auto","G. Staples","200","200",NA,NA,"2016","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"453","2020-09-02 16:23:30-03","Cenargen","CEN","9931","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Antônio Krapovickas - IBONE","40173","1985","05",NA,"Brasil","RO","Cachoeira Santo Antônio, 9 km Sul de Porto Velho.","-63.9039001464844","-8.76194000244141","Exsicatas","Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009931","CEN00009931","25","PORTO VELHO","333357","auto","G. Staples",NA,NA,NA,NA,"2016","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"454","2020-09-02 16:23:30-03","Cenargen","CEN","6535","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lídio Coradin","4983","1981","11",NA,"Brasil","RR","Vila do Taiano - Estrada Circular da Colônia, km 1.","-60.6733016967773","2.81972002983093","Exsicatas","Viagem realizada em cooperação CENARGEN, CPATU, CPAC e NPARoraima.","CEN00006535","CEN00006535","25","BOA VISTA","90031","auto","G. Staples","120","120","-6110000.0","328333.0","2016","04",NA,NA,NA,NA,NA,"1",NA,NA,NA
"455","2020-09-02 16:23:30-03","Cenargen","CEN","14821","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ladislau Araújo Skorupa","464","1988","04",NA,"Brasil","TO","Rua Novo Norte 926 - Setor Itapoã. Srº José Domingos Dias.","-48.2071990966797","-7.19111013412476","Exsicatas",NA,"CEN00014821","CEN00014821","13","ARAGUAINA","117559","auto","G. Staples","290","290","-4855000.0","-748333.0","2016","04",NA,NA,NA,NA,NA,"4",NA,NA,NA
"456","2019-11-13 11:18:19-03","USP","SPF","145694","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Fonseca, ML","2277","2000","04",NA,"Brasil","Goiás",NA,"-46.614167","-13.170556",NA,NA,"SPF00145694","SPF00145694","12","Monte Alegre de Goiás",NA,NA,"Simão-Bianchini, R","600","600","-46.614167","-13.170556","2001","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:18:19-03","USP","SPF","186479","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Sasaki, D","1611","2007","05",NA,"Brasil","Mato Grosso",NA,"-55.918","-9.585944",NA,NA,"SPF00186479","SPF00186479","06","Novo Mundo",NA,NA,"Ramos, JF","319","319","-55.918","-9.585944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:18:19-03","USP","SPF","76878","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Bezerra, P","s.n.","1996","07",NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"SPF00076878","SPF00076878","11",NA,NA,NA,"Simão-Bianchini, R",NA,NA,NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:18:19-03","USP","SPF","194848","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Miranda, AM","6009","2009","05",NA,"Brasil","Maranhão",NA,"-44.0766983032227","-6.6016697883606",NA,NA,"SPF00194848","SPF00194848","14","Pastos Bons","47195","auto","Miranda, AM",NA,NA,NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:18:19-03","USP","SPF","14979","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Hoehne, W","s.n.","1953","06",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00014979","SPF00014979","15","São Paulo","53584","auto","Simão-Bianchini, R",NA,NA,NA,NA,"2001","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-03-05 14:14:14-03","UNEMAT","HPAN","3022.1","PreservedSpecimen","Plantae","Magnoliidae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Carniello, MA","2929","2009","05","América","Brasil","Mato Grosso","Com. Luzia","-57.6789016723633","-16.0706005096436",NA,NA,"HPAN000003022.1",NA,"06","Cáceres","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-10-07 09:17:59-03","UEFS","HUEFS","145539","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lemos, J.R.","6","2007","05",NA,"Brasil","Ceará",NA,"-40.6974983215332","-3.98805999755859",NA,"Caatinga.","HUEFS0145539","HUEFS0145539","17","Pacujá","6701","auto","R.Simão-Bianchini & L.V.Vasconcelos",NA,NA,NA,NA,"2012","06",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"463","2019-10-07 09:17:59-03","UEFS","HUEFS","159089","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, A.M.","525","1992","07",NA,"Brasil","Pernambuco",NA,"-35.1796989440918","-7.89666986465454",NA,NA,"HUEFS0159089","HUEFS0159089","27","Paudalho","17062","auto","G.Staples",NA,NA,NA,NA,"2016","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"464","2019-10-07 09:17:59-03","UEFS","HUEFS","76839","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Chaves, E.M.F.","281","2003","05",NA,"Brasil","Piauí","Cajueiro.","-41.5574989318848","-3.47194004058838",NA,"Carrasco.","HUEFS0076839","HUEFS0076839","03","Cocal","30836","auto","J.R.I.Wood",NA,NA,NA,NA,"2014","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"465","2019-10-07 09:17:59-03","UEFS","HUEFS","229743","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Souza, E.B.","4273","2016","06",NA,"Brasil","Ceará","Pedra da Carnaúba. Periferia da cidade, área de Caatinga, próxima ao Rio Carpina.","-41.254722","-3.049444",NA,"Caatinga, sobre solos areno-argilosos e com afloramentos graníticos.","HUEFS0229743","HUEFS0229743","10","Chaval",NA,NA,NA,"17","17","41W15'17''","3S2'58''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"466","2019-10-07 09:17:59-03","UEFS","HUEFS","38134","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, A.M.","525","1992","07",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"HUEFS0038134","HUEFS0038134","27",NA,NA,NA,"G.Staples",NA,NA,NA,NA,"2016","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"467","2019-10-07 09:17:59-03","UEFS","HUEFS","83972","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Franco, E.A.","67","2003","07",NA,"Brasil","Piauí","Quilombo Olho D'água dos Pires.","-42.378889","-3.863333",NA,"Transição mata/cerrado.","HUEFS0083972","HUEFS0083972","26","Esperantina",NA,NA,"J.R.I.Wood",NA,NA,"42W22'44''","3S51'48''","2014","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"468","2019-10-07 09:17:59-03","UEFS","HUEFS","146872","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, I.H.C.V.","15","2008","05",NA,"Brasil","Ceará",NA,"-40.752799987793","-4.04611015319824",NA,"Caatinga.","HUEFS0146872","HUEFS0146872","15","Graça","12534","auto","J.R.I.Wood",NA,NA,NA,NA,"2014","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"469","2019-10-07 09:17:59-03","UEFS","HUEFS","231912","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Sobreira, J.S.","33","2016","05",NA,"Brasil","Piaui","Estrada de Teresina.","-42.9444007873535","-8.10999965667725",NA,NA,"HUEFS0231912","HUEFS0231912","15","Canto do Buriti","120640","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"470","2019-10-07 09:17:59-03","UEFS","HUEFS","149877","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, A.M.","6009","2009","05",NA,"Brasil","Maranhão","Margem da Estrada.","-44.0766983032227","-6.6016697883606",NA,"Cerrado.","HUEFS0149877","HUEFS0149877","14","Pastos Bons","47195","auto","G.Staples",NA,NA,NA,NA,"2016","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"471","2019-10-07 09:17:59-03","UEFS","HUEFS","179019","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Silva, L.R.","342","2011","07",NA,"Brasil","Pernambuco","Povoado Tiriri de Dentro.","-35.0349998474121","-8.28666973114014",NA,NA,"HUEFS0179019","HUEFS0179019","28","Cabo de Santo Agostinho","25282","auto","G.Staples",NA,NA,NA,NA,"2016","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"472","2019-09-04 19:53:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","altissima","Ipomoea altissima",NA,"C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA
"473","2018-08-28 16:30:14-03","F","FMNH-SEEDPLANTS","V0443133F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"B. E. Dahlgren & E. Sella","552","1929","3","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443133F","V0443133F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"474","2018-08-28 16:30:15-03","F","FMNH-SEEDPLANTS","V0443134F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"G. Klug","4335","1936","5","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0443134F","V0443134F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"475","2018-08-28 16:30:15-03","F","FMNH-SEEDPLANTS","V0443135F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"R. de Lemos Fróes","11851","1940",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443135F","V0443135F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"476","2018-08-28 16:30:16-03","F","FMNH-SEEDPLANTS","V0443136F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"R. de Lemos Fróes & F. A. Barkley","26906","1951","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443136F","V0443136F_01","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"477","2018-08-28 16:30:16-03","F","FMNH-SEEDPLANTS","V0443137F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"E. P. Killip & A. C. Smith","14511","1926","11","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0443137F","V0443137F_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"478","2018-08-28 16:30:16-03","F","FMNH-SEEDPLANTS","V0443138F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"R. de Lemos Fróes","1764","1932","7","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443138F","V0443138F_01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"479","2018-08-28 16:30:17-03","F","FMNH-SEEDPLANTS","V0443139F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata",NA,"H. A. Weddell","2198",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443139F","V0443139F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"480","2019-06-11 13:24:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"B. E. Dahlgren","272",NA,NA,"South America","Brazil","Pará",NA,"-53","-4",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"272",NA,NA,NA,NA
"481","2019-06-03 14:44:47-03","F","FMNH-SEEDPLANTS","V0088408F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"J. G. Graham & J. Schunke V.","509","1998","7","South America","Peru","Ucayali","Cuenca del Río Ucayali. Quebrada Maputay, vecindad de Lago Yarinacocha.","-74.57","-8.35",NA,NA,"V0088408F","V0088408F_01","24","Coronel Portillo",NA,NA,NA,"150","200",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"482","2019-06-03 14:44:47-03","F","FMNH-SEEDPLANTS","V0088409F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"J. G. Graham & J. Schunke V.","509","1998","7","South America","Peru","Ucayali","Cuenca del Río Ucayali. Quebrada Maputay, vecindad de Lago Yarinacocha.","-74.57","-8.35",NA,NA,"V0088409F","V0088409F_01","24","Coronel Portillo",NA,NA,NA,"150","200",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"483","2020-04-16 15:42:07-03","F","FMNH-SEEDPLANTS","V0443145F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"B. E. Dahlgren & E. Sella","272","1929","3","South America","Brazil","Pará",NA,"-53","-4",NA,NA,"V0443145F","V0443145F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"484","2018-08-28 16:30:19-03","F","FMNH-SEEDPLANTS","V0443146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"A. Cardozo","575","1983","11","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0443146F","V0443146F_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"485","2018-08-28 16:30:20-03","F","FMNH-SEEDPLANTS","V0443147F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"G. T. Prance & et al.","5181","1968","6","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443147F","V0443147F_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"486","2018-08-28 16:30:20-03","F","FMNH-SEEDPLANTS","V0443148F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii",NA,"M. Ferreira Fernandes da Silva & et al.","1081","1983","4","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443148F","V0443148F_01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"487","2018-08-28 16:30:23-03","F","FMNH-SEEDPLANTS","V0443156F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Operculina","pterodes","Operculina pterodes",NA,"A. Krapovickas & et al.","40104","1985","5","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0443156F","V0443156F_01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
