"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"4426","2020-07-23 12:08:51-03","CEPLAC","CEPEC","66967","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","A. M. Amorim","1807","1995","10","28",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada Jacobina/Morro do Chapéu, ca. 24Km a partir da sede do municipio.",NA,NA,NA,"-40.5182991027832","-11.1806001663208",NA,"P. Fiaschi",NA,NA,NA,"JACOBINA",NA,"62396","auto",NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"4427","2020-07-23 12:08:51-03","CEPLAC","CEPEC","18212","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","S. A. Mori","12954","1979","11","02",NA,"Brasil","Bahia",NA,NA,NA,NA,"20Km NW Lencois. BR-242, entre Km 224-228.",NA,NA,NA,"-41.3899993896484","-12.563099861145",NA,"S. A. Mori",NA,NA,NA,"LENÇÓIS",NA,"47385","auto",NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1979",NA,NA,NA
"4428","2020-07-23 12:08:51-03","CEPLAC","CEPEC","41388","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L. P. de Queiroz","668","1983","06","29",NA,"Brasil","Bahia",NA,NA,NA,NA,"Caminho p/ Serra do Pai Inacio.",NA,NA,NA,"-41.3899993896484","-12.563099861145",NA,"M. L. Guedes",NA,NA,NA,"LENÇÓIS",NA,"47385","auto",NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA
"4429","2020-07-23 12:08:51-03","CEPLAC","CEPEC","29137","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","G. Martinelli","5374","1978","10","27",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada para Lençóis, prox. Faz. Remanso.",NA,NA,NA,"-41.3899993896484","-12.563099861145",NA,"N. M. F. da Silva",NA,NA,NA,"LENÇÓIS",NA,"47385","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"03/08/1981",NA,NA,NA
"4430","2020-07-23 12:08:51-03","CEPLAC","CEPEC","17345","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","S. A. Mori","12783","1979","08","27",NA,"Brasil","Bahia",NA,NA,NA,NA,"45Km a E Ubaitaba, BR-030.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"S. A. Mori",NA,NA,NA,"MARAÚ",NA,"47076","auto",NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1979",NA,NA,NA
"4431","2020-07-23 12:08:52-03","CEPLAC","CEPEC","114995","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","Souza, C. S. D.","73","2006","12","21",NA,"Brasil","Bahia",NA,NA,"UNICATA.",NA,"Beira da estrada Ubaitaba - Maraú, ca. de 6 a 8 km do fim do desvio para Itacaré, do lado esquerdo da estrada.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"C. S. D. Souza",NA,NA,NA,"MARAÚ",NA,"47076","auto",NA,"39W0'76","14S9'76",NA,NA,NA,NA,NA,NA,NA
"4432","2020-07-23 12:08:51-03","CEPLAC","CEPEC","2919","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. P. Lanna","1402","1967","04","16",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"-39.2207984924316","-17.341100692749",NA,"L. A. Mattos-Silva",NA,NA,NA,"PRADO",NA,"53161","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"03/09/1979",NA,NA,NA
"4433","2020-07-23 12:08:51-03","CEPLAC","CEPEC","44415","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L. A. Mattos-Silva","2654","1989","03","29",NA,"Brasil","Bahia",NA,NA,NA,NA,"Ao N Prado, caminho p/ farol.",NA,NA,NA,"-39.2207984924316","-17.341100692749",NA,"L. A. Mattos-Silva",NA,NA,NA,"PRADO",NA,"53161","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"4434","2020-07-23 12:08:51-03","CEPLAC","CEPEC","58860","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","G. Hatschbach","56751","1994","04","08",NA,"Brasil","Bahia",NA,NA,NA,NA,"Campo de aviacao, 1Km ao N .",NA,NA,NA,"-41.8114013671875","-13.5789003372192",NA,"G. Hatschbach",NA,NA,NA,"RIO DE CONTAS",NA,"49773","auto",NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"4435","2020-07-23 12:08:51-03","CEPLAC","CEPEC","51220","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","N. P. Taylor","1593","1991","02","08",NA,"Brasil","Bahia",NA,NA,NA,NA,"Ao S cidade. Serra de Rui Barbosa.",NA,NA,NA,"-40.4939002990723","-12.2839002609253",NA,"N. P. Taylor",NA,NA,NA,"RUY BARBOSA",NA,"68639","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"4436","2020-07-23 12:08:51-03","CEPLAC","CEPEC","17854","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. Araujo",NA,"1977","01","25",NA,"Brasil","Bahia",NA,NA,NA,NA,"Entre Itapua/Aeroporto 2 de Julho. Prox. Loteam. Alamedas da Praia.",NA,NA,NA,"-38.510799407959","-12.9710998535156",NA,"L. A. Mattos-Silva",NA,NA,NA,"SALVADOR",NA,"26018","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"27/11/1979",NA,NA,NA
"4437","2020-07-23 12:08:51-03","CEPLAC","CEPEC","26493","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","S. A. Mori","14070","1981","05","23",NA,"Brasil","Bahia",NA,NA,NA,NA,"Itapuã. Arredores do Aeroporto.",NA,NA,NA,"-38.510799407959","-12.9710998535156",NA,"T. S. dos Santos",NA,NA,NA,"SALVADOR",NA,"26018","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"23/03/1982",NA,NA,NA
"4438","2020-07-23 12:08:51-03","CEPLAC","CEPEC","44055","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L. A. Mattos-Silva","2485","1988","08","24",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 18 Rod. P. Seguro/Cabralia, prox. a praia.",NA,NA,NA,"-39.0247001647949","-16.2780990600586",NA,"L. A. Mattos-Silva",NA,NA,NA,"SANTA CRUZ CABRÁLIA",NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"4439","2020-07-23 12:08:52-03","CEPLAC","CEPEC","82770","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","A. F. da S. Nascimento","98","1980","05","21",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Murtim",NA,"Litoral Norte, Ponto a, ao lado da Bacel.",NA,NA,NA,"-38.4953002929688","-12.5124998092651",NA,"A. F. da S. Nascimento",NA,NA,NA,"SÃO SEBASTIÃO DO PASSÉ",NA,"18909","auto",NA,NA,NA,NA,NA,NA,"30/11/1999",NA,NA,NA
"4440","2020-07-23 12:08:52-03","CEPLAC","CEPEC","23158","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L. A. Mattos-Silva","1282","1980","12","11",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Murtim, Humiri-de-cheiro",NA,"6Km oeste Rod. Guaibim/Valenca, em ramal a esq.",NA,NA,NA,"-39.0731010437012","-13.3703002929688",NA,"L. A. Mattos-Silva",NA,NA,NA,"VALENÇA",NA,"43634","auto",NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1980",NA,NA,NA
"4441","2020-07-23 12:08:52-03","CEPLAC","CEPEC","79952","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","A. M. de Carvalho","6531","1959","09","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Atrás da cidade. Trilha do Barão.",NA,NA,NA,"-42.8897018432617","-16.5594005584717",NA,"P. Fiaschi",NA,NA,NA,"GRÃO MOGOL",NA,"67219","auto",NA,"42W53'442","16S33'76",NA,NA,NA,"30/12/2003",NA,NA,NA
"4442","2020-07-23 12:08:52-03","CEPLAC","CEPEC","148473","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","R. C. Forzza","7994",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"-62.9241981506348","-0.974722027778625",NA,"R. G. Barbosa-Silva","coriacea",NA,NA,"barcelos",NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4443","2020-07-23 12:08:52-03","CEPLAC","CEPEC","1379","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","R. S. Pinheiro","70","1966","03","05",NA,"Brasil","Bahia",NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"H. Liuth","floribunda",NA,NA,"MARAÚ",NA,"47076","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"14/06/2011",NA,NA,NA
"4444","2020-07-23 12:08:52-03","CEPLAC","CEPEC","8294","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","A. Eupunino","123","1972","01","05",NA,"Brasil","Bahia",NA,NA,NA,NA,"Reserva Biológica do Pau-brasil (ESPAB).",NA,NA,NA,"-39.0247001647949","-16.2780990600586",NA,"J. Cuatrecasas","floribunda",NA,NA,"SANTA CRUZ CABRÁLIA",NA,"49584","auto",NA,"0W0'0","0*0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4445","2020-07-23 12:08:52-03","CEPLAC","CEPEC","108747","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","R. Farias","421","1999","05","05",NA,"Brasil","Tocantins",NA,NA,NA,NA,"Ao Norte de Mateiros.",NA,NA,NA,"-46.478333","-10.583056",NA,"H. Liuth","floribunda",NA,NA,"MATEIROS",NA,NA,NA,NA,"46W28'42","10S34'59",NA,NA,NA,"23/08/2011",NA,NA,NA
"4446","2020-07-23 12:08:52-03","CEPLAC","CEPEC","21038","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","T. Plowman","10047","1980","04","09",NA,"Brasil","Bahia",NA,NA,NA,NA,"2Km N da cidade. Itapuã.",NA,NA,NA,"-38.383333","-12.966667",NA,"H. Liuth","floribunda",NA,NA,"SALVADOR",NA,NA,NA,NA,"38W23'0","12S58'0",NA,NA,NA,"14/06/2011",NA,NA,NA
"4447","2020-07-23 12:08:52-03","CEPLAC","CEPEC","15889","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","S. A. Mori","11421","1979","02","06",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada que liga Ponta do Mutá (Porto de Campinhos) a Maraú. 8Km do Porto.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"J. Cuatrecasas","floribunda",NA,NA,"MARAÚ",NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"4448","2020-07-23 12:08:52-03","CEPLAC","CEPEC","19161","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","A. M. de Carvalho","157","1980","02","25",NA,"Brasil","Bahia",NA,NA,NA,NA,"Rodovia BR-030, trecho Ubaitaba/Marau, a 45Km de Ubaitaba.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"J. Cuatrecasas","floribunda",NA,NA,"MARAÚ",NA,"47076","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"4449","2020-07-23 12:08:52-03","CEPLAC","CEPEC","136467","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","L. C. Giordano","1684",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"-42.5102996826172","-22.9200000762939",NA,"L. C. Giordano","floribunda",NA,NA,"saquarema",NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4450","2020-07-23 12:08:52-03","CEPLAC","CEPEC","2243","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","R. S. Pinheiro","98","1966","03","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"-39.0647010803223","-16.4496994018555",NA,"R. S. Pinheiro","guianensis",NA,NA,"PORTO SEGURO",NA,"68835","auto",NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA
"4451","2020-07-23 12:08:52-03","CEPLAC","CEPEC","46458","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera minarum","R. M. Harley","26408","1988","11","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"Pico das Almas. Vertente leste. Subida do Pico do Campo do Queiroz.",NA,NA,NA,"-41.966667","-13.533333",NA,"H. Liuth","minarum",NA,NA,"RIO DE CONTAS",NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,"14/06/2012",NA,NA,NA
"4452","2020-07-23 12:08:48-03","CEPLAC","CEPEC","59715","PreservedSpecimen","Plantae","Hippocrateaceae","Humiria","balsamifera","Humiria balsamifera minarum","A. M. Amorim","1414","1993","11","09",NA,"Brasil","Bahia",NA,NA,NA,NA,"Reserva Biológica do Mico-leão (REBIO). CEPLAC. Entrada KM 46 BA-001 Ilheus/Una.",NA,NA,NA,"-39.083333","-15.15",NA,"J. Cuatrecasas","minarum",NA,NA,"UNA",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1994",NA,NA,NA
"4453","2020-07-23 12:08:52-03","CEPLAC","CEPEC","61535","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera minarum","A. M. Amorim","1651","1994","05","10",NA,"Brasil","Bahia",NA,NA,NA,NA,"Reserva Biológica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Prox. a entr. da sede da Reserva.",NA,NA,NA,"-39.083333","-15.15",NA,"A. M. Amorim","minarum",NA,NA,"UNA",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,"30/12/1994",NA,NA,NA
"4454","2020-07-23 12:08:52-03","CEPLAC","CEPEC","136565","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parviflora","F. H. F. Nascimento","158","1999","03","23",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Subida da trilha para o Pico do Itobira.",NA,NA,NA,"-41.8114013671875","-13.5789003372192",NA,"G. T. Prance","parviflora",NA,NA,"RIO DE CONTAS",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4455","2020-07-23 12:08:52-03","CEPLAC","CEPEC","132360","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parviflora","L. C. Giordano","1656","1986","11","11",NA,"Brasil","Sergipe",NA,NA,NA,NA,"Serra de Itabaiana.",NA,NA,NA,"-37.4253005981445","-10.6850004196167",NA,"L. C. Giordano","parviflora",NA,NA,"itabaiana",NA,"16069","auto",NA,NA,NA,NA,NA,NA,"21/01/1992",NA,NA,NA
"4456","2020-07-23 12:08:52-03","CEPLAC","CEPEC","59755","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","W. W. Thomas","9988","1993","10","19",NA,"Brasil","Bahia",NA,NA,NA,NA,"14Km ao N Prado, Rod. p/ Cumuruxatiba.",NA,NA,NA,"-39.3","-17.333333",NA,"J. Cuatrecasas","parvifolia",NA,NA,"PRADO",NA,NA,NA,NA,"39W18'","17S20'",NA,NA,NA,"30/12/1993",NA,NA,NA
"4457","2020-07-23 12:08:52-03","CEPLAC","CEPEC","43421","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. Chautems","191","1986","11","27",NA,"Brasil","Bahia",NA,NA,NA,NA,"Caminho a direita da Rod. p/ Lençóis, BR-242.",NA,NA,NA,"-41.3899993896484","-12.563099861145",NA,"A. M. de Carvalho","parvifolia",NA,NA,"LENÇÓIS",NA,"47385","auto",NA,NA,NA,NA,NA,NA,"30/01/1996",NA,NA,NA
"4458","2020-07-23 12:08:52-03","CEPLAC","CEPEC","18301","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","13138","1979","12","22",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km ao S Mucugê, estrada p/ Jussiape.",NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,"S. A. Mori","parvifolia",NA,NA,"MUCUGÊ",NA,"52493","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1979",NA,NA,NA
"4459","2020-07-23 12:08:52-03","CEPLAC","CEPEC","28502","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. M. de Carvalho","926","1986","12","09",NA,"Brasil","Bahia",NA,NA,NA,NA,"12Km ao S Prado, estr. p/ Alcobaca.",NA,NA,NA,"-39.2207984924316","-17.341100692749",NA,"J. Cuatrecasas","parvifolia",NA,NA,"PRADO",NA,"53161","auto",NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"4460","2020-07-23 12:08:52-03","CEPLAC","CEPEC","9662","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","T. S. dos Santos","2741","1974","01","21",NA,"Brasil","Bahia",NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"-39.2207984924316","-17.341100692749",NA,"J. Cuatrecasas","parvifolia",NA,NA,"PRADO",NA,"53161","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4461","2020-07-23 12:08:52-03","CEPLAC","CEPEC","60587","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. L. Costa","1125","1962","04","01",NA,"Brasil","Bahia",NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"-38.510799407959","-12.9710998535156",NA,"L. R. Noblick","parvifolia",NA,NA,"SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/04/1980",NA,NA,NA
"4462","2020-07-23 12:08:52-03","CEPLAC","CEPEC","9345","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","T. S. dos Santos","2626","1973","06","08",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km da Praia de Guaibim.",NA,NA,NA,"-39.0731010437012","-13.3703002929688",NA,"J. Cuatrecasas","parvifolia",NA,NA,"VALENÇA",NA,"43634","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4463","2020-07-23 12:08:52-03","CEPLAC","CEPEC","59292","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia",NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sem Informação","parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4464","2020-07-23 12:08:52-03","CEPLAC","CEPEC","11416","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","16008","1974","02","05",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km ao N Mucuge, Rod. p/ Abaira, prox. ao Rio Cumbuca.",NA,NA,NA,"-41.383333","-13",NA,"C. Grey-Wilson","parvifolia",NA,NA,"MUCUGÊ",NA,NA,NA,NA,"41W23'0","13S0'0",NA,NA,NA,"30/12/1977",NA,NA,NA
"4465","2020-07-23 12:08:52-03","CEPLAC","CEPEC","11417","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","15649","1974","01","29",NA,"Brasil","Bahia",NA,NA,NA,NA,"6Km N da cidade, prox. ao Rio Preto.",NA,NA,NA,"-41.3","-13.583333",NA,"C. Grey-Wilson","parvifolia",NA,NA,"BARRA DA ESTIVA",NA,NA,NA,NA,"41W18'0","13S35'0",NA,NA,NA,"30/12/1977",NA,NA,NA
"4466","2020-07-23 12:08:52-03","CEPLAC","CEPEC","11418","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","16664","1974","03","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"16Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.",NA,NA,NA,"-41.333333","-10.366667",NA,"C. Grey-Wilson","parvifolia",NA,NA,"SENTO SÉ",NA,NA,NA,NA,"41W20'0","10S22'0",NA,NA,NA,"30/12/1977",NA,NA,NA
"4467","2020-07-23 12:08:52-03","CEPLAC","CEPEC","55136","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","W. W. Thomas","8932","1992","01","29",NA,"Brasil","Bahia",NA,NA,NA,NA,"5.4Km SW Rod. Olivença/Maruim.",NA,NA,NA,"-14.983333","-39.05",NA,"L. C. Giordano","parvifolia",NA,NA,"ILHÉUS",NA,NA,NA,NA,"14W59'","39S3'",NA,NA,NA,"30/12/1995",NA,NA,NA
"4468","2020-07-23 12:08:52-03","CEPLAC","CEPEC","11420","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","15914","1974","02","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km S Mucuge, Rod. p/ Cascavel. Prox. Rio Cumbuca.",NA,NA,NA,"-41.35","-13.016667",NA,"C. Grey-Wilson","parvifolia",NA,NA,"MUCUGÊ",NA,NA,NA,NA,"41W21'0","13S1'0",NA,NA,NA,"30/12/1977",NA,NA,NA
"4469","2020-07-23 12:08:52-03","CEPLAC","CEPEC","16653","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","L. A. Mattos-Silva","449","1979","06","13",NA,"Brasil","Bahia",NA,NA,NA,NA,"BR-030 trecho Marau/Porto de Campinhos. 24Km de Marau. 19Km a L do entroncam.",NA,NA,NA,"-38.95","-14.066667",NA,"J. Cuatrecasas","parvifolia",NA,NA,"MARAÚ",NA,NA,NA,NA,"38W57'0","14S4'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4470","2020-07-23 12:08:52-03","CEPLAC","CEPEC","17804","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","12583","1979","07","26",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km S de Mucuge, estr. p/ Jussiape.",NA,NA,NA,"-41.4","-13",NA,"J. Cuatrecasas","parvifolia",NA,NA,"MUCUGÊ",NA,NA,NA,NA,"41W24'0","13S0'0",NA,NA,NA,"30/12/1979",NA,NA,NA
"4471","2020-07-23 12:08:52-03","CEPLAC","CEPEC","13450","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","9622","1978","03","17",NA,"Brasil","Bahia",NA,NA,NA,NA,"5Km ao S Alcobaca, BA-001.",NA,NA,NA,"-39.1955986022949","-17.5193996429443",NA,"J. Cuatrecasas","parvifolia",NA,NA,"ALCOBAÇA",NA,"50074","auto",NA,"0*0'99","99*99'99",NA,NA,NA,"25/09/1979",NA,NA,NA
"4472","2020-07-23 12:08:52-03","CEPLAC","CEPEC","8921","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","T. S. dos Santos","2343","1972","08","10",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 27 a 30 da Rod. Teixeira de Freitas/Caravelas.",NA,NA,NA,"-39.1955986022949","-17.5193996429443",NA,"J. Cuatrecasas","parvifolia",NA,NA,"ALCOBAÇA",NA,"50074","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4473","2020-07-23 12:08:52-03","CEPLAC","CEPEC","17903","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. J. Ribeiro","28","1979","07","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 7 Rod. Alcobaca/Teixeira de Freitas, BR-255.",NA,NA,NA,"-39.1955986022949","-17.5193996429443",NA,"L. R. Noblick","parvifolia",NA,NA,"ALCOBAÇA",NA,"50074","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"01/12/1979",NA,NA,NA
"4474","2020-07-23 12:08:52-03","CEPLAC","CEPEC","22555","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","L. A. Mattos-Silva","1193","1980","10","16",NA,"Brasil","Bahia",NA,NA,NA,NA,"Faz. Guanabara. Ramal entr. Km 10 Rod. Pontal/Olivenca, a dir., 3Km a O entr.",NA,NA,NA,"-39.0494003295898","-14.7889003753662",NA,"J. Cuatrecasas","parvifolia",NA,NA,"ILHÉUS",NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"4475","2020-07-23 12:08:52-03","CEPLAC","CEPEC","8799","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","T. S. dos Santos","2298","1972","06","13",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 4 a 6 ao S de Maraú.",NA,NA,NA,"-39.0147018432617","-14.103099822998",NA,"J. Cuatrecasas","parvifolia",NA,NA,"MARAÚ",NA,"47076","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
"4476","2020-07-23 12:08:52-03","CEPLAC","CEPEC","44758","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","J. R. Pirani",NA,"1993","10","08",NA,"Brasil","Bahia",NA,NA,NA,NA,"Próximo ao cemitério.",NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,"J. R. Pirani","parvifolia",NA,NA,"MUCUGÊ",NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA
"4477","2020-07-23 12:08:52-03","CEPLAC","CEPEC","14455","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","10478","1978","09","14",NA,"Brasil","Bahia",NA,NA,NA,NA,"7Km ao NW Mucurí.",NA,NA,NA,"-39.5508003234863","-18.0863990783691",NA,"J. Cuatrecasas","parvifolia",NA,NA,"MUCURÍ",NA,"78440","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1989",NA,NA,NA
