"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1523","2019-05-06 11:59:45-03","UFU","HUFU","9736","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira Filho","1985","03","16",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Frutos verdes.; Cerrado.","HUFU00063146",NA,NA,"(L.) DC.","Romero, R.","287","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,"HUFU00063146",NA,"107042","auto",NA,NA,NA,"1995","12","14",NA,NA,NA,NA,NA
"1524","2019-05-06 11:59:45-03","UFU","HUFU","9746","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cunha, C.N.; Guarim Neto, G.; Cunha C.N.; Ferreira, L.A.D. & Guarim, V.L.M.S.","1983","03","02",NA,"Brasil",NA,NA,"Arbusto, ca. de 2 m. de altura. Folhas densamentes pilosa na face inferior, cor ferrugínea. Frutos amarelo-avermelhado.","HUFU00063145",NA,NA,"(L.) DC.",NA,"760","Mato Grosso","Chapada dos Guimarães","Salgadeira, Sopé de canyon.","-55.749698638916","-15.460599899292",NA,NA,"HUFU00063145",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","2019-05-06 11:59:45-03","UFU","HUFU","6319","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Andrade, P.M.; Lopes, M.A.","1985","01","22",NA,"Brasil",NA,NA,"Fruto verde.","HUFU00063130",NA,NA,"(L.) DC.","Romero, R.","652","Minas Gerais","Caratinga","Estação Biológica Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"HUFU00063130",NA,"49886","auto",NA,NA,NA,"1994","11","04",NA,NA,NA,NA,NA
"1526","2019-05-06 11:59:42-03","UFU","HUFU","19307","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Lombardi, J.A.; Temponi, L.G. & Toledo, F.R.N.","1996","03","30",NA,"Brasil",NA,NA,"Árvore ca. de 7 m. Folhas cartáceas discolores, salmão na face abaxial, frutos imaturos esverdeados.; Mata atlântica.","HUFU00063137",NA,NA,"(L.) DC.","Romero, R.","1207","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Entrada do alojamento, trilha para Porto Capim.","-42.7322006225586","-19.7122001647949",NA,NA,"HUFU00063137",NA,"28215","auto",NA,NA,NA,"2000","12",NA,NA,NA,NA,NA,NA
"1527","2019-05-06 11:59:42-03","UFU","HUFU","35835","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Hattori, E.K.O.; Fleury-Silva, H.R. & Amorim, E.H.","2003","12","06",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Hipanto e cálice, corola e estames alvos.; Mata.","HUFU00063143",NA,NA,"(L.) DC.",NA,"140","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata do Alaor.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00063143",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","2019-05-06 11:59:42-03","UFU","HUFU","32172","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","2003","04","12",NA,"Brasil",NA,NA,"Árvore ca. de 2 m. Frutos verdes.; Mata de galeria.","HUFU00063131",NA,NA,"(L.) DC.","Romero, R.","368","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00063131",NA,"45889","auto",NA,NA,NA,"2003","11","06",NA,NA,NA,NA,NA
"1529","2019-05-06 11:59:42-03","UFU","HUFU","31404","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","2003","02","14",NA,"Brasil",NA,NA,"Arbóreo ca. 6 m. Frutos esverdeados.; Mata.","HUFU00063133",NA,NA,"(L.) DC.","Romero, R.","211","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00063133",NA,"45889","auto",NA,NA,NA,"2003","11","06",NA,NA,NA,NA,NA
"1530","2019-05-06 11:59:45-03","UFU","HUFU","53443","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Miguel, V.B.","2008","12","10",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m. FLores brancas.; Floresta estacional semidecídual.","HUFU00063144",NA,NA,"(L.) DC.","Romero, R.","s.n.","Minas Gerais","Uberlândia","Fazenda Irara","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00063144",NA,"58223","auto",NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"1531","2019-05-06 11:59:45-03","UFU","HUFU","4824","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Romero, R.; et al.","1991","11","25",NA,"Brasil",NA,NA,NA,"HUFU00063139",NA,NA,"(L.) DC.","Romero, R.","388","São Paulo","Ubatuba","Pinciguaba, TRilha do Palmital (atrás do alojamento).","-45.0699996948242","-23.4300003051758",NA,NA,"HUFU00063139",NA,"34265","auto",NA,NA,NA,"1993","03","11",NA,NA,NA,NA,NA
"1532","2020-08-20 20:40:08-03","UFSC","FLOR","41154","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Passos, B.C. dos","1977","11","06",NA,"Brasil",NA,NA,"arbustiforme, flor branca, 3m altura. Recebida de RB Nº 187181.","FLOR0041154",NA,"Myrtales","(L.) DC.","Goldenberg, R.","1108","Mato Grosso","Peixoto de Azevedo","Mato Grosso.","-53.183333","-9.883333",NA,NA,NA,NA,NA,NA,"53º11'W","9º53'S",NA,"2009",NA,NA,NA,NA,NA,NA,NA
"1533","2020-08-20 20:40:08-03","UFSC","FLOR","42787","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva Neto, S.J.; et alii","2001","04","05",NA,"Brasil",NA,NA,"árvore com ramos verde-cinéreo, folhas discolores cartáceas; face adaxial verde brilhosa, face abaxial cinérea, flor inflorescência ferruginea e cinérea, Fruto Imaturo, verde claros; frutos maduros roxo escuro, 7m altura. Semi-ciófi","FLOR0042787",NA,"Myrtales","(L.) DC.","Souza, M.L.; Baumgratz, J.F.A.","1435","Rio de Janeiro","Silva Jardim","Reserva Bilológica de Poços das Antas, estrada para Juturnaiba, Km 3 , a partir da porteira da ReBio.","-42.261667","-22.506111",NA,NA,NA,NA,NA,NA,"42º15'42''W","22º30'22''S",NA,"2005",NA,NA,NA,NA,NA,NA,NA
"1534","2020-08-20 14:57:55-03","UFSC","FLOR","44287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Melo, E. de; et alii","1999","09","06",NA,"Brasil",NA,NA,"arbusto, Fruto Imaturo, verde claro, 4m altura. Folhas discolores","FLOR0044287",NA,"Myrtales","(L.) DC.","França, F.; Senna, L.R.","3011","Bahia","Jacobina","Itaitu. Fazenda Timbó.","-40.466667","-11.265833","630","630",NA,NA,NA,NA,"40º28'0''W","11º15'57''S",NA,"1999","10",NA,NA,NA,NA,NA,NA
"1535","2020-08-20 14:57:55-03","UFSC","FLOR","64936","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Rosa, P.; Pereira, T.S.; Pintor, A.M.; Baumgratz, J.F.A.","2013","07","25",NA,"Brasil",NA,NA,"Árvore, 6m altura. Adulto: Folhas discolores, face adaxial verde e abaxial ferrugínea. Frutos imaturos esverdeados, intermediários amarelados e maduros nigrescentes. Juvenil: Cultivados no Horto Florestal do Jardim Botânico do Rio de","FLOR0064936",NA,"Myrtales","(L.) DC.","Rosa, P.; Baumgratz, J.F.A.","552","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Estrada para Juturnaíba, km 2.","-42.298889","-22.558056","25","25","FLOR0064936",NA,NA,NA,"42º17'56''W","22º33'29''S",NA,"2013","07","25",NA,NA,NA,NA,NA
"1536","2020-08-20 20:40:08-03","UFSC","FLOR","17992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Falkenberg, D.B.; Souza, M.L.","1989","01","29",NA,"Brasil",NA,NA,"arbusto, flor com restos, Fruto Imaturo, verde, 3m altura Habitat: interior de mata","FLOR0017992",NA,"Myrtales","(L.) DC.","J. Meirelles","4754","Mato Grosso","Chapada dos Guimarães","Cerca de 300 m da Cascata Véu de Noiva.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"1537","2020-08-20 20:40:08-03","UFSC","FLOR","42993","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Baumgratz, J.F.A.; Giordano, L.C.; Bovini, M.; Vignoli, M. & Santos Filho, L.A.F.","2006","03","15",NA,"Brasil",NA,NA,"árvore com ramos e pecíolos verde-cinéreos; folhas discolores, face superior verde e inferior pardacenta, flor jovem verde a verde-amarelado, 7m altura. Recebido de RB Nº 423014.","FLOR0042993",NA,"Myrtales","(L.) DC.","Baumgratz, J.F.A.","881","Rio de Janeiro","Paraty","Ponta Negra, trilha para o Pico do Cairuçú (Morro da Berta da Figueira), Mata Atântica, mata pluvial de encosta.","-44.7131004333496","-23.2178001403809","300","300",NA,NA,"34470","auto",NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"1538","2020-08-20 20:40:08-03","UFSC","FLOR","43098","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Luchiari, C.; et alii","1994","11","17",NA,"Brasil",NA,NA,"árvore com folha discolor, face superior verde escuro com pelos caducos, verde na face inferior e pecíolo ferrugíneo, troncos e ramos com indumento de pelos curtos e finos se destacam como pó, flor botões rosados na corola, cálice ver","FLOR0043098",NA,"Myrtales","(L.) DC.","Souza, M.L.; Baumgratz, J.F.A.","566","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, estrada Juturnaíba, direita, Km 4.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"1539","2020-08-20 20:40:08-03","UFSC","FLOR","42782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Luchiari, C.; et alii","1994","11","28",NA,"Brasil",NA,NA,"arvoreta com folha discolor, verde escuro na face superior, pelos caducos, na face inferior e pecíolo ferrugíneo, troncos e ramos com indumento de pelos curtos e finos se destacando como pó, flor botão rosado, flor alvacenta, filetes","FLOR0042782",NA,"Myrtales","(L.) DC.","Souza, M.L.; Baumgratz, J.F.A.","571","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poços das Antas, Est. Juturnaiba, direita, Km 4.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"1540","2020-08-20 14:57:55-03","UFSC","FLOR","42768","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Luchiari, C.; et alii","1994","11","17",NA,"Brasil",NA,NA,"árvore com folha discolor, face superior verde escuro com pêlos caducos, verde na face inferior e pecíolo ferrugíneo, tronco e ramo indumento de pêlos curtos e finos se destacam como pó, flor botão com cálice verde claro e corola ros","FLOR0042768",NA,"Myrtales","(L.) DC.","Baumgratz, J.F.A.","565","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poços das Antas, Est. Juturnaiba, Km 4.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"29995","auto",NA,NA,NA,"2004","09","21",NA,NA,NA,NA,NA
"1541","2018-11-12 13:14:40-02","UFMT","UFMT","18666","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Guarim Neto, G.; Macedo, M.","1998","06","07",NA,"Brasil",NA,NA,"Árvore com 4 metros, frutos verdes e maduros, cor roxa",NA,NA,NA,"(L.) DC.","Xavier, K.A.F.","s.n.","Mato Grosso","Novo Eldorado","Terra firme; solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","07","11",NA,NA,NA,NA,NA
"1542","2021-03-04 15:45:02-03","IF","SPSF","29105","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","G. Hatschbach","2000","05","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales",NA,NA,"70620","GO","Planaltina","campo cerrado","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,"61159","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1543","2021-03-04 15:45:02-03","IF","SPSF","44937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","D.Stefanello & S.H.Kunz",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","(L.) DC.","S.H.Kunz","DS-173","MT","Querência","Fazenda São Sebastião","-52.1996994018555","-12.5968999862671",NA,NA,NA,NA,"188860","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1544","2014-10-09 13:58:24-03","UHH","HBG","508545","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Sello, F.",NA,NA,NA,"South America","Brazil",NA,NA,"ex Herb. Reg. Berolinense. <br>ex Herb. Dr. Waage Berlin, gesammelt ca. 1850 - 1910. NEOTROP","HBG508545",NA,NA,"(L.) DC.",NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,"HBG508545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","2013-07-23 09:37:42-03","CAS","CAS-BOT","290153","PreservedSpecimen","Plantae","Melastomataceae","Miconia","francavillana","Miconia francavillana","Henkel, T. W.; James, R.; Husher, J.","1998","6",NA,"South America","Guyana",NA,NA,"Tree 15 m; leaves dark drab green above, brown (from age) below; fruit 0.75 cm x 1 cm, light green.",NA,"Magnoliophyta","Myrtales","Cogn.",NA,"6868","Potaro-Siparuni Region",NA,"Pakaraima Mts., upper Irng R., 1 km downstream from Kurutuik Falls.","-59.9866666667","5.085","800",NA,NA,NA,NA,NA,"59° 59' 12 W","5° 5' 6 N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1546","2013-07-23 09:33:47-03","CAS","CAS-BOT","290152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","francavillana","Miconia francavillana","Henkel, T. W.; Husher, J.; James, R.","1998","6",NA,"South America","Guyana",NA,NA,"Fine tree, 4 m; leaves dark olive green above, light green to white below; fruit 1 cm x 0.5 cm, green, darkening to black.",NA,"Magnoliophyta","Myrtales","Cogn.",NA,"6733","Potaro-Siparuni Region",NA,"Pakaraima Mts., upper Irng R., 1 km downstream from Kurutuik Falls.","-59.9866666667","5.085","800",NA,NA,NA,NA,NA,"59° 59' 12 W","5° 5' 6 N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1547","2017-01-20 15:34:28-02","CAS","CAS-BOT","531861","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Gomes, L. A.; Matos, A. G.; Menezes, A. B.; Santos, E.","2011","3",NA,"South America","Brazil",NA,NA,"Arbusto, ca. de 4m de altura. Botões cremes. Corola branca. Estames com ápice lilás.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"87","Sergipe","Capela","RVS Mata do Junco. Margens da trilha.","-37.0566666667","-10.5311111111",NA,NA,NA,NA,NA,NA,"37° 03' 24 W","10° 31' 52 S","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1548","2013-08-14 10:15:00-03","CAS","CAS-BOT","297449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cid Ferreira, C. A.","1986","8",NA,"South America","Brazil",NA,NA,"Arbusto de 1 m de altura. Frutos imaturos esverdeados.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"8061","Pará","Oriximina","Rio Cachorro, picada para Morro de Chapéu.","-57.1333333333","-1",NA,NA,NA,NA,NA,NA,"57° 8' 0.000 W","1° 0' 0.000 S","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1549","2013-08-13 10:42:07-03","CAS","CAS-BOT","298783","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Panfil, S. N.","1998","11",NA,"South America","Bolivia",NA,NA,"Petals white, anthers purple, base of corolla yellow. Tree 5m tall.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"1233","Departamento de Santa Cruz","Provincia Velasco","Huanchaca I.","-60.8166666667","-13.9","500",NA,NA,NA,NA,NA,"60° 49' W","13° 54' S","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1550","2013-08-14 15:53:50-03","CAS","CAS-BOT","297458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Folli, D. A.","1983","11",NA,"South America","Brazil",NA,NA,"Árvore ± 6 m de altura e fuste de ± 3 m, DAP 5, 5 cm, 0 da copa ± 4m. Com flor roxa e botão cinza. Fuste cilíndrico e casca áspera. Identical speciman/label to the sheet with barcode 297457",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"1071","Espirito Santo","Linhares","Reserva florestal da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1551","2013-08-14 11:46:56-03","CAS","CAS-BOT","297457","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Folli, D. A.","1983","11",NA,"South America","Brazil",NA,NA,"Árvore ± 6 m de altura e fuste de ± 3 m, DAP 5, 5 cm, 0 da copa ± 4m. Com flor roxa e botão cinza. Fuste cilíndrico e casca áspera.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"1071","Espirito Santo","Linhares","Reserva florestal da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1552","2013-08-13 11:41:25-03","CAS","CAS-BOT","297476","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Clarke, H. D.; David, K.; Chin, C.; Perry, C.","1997","7",NA,"South America","Guyana",NA,NA,"Tree, 4 m; fruits green.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"5967","Cuyuni-Mazaruni Region",NA,"Paruima, 1.5 km N; summit of Warimatipu.","-61.0655555556","5.8338888889","880",NA,NA,NA,NA,NA,"61° 3' 56 W","5° 50' 2 N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1553","2013-08-13 11:30:18-03","CAS","CAS-BOT","234249","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cremers, G.","1977","4",NA,"South America","French Guiana",NA,NA,"Petit arbre ripicole. Feuilles bicolores, vert foncé mat dessus fauve partout dessous. Infrutescence terminale et axillaire. Label includes location map.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"4663","Region Guyane",NA,"Itany (Haut Maroni), En aval de Touinké",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1554","2013-08-14 10:28:50-03","CAS","CAS-BOT","297451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner","1981","12",NA,"South America","Brazil",NA,NA,"Tree, 8 m high. Young fruit green.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"592","Amazonas",NA,"Parque 10, along rd., Manaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1555","2018-09-05 17:41:20-03","CAS","CAS-BOT","584287","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Pires da Silveira, A. L.; Daly, D.; Bigio, N. C.; Oliveira, E. C.; Labiak, P.; Medeiros, H.; Justiniano, F. C.P.S.; Silva, A. L.; Amorim, F. E.P.","2015","6",NA,"South America","Brazil",NA,NA,"Arvoreta com ca. de 6 m. Frutos imatures verdes.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"824","Rondônia",NA,"Machadinho d'Oeste. Tabajara. Área de igapó e várzea do rio Machadinho","-61.5609","-8.5748",NA,NA,NA,NA,NA,NA,"61.5609° W","8.5748° S","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1556","2013-08-14 10:24:44-03","CAS","CAS-BOT","297450","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, Susanne S.","1984","11",NA,"South America","Brazil",NA,NA,"Shrub, 2 m high; flowers pink ( p 6, A 12), with faint perfume.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"1010","Amazonas",NA,"Cacau Pirêra, village opposite Manaus; 1 km along rd. to Manacapurú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1557","2013-08-14 12:10:02-03","CAS","CAS-BOT","297461","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner","1984","10",NA,"South America","Brazil",NA,NA,"Treelet, sometimes shrub, 3-4 m high. Flowers with strong lilac perfume; petals white with some yellow at the base, filaments cream, anthers purple, style white below, pink at apex, stigma white.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"1005","Amazonas",NA,"Manuas, Ponta Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1558","2013-08-14 15:54:24-03","CAS","CAS-BOT","297462","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner","1981","12",NA,"South America","Brazil",NA,NA,"Tree, 8 m high. Young fruit green. Specimen label is identical to the sheet with barcode #297451.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"592","Amazonas","Manaus","Parque 10, along road.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1559","2013-08-14 11:21:14-03","CAS","CAS-BOT","297455","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Hatschbach, G.; Hatschbach, M.; Kummrow, R.","1992","1",NA,"South America","Brazil",NA,NA,"Arbusto 3 m.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"56221","Goiás","Nova Gloria","Espírito Santo","-49.5710983276367","-15.1430997848511",NA,NA,NA,NA,"30546","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1560","2013-08-14 15:54:02-03","CAS","CAS-BOT","297456","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Hatschbach, G.; Hatschbach, M.; Kummrow, R.","1992","1",NA,"South America","Brazil",NA,NA,"Arbusto 3 m. Identical specimen/label to the sheet with barcode number 297455.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"56221","Goiás","Nova Gloria","Espírito Santo","-49.5710983276367","-15.1430997848511",NA,NA,NA,NA,"30546","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1561","2013-08-14 11:14:34-03","CAS","CAS-BOT","297454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Rabelo, B. V.; Pinto, L. C.; Cardoso, J.","1984","4",NA,"South America","Brazil",NA,NA,"Arvoreta de 4 m. de altura. Frutos verdes.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"2625","São Paulo","Pedreira","Estrada do Pedreira, entra a loc. Abacate e Santo Antonio - Macapá _AP.","-46.9000015258789","-22.7399997711182",NA,NA,NA,NA,"12927","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1562","2013-08-14 10:51:49-03","CAS","CAS-BOT","297452","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Mattos Silva, L. A.; Brito, H. S.; do Espirito Santo, L. B.","1980","6",NA,"South America","Brazil",NA,NA,"Arvorezinha, 4 m de altura. Frutos, imaturos, verdes. Folha SE-24 (16-39c).",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"916","Bahia","Santa Cruz Cabralia","Km 4 da estrada que liga S.C. Cabrália À Esta ção Ecológica do Pau-brasil (antiga rodovia St. Cruz/Porto Seguro).","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"49584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1563","2013-08-13 11:22:11-03","CAS","CAS-BOT","234246","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Henkel, T. W.; James, R.","1994","7",NA,"South America","Guyana",NA,NA,"Thin tree 5 m; trunk 15 cm dbh; leaf undersurfaces grey to brown farinose; fruit green, ovate, 0.8 x 0.6 cm.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"3884","Upper Takutu-Upper Essequibo Region",NA,"South Rupununi; Rocky Creek 4 km S of Aishalton along Marudi Line.","-59.3","2.45","250",NA,NA,NA,NA,NA,"59° 18' W","2° 27' N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1564","2013-08-13 11:20:35-03","CAS","CAS-BOT","234248","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Henkel, T. W.; Chin, M.; Williams, L.","1994","7",NA,"South America","Guyana",NA,NA,"Shrub 1.5 m; leaves greyish brown below; fruit yellowish green, globose, 0.8 cm dia.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"5468","Potaro-Siparuni Region",NA,"Pakaraima Mts; Upper Ireng River; W bank adjacent Ka-wai-kin Creek.","-60","4.8","600",NA,NA,NA,NA,NA,"60° 0' W","4° 48' N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1565","2013-08-13 11:35:44-03","CAS","CAS-BOT","234250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Clarke, H. D.; David, K.; Chin, C.; Perry, C.","1997","7",NA,"South America","Guyana",NA,NA,"Tree, 8 m; fruits green, leaf abaxial brown.",NA,"Magnoliophyta","Myrtales","(L.) DC.",NA,"6096","Cuyuni-Mazaruni Region",NA,"Paruima, 5 km N; Auratoi Savanna.","-61.0847222222","5.8522222222","760",NA,NA,NA,NA,NA,"61° 5' 5 W","5° 51' 8 N","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
