"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"133","2009-10-21 21:11:00-02","MO","MOBOT","2855438","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Steyermark","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121429","1980","2","20","South America","Venezuela","Sucre",NA,"Distrito Cagigal: Peninsulad de Paria: trail from El Paujil to summit of the mountain, south-facing slopes, trail leading to El Brasil.","-62.71666","10.64416","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2013-05-24 15:36:00-03","MO","MOBOT","2855524","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121429","1980","2","20","South America","Venezuela","Sucre",NA,"Beginning of cloud forest, on rocky S-facing side. Trail from El Paujil to La Cumbre de la Silla of the mountain, on trail ro El Brasil.","-62.7166667","10.6441666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2009-07-17 07:37:00-03","MO","MOBOT","2855642","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120695","1979","11","29","South America","Venezuela","Sucre",NA,"Peninsula de Paria: cloud forest in tributary headwatersof Rio Cumaná. SW of Cerro de Humo, vicinity of Manacal, 15 km (by air) NW of Irapa. Creeping on moist branch.","-62.65138","10.68472","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","2856108","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Richard H. Warner","Warner 302","1974","5","27","South America","Colombia","Chocó","Quibdo","Cabo Currientes; Río Parguera; at foot of Janano mountain; repent on small tree; primary forest.",NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","2856276","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","D.D. Soejarto & S. Perez","Djaja D. Soejarto","Soejarto 9308","1995","8","2","South America","Ecuador","Pastaza",NA,"Mpio. Puyo, Cantón Puyo, Los Vencedores, Estación Experimental E.S.P.O.C.H. Submontane forest. River bank at base of forested slope.","-77.93333","-1.5","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2011-12-10 05:21:00-02","MO","MOBOT","2856525","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.P. de Candolle","Hans P. Fuchs|L. Zanella","Fuchs 22008","1967","2","11","South America","Colombia","Chocó",NA,"Area of Baudó. On right side of Rio Baudo, about 15 km upstream from estuary, Near estuary of Quebrada Carpio, on the right of latter.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-07-28 05:59:00-03","MO","MOBOT","2856553","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","T.G. Yuncker","Gunnar Wilhelm Harling","Harling 3120","1958","11","6","South America","Ecuador","Napo",NA,"Pastazad: Mera, rastrojo. On trunks.",NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-04-19 11:42:00-03","MO","MOBOT","2856697","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Liesner","J. Hudson","Hudson 855","1974","10","5","South America","Ecuador","Pastaza",NA,"About .5 km E of El Puyo; thicket in savanna.","-77.98333","-1.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-07-17 17:39:00-03","MO","MOBOT","2857492","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Benkt Sparre","Sparre 17097","1967","6","19","South America","Ecuador","Cotopaxi",NA,"Rio Guapara. 20 km NW El Corazón, monsoon forest.","-79.25277","-0.9825","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2014-02-19 06:40:00-03","MO","MOBOT","2857595","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 6520","1980","3","2","South America","Colombia","Chocó","San José del Palmar","Hoya del Rio Torito (afluente del Rio Hábita), declive occidental, Finca ''Los Guaduales.","-76.282103","4.889107","730.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2014-02-19 06:40:00-03","MO","MOBOT","2857689","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 6585","1980","3","3","South America","Colombia","Chocó","San José del Palmar","Hoya del Rio Torito (afluente del Rio Hábita), declive occidental, Finca ''Los Guaduales''.En bosque.",NA,NA,"730.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-04 02:31:00-03","MO","MOBOT","3106011","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Marie-Stéphanie Samani (GENT)","Rocío Rojas","Rojas Gonzáles 3407","2005","2","11","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Bosque de protección San Matías-San Carlos. Sector San Francisco de Pichanaz. Remanente de bosque.","-75.03333","-10.3","700.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","3263738","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Foster's catalog note file","Otto Buchtien","Buchtien 630",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","San Carlos, near Mapiri","-68.18333","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","3263876","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Foster's catalog note file","Otto Buchtien","Buchtien 1350",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","San Antonio, near Mapiri",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-07-04 02:31:00-03","MO","MOBOT","3342841","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Marie-Stéphanie Samani (GENT)","Rodolfo Vásquez","Vásquez Martínez 31563","2006","10","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazú, Parque Nacional Yanachaga-Chemillen. Estación Biológica Paujil, camino al mirador. Bosque primario sobre suelo de arenisca.","-75.25194","-10.33777","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"148","2017-02-03 05:18:00-02","MO","MOBOT","3408907","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","Dairon Cárdenas L.","Cárdenas López 2197","1988","6","27","South America","Colombia","Chocó","Riosucio","Zona de Urabá, Cerros del Cuchillo. Cumbre suroeste. Bosque primario. Suelo rocoso, bp-T",NA,NA,"500.00000000","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-09-30 16:38:00-03","MO","MOBOT","3492631","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Luzmila Arroyo P","Maribel Vargas C.|Y. Inturias|Mary Mendizábal","Vargas Contreras 500","2007","9","14","South America","Bolivia","Santa Cruz","Florida","Bella Vista, A orillas del camino, acompañadas de Myroxylon peruiferum y Schinopsis haenkeana.","-63.6775","-18.2444444","1423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","680480","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Ronald L. Liesner","Liesner 25813","1988","11","4","South America","Venezuela","Amazonas",NA,"ATABAPO Cerro Huachamacarí, E slope. Forested.","-65.7","3.81666","600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-69","4",NA,NA
"151","2020-02-26 11:18:00-03","MO","MOBOT","683401","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Alan E. Brant|Julio C. Betancur B.|Ana V. Ayala","Brant 1695","1987","11","5","South America","Colombia","Antioquia","San Carlos","47.5 km E of San Carlos; Lake Punchina; secondary forest along streams feeding the lake. (Quebradas La Villa y El Macho).","-74.8666667","6.2333333","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-53","3",NA,NA
"152","2014-08-04 11:40:00-03","MO","MOBOT","685017","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","James L. Zarucchi|M.P. Velásquez S.|Omar D. Escobar|Ana V. Ayala","Zarucchi 6668","1988","5","18","South America","Colombia","Antioquia","San Carlos","Embalse Punchiná. Margin of streams leading into reservoir near site of dam.","-74.8666667","6.2","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-34","5",NA,NA
"153","2011-06-13 15:16:00-03","MO","MOBOT","685217","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Carlos E. Cerón","Cerón Martínez 2068","1987","9","4","South America","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. 8 Km de Puerto Misahuallí; margen derecha del Río Napo. Bosque muy húmedo tropical.","-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-24","4",NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","685423","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Edgar Gudiño|Robbin C. Moran","Gudiño Jara 1262","1991","2","6","South America","Ecuador","Esmeraldas","San Lorenzo","Carretera Lita-Alto Tambo-La Punta. Bosque muy húmedo Tropical. Bosque primario.","-78.58333","1","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-15","4",NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","685446","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","Carlos E. Cerón|Carlos Iguago","Cerón Martínez 5292","1988","10","20","South America","Ecuador","Napo",NA,"Carretera Coca-Loreto. Entre la Comuna 10 de Agosto y el río Pinguillo. Bosque muy húmedo Premontano.","-77.46666","-0.71666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-25","4",NA,NA
"156","2013-06-02 05:37:00-03","MO","MOBOT","686435","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","H. van der Werff|Bruce Gray|Efraín Freire|Milton Tirado","van der Werff 13218","1994","2","18","South America","Ecuador","Zamora-Chinchipe",NA,"Hills behind Campamento Miazi along Rio Nangaritza.","-78.6666667","-4.2666667","900.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","2",NA,NA
"157","2013-05-07 06:03:00-03","MO","MOBOT","686560","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Ynés Mexia","Mexia 6924","1935","2","18","South America","Ecuador","Napo",NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","686567","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Alexander F. Skutch","Skutch 4407","1939","8",NA,"South America","Ecuador","Pastaza",NA,"near Puyo",NA,NA,"750.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","687134","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","David N. Smith","Smith 2839","1982","11","29","South America","Peru","Pasco","Oxapampa","Trail between Iscosacin and Villa America. Primary forest; poor soil, possibly old river terrace.","-75.25","-10.18333","350.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-209","2",NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","688738","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Armando Grijalva|Nestor Andi|Guillermo Grefa","Grijalva 257","1992","11","23","South America","Ecuador","Napo","La Joya de los Sachas",NA,"-76.61666","-0.41666","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","688764","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (NY)","James C. Solomon","Solomon 9158","1982","12","18","South America","Bolivia","La Paz","Murillo","36.2 km N (below) of dam at Lago Zongo. Moist forest. Disturbed.","-68.05","-16.08333","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-5","1",NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","689499","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (NY)","Robin B. Foster|Magda Chanco E.|Joaquina Albán C.","Foster 7899","1984","1","12","South America","Peru","Pasco","Oxapampa","Palcazu Valley, Iscozacin. Trail to Villa America, 4 km from airstrip; low forested hills.","-75.25","-10.2","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-9","7",NA,NA
"163","2015-07-02 12:10:00-03","MO","MOBOT","689721","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Robin B. Foster|Tatyana S. Wachter","Foster 7347","1983","12","10","South America","Peru","Madre de Dios","Manu","Atalaya. Vicinity of Hacienda Amazonia, 2-3 km west of village, across Río Alto Madre. Forested narrow ridge.","-71.2","-12.9166667","700.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-4","5",NA,NA
"164","2019-11-14 04:36:00-03","MO","MOBOT","690942","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","W. Scott Hoover|Ruth Ann Lorentzen|P. Gelpi","Hoover 4025","1988","2","12","South America","Ecuador","Esmeraldas",NA,"Further along trail to Río Mataje Awá encampment from Río Palaví encampment. Mataje beginning at point left from previous day on top of hill at 230 m","-78.61666","1.11666","200.00000000","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","2",NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","691634","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Alwyn H. Gentry|Carlos E. Cerón|C. Blaney|Gladys Benavides","Gentry 64158","1988","12","24","South America","Ecuador","Napo",NA,"Huamani Centro Calluhua Yacu, 31 km E of Tena-Baeza Road, on new road to Coca.","-77.66666","-0.66666","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-310","1",NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","692960","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 377","1968","6","6","South America","Ecuador","Pastaza",NA,"Shell-Mera rain forest.","-78.05","-1.48333","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","692968","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 525","1968","6","9","South America","Ecuador","Pastaza",NA,"Puento Santana.","-78.03333","-1.65","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-08-12 05:57:00-03","MO","MOBOT","692974","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Benjamin Øllgaard|H. Balslev","Øllgaard 9046","1976","8","31","South America","Ecuador","Pastaza",NA,"Road Puyo - Macas (under construction), 31 km from Puyo. Rain forest.","-77.83333","-1.61666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-17 07:23:00-03","MO","MOBOT","694608","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Walter A. Palacios","Palacios Cuenca 6087","1990","10","6","South America","Ecuador","Napo","El Chaco","Proyecto Hidroeléctrico Coca, Punto ST4. Márgen derecha del Río Quijos, ca 10 km al sur de Reventador. Bosque pluvial Premontano.","-77.5","-0.1333333","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-50","2",NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","695186","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Julian A. Steyermark","Ronald L. Liesner","Liesner 18216","1985","3","4","South America","Venezuela","Amazonas",NA,"Atabapo. Forested slope of Huachamacari. 3º39'N, 65º42'W, elev. 600 m to 750 m.","-65.7","3.65","600.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-20","2",NA,NA
"171","2014-07-08 11:38:00-03","MO","MOBOT","695878","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Alwyn H. Gentry|Calaway H. Dodson|Brad Boyle|Daniel Rubio","Gentry 70027","1990","5","12","South America","Ecuador","Esmeraldas",NA,"Lita-San Lorenzo road, ca. 30 km NW of Lita.","-78.6666667","1.0833333","300.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"489","2",NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","916477","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Grady L. Webster","Webster 29224","1992","7","8","South America","Ecuador","Pichincha",NA,NA,NA,NA,"2075.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-08-13 05:51:00-03","MO","MOBOT","916478","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","A.S. Hitchcock","Hitchcock 20458",NA,NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","689542","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","W. Scott Hoover","Hoover 1171","1984","2","17","South America","Ecuador","Carchi",NA,"Carchi; trail along plain above Tobar-Donoso and to Río Gualpe; 1º10'N, 78º18-31'W, elev. 800-1300 feet.","-78.4","1.16666","244.00000000","397.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-22","1",NA,NA
"175","2009-12-25 20:42:00-02","MO","MOBOT","2630710","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","A.S. Barfod","Barfod 41647","1983","3","3","South America","Ecuador","Carchi",NA,"San Marcos. Along trail leading to Río San Juan. Primary rain forest on terra firme. Ethobot. inform.: Herman Dinero.","-78.33333","1.11666","660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2010-01-11 18:18:00-02","MO","MOBOT","2663833","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Lars P. Kvist|A.S. Barfod|D. Nissen","Kvist 48705","1983","11","20","South America","Ecuador","Carchi",NA,"San Marcos valley. Farmland and rain forest disturbed by the local Coaiquer (Awa) Amerindians","-78.33333","1.11666","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","695221","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Thomas B. Croat","Croat 70953","1990","2","23","South America","Colombia","Chocó",NA,"Along road between Pueblo Rico (Risaralda) and Istmina (Chocó), along Quebrada Antón, 15 km W of Santa Cecila, 6 km W of Chocó-Risaralda border, ca. 20 km E of Playa del Oro; along steep trail up hogback ridge beginning at west end of bridge.","-76.22916","5.34166","240.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","3",NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","2856722","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.Gentry","Guillermo Klug","Klug 3236","1933","8",NA,"South America","Peru","Loreto",NA,"Pumayacu, between Balsapuerto and Moyobamba.","-76.86638","-5.92194","600.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","694129","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Alwyn H. Gentry|Adrian Juncosa","Gentry 40680","1983","2","23","South America","Colombia","Valle del Cauca",NA,"Río Naya upriver from Puerto Merizalde. Very wet lowland forest.","-77.41666","3.25","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-63","2",NA,NA
"180","2012-03-02 05:15:00-03","MO","MOBOT","2390146","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19107","2004","10","31","South America","Ecuador","Zamora-Chinchipe",NA,"Around mining camp at the Río Tundaime. Roadside trees and disturbed lower montane forest.","-78.42583","-3.52805","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360","12",NA,NA
