"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"705","2020-09-12 05:00:02-03","US","US","3486583","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, M. Lyle & C. Paul","2422","2004","1","26","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts., Imbaimadai, Karowrieng River. Base Camp 1","-60.2737","5.67861",NA,NA,"218",NA,NA,"US00889607",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"706","2020-09-12 05:00:02-03","US","US","1482220","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"C. Jürgens","162","1929","1",NA,"Brazil","Rio Grande do Sul",NA,"Rio Grande do Sul.Porto Alegre : Muro Santo Anna.",NA,NA,NA,NA,"20",NA,NA,"US02099274","US02099274_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"707","2020-09-12 05:00:02-03","US","US","1854319","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. Cuatrecasas","17177","1944","4","21","Colombia","Valle del Cauca",NA,"Colombia, Departamento del Valle. Costa del Pacifico; rio Cajambre: Barco.",NA,NA,NA,NA,"5","80",NA,"US02099317",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"708","2020-09-12 05:00:02-03","US","US","3253010","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"K. von Sneidern","A1229","1941","10","27","Colombia","Caquetá",NA,"Com. Caqueta: Morelia, forest.",NA,NA,NA,NA,"200",NA,NA,"US02099311",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"709","2020-09-12 05:00:02-03","US","US","2280858","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Smith & R. M. Klein","7977","1956","11","29","Brazil","Santa Catarina",NA,"Santa Catarina. Mun. Palhoca ruderal, Piloes.",NA,NA,NA,NA,"50","500",NA,"US02099283","US02099283_01",NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"710","2020-09-12 05:00:02-03","US","US","2407984","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"J. A. Steyermark & S. Nilsson","60 47","1960","4","13","Venezuela","Bolívar",NA,"Río Venamo headwaters, W of vic of road campamento 125, on northern slopes of Cerro La Danta, NW of cerro Venamo","-61.44","5.8",NA,NA,"1040","1060",NA,"US00880626",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"711","2020-09-12 05:00:02-03","US","US","820040","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. H. Rusby","152","1886","5",NA,"Bolivia",NA,NA,"Guanai",NA,NA,NA,NA,"610",NA,NA,"US02099244",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"712","2020-09-12 05:00:02-03","US","US","1519071","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. A. Archer","1935","1931","4",NA,"Colombia","Chocó",NA,"Itendencia del Choco: Quibdo, Rio Atrato.",NA,NA,NA,NA,"60",NA,NA,"US02099320",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"713","2020-09-12 05:00:02-03","US","US","2435562","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"B. Maguire, R. S. Cowan & J. J. Wurdack","29346","1950","11","2","Venezuela","Amazonas",NA,"Playa Alta, Río Cunucunuma, Río Orinoco",NA,NA,NA,NA,"100",NA,NA,"US00880631",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"714","2020-09-12 05:00:02-03","US","US","1444099","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. E. Graham","280","1924","7","18","Guyana",NA,NA,"Vicinity of Kartabo Station; junction of Mazaruni and Cuynui Rivers",NA,NA,NA,NA,NA,NA,NA,"US00510282","US00510282_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"715","2020-09-12 05:00:02-03","US","US","3434499","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9621","2001","6","28","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, area near camp at base of second of four escarpments","-59.9594","5.37278",NA,NA,"1120",NA,NA,"US00742013",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"716","2020-09-12 05:00:02-03","US","US","1190859","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. A. Gleason","120","1921","6","18","Guyana",NA,NA,"Tumatumari",NA,NA,NA,NA,NA,NA,NA,"US00510279","US00510279_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"717","2020-09-12 05:00:02-03","US","US","3322793","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel, R. Williams, S. Fratello & L. Williams","4088","1993","11","7","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Mt. Wokomung; Suruwabaru Creek, 1-2 km from juncture with Yuarba River","-59.9","5.03333",NA,NA,"675","750",NA,"US00512407",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"718","2020-09-12 05:00:02-03","US","US","1560789","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. C. B. Mutis","4239","1760",NA,NA,"Colombia",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,"US02099319","US02099319_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"719","2020-09-12 05:00:02-03","US","US","2863023","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"M. Cárdenas & H. C. Cutler","7348","1948","10","17","Bolivia","Cochabamba",NA,"Puerto Polonia, rio Coni, 14 km. east of San Antonio Dept. Cochabamba.",NA,NA,NA,NA,"395",NA,NA,"US02099231","US02099231_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"720","2020-09-12 05:00:02-03","US","US","2971842","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8876","1980","2","18","Brazil","Pará",NA,"Municipio Santana do Araguaia: 100 km south of Redencao on road (PA-150) to Barreiras dos Campos. Fazenda Inajapora between rio Injazinho and Rio Inaja","-50.42","-8.75",NA,NA,"210",NA,NA,"US02099258","US02099258_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"721","2020-09-12 05:00:02-03","US","US","1460763","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","26947","1929","8","3","Peru","Loreto",NA,"Dept. Loreto: Iquitos.",NA,NA,NA,NA,"100",NA,NA,"US02099243",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"722","2020-09-12 05:00:02-03","US","US","3434500","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9294","2001","6","17","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, plateau above second of four escarpments","-59.9725","5.37694",NA,NA,"1380",NA,NA,"US00742012","US00742012_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"723","2020-09-12 05:00:02-03","US","US","1199302","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A. Goeldi","1086","1914","6",NA,"Brazil","Pará",NA,"E. Para - Maguary - assu. Perto de Ananindena [interpreted], Estrada de Ferro de Braganca.",NA,NA,NA,NA,NA,NA,NA,"US02099275","US02099275_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"724","2020-09-12 05:00:02-03","US","US","3239707","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. Guala, T. S. Filgueiras, F. Leeuwenberg & N. Muniz","1399","1990","5","19","Brazil","Goiás",NA,"Goias. Parque Nacional das Emas, Mata do rio Jacuba, extreme north end of the park.",NA,NA,NA,NA,"850",NA,NA,"US02099254","US02099254_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"725","2020-09-12 05:00:02-03","US","US","2868467","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. T. Prance, B. S. Pena & J. F. Ramos","3489","1966","11","30","Brazil","Amazonas",NA,"Brazilian Amazonia. Municipality of Humaita, Rio Madeira. road Humaita to Porto Velho, km 27. Varzea forest.",NA,NA,NA,NA,NA,NA,NA,"US02099262","US02099262_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"726","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5447","1997","7","6","Guyana","Cuyuni-Mazaruni",NA,"Paruima, 9 km W; 0.5-1.0 km E of Ararata scrub area","-61.1444","5.82667",NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"727","2020-09-12 05:00:02-03","US","US","3262184","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A. Brant & F. J. Roldán","1526","1987","10","26","Colombia","Antioquia",NA,"Antioquia: Mpio. San Rafael; 3.1 km E of San Rafael along Guatape-San Rafael road, ca. 0.5 km N of road.","-75.03","6.3",NA,NA,"1110",NA,NA,"US02099310",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"728","2020-09-12 05:00:02-03","US","US","3344941","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"L. J. Gillespie, V. A. Funk, T. McDowell & S. Tiwari","3012","1990","1","17","Guyana","U. Demerara-Berbice",NA,"About 27 km from Ituni along Ituni - Kwakwani road","-58.1167","5.36667",NA,NA,"30","60",NA,"US00529021","US00529021_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"729","2020-09-12 05:00:02-03","US","US","1068649","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. E. Broadway","352","1921","5","31","French Guiana",NA,NA,"Vicinity of Cayenne",NA,NA,NA,NA,NA,NA,NA,"US00510285","US00510285_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","2124769","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"H. S. Irwin","BG-77","1954","1","14","Guyana",NA,NA,"5 mi. E of Atkinson Field",NA,NA,NA,NA,NA,NA,NA,"US00510280","US00510280_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","1563880","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. C. B. Mutis","5744","1760",NA,NA,"Colombia",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,"US02099318",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"732","2020-09-12 05:00:02-03","US","US","2279423","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. H. Camp","E-1065","1944","11","17","Ecuador",NA,NA,"Bencles on Slopes western side of Cucucu. Prov. Santiago - Zamora ( Oriente):Cordillera Cutucu.",NA,NA,NA,NA,NA,NA,NA,"US02099286",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"733","2020-09-12 05:00:02-03","US","US","820070","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"F. C. Lehmann","5743",NA,NA,NA,"Colombia",NA,NA,"Colombia: Near Cali.",NA,NA,NA,NA,NA,NA,NA,"US02099315",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"734","2020-09-12 05:00:02-03","US","US","2895352","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"-. Couret","132","1957","4","16","Venezuela","Bolívar",NA,"El Dorado","-61.63","6.73",NA,NA,NA,NA,NA,"US00880629",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"735","2020-09-12 05:00:02-03","US","US","2868524","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. T. Prance, A. S. Silva, C. C. Berg, A. Henderson & et al.","P 24805","1977","11","4","Brazil","Pará",NA,"Brazilian Amazonia, Serra do Cachimbo, BR 163, Cuiaba-Santarem Highway. Cachoeira de Curua; north slopes of Serra Cachimbo.",NA,NA,NA,NA,"300",NA,NA,"US02099263","US02099263_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"736","2020-09-12 05:00:02-03","US","US","3432844","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A. Fernández","17950","2001","11",NA,"Venezuela","Zulia",NA,"Edo: Zulia. Municipio Jesus Maria Semprun. Sector Los Manueles, 10-15 km al NE de Casigua El Cubo.","-72.48","8.82",NA,NA,"30","60",NA,"US02099309","US02099309_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"737","2020-09-12 05:00:02-03","US","US","2868519","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"G. T. Prance, J. F. Ramos & L. G. Farias","8171","1968","11","1","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Purus, Municipality of Labrea. By Igarape Caietitu, 2km. south of Labrea.",NA,NA,NA,NA,NA,NA,NA,"US02099261","US02099261_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"738","2020-09-12 05:00:02-03","US","US","3553571","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Delnatte, C.",NA,NA,NA,"C. Delnatte & M. Le Coze","1173","2007","8","5","French Guiana",NA,NA,"Village hmong de Cacao, commune de Roura. Au debut du sentier Molokoï","-52.43","4.58",NA,NA,"60",NA,NA,"US01001436",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"739","2020-09-12 05:00:02-03","US","US","3010383","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"S. A. Mori, B. M. Boom & S. Keller","14888","1982","9","8","French Guiana",NA,NA,"Saul: Monts La Fumee","-53.2","3.6167",NA,NA,"200","400",NA,"US00510281",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"740","2020-09-12 05:00:02-03","US","US","3322981","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","784","1993","1","15","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Upper Ireng R; Cipo settlement 2 km W to Ireng River","-60.0333","4.81667",NA,NA,"550","585",NA,"US00518058",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"741","2020-09-12 05:00:02-03","US","US","3554417","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. J. Wurdack, C. Perry, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","4301","2006","9","7","Guyana","Potaro-Siparuni",NA,"Island at Amatuk Falls","-59.3133","5.30039",NA,NA,"41",NA,NA,"US00974395","US00974395_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"742","2020-09-12 05:00:02-03","US","US","3493481","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11424","2004","6","5","Guyana","Cuyuni-Mazaruni",NA,"Wayalayeng Village, Falls of the Ataro River above first escarpment of Mount Maringma","-60.5161","5.24039",NA,NA,"628",NA,NA,"US00881327","US00881327_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"743","2020-09-12 05:00:02-03","US","US","3208415","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"W. Hahn & S. Tiwari","5204","1989","1","26","Guyana","Cuyuni-Mazaruni",NA,"Kartabo, Willems Timber concession","-58.8333","6.35",NA,NA,"100",NA,NA,"US00517522",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"744","2020-09-12 05:00:02-03","US","US","2969247","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. M. Poole","1649","1979","6","27","Brazil","Amazonas",NA,"Amazonas, Along the Rio Negro between Manaus and Sao Gabriel. Acanga, across from Ilha do Japo; terra firme.","-62.5","-1.17",NA,NA,NA,NA,NA,"US02099257","US02099257_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"745","2020-09-12 05:00:02-03","US","US","3445407","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. Meier & O. Kunert","4900","1999","6","25","Venezuela","Yaracuy",NA,"Estado Yaracuy: Distrito San Felipe. al noroest de Nirgua, Montana El Zapatero , parte suroeste, Fila Jaiguao: bosque nublado.","-68.65","10.23",NA,NA,"1000","1350",NA,"US02099308",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"746","2020-09-12 05:00:02-03","US","US","3448423","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"J.-J. de Granville, L. Aliker & C. Sarthou","15393","2002","7","21","French Guiana",NA,NA,"Mont Saint-Marcel, zone Sud-Est du massif, Bassin de l'Yaloupi","-53","2.38",NA,NA,"300",NA,NA,"US00753745","US00753745_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"747","2020-09-12 05:00:02-03","US","US","3388897","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Davidse, G.",NA,NA,NA,"R. Evans, H. Peckham & L. Lohmann","3001","1998","6","30","Suriname","Sipaliwini",NA,"Tafelberg (Table Mountain), summit, betw. Lisa Creek and Augustus Creek, 100 m from W rim of tepuí","-56.19","3.92",NA,NA,"575",NA,NA,"US00717163",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"748","2020-09-12 05:00:02-03","US","US","3258208","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"T. McDowell, D. Gopaul, C. N. Horn & J. H. Wiersema","4092","1991","3","4","Guyana","Pomeroon-Supenaam",NA,"Enroute S from St. Dennys Mission to Tapacuma Lake via Arapiaku Creek","-58.5833","7.25",NA,NA,"12",NA,NA,"US00517524",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"749","2020-09-12 05:00:02-03","US","US","1592124","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. R. Swallen","3135","1934","1","7","Brazil","Pará",NA,"Boa Vista, Rio Tapajos, Para",NA,NA,NA,NA,NA,NA,NA,"US02099276","US02099276_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"750","2020-09-12 05:00:02-03","US","US","2279834","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"N. Yensen","14960","1956","5","18","Brazil","Goiás",NA,"Rergion of the southern Serra Dourada, Goias. along small stream running through hilly cerrado into gallery forest 20 km. eats of Formosa","-48.83","-13.75",NA,NA,NA,NA,NA,"US02099281","US02099281_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"751","2020-09-12 05:00:02-03","US","US","1515369","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Ll. Williams","2168","1929","8",NA,"Peru","Loreto",NA,"Caballo-Cocha on the Amazon River. Dept. Loreto.",NA,NA,NA,NA,NA,NA,NA,"US02099239",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"752","2020-09-12 05:00:02-03","US","US","3709093","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Bauters, K.",NA,NA,NA,"E. Zardini & L. Guerrero","56447","2001","3","2","Paraguay","San Pedro",NA,"Around Ybapobo.","-57.1514","-23.5781","57 09 5 W","23 34 41 S",NA,NA,NA,"US01921547",NA,NA,NA,NA,"Cyperales","South America",NA,"Monocotyledonae",NA,"1",NA,NA
"753","2020-09-12 05:00:02-03","US","US","3259923","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Camelbeke, K.",NA,NA,NA,"M. Nee","30854","1985","2","14","Venezuela","Amazonas","Río Negro","Neblina Base Camp, S side of Río Baria (=Río Mawarinuma), SW side of Cerro de la Neblina","-66.16","0.83",NA,NA,"140",NA,NA,"US00880628",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"754","2020-09-12 05:00:02-03","US","US","1461290","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","27552","1929","8","22","Peru","Loreto",NA,"Dept. Loreto: Yurimaguas, lower Rio Huallaga.",NA,NA,NA,NA,"135",NA,NA,"US02099234",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"755","2020-09-12 05:00:02-03","US","US","364656","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"-- Salzmann","s.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02099272","US02099272_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"756","2020-09-12 05:00:02-03","US","US","3554821","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Delnatte, C.; Girod, C.",NA,NA,NA,"C. Delnatte & C. Girod","580","2006","1","22","French Guiana",NA,NA,"Piste de Saint-Elie, PK 18","-53.06","5.27",NA,NA,"30",NA,NA,"US00998786","US00998786_01",NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
"757","2020-09-12 05:00:02-03","US","US","3435126","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9598","2001","6","26","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, area near camp at base of fourth of four escarpments","-59.9758","5.38472",NA,NA,"1545",NA,NA,"US00742014",NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,"Monocotyledonae",NA,"1",NA,NA
