"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"700","2020-09-12 05:00:02-03","US","US","3121242","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","L. O. A. Teixeira et al.","855","1982","5","29","South America - Neotropics","Brazil",NA,NA,NA,"US01330856",NA,"Piperales","Ruiz & Pav.","Rondônia","Municipio de Santa Barbara, Rodovia BR 364, km 120, 12km W da sede da Mineração","-63.12","-9.17",NA,NA,NA,NA,"US01330856_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"701","2020-09-12 05:00:02-03","US","US","3033286","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","C. A. Cid Ferreira & J. Lima","3456","1982","10","31","South America - Neotropics","Brazil",NA,NA,NA,"US01330858",NA,"Piperales","Ruiz & Pav.","Amazonas","Colonia dos Indios Canamaris, Rio Japurá, afluente do Rio Solimões","-65.58","-1.83",NA,NA,"Maraã",NA,"US01330858_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"702","2020-09-12 05:00:02-03","US","US","3027334","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","T. C. Plowman, E. W. Davis, C. A. Cid Ferreira, I. L. Amaral, J. Lima & J. Guedes","12203","1982","12","4","South America - Neotropics","Brazil",NA,NA,NA,"US01330859",NA,"Piperales","Ruiz & Pav.","Amazonas","Rio Japurá, environs of town of Maraã. Lago Maraã","-65.6","-1.85",NA,NA,"Maraã",NA,"US01330859_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"703","2020-09-12 05:00:02-03","US","US","2572161A","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Maguire, J. A. Steyermark & C. K. Maguire","53780","1962","9","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00799367",NA,"Piperales","Ruiz & Pav.","Bolívar","Alto Río Cuyuni, W-facing escarpment of Cerro Uroi, Río Uroi","-61.81","6.21","700","800",NA,"Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"704","2020-09-12 05:00:02-03","US","US","3446063","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9645","2001","6","30","South America - Neotropics","Guyana",NA,NA,NA,"US00752059",NA,"Piperales","Ruiz & Pav.","Potaro-Siparuni","Mt. Ayanganna, east face, camp at base of first of four escarpments","-59.925","5.33444","712",NA,NA,"Görts-van Rijn, A. R.; Christenhusz, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"705","2020-09-12 05:00:02-03","US","US","3469966","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4654","1988","4","16","South America - Neotropics","Guyana",NA,NA,NA,"US00807927",NA,"Piperales","Ruiz & Pav.","Potaro-Siparuni","Kaieteur Falls National Park","-59.4833","5.16667","500",NA,NA,"Callejas, R.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"706","2020-09-12 05:00:02-03","US","US","3134698","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8562","1986","1","10","South America - Neotropics","French Guiana",NA,NA,NA,"US00671872",NA,"Piperales","Ruiz & Pav.",NA,"Mont Galbao. Premier sommet NW","-53.28","3.6","500",NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"707","2020-09-12 05:00:02-03","US","US","3072037","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","17435","1984","12","2","South America - Neotropics","Venezuela",NA,NA,NA,"US00799361",NA,"Piperales","Ruiz & Pav.","Amazonas","Río Mawarinuma, 1.5 km E of Cerro de La Neblina Base Camp, 0-3 km S of main river","-66.16","0.83","140",NA,"Río Negro","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"708","2020-09-12 05:00:02-03","US","US","2583777","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92820","1964","1","3","South America - Neotropics","Venezuela",NA,NA,NA,"US00799358",NA,"Piperales","Ruiz & Pav.","Bolívar","Cerro Venamo (parte Sur-Oeste), Río Venamo, along affluent E of Río Venamo","-61.41","5.91","1400","1450",NA,"Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"709","2020-09-12 05:00:02-03","US","US","1662099","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. A. Krukoff","5289","1933","8","3","South America - Neotropics","Brazil",NA,NA,NA,"US01330873",NA,"Piperales","Ruiz & Pav.","Acre","Near mouth of Rio Macauhan (tributary of Rio Yaco)","-69","-9.33",NA,NA,NA,NA,"US01330873_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"710","2020-09-12 05:00:02-03","US","US","2833326","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance, D. F. Coêlho, J. F. Ramos & L. G. Farias","7790","1968","10","3","South America - Neotropics","Brazil",NA,NA,NA,"US01330865",NA,"Piperales","Ruiz & Pav.","Acre","5km east of Sena Madureira",NA,NA,NA,NA,NA,NA,"US01330865_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"711","2020-09-12 05:00:02-03","US","US","3125602","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","C. A. Cid Ferreira, B. W. Nelson & A. Souza","3123","1980","11","3","South America - Neotropics","Brazil",NA,NA,NA,"US01330854",NA,"Piperales","Ruiz & Pav.","Acre","Estrada para Assis Brasil km 20, a 3km da margem da estrada.","-68.7481002807617","-11.0160999298096",NA,NA,"Brasiléia",NA,"US01330854_01","107952","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"712","2020-09-12 05:00:02-03","US","US","2343641","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. Galvan","485","1880","6",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01330874",NA,"Piperales","Ruiz & Pav.","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro",NA,"US01330874_01","57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"713","2020-09-12 05:00:02-03","US","US","3067770","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J.-J. de Granville","7123","1984","12","4","South America - Neotropics","French Guiana",NA,NA,NA,"US00684107",NA,"Piperales","Ruiz & Pav.",NA,"Mont Belvédère, haute Camopi, 1.5 km NE du Mont Belvédère","-53.08","2.43",NA,NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"714","2020-09-12 05:00:02-03","US","US","USw40369","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. Schunke Vigo et al.","2921",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Piperales","Ruiz & Pav.","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"715","2020-09-12 05:00:02-03","US","US","2435579","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","W. A. Egler & H. S. Irwin","46549","1961","8","20","South America - Neotropics","Brazil",NA,NA,NA,"US01330871",NA,"Piperales","Ruiz & Pav.","Amapá","Cachoeira Mucurú, on Pará side","-53.13","0.53","140",NA,NA,NA,"US01330871_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"716","2020-09-12 05:00:02-03","US","US","3322493","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","A. .R. A. Görts-van Rijn, E. J. Gouda, S. A. Mori, C. A. Gracie, P. Acevedo-Rodriguez, -- Anderson & B. Angell","81","1992","5","21","South America - Neotropics","French Guiana",NA,NA,NA,"US00684111",NA,"Piperales","Ruiz & Pav.","Saül","Route de Bélizon, Army camp before the first bridge","-52.2","3.61","200",NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"717","2020-09-12 05:00:02-03","US","US","3474836","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. D. Clarke, K. David, C. Chin & C. Perry","6075","1997","7","24","South America - Neotropics","Guyana",NA,NA,NA,"US00800438",NA,"Piperales","Ruiz & Pav.","Cuyuni-Mazaruni","Paruima, 1-3 km S; Illubia Creek, 0.5 km E of confluence with Kamarang River","-61.0658","5.79694","500",NA,NA,"Görts-van Rijn, A. R.; Christenhusz, M. J.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"718","2020-09-12 05:00:02-03","US","US","3440599","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","6035","1999","9","20","South America - Neotropics","Guyana",NA,NA,NA,"US00724318",NA,"Piperales","Ruiz & Pav.","U. Takutu-U. Essequibo","Rewa River, Spider Mts., Upper Essequibo Region","-58.53","3.13","500","620",NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"719","2020-09-12 05:00:02-03","US","US","3117920","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J.-J. de Granville, L. Allorge, W. J. Hahn & M. Hoff","9234","1987","8","13","South America - Neotropics","French Guiana",NA,NA,NA,"US00684105",NA,"Piperales","Ruiz & Pav.",NA,"Camp #1, Ouman fou Langa Soula, Bassin du Haut-Marouini. 2 km en aval. Rive gauche","-54","2.88","150",NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"720","2020-09-12 05:00:02-03","US","US","2833297","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8930","1968","11","27","South America - Neotropics","Brazil",NA,NA,NA,"US01330864",NA,"Piperales","Ruiz & Pav.","Rondônia","Vicinity of São Lourenço mines","-65.1","-9.55",NA,NA,NA,NA,"US01330864_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"721","2020-09-12 05:00:02-03","US","US","2833291","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance, B. S. Pena & J. F. Ramos","2824","1966","10","26","South America - Neotropics","Brazil",NA,NA,NA,"US01330869",NA,"Piperales","Ruiz & Pav.","Acre","km 18, road Cruzeiro do Sul, to Japiim",NA,NA,NA,NA,NA,NA,"US01330869_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"722","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. D. Clarke, R. Williams & C. Perry","7366","1998","9","2","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Piperales","Ruiz & Pav.","U. Takutu-U. Essequibo","Acarai Mts., 8 km S of Sipu River, near camp at base of highest peak in central Acarai Mts.","-58.9569","1.35528","610",NA,NA,"Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"723","2020-09-12 05:00:02-03","US","US","3281542","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. Davidse & J. S. Miller","27467","1984","7","17","South America - Neotropics","Venezuela",NA,NA,NA,"US00799364",NA,"Piperales","Ruiz & Pav.","Amazonas","Neblina Base Camp, Río Mawarinuma","-66.16","0.83","140",NA,"Río Negro","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"724","2020-09-12 05:00:02-03","US","US","2168867","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Maguire & L. Politi","28484","1949","1","21","South America - Neotropics","Venezuela",NA,NA,NA,"US00799366",NA,"Piperales","Ruiz & Pav.","Amazonas","Cerro Sipapo (Paráque), between Base Camp and Intermediate Camp",NA,NA,"125","600",NA,"Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"725","2020-09-12 05:00:02-03","US","US","2572153A","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","N. T. Silva & U. Brazão","60631","1965","12","15","South America - Neotropics","Brazil",NA,NA,NA,"US01330870",NA,"Piperales","Ruiz & Pav.","Mato Grosso","Rio Negro, Rio Cauaburí, Rio Maturacá. Slopes of Pico da Neblina, slopes above Igarapé Anta.",NA,NA,"1400","1800",NA,NA,"US01330870_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"726","2020-09-12 05:00:02-03","US","US","3231118","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. Cremers","6392","1980","8","21","South America - Neotropics","French Guiana",NA,NA,NA,"US00684104",NA,"Piperales","Ruiz & Pav.",NA,"Sommet Tabulaire, ± 45 km SE de Saül; région des Emérillons","-53.08","3.08","700","750",NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"727","2020-09-12 05:00:02-03","US","US","2832811","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance, D. F. Coêlho, J. F. Ramos & L. G. Farias","7628","1968","9","28","South America - Neotropics","Brazil",NA,NA,NA,"US01330866",NA,"Piperales","Ruiz & Pav.","Acre","Vicinity of km 7, road Sena Madureira to Rio Branco","-68.6568984985352","-9.06556034088135",NA,NA,"Sena Madureira",NA,"US01330866_01","278222","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"728","2020-09-12 05:00:02-03","US","US","3425982","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","T. McDowell & B. Hoffman","4750","1991","6","21","South America - Neotropics","Guyana",NA,NA,NA,"US00698906",NA,"Piperales","Ruiz & Pav.","Cuyuni-Mazaruni","Route to Crommer's Farm, 2 km SE of Haiamatiupu","-60.5167","5.45","550",NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"729","2020-09-12 05:00:02-03","US","US","3178102","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","9981","1987","9","3","South America - Neotropics","French Guiana",NA,NA,NA,"US00684110",NA,"Piperales","Ruiz & Pav.",NA,"Monpé Soula, Camp #4, Bassin du Haut-Marouini, 5 km to W","-54.06","2.65","180",NA,NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","3137581","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. Nee","30873","1985","2","16","South America - Neotropics","Venezuela",NA,NA,NA,"US00799363",NA,"Piperales","Ruiz & Pav.","Amazonas","Río Baria (Río Mawarinuma) just upstream from Base Camp, SW side of Cerro de la Neblina","-66.16","0.83","140",NA,"Río Negro","Steyermark, J. A., (VEN)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","3424976","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum cernuum","H. D. Clarke, S. A. Mori & S. Heald","4178","1997","3","21","South America - Neotropics","Guyana",NA,NA,NA,"US00697376",NA,"Piperales","Vell.","Potaro-Siparuni","Iwokrama Rainforest Reserve. Karupukari-Annai Road, below summit of unnamed peak","-58.7878","4.47056","400","500",NA,"Görts-van Rijn, A. R. A.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1","cernuum",NA
"732","2020-09-02 16:35:55-03","Cenargen","CEN","84224","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Glocimar Pereira-Silva","16388","2012","10","17",NA,"Brasil","Exsicatas",NA,NA,"CEN00084224",NA,NA,"Ruiz & Pav.","RO","Módulo Caiçara, transecto 4, parcela 5, margem direita do rio Madeira.","-64.776111","-9.4386111","90","90","PORTO VELHO","B. M. T. Walter","CEN00084224",NA,NA,"2020","-64.776111","-9.4386111",NA,NA,NA,"01",NA,NA,"8",NA,NA
"733","2020-09-02 16:35:55-03","Cenargen","CEN","84228","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Glocimar Pereira-Silva","16402","2012","10","18",NA,"Brasil","Exsicatas",NA,"Monitoramento regenerante, placa nº 12238.","CEN00084228",NA,NA,"Ruiz & Pav.","RO","Módulo Caiçara, transecto 1, parcela 1, margem esquerda do rio Madeira.","-64.833333","-9.4386111","90","90","PORTO VELHO","B. M. T. Walter","CEN00084228",NA,NA,"2020","-64.833333","-9.4386111",NA,NA,NA,"01",NA,NA,"8",NA,NA
"734","2014-04-30 10:46:49-03","FSL","HFSL","1296","S","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Ferreira, C.A.C.","8641","1987","03","23","Southern America","Brasil",NA,NA,"Arbusto de 1,50 m. Infrutescência pêndula de cor verde. ; DE",NA,NA,NA,"Ruiz & Pav.","Rondônia","BR-429, vicinal do INCRA Projeto Porto Murtinho, p, BR-429, vicinal do INCRA Projeto Porto Murtinho, próximo ao Rio Cautarinho a 5 km da BR.","-63.416667","-12.166667",NA,NA,"Costa Marques","Guimarães, E.F.",NA,NA,NA,"1998","-63.416667","-12.166667",NA,NA,NA,"04",NA,NA,NA,NA,NA
"735","2019-08-22 11:47:50-03","F","FMNH-SEEDPLANTS","V0512240F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. Beltrán S.","1091","1994","7","20","South America","Peru",NA,NA,NA,"V0512240F","Spermatophyta",NA,NA,"Amazonas",NA,"-78","-5",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-08-22 11:48:06-03","F","FMNH-SEEDPLANTS","V0512241F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. Beltrán S.","1224","1994","7","25","South America","Peru",NA,NA,NA,"V0512241F","Spermatophyta",NA,NA,"Amazonas",NA,"-78","-5",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-08-09 10:12:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. Rimachi Y.","4357","1979","3","23","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"4357",NA,NA,NA
"738","2019-08-09 10:11:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. Rimachi Y.","8779","1988","9","6","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Loreto",NA,"-75","-4",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"8779",NA,NA,NA
"739","2019-09-05 15:45:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","H. Ruíz L. & J. A. Pavón","Jan-94","1778",NA,NA,"South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA
"740","2019-08-09 10:12:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","L. S. Espinal","3035","1968","10","14","South America","Colombia",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Valle del Cauca",NA,"-76.5","3.75",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3035",NA,NA,NA
"741","2018-08-22 16:01:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","I. Huamantupa et al.",NA,"2010","10","21","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"Loreto","Headwaters of the Cotuhé River, on a low hill on the south bank of the Cotuhé. Campsite 2 (Alto Cotuhé) of Rapid Biological and Social Inventory #23.","-70.89902778","-3.19877778","130","190","Maynas",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-07-09 14:05:00-03","F","FMNH-SEEDPLANTS","V0324076F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. A. Ríos Paredes et al.",NA,"2012","10","22","South America","Peru",NA,NA,NA,"V0324076F","Spermatophyta",NA,NA,"Loreto","Campsite #2 (Bajo Ere) on Rapid Biological and Social Inventory #25.","-73.25373056","-2.01873056","125","175",NA,"M. A. Ríos Paredes : Universidad Nacional de la Amazónia Peruana","V0324076F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-07-09 14:05:01-03","F","FMNH-SEEDPLANTS","V0324087F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","W.Trujillo Calderón et al. et al.",NA,"2012","10","17","South America","Peru",NA,NA,NA,"V0324087F","Spermatophyta",NA,NA,"Loreto","Campsite #1 (Cabeceras Ere-Algodón) on Rapid Biological and Social Inventory #25.","-73.71968611","-1.67901944","145","205",NA,NA,"V0324087F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-07-09 14:05:00-03","F","FMNH-SEEDPLANTS","V0414729F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","I. Huamantupa & Z. Cordero",NA,"2010","10","15","South America","Peru",NA,NA,NA,"V0414729F","Spermatophyta",NA,NA,"Loreto","Quebrada Lupuna, a north-bank tributary of the Yaguas River. Campsite 1 (Choro) of Rapid Biological and Social Inventory #23.","-71.48575","-2.61061111","130","180","Maynas",NA,"V0414729F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-09-05 11:45:01-03","F","FMNH-SEEDPLANTS","V0415104F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. Rios","4435","2014","10","15","South America","Peru",NA,NA,NA,"V0415104F","Spermatophyta",NA,NA,"Loreto","Dist. Tapiche. Quebarda Yanayacu-Rio Tapiche","-73.90858","-6.2636","140","180","Requena","M. A. Ríos Paredes : Universidad Nacional de la Amazónia Peruana","V0415104F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-07-09 14:06:28-03","F","FMNH-SEEDPLANTS","V0467918F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","P. J. M. Maas et al.","5856","1981","10","19","South America","Guyana",NA,NA,NA,"V0467918F","Spermatophyta",NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0467918F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-07-09 14:06:28-03","F","FMNH-SEEDPLANTS","V0467919F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. M. Duque Jaramillo","1942",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0467919F","Spermatophyta",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0467919F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-07-09 14:06:28-03","F","FMNH-SEEDPLANTS","V0467920F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. A. Krukoff","7545","1935","11",NA,"South America","Brazil",NA,NA,NA,"V0467920F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0467920F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-07-09 14:06:28-03","F","FMNH-SEEDPLANTS","V0467921F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. T. Madison et al.","4546","1978","5","26","South America","Ecuador",NA,NA,NA,"V0467921F","Spermatophyta",NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0467921F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-07-09 14:06:28-03","F","FMNH-SEEDPLANTS","V0467922F","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. Cuatrecasas","22523","1946","10","25","South America","Colombia",NA,NA,NA,"V0467922F","Spermatophyta",NA,NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0467922F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
