"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"126","2009-11-30 16:51:00-02","MO","MOBOT","1530443","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Michael H. Nee","Nee 49361","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","M. Nee (NY)",NA,"-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","1537107","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Michael H. Nee","Nee 33624","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"420.00000000",NA,NA,"(Rusby) Holm-Niels.","G. Proctor",NA,"-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2012-06-20 16:32:00-03","MO","MOBOT","157870","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"William J. Hahn","Hahn 2077","South America","Paraguay","15 km SE of Katueté. Isolated pond in middle of cultivated field. Soil sandy around pond but red clay in field. Pond dominated by grasses with a zone of agricultural weeds next to soy bean field.",NA,NA,NA,NA,"1984","2","15","Canindeyú",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","R.R. Haynes (UNA)",NA,"-54.6666667","-24.2833333",NA,NA,NA,NA,NA,NA,NA,NA,"84-6","6",NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","157889","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Benjamin Øllgaard|J. Korning|Karsten Thomsen","Øllgaard 57161","South America","Ecuador","Laguna Añangu, N side, black water swamp community, dominated by Montrichardia and tall Cyperaceae.",NA,NA,NA,NA,"1985","1","24","Napo",NA,NA,"250.00000000",NA,NA,"(Rusby) Holm-Niels.",NA,NA,"-76.4","-0.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-06-13 12:42:00-03","MO","MOBOT","157939","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"James C. Solomon","Solomon 18520","South America","Bolivia","Las Lomas de Arena, ca. 6 km al sureste de la Refineria El Palmar (ca. 16 km al sureste de Santa Cruz). Sabana sobre arena con dunas activas.",NA,NA,NA,NA,"1988","6","30","Santa Cruz",NA,NA,"400.00000000",NA,NA,"(Rusby) Holm-Niels.","R.R.Haynes (UNA)","Andrés Ibáñez","-63.1","-17.8833333",NA,NA,NA,NA,NA,NA,NA,NA,"88-103","2",NA,NA
"131","2017-06-21 10:33:00-03","MO","MOBOT","157941","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Francis W. Pennell","Pennell 3717","South America","Colombia","Puerto Berrio",NA,NA,NA,NA,"1918","1","11","Antioquia",NA,NA,"130.00000000","140.00000000",NA,"(Rusby) Holm-Niels.","L. B. Holm-Nielsen (AAU)","Puerto Berrío","-74.5","6.41667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","157959","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Felix Woytkowski","Woytkowski 8131","South America","Peru","Mendoza. Low forests of the eastern slopes of the Andes, mountains and hills covered with grasses, shrubs and low trees. Higher up there stretch true forests, trees of larger size and thickets too shady to produce flowering herbs.",NA,NA,NA,NA,"1963","8","7","Amazonas",NA,NA,"1600.00000000",NA,NA,"(Rusby) Holm-Niels.","L. Holm-Nielsen","Rodriquez de Mendoza","-77.4","-6.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","157971","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","Gentry 59149","South America","Brazil","Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.",NA,NA,NA,NA,"1987","9","7","Minas Gerais",NA,NA,"760.00000000",NA,NA,"(Rusby) Holm-Niels.","R.R. Haynes (UNA)",NA,"-46.28333","-21.4",NA,NA,NA,NA,NA,NA,NA,NA,"87-222","3",NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","158035","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"A. Aguayo","Aguayo 109","South America","Paraguay","Parque Nacional Ybycu'í. Bosque ribereño y cauce del arroyo Mina medio-inferior.",NA,NA,NA,NA,"1989","1","15","Paraguarí",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","R.R. Haynes (UNA)",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,"5","4",NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","158082","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pedro Jörgensen","Jörgensen 4722","South America","Paraguay",NA,NA,NA,NA,NA,"1931","5",NA,NA,NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","L. B. Holm-Niesen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","158100","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Émile Hassler","Hassler 12654","South America","Paraguay",NA,NA,NA,NA,NA,"1913",NA,NA,"Central",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","158119","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Émile Hassler","Hassler 8453","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","1717727","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Timothy J. Killeen","Killeen 1212","South America","Bolivia",NA,NA,NA,NA,NA,"1989","9","14","Santa Cruz",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","T.Killeen, 89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-10-05 06:34:00-03","MO","MOBOT","1871610","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Gerrit Davidse|Ángel C. González","Davidse 15716","South America","Venezuela","Distrito Pedro Camejo; between Caño La Guardia and the Río Cinaruco. Small lake (among savanna-covered sand dunes) with Eleocharis elegans dominant and surrounded on 3 sides by a low gallery forest.",NA,NA,NA,NA,"1979","2","24","Apure",NA,NA,"65.00000000",NA,NA,"(Rusby) Holm-Niels.","Haynes & Holm-Nielson",NA,"-67.5","6.66666",NA,NA,NA,NA,NA,NA,NA,NA,"1337",NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1894196","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Guillermo Klug","Klug 2875","South America","Peru","Balsapuerto.",NA,NA,NA,NA,"1933","1",NA,"Loreto",NA,NA,"220.00000000",NA,NA,"(Rusby) Holm-Niels.",NA,NA,"-76.6","-5.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2012-03-16 08:34:00-03","MO","MOBOT","2132160","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus","Isolectotype","Henry H. Rusby|Orland E. White","Rusby 1540","South America","Bolivia","On the margin of a lake (Laguna Reyes) near Reyes",NA,NA,NA,NA,"1921","10","25",NA,NA,NA,"304.80000000",NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2009-08-21 04:37:00-03","MO","MOBOT","2190469","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1152","South America","Argentina","Orilla Arroyo Yabotí",NA,NA,NA,NA,"1999","5","8","Misiones",NA,NA,"300.00000000",NA,NA,"(Rusby) Holm-Niels.","Deginani, N. B.","Guaraní","-53.9","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-03-25 20:20:00-03","MO","MOBOT","2295523","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3110","South America","Argentina","Loreto. Camping Municipal",NA,NA,NA,NA,"2003","11","22","Corrientes",NA,NA,"79.00000000",NA,NA,"(Rusby) Holm-Niels.","Cocucci, A. A.","San Miguel","-57.26","-27.75638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2012-05-09 05:09:00-03","MO","MOBOT","2442572","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Maria M. Arbo|Aurelio Schinini|G.J. Seijo","Arbo 8454","South America","Argentina","Canal de acceso a la laguna Galarza",NA,NA,NA,NA,"1999","11","23","Corrientes",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","Arbo, M. M., //","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-03-11 21:05:00-03","MO","MOBOT","2442589","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Maria M. Arbo|M. Gabriela López|Aurelio Schinini|E. Flaschland|Romeo Carnevali","Arbo 8728","South America","Argentina","7 km de San Miguel, camino a laguna Ipacarapá",NA,NA,NA,NA,"2000","11","2","Corrientes",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","Arbo, M. M., //","San Miguel","-57.55","-28.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2018-06-22 05:25:00-03","MO","MOBOT","2457246","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 5893","South America","Brazil","Araranguá. Arroio do Gildo, Sombrio",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2014-09-11 15:42:00-03","MO","MOBOT","2489917","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Guillermo Caballero M.","Caballero Marmori 1196","South America","Paraguay","Reserva biológica Tati Yupi",NA,NA,NA,NA,"1986","11","13","Alto Paraná",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2020-07-25 14:06:00-03","MO","MOBOT","2489955","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Émile Hassler","Hassler 12663","South America","Paraguay","Paraguaria centralis: in regione lacus Ypacaray",NA,NA,NA,NA,"1913","5",NA,"Cordillera",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"149","2009-08-07 05:41:00-03","MO","MOBOT","2489969","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Émile Hassler","Hassler 9439","South America","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"Caaguazú",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,"-56.01666","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-08-10 05:49:00-03","MO","MOBOT","3385610","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Amaro Macedo","Macedo 1921","South America","Brazil",NA,NA,NA,NA,NA,"1949","9","7","Minas Gerais",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","N. c. Fassett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2010-11-13 04:26:00-02","MO","MOBOT","3385842","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Gert G. Hatschbach|Lyman B. Smith|Roberto M. Klein","Hatschbach 28253","South America","Brazil","Estr. Palmas-Ponte Serrada (mun. Palmas).",NA,NA,NA,NA,"1971","12","5","Paraná",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","R. R. Haynes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","3386586","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nélida Soria","Soria Rey 4409","South America","Paraguay","Estancia Carmen de la Sierra Potrero a al SO de la Administración.",NA,NA,NA,NA,"1991","3","19","Amambay",NA,NA,"2000.00000000",NA,NA,"(Rusby) Holm-Niels.","R. R. Haynes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-07-10 17:58:00-03","MO","MOBOT","3387130","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Troels M. Pedersen","Pedersen 10061","South America","Argentina","Wet ground. Carambola.",NA,NA,NA,NA,"1972","2","21","Corrientes",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","L. B. Holm-Nielsen","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2014-01-06 16:23:00-02","MO","MOBOT","3387472","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"David R. Hunt|José F. Ramos","Hunt 5913","South America","Brazil","Barra do Garças - Xavantina road, 25 km from Xavantina. Marshy ground at edge of ponds.",NA,NA,NA,NA,"1966",NA,NA,"Mato Grosso do Sul",NA,NA,"600.00000000","1000.00000000",NA,"(Rusby) Holm-Niels.","L. B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-05-17 05:29:00-03","MO","MOBOT","3387696","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nélida M. Bacigalupo|Rosa Guaglianone|María E. Múlgura|Emilio A. Ulibarri","Bacigalupo 30681","South America","Argentina","Carambola",NA,NA,NA,NA,"1974","12","17","Corrientes",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","G. E. Crow","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3388885","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Albert C. Smith","Smith 2285","South America","Guyana","Basin of of Rupununi River: Wichabai. Savanna.",NA,NA,NA,NA,"1937","10","25","Rupununi",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","L. B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-10-07 15:18:00-03","MO","MOBOT","3389051","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17009","South America","Brazil","Rooted in mud, shallow pool. Periodically flooded campo, ca 30 km. S. of Xavantina.",NA,NA,NA,NA,"1966","6","12","Mato Grosso",NA,NA,"400.00000000",NA,NA,"(Rusby) Holm-Niels.","R. R. Haynes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-12-25 09:56:00-02","MO","MOBOT","3389314","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Shunsuke Tsugaru|Katsuhiro Oyama","Tsugaru 45177","South America","Brazil","Near Cargo do Meio, Mun. de Tanabi, 50 km NW from São José do Rio Preto. On open swampy ground.",NA,NA,NA,NA,"1987","11","22","São Paulo",NA,NA,"500.00000000",NA,NA,"(Rusby) Holm-Niels.","M. Garvizu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-06-27 10:41:00-03","MO","MOBOT","3389875","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Maria M. Arbo|Aurelio Schinini|Ricardo O. Vanni|M.G. Pellegrini","Arbo 6633","South America","Argentina","Ruta 41. Galarza. Reserva Natural Provincial del Ibera, Laguna Galarza. En embalsado, costa suroeste, y al borde del canal de acceso a la laguna (baleton)",NA,NA,NA,NA,"1995","4","27","Corrientes",NA,NA,"0E8","100.00000000",NA,"(Rusby) Holm-Niels.","A. Schinini","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"160","2013-01-28 05:13:00-02","MO","MOBOT","934395","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"René Guillén V.|M.L. Argandoña|Maria Dolores Carreño","Guillén Villarroel 2252","South America","Bolivia","San Matias, Pantanal Boliviano. Muestreo en un madrejon o curichi. Estancia cascabel, a 150 m E de la casa. Bosque dominado por plantas pirófitas, de tallos tortuosos y corteza gruesa. Suelos fangosos con arcilla, limo y arena, material órganico y taninos en suspención.",NA,NA,NA,NA,"1994","9","10","Santa Cruz",NA,NA,"100.00000000",NA,NA,"(Rusby) Holm-Niels.","M. Garvizu (USZ)","Angel Sandoval","-58.4666667","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"161","2010-11-23 06:39:00-02","MO","MOBOT","3386156","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2128","South America","Guyana","Dadanawa, Tawatawun Mountain. Near pond.",NA,NA,NA,NA,"1991","1","18","Rupununi",NA,NA,"100.00000000","250.00000000",NA,"(Rusby) Holm-Niels.","M. J. Jansen-Jacobs",NA,"-59.41666","2.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-06-13 12:30:00-03","MO","MOBOT","100543419","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"J.R.I. Wood","Wood 15101","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Beni",NA,NA,NA,NA,NA,"(Rusby) Lehtonen & Myllys","Lehtonen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"163","2020-08-31 09:18:39-03","INPA","INPA","150769","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Thomas, T","4296","Southern America","Brasil","Lake 2 Km NW of Luciara. Cerradão forest and marsh; edge of marsh.",NA,NA,NA,"INPA0150769","1985","10","08","Mato Grosso","Monocotyledon","Alismatales",NA,NA,"INPA0150769 INPA0150769_e INPA0150769_e1","(Rusby) Holm-Niels.","Haynes, RR","Luciara","-50.733333","-11.183333","1986","-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:18:39-03","INPA","INPA","40326","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Lleras, E","P17132","Southern America","Peru","Rio Javari, behind Angamo Garrison, Departamento de Loreto. Rio Javari, behind Angamo Garrison",NA,NA,NA,"INPA0040326","1973","08","04","Loreto","Monocotyledon","Alismatales",NA,NA,"INPA0040326 INPA0040326_e INPA0040326_e1 INPA0040326_e2 INPA0040326_nd","(Rusby) Holm-Niels.","Holm-Nielsen, LB; Haynes, RR",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-31 09:18:39-03","INPA","INPA","40426","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Prance, GT","17232","Southern America","Brasil","Rio Javari, Estirão do Equador",NA,NA,NA,"INPA0040426",NA,NA,NA,"Amazonas","Monocotyledon","Alismatales",NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,"-71.666667","-4.55",NA,"-71.666667","-4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:18:39-03","INPA","INPA","93442","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Irwin, HS","8423","Southern America","Brasil","Gallery forest and adjacent marshy campo, Rio Torto, immediately N of Brasília; in shade of shrubs, water-logged soil..",NA,NA,NA,"INPA0093442","1965","09","18","Distrito Federal","Monocotyledon","Alismatales","975","975","INPA0093442 INPA0093442_e","(Rusby) Lehtonen & Myllys","Haynes, RR","Brasília","-47.9296989440918","-15.7797002792358","1979",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"167","2019-12-19 11:16:53-03","UFG","UFG","47590","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Sartin, R.D.","68",NA,"Brasil",NA,NA,NA,NA,"UFG0047590","2010","07","25","Goiás",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","Pott, V.J.","Piracanjuba","-49.042222","-17.087778","2011","-49.042222","-17.087778","07","01",NA,NA,NA,NA,NA,NA,NA
"168","2019-06-10 10:10:01-03","FZB-BH","BHZB","11023","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Maielo, L.",NA,NA,"Brasil","Lagoa do Amendoim, Complexo Carajás",NA,NA,"unicata, 569585/9292566.Duplicata doada para Herbário HSTM em maio de 2016",NA,"2015","09","26","PA",NA,NA,"712","712",NA,NA,NA,"Canaã dos Carajás","-50.370833","-6.399722",NA,"50W 22' 15","6S 23' 59",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-06-10 10:10:01-03","FZB-BH","BHZB","11024","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Maielo, L.",NA,NA,"Brasil","Lagoa do Jacaré , Complexo Carajás",NA,NA,"567189/9297323, unicata",NA,"2015","09","27","PA",NA,NA,"700","700",NA,NA,NA,"Canaã dos Carajás","-50.3925","-6.356667",NA,"50W 23' 33","6S 21' 24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-25 10:11:21-03","CVRD","CVRD","6666","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Folli, D.A.","3731","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Aguapé pelotinha","CVRD006666","2000","10","31","ES","Magnoliophyta","Alismatales",NA,NA,"CVRD006666","(Rusby) Holm-Nielsen","Cláudia Petean Bove","Linhares","-40.0722007751465","-19.3910999298096","2002",NA,NA,"01","09","Liliopsida","48094","auto",NA,NA,NA,NA
"171","2021-02-25 10:11:21-03","CVRD","CVRD","6863","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Folli, D.A.","3919","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Aguapé pelotinha","CVRD006863","2001","05","07","ES","Magnoliophyta","Alismatales",NA,NA,NA,"(Rusby) Holm-Nielsen","Cláudia Petean Bove","Linhares","-40.0722007751465","-19.3910999298096","2002",NA,NA,"01","09","Liliopsida","48094","auto",NA,NA,NA,NA
"172","2021-03-01 11:53:03-03","UFPE","UFP","62583","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Luceño, M; Alves, M; Vanzela, A; Mendes, AP; Rocha, EA; Costa; Silva, MB","555",NA,"Brasil",NA,NA,NA,"Coqueiral de burití, solo alagado. Frequente.; Coqueiral de burití, solo alagado. Frequente.","UFP062583","1996","06","27","Bahia",NA,"Alismatales","700","700","UFP062583_01","(Rusby) Holm-Niels.","Praciano, T","Barreiras","-45.7","-11.45","1997","-45.7","-11.45","03","13",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:53:03-03","UFPE","UFP","12116","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Vanzela, ALL","s.n.",NA,"Brasil",NA,NA,NA,"Flores brancas.; Flores brancas.","UFP012116","1995","09",NA,"Mato Grosso do Sul",NA,"Alismatales",NA,NA,NA,"(Rusby) Holm-Niels.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","2196341","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"A. E. Burkart","19669","South America","Argentina","Dept. Santo Tome, Garruchos",NA,NA,NA,"US01246885","1954","10","22","Corrientes",NA,"Alismatales",NA,NA,"US01246885_01","(Rusby) Holm-Niels.","Groot, A. T.","Santo Tomé",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","1457260","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","quadricostatus","Echinodorus quadricostatus","Isotype","G. Klug","2875","South America - Neotropics","Peru","Balsapuerto.",NA,NA,NA,"US00086708","1933","6",NA,"Loreto",NA,"Alismatales","220","220","US00086708_01","Fassett",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
