"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"150","2011-06-09 17:28:00-03","MO","MOBOT","569810","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Tulio Tillería","Zardini 32742","1992","7","10","South America","Paraguay","Central",NA,"Estero de Ypoá Chaco-I. Cerrado forest.","-57.5","-25.66666",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"704","4"
"151","2013-10-09 05:41:00-03","MO","MOBOT","570821","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 12161","1989","5","28","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 5 kms S of Melgarejo. Forest on mountain slopes.","-56.25","-25.91666",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","4"
"152","2008-05-27 22:02:00-03","MO","MOBOT","571096","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Aguayo","Aguayo 515","1989","6","24","South America","Paraguay","Guairá",NA,"A 4 km de Melgarejo hacia cerro Acatí. Bosque ribereñ0 arroyo Tacuara.",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","4"
"153","2008-05-27 22:02:00-03","MO","MOBOT","571135","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Aguayo","Aguayo 478","1989","6","17","South America","Paraguay","Guairá",NA,"A 6 km de Melgarejo hacia cerro Acatí. Bosque ribereño del arroyo Tacuara.",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","4"
"154","2008-05-27 22:02:00-03","MO","MOBOT","571200","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Aguayo","Aguayo 491","1989","6","18","South America","Paraguay","Guairá",NA,"A 7 km de Melgarejo sobre camino que va al cerro Acatí. Sobre borde del camino.",NA,NA,NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","4"
"155","2008-05-27 22:02:00-03","MO","MOBOT","576079","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 6546","1988","8","21","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-71","3"
"156","2008-05-27 22:02:00-03","MO","MOBOT","576150","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 6558","1988","8","21","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-71","2"
"157","2008-05-27 22:02:00-03","MO","MOBOT","576980","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 6631","1988","8","21","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"A.T. Whittemore (MO) & R.D. Noyes (MO)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-74","1"
"158","2017-08-22 11:16:00-03","MO","MOBOT","582446","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Thomas B. Croat","Croat 55406","1983","3","22","South America","Colombia","Huila",NA,"Along road NE past El Caguan toward Cerro Neiva (NE of Neiva); 9 km above El Caguan, 17 km beyond jct. of main road turn-off at bridge S edge of Neiva.","-75.1833333","2.8666667",NA,NA,NA,NA,"John Pruski","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-14","4"
"159","2011-11-28 18:08:00-02","MO","MOBOT","583180","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Thomas B. Croat","Croat 57060","1983","10","11","South America","Ecuador","Cotopaxi",NA,"1 km N of Pacayacu, 14 km N of Rio Guasaganda, at Guasaganda, 22 km N of Palmar (village NE of La Maná on Quevedo-Latacunga rd. 13 km NE of La Maná) along river bank at edge of pasture.","-79.1083333","-0.6916666",NA,NA,NA,NA,"Michael O. Dillon","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-71","3"
"160","2017-08-22 11:17:00-03","MO","MOBOT","584782","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Thomas B. Croat","Croat 62820","1986","7","5","South America","Colombia","Valle del Cauca",NA,"Along new highway between Cali and Buenaventura; Between Loboguerrero and Cisneros; Along Quebrada la Guinea at 1.2 km east of Cisneros, near the west end of tunnel #5; 26.8 km east of Bajo Calima turnoff; 30.4 km east of Puente El Piñal; in Buenaventura.","-76.7666667","3.7833333",NA,NA,NA,NA,"John Pruski","220.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-73","2"
"161","2011-06-09 17:29:00-03","MO","MOBOT","590138","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Vlastimil Zak|Jaime L. Jaramillo","Zak 3189","1987","12","13","South America","Ecuador","Pichincha",NA,"carretera Quito- Chiriboga-Empalme, Km 92, desvio a Mulaulte, en borde del carretero y en quebrada de Mulaulte.","-78.83333","-0.25",NA,NA,NA,NA,"H. Robinson, 1988 (US)","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-46","22"
"162","2008-05-27 22:02:00-03","MO","MOBOT","590647","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 12910","1989","6","11","South America","Paraguay","Paraguarí",NA,"Acahay Massif. Forest on western slopes of southeastern peak.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","4"
"163","2008-05-27 22:02:00-03","MO","MOBOT","591832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|C. Velázquez","Zardini 13000","1989","6","11","South America","Paraguay","Paraguarí",NA,"Acahay Massif. Forest along road to Antena.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111","3"
"164","2013-10-09 05:41:00-03","MO","MOBOT","592321","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 15099","1989","10","16","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 8 kms S of route to Coronel Oviedo on the road to Cantera Jhú. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"157","4"
"165","2008-05-27 22:02:00-03","MO","MOBOT","592867","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 4779","1988","6","11","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","2"
"166","2008-05-27 22:02:00-03","MO","MOBOT","593331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 4815","1988","6","16","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","2"
"167","2008-05-27 22:02:00-03","MO","MOBOT","593765","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 4840","1988","6","16","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","2"
"168","2008-05-27 22:02:00-03","MO","MOBOT","594171","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 4871","1988","6","16","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","2"
"169","2008-05-27 22:02:00-03","MO","MOBOT","594638","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|María T. Florentín P.","Zardini 6976","1988","9","3","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Gallery forest along creek on Eastern Peak.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-88","4"
"170","2017-08-22 11:17:00-03","MO","MOBOT","594704","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Thomas B. Croat|J. Watt","Croat 70542","1990","2","13","South America","Colombia","Valle del Cauca",NA,"Cali-Buenaventura Highway, Km 12 from Cali; disturbed forest on steep slopes along rocky stream.","-76.6166667","3.4",NA,NA,NA,NA,"John Pruski","1580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","5"
"171","2008-05-27 22:02:00-03","MO","MOBOT","594788","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|María T. Florentín P.","Zardini 6987","1988","9","5","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Gallery forest along creek.","-57.15","-25.9",NA,NA,NA,NA,"A.T. Whittemore (MO) & R.D. Noyes (MO)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-89","2"
"172","2008-05-27 22:02:00-03","MO","MOBOT","595847","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|María T. Florentín P.","Zardini 7073","1988","9","5","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-90","3"
"173","2008-05-27 22:02:00-03","MO","MOBOT","595946","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|María T. Florentín P.","Zardini 7082","1988","9","5","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"A.T. Whittemore (MO) & R.D. Noyes (MO)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-90","2"
"174","2013-10-09 05:41:00-03","MO","MOBOT","596215","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 13324","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena; near Antena. Cerro Acatí. Forest.","-56.25","-25.75",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","4"
"175","2008-05-27 22:02:00-03","MO","MOBOT","597173","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 13423","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 6 kms N of Antena.","-56.25","-25.75",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123","4"
"176","2008-05-27 22:02:00-03","MO","MOBOT","598389","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|C. Benítez","Zardini 3173","1987","9","30","South America","Paraguay","San Pedro",NA,"Colonia 8 de diciembre, 12 kms al SE de Choré. Bosque Alto.",NA,NA,NA,NA,NA,NA,"A.T. Whittemore (MO) & R.D. Noyes (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-38","2"
"177","2008-05-27 22:02:00-03","MO","MOBOT","598537","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Alwyn H. Gentry|et al.","Gentry 14432","1984","7","24","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson (US)","850.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2013-10-09 05:41:00-03","MO","MOBOT","598548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 13541","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 15 kms N of Antena on road Melgarejo-Antena. Gallery forest.","-56.25","-25.75",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"124","6"
"179","2013-12-24 05:37:00-02","MO","MOBOT","599055","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Carlos Cuevas","Zardini 5308","1988","6","30","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,"R.D. Noyes (MO)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","1"
"180","2008-05-27 22:02:00-03","MO","MOBOT","884072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 39964","1994","7","21","South America","Paraguay","Alto Paraná",NA,"Monumento Científico Moisés Bertoni (Río Paraná). Tall forest.","-54.6","-25.65",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"920","4"
"181","2008-05-27 22:02:00-03","MO","MOBOT","884277","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 40039","1994","7","22","South America","Paraguay","Alto Paraná",NA,"Monumento Científico Moisés Bertoni (Río Paraná). Gallery forest.","-54.6","-25.65",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"922","4"
"182","2008-05-27 22:02:00-03","MO","MOBOT","884280","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Leongino Guerrero","Zardini 40042","1994","7","22","South America","Paraguay","Alto Paraná",NA,"Monumento Científico Moisés Bertoni (Río Paraná). Gallery forest.","-54.6","-25.65",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"922","4"
"183","2014-04-04 05:48:00-03","MO","MOBOT","915747","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Rodolfo Vásquez|et al.","Vásquez Martínez 18934","1994","8","19","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Puerto Mori, Río Comaina. Bosque primario. Colectado con N. Jaramillo, R. Apanu, A. Apanu y M. Ugkuch.","-78.35","-4.38333",NA,NA,NA,NA,"H. Robinson (US)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"526","8"
"184","2013-01-28 05:13:00-02","MO","MOBOT","979469","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","René Guillén V.|et al.","Guillén Villarroel 3987","1995","8","15","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Meracdo, sobre el camino laguma Bella Vista hacia la comunidad de Bella Vista, a 800 m del ultimo empalme. Bosque húmedo de altura. Suelos franco arcillo-limosos con presencia de graba.","-61.57666","-13.58916",NA,NA,NA,NA,"H. Robinson (US)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"185","2008-05-27 22:02:00-03","MO","MOBOT","568413","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Mirtha Ortiz","Zardini 3606","1987","10","21","South America","Paraguay","Paraguarí",NA,"Compañia Costa Segunda, Cerro Palacios.","-57.18333","-25.58333",NA,NA,NA,NA,"R.D. Noyes (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-72","3"
"186","2009-10-14 20:51:00-03","MO","MOBOT","3318493","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Isabel Basualdo","Basualdo 1564","1988","6","30","South America","Paraguay","Paraguarí",NA,"Coste Segundo Cerro P.","-57.16666","-25.41666",NA,NA,NA,NA,"A.T.Whitenmore and E.D. Noyes","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","572140","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 6132","1988","7","26","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Eastern peak, streamside.","-57.15","-26.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-64","2"
"188","2008-05-27 22:02:00-03","MO","MOBOT","568669","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 5696","1988","7","14","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.","-57.15","-26.9",NA,NA,NA,NA,"H. Robinson (US)","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","2"
"189","2014-01-18 21:24:00-02","MO","MOBOT","3624421","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Sandra Marcela Restrepo","Restrepo 28","1999","4","10","South America","Colombia","Antioquia","Fredonia","Cuenca baja de la Quebrada La Naranjada, en el borde","-73.51666","5.9",NA,NA,NA,NA,"J. Pruski (MO)","1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-02-09 16:23:00-02","MO","MOBOT","586978","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Wilson Devia A.","Devia Alvarez 953","1985","2","25","South America","Colombia","Valle del Cauca","Roldanillo","quebrada El Rey, vía hacia El Dovio. Altura 1100 m.","-77.013889","4.428056",NA,NA,NA,NA,"H. Robinson (US)","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","1"
"191","2017-10-25 05:24:00-02","MO","MOBOT","2271126","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Eric F. Rodríguez Rodríguez|Raúl Cruz A.","Rodríguez Rodríguez 2035","1997","11","19","South America","Peru","Cajamarca","San Ignacio","Distrito Tabaconas. Caserío La Bermeja, entre camino La Bermeja-Huaquillo. Bosque primario de Neblina.","-78.5333333","-5.1666667",NA,NA,NA,NA,"John Pruski (MO), 2010","1650.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"192","2012-11-26 15:19:00-02","MO","MOBOT","100187084","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","at Sta. Cruz",NA,NA,NA,NA,NA,NA,"Foster's catalog note file","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"193","2012-11-26 15:29:00-02","MO","MOBOT","100545704","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Martín Cárdenas","Cárdenas Hermosa 2820","1934","7",NA,"South America","Bolivia","Potosí",NA,"Quebrada de Charagua",NA,NA,NA,NA,NA,NA,"Foster's catalog notes","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2012-11-26 15:30:00-02","MO","MOBOT","100545705","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Martín Cárdenas","Cárdenas Hermosa 2821","1934","7",NA,"South America","Bolivia","Potosí",NA,"Quebrada de Charagua",NA,NA,NA,NA,NA,NA,"Foster's catalog notes","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2008-05-27 22:02:00-03","MO","MOBOT","1522609","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Michael H. Nee","Nee 38689",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"J. Pruski","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","1524179","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Michael H. Nee","Nee 41818","1991","7","26","South America","Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,NA,NA,"M. Nee","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1524383","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Michael H. Nee","Nee 38792","1990","9","15","South America","Bolivia","Santa Cruz",NA,NA,"-62.83333","-14.66666",NA,NA,NA,NA,"J. Pruski","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2253951","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Luis Ariza Espinar","Ariza Espinar 2318","1967","9","22","South America","Argentina","Chaco","Bermejo","Ruta nº 11: poco antes del límite con Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-02-09 17:14:00-02","MO","MOBOT","3314494","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","José J. Triana","Triana 1181",NA,NA,NA,"South America","Bolivia",NA,NA,"N. Grenada. Bogota. La Mesa.",NA,NA,NA,NA,NA,NA,"A.T.Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3316096","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Ramos","Ramos 2219","1989",NA,NA,"South America","Colombia","Valle del Cauca","Yumbo","guadual, cerca al bosque El Embarcadero, hacienda Salento, ca. 500 m de la carretera Panorama, ca. 500m, adelante de Yumbo, en la via Yumbo-Mulalo.",NA,NA,NA,NA,NA,NA,"J. Pruski","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-09-04 04:40:00-03","MO","MOBOT","3316968","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Herbert H. Smith","Smith 669","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.T.Whittemore","304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-01-16 11:59:00-02","MO","MOBOT","3317128","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Leandro Aristeguieta","Aristeguieta 3859","1959","3",NA,"South America","Venezuela","Miranda",NA,"A lo largo del rio Araua.",NA,NA,NA,NA,NA,NA,"A.T. Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2008-05-27 22:02:00-03","MO","MOBOT","3317736","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Augustus Fendler","Fendler 646","1854",NA,NA,"South America","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,"A.T.Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
