"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"40","2020-11-19 10:25:00-03","CPAP","CPAP","4132","PreserverdSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott; V. J. Pott","Pott, A.","3553","1987","09","30",NA,"Brasil","MS","Fazenda Acurizal, Sub-região de Nabileque, Pantanal - invernada Bodoque - ponto 59","-57.266667","-19.533333",NA,"Erva ereta. FLOR: roxa. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Esparsa, em murundu. AMBIENTE: Paratudal (savana inundável de Tabebuia caraiba). SUBSTRATO: solo argiloso com horizonte B carbonático (Calciaquoll). RELEVO: plano com murundus (montículo",NA,NA,"Corumbá","90","90",NA,NA,NA,"57°16' W","19°32' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-11-19 10:25:00-03","CPAP","CPAP","4637","PreserverdSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott; V. J. Pott","Cunha, C. N. da","2137","1986","12","15",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - 13 km Leste do rio Paraguai, BR-262.","-57.166667","-19.633333",NA,"Ervas. FLOR: roxa. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa em murundu. AMBIENTE: Paratudal (paratudal = savana de Tabebuia caraiba), alagável. SUBSTRATO: solo argiloso (Calciaquoll). RELEVO: plano com murundus (montículo de 0.3 a",NA,NA,"Corumbá","85","85",NA,NA,"1986","57°10' W","19°38' S",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-02-02 14:38:55-02","BGBM","B","B 10 0068211","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,NA,"Rambo","49026",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068211 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068211","B100068211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2016-02-02 14:38:55-02","BGBM","B","B 10 0068210","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,NA,"Rambo","49175",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068210 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068210","B100068210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-02-02 14:38:55-02","BGBM","B","B 10 0068212","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,NA,"Rambo","39615",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068212 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068212","B100068212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-08-27 13:31:53-03","IAP","PACA-AGP","101308","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","R. Lüdtke","R. Lüdtke","616","2006","10","31",NA,"Brasil","RS","BR 116, km 565.","-52.734806","-31.929972",NA,"erva com xolopódio&nf;ICN 145431 Habitat: beira de estrada recentemente queimada","PACA101308",NA,"Pedro Osório",NA,NA,NA,NA,NA,"52°44'05.3W","31°55'47.9S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-08-27 13:31:53-03","IAP","PACA-AGP","101327","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","R. Lüdtke","R. Lüdtke","67","2002","11","21",NA,"Brasil","RS","BR 158, a 4,5 km do trevo de Cruz Alta","-53.598611","-28.814444",NA,"ICN 128514 Habitat: campo úmido Fenofase: flor roxa","PACA101327",NA,"Cruz Alta",NA,NA,NA,NA,NA,"53°35'55W","28°48'52S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-27 13:31:53-03","IAP","PACA-AGP","101328","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","R. Lüdtke","R. Lüdtke","64","2002","11","20",NA,"Brasil","RS","BR 285, a 60 km de São Borja","-55.514444","-28.5225",NA,"ICN 128511 Habitat: beira de estrada, barranco úmido Fenofase: flor roxa","PACA101328",NA,"Santo Antônio das Missões",NA,NA,NA,NA,NA,"55°30'52W","28°31'21S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-27 13:31:53-03","IAP","PACA-AGP","103981","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","A. sehnem","Sehnem, A.","1422","1956","12","03",NA,"Brasil","RS","Vale Vêneto",NA,NA,NA,"Hábito: erva perene","PACA103981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:31:53-03","IAP","PACA-AGP","3696","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Fenofase: flor","PACA003696",NA,NA,NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:31:53-03","IAP","PACA-AGP","39275","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1948","12","29",NA,"Brasil","RS","Campo do Varejão",NA,NA,NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In paludosis Fenofase: flor","PACA039275",NA,"Itapoã",NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 11:51:29-03","IAP","PACA-AGP","3969","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1941","01","12",NA,"Uruguai",NA,"Cuñapirú, Rivera",NA,NA,NA,"Habitat: In paludosis graminosis Fenofase: flor","PACA003969",NA,NA,NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 11:51:29-03","IAP","PACA-AGP","3997","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1941","01","12",NA,"Uruguai",NA,"Cuñapirú, Rivera",NA,NA,NA,"Habitat: In humidis graminosis Fenofase: flor","PACA003997",NA,NA,NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:31:53-03","IAP","PACA-AGP","48234","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","P. Capparelli",NA,NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Fenofase: flor","PACA048234",NA,NA,NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:31:53-03","IAP","PACA-AGP","53461","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1952","11","24",NA,"Brasil","RS","Caaró",NA,NA,NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In humidis graminosis Fenofase: flor e fruto","PACA053461",NA,"São Luiz",NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:31:53-03","IAP","PACA-AGP","49026","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1950","10","25",NA,"Brasil","RS","Esteio","-51.2299995422363","-30.0331001281738",NA,"Habitat: In humidis graminosis Fenofase: flor","PACA049026",NA,"Porto Alegre",NA,NA,"29946","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:31:53-03","IAP","PACA-AGP","33852","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1946","10","03",NA,"Brasil","RS","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In humidis graminosis Fenofase: flor","PACA033852",NA,"Porto Alegre",NA,NA,"29946","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:31:53-03","IAP","PACA-AGP","26194","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In subpaludosis alte dumetosis Fenofase: flor","PACA026194",NA,"Quaraí",NA,NA,"74636","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:31:53-03","IAP","PACA-AGP","94646","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Silva Jr., A.",NA,"1988","06","20",NA,"Brasil","RS","n. Campus, Unisinos","-51.1472015380859","-29.7602996826172",NA,"HEDU 124","PACA094646",NA,"São Leopoldo",NA,NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:53-03","IAP","PACA-AGP","39615","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1949","01","07",NA,"Brasil","RS","Cachoeirinha","-50.9919013977051","-29.9444007873535",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In paludosis dumetosis Fenofase: flor e fruto","PACA039615",NA,"Gravataí",NA,NA,"25424","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:31:53-03","IAP","PACA-AGP","94644","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"J. Larocca",NA,"1989","08","16",NA,"Brasil","RS","Parque Ecológico Riocell","-51.3250007629395","-30.113899230957",NA,"HEDU 2678 Habitat: Beira da estrada Fenofase: flores roxas Hábito: erva","PACA094644",NA,"Guaíba",NA,NA,"28343","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:31:53-03","IAP","PACA-AGP","28156","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,NA,"Brasil","RS","fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In subpaludosis Fenofase: flor","PACA028156",NA,"Nonoai",NA,NA,"35080","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:31:53-03","IAP","PACA-AGP","63739","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Sacco","913","1958","02","27",NA,"Brasil","RS",NA,"-52.3424987792969","-31.771900177002",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In humidis Fenofase: flor","PACA063739",NA,"Pelotas",NA,NA,"51462","auto","1958",NA,NA,"Magnoliatae","09","15",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:31:53-03","IAP","PACA-AGP","63429","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Oliveira",NA,"1958","04","14",NA,"Brasil","RS",NA,"-52.3424987792969","-31.771900177002",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In humidis Fenofase: flor","PACA063429",NA,"Pelotas",NA,NA,"51462","auto","1958",NA,NA,"Magnoliatae","09","17",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:31:53-03","IAP","PACA-AGP","41847","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1949","06","01",NA,"Brasil","RS","Esteio","-51.2299995422363","-30.0331001281738",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In paludosis dumetosis Fenofase: flor","PACA041847",NA,"Porto Alegre",NA,NA,"29946","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:31:53-03","IAP","PACA-AGP","26254","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1945","01",NA,NA,"Brasil","RS","Faz. do Jarau","-56.4514007568359","-30.3875007629395",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In subpaludosis Fenofase: flor","PACA026254",NA,"Quaraí",NA,NA,"74636","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:31:53-03","IAP","PACA-AGP","63124","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Spies",NA,"1957",NA,NA,NA,"Brasil","RS",NA,"-56.0043983459473","-28.6606006622314",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In humidis Fenofase: flor","PACA063124",NA,"São Borja",NA,NA,"75549","auto","1958",NA,NA,"Magnoliatae","09","18",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:53-03","IAP","PACA-AGP","25826","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1944","01",NA,NA,"Brasil","RS","Faz. Sta.Cecília","-54.3199996948242","-30.3363990783691",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In paludosis alte dumetosis Fenofase: flor","PACA025826",NA,"São Gabriel",NA,NA,"56206","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:31:53-03","IAP","PACA-AGP","94645","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","A. Silva Jr","Amaury Jr.",NA,"1988","08","20",NA,"Brasil","RS","Campus Unisinos","-51.1472015380859","-29.7602996826172",NA,"HEDU 013","PACA094645",NA,"São Leopoldo",NA,NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:31:53-03","IAP","PACA-AGP","49175","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1950","11","20",NA,"Brasil","RS","Esteio","-51.1472015380859","-29.7602996826172",NA,"Habitat: In paludosis dumetosis Fenofase: flor e fruto","PACA049175",NA,"São Leopoldo",NA,NA,"10287","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:31:53-03","IAP","PACA-AGP","94647","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","A. Silva Jr","Silva Jr., A.",NA,"1988","06","03",NA,"Brasil","RS","Novo Campus, Unisinos, centro 2","-51.1472015380859","-29.7602996826172",NA,"HEDU 014 Habitat: Gramado","PACA094647",NA,"São Leopoldo",NA,NA,"10287","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:31:53-03","IAP","PACA-AGP","4233","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Emrich-Rambo","Rambo, B.",NA,"1941","01","15",NA,"Brasil","RS","Barra do Quaraí","-57.0882987976074","-29.7546997070312",NA,"Confirmado por: R. Lüdtke, Data: 05/09/2003 Habitat: In subpaludosis dumetosis Fenofase: flor","PACA004233",NA,"Uruguaiana",NA,NA,"93142","auto","1954",NA,NA,"Magnoliatae","09","09",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 15:56:53-03","UFSC","CTBS","5169","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Pastore, J.F.B.","Ferraz, J.R.","802","2019","11","06",NA,"Brasil","Paraná","Lagoa Seca: vegetação campestre muito conservada.","-51.906389","-25.419722",NA,"Erva ereta com raízes tuberosas habitando afloramento rochosos de basalto; pétalas arrozeadas; frutos esverdeados. Campos de Guarapuava.",NA,NA,"Candói",NA,NA,NA,NA,NA,"51°54'23W","25°25'11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-27 16:44:17-03","UFSC","CTBS","2524","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Pastore, J.F.B.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","76218","2003","10","12",NA,"Brasil","Mato Grosso do Sul","Rodovia Bonito - Campos dos Índios, próximo da fazenda Congonhas","-57.8824996948242","-21.6989002227783",NA,"Coleta A de 76218.",NA,NA,"Porto Murtinho",NA,NA,"185577","auto","2017",NA,NA,NA,"07",NA,NA,"MBM",NA,NA,NA,NA,NA,NA
"74","2020-02-27 16:44:17-03","UFSC","CTBS","2631","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Pastore, J.F.B.","Cordeiro, J.; Barbosa, E.; Silva, J.M. & Vaz, J.","3283","2009","11","08",NA,"Brasil","Rio Grande do Sul","Agropecuária São Gabriel","-52.4838981628418","-31.7632999420166",NA,"Erva; Flor lilás; Do campo.",NA,NA,"Capão do Leão",NA,NA,"28605","auto","2017",NA,NA,NA,"07",NA,NA,"MBM",NA,NA,NA,NA,NA,NA
"75","2020-02-27 16:44:17-03","UFSC","CTBS","2627","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Pastore, J.F.B.","Cordeiro, J.; Barbosa, E.; Silva, J.M. & Vaz, J.","3376","2009","11","12",NA,"Brasil","Rio Grande do Sul","Estância Palma","-57.0882987976074","-29.7546997070312",NA,"Erva; Flor rosada; Campo limpo seco.",NA,NA,"Uruguaiana",NA,NA,"93142","auto","2017",NA,NA,NA,"07",NA,NA,"MBM",NA,NA,NA,NA,NA,NA
"76","2015-08-10 16:05:15-03","ASU","ASU-PLANTS","ASU0083461","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St. Hil. & Mop.",NA,"J.P. Couleri; M.S. Ferrucci","356","2012","3","22",NA,"Argentina","Formosa","3.6 km SE de Ruta Nac. 11, camino a Herradura, por ruta pcial. 1","-58.311111","-26.457778",NA,"Flores violaceas",NA,NA,"Laishí","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-03-21 09:46:09-03","ASU","ASU-PLANTS","ASU0121314","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St. Hil. & Mop.",NA,"S.G. Tressens; S. Caceres, R. Vanni, C. Zamudio","3713","1989","2","24",NA,"Argentina","Corrientes","Laguna Ibera. Paso Picada. Reserva Natural Provincial del Ibera.; -28.5 -57.18","-57.18","-28.5",NA,NA,NA,NA,"Mercedes","85","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0028390","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St. Hil. & Mop.",NA,"A. Krapovickas; C. L. Cristóbal, S. Cáceres, S. G. Tressens & C. Zamudio","41051","1987","3","2",NA,"Argentina","Corrientes","Dep. Ituzaingó. Ea. Santa Rita. Ayo. Próximo al casco.","-56.06667","-27.05",NA,"Flores purpúreas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:47:47-03","UFMS","CGMS","59179","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","C.S. Souza","C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo","172","2014","10","25",NA,"Brasil","Mato Grosso do Sul","RPPN Neivo Pires Pantanal de Miranda.","-57.0908333","-19.6136111",NA,"Flor lilás. Habitat: Cerrado. Pantanal. Formação de Paratudal. Habito: Erva.","CGMS1089095",NA,"Miranda","300","300",NA,NA,"2016","-57,0908333","-19,6136111",NA,"10","20",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:47:47-03","UFMS","CGMS","74676","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","G. Catian","G. Catian","196","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque. Sub-região Abobral.","-57.0427777","-19.3983333",NA,"Flor presente. Fruto presente. Habitat: Campo seco. Solo arenoso. Habito: Erva terrestre.","CGMS1107542",NA,"Corumbá","89","89",NA,NA,"2014","-57,0427777","-19,3983333",NA,"12","15",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:47:47-03","UFMS","CGMS","50083","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott","E.B. Souza","181","2013","07","17",NA,"Brasil","Mato Grosso do Sul","Fazenda São Miguel, campo inundável.","-57.0602778","-19.5788889",NA,"Flor branca. Habitat: Pantanal. Solo arenoso a argiloso. Habito: Erva.","CGMS1080069",NA,"Corumbá","91","91",NA,NA,"2015","-57,0602778","-19,5788889",NA,"04","29",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:47:47-03","UFMS","CGMS","71512","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"D.Cuadrado; R. Fernandes; V. Nakamura; A. Pott","64","2018","11","07",NA,"Brasil","Mato Grosso do Sul","Fazenda Ouro Verde. Parque Nacional da Serra da Bodoquena","-56.835","-20.7191667",NA,"flor roxa","CGMS1104290",NA,"Bodoquena","489","489",NA,NA,"2018","-56,835","-20,7191667",NA,"11","07",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:47:47-03","UFMS","CGMS","48300","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","M.G. Pereira","M. Rocha; A.L.B. Sartori; M.G. Pereira; J.P.S.P. Bento","315","2014","12","13",NA,"Brasil","Mato Grosso do Sul","Campo degradado próximo a BR 262.","-56.7638889","-20.0794445",NA,"Flor rosa. Fruto ausente. Habitat: Ambiente degradado com pasto próximo a mata semidecidual. Habito: Subarbusto escandente.","CGMS1078266",NA,"Miranda","121","121",NA,NA,"2015","-56,7638889","-20,0794445",NA,"02","13",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:47:47-03","UFMS","CGMS","63071","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A.M.P Hoff; B.M Segura","B.M Segura; A.M.P Hoff; A.R Salustiano","52","2017","02","19",NA,"Brasil","Mato Grosso do Sul","Campo Próximo a Base da UFMS.","-56.7408333","-21.0644444",NA,"Flor roxa. Habitat: Cerrado. Habito: Erva.","CGMS1096039",NA,"Bonito","466","466",NA,NA,NA,"-56,7408333","-21,0644444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
