"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"616","2020-09-12 05:00:02-03","US","US","3192895","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. Fleury","116","1986","3","20","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Maripasoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"617","2020-09-12 05:00:02-03","US","US","1904371","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","B. Maguire","24477","1944","8","24","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Tafelberg (table mountain), base s cliffs arrowhead basin",NA,NA,"625","625",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"618","2020-09-12 05:00:02-03","US","US","3391978","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. Meier & O. Kunert","4627","1999","3","19","South America - Neotropics","Venezuela","Yaracuy",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Nirgua dist., montalban, between tores de relvo (tv) and cumbre de capotillo","-68.3667","10.25","1350","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"619","2020-09-12 05:00:02-03","US","US","3232033","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. Rimachi Y.","5287","1980","9","15","South America - Neotropics","Peru","Loreto",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Maynas, Iquitos",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"620","2020-09-12 05:00:02-03","US","US","3103463","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. Oldeman","T 937","1973","9","4","South America - Neotropics","French Guiana","Cayenne",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Trois sauts, haut-oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"621","2020-09-12 05:00:02-03","US","US","86786","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. Bang","1509","1892","7",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"622","2020-09-12 05:00:02-03","US","US","2103610","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","K. von Sneidern","440","1935","3","7","South America - Neotropics","Colombia","Cauca",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"El Tambo, Truncos Arborum ad La Costa",NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"623","2020-09-12 05:00:02-03","US","US","3243184","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","S. A. Mori, C. A. Gracie, H. van der Werff, A. Litt & S. George","23064","1993","8","3","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Eaux claires, belizon","-53.2","3.6167",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"624","2020-09-12 05:00:02-03","US","US","1903252","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","O. L. Haught","5230","1946","11","12","South America - Neotropics","Colombia","Cauca",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"W flank of Cordillera Occidental, W of Tambo",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"625","2020-09-12 05:00:02-03","US","US","2728698","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Maas van de Kamer","2346","1974","11","2","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Brownsberg, trail from guesthouse to mazaruni falls, forest",NA,NA,"400","500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"626","2020-09-12 05:00:02-03","US","US","3664844","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","N. Helme & L. Kruger","927","1995","7","25","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.","Helme, N.",NA,"Puerto Muscoso, donde llega la pampa mas cerca del Rio Heath.","-68.8333","-13.0167","190",NA,"Abel Iturralde",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"627","2020-09-12 05:00:02-03","US","US","2644218","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","C. D. Játiva & C. C. Epling","516","1963","7","16","South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Forest along Rio toachi, near Santo Domingo",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"628","2020-09-12 05:00:02-03","US","US","2956596","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","D. C. Wasshausen & F. Encarnación","612","1976","9","8","South America - Neotropics","Peru","Ayacucho",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"lowland rainforest along Río Caute, 2 km NW of Santa Rosa",NA,NA,"680","680","La Mar",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"629","2020-09-12 05:00:02-03","US","US","2649634","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","C. H. Dodson & L. Thien","1175","1961","11","3","South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Santo Domingo of Los Colorados along Rio baba, 28 km S of Santo Domingo",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"630","2020-09-12 05:00:02-03","US","US","3391977","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. Meier & O. Kunert","4627","1999","3","19","South America - Neotropics","Venezuela","Yaracuy",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Nirgua dist., montalban, between tores de relvo (tv) and cumbre de capotillo","-68.3667","10.25","1350","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"631","2020-09-12 05:00:02-03","US","US","3518303","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","G. Calatayud, I. Huamantupa, E. Suclli, V. Chama, L. Cárdenas, M. Luza, N. Anaya & M. Callalli","3308","2005","8","20","South America - Neotropics","Peru","Cusco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Echarati, Localidad San Antonio.","-72.18","-12.42","1464",NA,"La Convención",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"632","2020-09-12 05:00:02-03","US","US","3562407","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Teran, D. Soux & M. Aliaga","2911","2008","10","29","South America - Neotropics","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Santa Isabel","-65.8317","-17.1878","1748",NA,"Chaparé",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"633","2020-09-12 05:00:02-03","US","US","3495842","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Monteagudo, A. Peña, R. Francis, C. Arias & C. Rojas","7626","2004","11","11","South America - Neotropics","Peru","Pasco",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Chontabamba Dist., Carretera Chontabamba-La Suiza.","-75.4564","-10.5617",NA,NA,"Oxapampa",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","3146674","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J.-J. de Granville","8062","1985","9","5","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Montagne bellevue de l'inini",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","2602321","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","C. H. L. Sastre & F. Sastre","294","1968","3","26","South America - Neotropics","French Guiana","Saint-Laurent-du-Maroni",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"S of st. laurent du maroni. [in former cayenne arrondissement.]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","2850230","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Lugo S.","2037","1972","4","30","South America - Neotropics","Ecuador","Napo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Santa Rosa at Rio Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","3206480","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","L. B. Holm-Nielsen, J. L. Jaramillo, F. Coello & E. Azanza","26490","1980","9","21","South America - Neotropics","Ecuador","Napo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Rio Borja","-77.8","-0.4167","1740","1740",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","1952359","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","F. A. Barkley & G. Gutiérrez V.","1879","1948","1","11","South America - Neotropics","Colombia","Magdalena",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Campano region, Sierra Nevada de Santa Marta",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","3492493","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Fuentes, R. Alvares & M. Villanueva","4940","2002","7","11","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Madidi National Park, Pinalito","-68.2492","-14.4975","1850",NA,"Franz Tamayo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","3623184","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","L. Cayola, R. Sonco, M. Quinones, J. G. Salas, N. Sullca & S. Sirpa","3216","2009","7","7","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.","Fuentes, A. F.",NA,"Sobre la senda Pelechuco-Amantala, Rio Tanhuara, Pelechuco, Parque Nacional Madidi, Pelechuco, Madidi.","-68.9414","-14.7403","1993",NA,"Franz Tamayo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","2199986","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. J. Soukup","4400","1955","8",NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Villerica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","3036059","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Fournet","455","1984","8","8","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Forest 3 km of Ycumo, Rio Maniqui, Beni",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","3475054","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. van der Werff et al.","18373","2003","7","12","South America - Neotropics","Peru","Pasco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Along road Chatarra-Pto. Bermudez.","-75.07","-10.53",NA,NA,"Oxapampa",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","1903259","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","O. L. Haught","5382","1946","12","23","South America - Neotropics","Colombia","Cauca",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Chuare",NA,NA,"70","70",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2224537","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","E. Asplund","12287","1940","8","17","South America - Neotropics","Peru","Huánuco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Tingo María, forest",NA,NA,NA,NA,"Huánuco / Leoncio Prado",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","3492712","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","P. A. Silverstone-Sopkin, N. Paz, A. Giraldo & M. Cerna","9104","2003","7","13","South America - Neotropics","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Cantón La Maná. Reserva Ecológica Los Ilinizas, sector de Brasil, acceso desde La Carmela, Cordillera Occidental, vertiente occidental.","-79.0858","-0.6769","1480",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","2907671","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","C. Díaz & N. Jaramillo","1444","1979","9","15","South America - Neotropics","Peru","Loreto",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Oleoducto secondary highway, between camp bartra 1 and bartra 4",NA,NA,"200","200","Loreto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","1951415","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. Beebe","21","1946","3","10","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cloud forest, rancho grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","2174656","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Bro. Gines","3524","1953","8",NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Cofey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","2047154","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Bro. Gines","1539","1950","12","30","South America - Neotropics","Venezuela","Zulia",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Perija",NA,NA,"1175",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","3407463","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","C. Díaz & A. Pena","8699","1996","11","27","South America - Neotropics","Peru","Amazonas",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Camporredondo, Tullanya","-78.3514","-6.1519",NA,NA,"Luya",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","2578691A","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","T. R. Dudley","11841","1968","8","18","South America - Neotropics","Peru","Ayacucho",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"eastern massif of Cordillera Central opposing Cordillera Vilcabamba between Tambo, San Miguel, Ayna and Hacienda Luisiana",NA,NA,"1580","1580","La Mar",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","2848529","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. Oldeman","2958","1969","2","5","South America - Neotropics","French Guiana","Cayenne",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Pri-pri de la crique balenfois appartment al la riviere arataye, affluent de l'approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","1707589","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","O. L. Haught","2916","1939","10","23","South America - Neotropics","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"From Queredo to Quinto",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","2746446","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke Vigo","3343","1969","8","15","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Tocache district, quebrada de huaquisha, right bank of rio huallaga",NA,NA,"400","400","Mariscal Cáceres",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","2812605","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","J. Schunke Vigo","7168","1974","7","6","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Tocache nueve district, canutillo, ne edge of highway, km 28 of tocache",NA,NA,"525","525","Mariscal Cáceres",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","3647956","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. Nee","41938","1991","12","5","South America - Neotropics","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Violales","Aubl.","Tebbitt, M. C.",NA,"Parque Nacional Amboró, along small rocky stream opposite the camp on the Río Macuñucú.","-63.5917","-17.8","550",NA,"Ichilo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","1461880","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","E. P. Killip & A. C. Smith","28251","1929","8","26","South America - Neotropics","Peru","Loreto",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Between yurimaguas and balsapuerto, lower rio huallaga basin",NA,NA,"135","150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","2787530","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Ellenberg","3115","1970","12","3","South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Santo Domingo of Los Colorados, 31 km quito",NA,NA,"925","925",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","3410980","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","E. Rodriguez & O. Pesantes","1667","1997","7","10","South America - Neotropics","Peru","Cajamarca",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Namballe Dist.","-79.0167","-5.0167","650","800","San Ignacio",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","3075758","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","P. Nuñez V.","5636","1986","8","7","South America - Neotropics","Peru","Madre de Dios",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Manu park, cocha cashu uplands",NA,NA,"400","400","Manú",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","3391970","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. J. Burnham","1786","1998","11","2","South America - Neotropics","Ecuador","Orellana",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Parque Nacional yasuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","3623182","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","D. Alanes, A. F. Fuentes, D. Salazar, -. Cusi, -. Saul & M. Chambi","209","2009","9","29","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.","Fuentes, A. F.",NA,"Parque Nacional Madidi sector Fuertecillo","-68.9325","-14.5986","1859",NA,"Franz Tamayo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","3538624","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","T. B. Croat","94403","2005","2","10","South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Reserva Guaycuyacu near border with Imbabura Province, along Rio Guaycuyacu on road from /cielo-Verde to Santa Rosa, near juct. or Rio Guayabamba and Rio Guaycuyacu.","-78.92","0.22","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"665","2020-09-12 05:00:02-03","US","US","1989519","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","F. Woytkowski","35265","1947","6","3","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Hera near moyobamba",NA,NA,"1600","1900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"666","2020-09-12 05:00:02-03","US","US","3475089","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","E. Suclli et al.","1222","2003","8","21","South America - Neotropics","Peru","Cusco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Echarate, Belenpata","-72.57","-12.82","1750",NA,"La Convención",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"667","2020-09-12 05:00:02-03","US","US","2057592","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. A. Ferreyra","2399","1947","8","5","South America - Neotropics","Peru","Huánuco",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Tulumayo, near Tingo María",NA,NA,"600","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"668","2020-09-12 05:00:02-03","US","US","3243644","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R. Seidel, E. Vargas & M. Cusicanqui","2225","1989","8","21","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Alto Beni",NA,NA,NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"669","2020-09-12 05:00:02-03","US","US","3420613","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","V. Quipuscoa S., S. Leiva G., Y. Diaz V. & M. Strarup J.","2344","2000","9","3","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Saposoa, Al Sur de Anazco Pueblo.",NA,NA,"2000","2000","Huallaga",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"670","2020-09-12 05:00:02-03","US","US","3241288","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","W. A. Díaz & S. Niño","241","1991","5","3","South America - Neotropics","Venezuela","Carabobo",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Autonoma Mora","-68.1711","10.4667","700","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","3189265","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Harry E. Luther, W. J. Kress, -- Brown & C. S. Roesel","2760B","1989","10","23","South America - Neotropics","Ecuador","Pichincha",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Road from La Palma to Quito via Chiriboga",NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","3243649","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","M. Kessler & M. Kelschebach","345","1989","8","3","South America - Neotropics","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"Violales","Aubl.",NA,NA,"Chapare Cueva de los guacharos",NA,NA,"650","650",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","3538786","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","T. Hawkins","2203","2001","7","8","South America - Neotropics","Suriname","Sipaliwini",NA,NA,NA,NA,NA,"Violales","Aubl.","Smith, S. F., (US), NMNH",NA,"Tafelberg (Table Mountain), Arrowhead Basin, south side following the rough trail to Grace Creek and the falls","-56.17","3.9","650","750",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
