"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","year","month","day","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"383","2021-01-10 20:41:44-03","INPA","INPA","180955","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Nee, MH","34890","Southern America","Brasil",NA,NA,NA,"INPA0180955","Bryophyta","Brid.","1987","04","17","Along hwy. BR. 364, 20 km. ENE of junction with hwy. BR 325, 22 km. (by air) E of Abuna.","INPA0180955_e1","Rondônia","-65.166667","-9.716667",NA,"Bordin, J",NA,NA,NA,NA,NA,"-65.166667","-9.716667",NA,"Musgo","2010","11",NA,NA,NA,NA,NA
"384","2020-08-31 08:50:32-03","INPA","INPA","279158","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pinho, C","8B","Southern America","Brasil",NA,NA,NA,"INPA0279158","Bryophyta","Brid.","2007","05","26","Estação Ecológica de Cuniã, Grade do PPBIO",NA,"Rondônia","-63.473867","-8.075194","85","Lima, G","85","Porto Velho",NA,NA,NA,"-63.473867","-8.075194",NA,"Musgo","2016","07",NA,NA,NA,NA,NA
"385","2020-08-31 08:50:32-03","INPA","INPA","279256","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bendes, L","78","Southern America","Brasil",NA,NA,NA,"INPA0279256","Bryophyta","Brid.","2007","09","15","Estação Ecológica de Cuniã, Grade do PPBIO",NA,"Rondônia","-63.473867","-8.075194","85","Lima, G","85","Porto Velho",NA,NA,NA,"-63.473867","-8.075194",NA,"Musgo","2016","07",NA,NA,NA,NA,NA
"386","2020-08-31 08:50:32-03","INPA","INPA","83678","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1893","Southern America","Brasil",NA,NA,NA,"INPA0083678","Bryophyta","Brid.","1977","11","21","Km 513, around army base: acampamento Novo Paraiso, Km 513, around army base: Acampamento Novo Paraiso, 10 km N of Rio Anauná.","INPA0083678_e","Roraima",NA,NA,"150",NA,"150",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"387","2020-08-31 08:50:32-03","INPA","INPA","83680","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1895","Southern America","Brasil",NA,NA,NA,"INPA0083680","Bryophyta","Brid.","1977","11","30","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0083680_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"388","2020-08-31 08:50:32-03","INPA","INPA","83711","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1909","Southern America","Brasil",NA,NA,NA,"INPA0083711","Bryophyta","Brid.","1977","11","21","Km 517, just S of igarapé Dias; forest along strea, Km 517, just S of Igarapé Dias.","INPA0083711_e","Roraima",NA,NA,"100",NA,"100",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 08:50:32-03","INPA","INPA","83712","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1910","Southern America","Brasil",NA,NA,NA,"INPA0083712","Bryophyta","Brid.","1977","11","21","Km 517, just S of igarapé Dias; forest along strea, Km 517, just S of Igarapé Dias.","INPA0083712_e","Roraima",NA,NA,"100",NA,"100",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 08:50:32-03","INPA","INPA","83753","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1950","Southern America","Brasil",NA,NA,NA,"INPA0083753","Bryophyta","Brid.","1977","11","29","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0083753_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"391","2020-08-31 08:50:32-03","INPA","INPA","83759","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1956","Southern America","Brasil",NA,NA,NA,"INPA0083759","Bryophyta","Brid.","1977","11","29","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0083759_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 08:50:32-03","INPA","INPA","99898","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2007","Southern America","Brasil",NA,NA,NA,"INPA0099898","Bryophyta","Brid.","1977","11","30","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0099898_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 08:50:32-03","INPA","INPA","99899","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2008","Southern America","Brasil",NA,NA,NA,"INPA0099899","Bryophyta","Brid.","1977","11","30","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0099899_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"394","2020-08-31 08:50:32-03","INPA","INPA","99906","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2015","Southern America","Brasil",NA,NA,NA,"INPA0099906","Bryophyta","Brid.","1977","11","30","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border; humid forest.","INPA0099906_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"395","2020-08-31 08:50:32-03","INPA","INPA","99916","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2025","Southern America","Brasil",NA,NA,NA,"INPA0099916","Bryophyta","Brid.","1977","11","30","Boca da Mata, Rio Surumu, Boca da Mata, vinicity of abondoned army base 216 km N of Boa vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.","INPA0099916_e","Roraima",NA,NA,"800",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"396","2020-08-31 08:50:32-03","INPA","INPA","99928","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","2037","Southern America","Brasil",NA,NA,NA,"INPA0099928","Bryophyta","Brid.","1977","12","01","Rio Sumuru., Along Rio Surumu, 214 km N of Boa Vista.","INPA0099928_e","Roraima",NA,NA,"700",NA,"700",NA,NA,NA,NA,NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-31 08:50:32-03","INPA","INPA","83159","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1808","Southern America","Brasil",NA,NA,NA,"INPA0083159","Bryophyta","Brid.","1977","11","16","BR174, km 328, Vinicity of army base: Acampamento do 6º BEC-Jundia, at km 328.","INPA0083159_e","Roraima","-61.128101348877","1.81611001491547","100",NA,"100","Caracaraí",NA,"365858","auto",NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-31 08:50:32-03","INPA","INPA","83193","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1841","Southern America","Brasil",NA,NA,NA,"INPA0083193","Bryophyta","Brid.","1977","11","16","BR174, km 328, Vinicity of army base: Acampamento do 6º BEC-Jundia, at km 328.","INPA0083193_e","Roraima","-61.128101348877","1.81611001491547","100",NA,"100","Caracaraí",NA,"365858","auto",NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-31 08:50:32-03","INPA","INPA","83181","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1829","Southern America","Brasil",NA,NA,NA,"INPA0083181","Bryophyta","Brid.","1977","11","16","BR174, km 328, Vinicity of army base: Acampamento do 6º BEC-Jundia, at km 328.","INPA0083181_e","Roraima","-61.128101348877","1.81611001491547","100",NA,"100","Caracaraí",NA,"365858","auto",NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"400","2020-08-31 08:50:32-03","INPA","INPA","83098","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Buck, WR","1749","Southern America","Brasil",NA,NA,NA,"INPA0083098","Bryophyta","Brid.","1977","11","03","AM 010, Km 30, EMBRAPA, Estção Ecológica da Embrapa, along BR 174 at km 30.","INPA0083098_e","Amazonas","-60.0250015258789","-3.10193991661072",NA,NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,"Musgo",NA,NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:50:32-03","INPA","INPA","113743","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","13530A","Southern America","Brasil",NA,NA,NA,"INPA0113743","Bryophyta","Brid.","1978","03","15","Rio dos Pacaás Novos., 2-4 Km above the first rapids on the Rio Pacaás Novos.","INPA0113743_e","Rondônia","-64","-11","400","Pursell, RA","400","Porto Velho",NA,NA,NA,"-64","-11",NA,"Musgo","1979",NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:50:32-03","INPA","INPA","121739","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Fife, AJ","4213","Southern America","Brasil",NA,NA,NA,"INPA0121739","Bryophyta","Brid.","1982","05","20","On land of Mibrasa Tin Mine; regional relief dissected, relief. Ca 7 km. SW of Mibrasa Mining Camp; cascade of large clear water stream over granite bedrock; surrounded by 1º terra firme forest developed on sandy soil.","INPA0121739_e INPA0121739_e1","Rondônia","-63.583333","-10.583333","200","Bordin, J","200","Ariquemes",NA,NA,NA,"-63.583333","-10.583333",NA,"Musgo","2010","10",NA,NA,NA,NA,NA
"403","2020-08-31 08:50:32-03","INPA","INPA","118878","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Reese, WD","16659","Southern America","Brasil",NA,NA,NA,"INPA0118878","Bryophyta","Brid.","1983","05","10","Serra do Cachimbo. Rio Jamanxím and vinicity; 974--1024 km N of Cuiabá along Cuiabá-Santarém highway (BR 163); humid mature forest with occasional granite outcrops and boulders.","INPA0118878_e INPA0118878_e1","Pará","-55.25","-7.666667","300","Bordin, J","300",NA,NA,NA,NA,"-55.25","-7.666667",NA,"Musgo","2010","10",NA,NA,NA,NA,NA
"404","2018-08-30 09:34:00-03","MNHN","RECOLNAT_MNHN_PC","PC0109331","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0109331' target='other'> <mi>dwc_moreinfo</mi></a>","PC0109331",NA,"Brid.",NA,NA,NA,"Rio","PC0109331_01 PC0109331_02",NA,NA,NA,NA,"Peralta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7388",NA,NA,NA
"405","2013-12-11 17:57:24-02","MNHN","RECOLNAT_MNHN_PC","PC0096909","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","s.c.",NA,NA,"Brésil","hb",NA,"Prêt B93-016 pour Pursell, USA. Retour 27.03.2009 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0096909' target='other'> <mi>dwc_moreinfo</mi></a>","PC0096909",NA,"Brid.","1893","1",NA,"Estado de Goyaz : No mato perto de Mossamedes",NA,"Goyaz",NA,NA,NA,"Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"621",NA,NA,NA
"406","2015-09-27 07:31:43-03","MNHN","RECOLNAT_MNHN_PC","PC0096862","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","s.c.",NA,NA,"Brésil","hb",NA,"Prêt B93-016 pour Pursell, USA. Retour 27.03.2009 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0096862' target='other'> <mi>dwc_moreinfo</mi></a>","PC0096862",NA,"Brid.","1893","2",NA,"Estado do Goyaz : No mato perto da capital",NA,"Goyaz",NA,NA,NA,"Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"603",NA,NA,NA
"407","2015-11-06 20:30:23-02","MNHN","RECOLNAT_MNHN_PC","PC0709650","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","Glaziou, A.",NA,NA,"Brésil","hb",NA,"En mélange partiel avec GLAZB64-21 (PC0709651) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0709650' target='other'> <mi>dwc_moreinfo</mi></a>","PC0709650",NA,"Brid.","1874","8","3","Quinta","PC0709650_01 PC0709650_02 PC0709650_03 PC0709650_04 PC0709650_05",NA,NA,NA,NA,"Peralta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7388",NA,NA,NA
"408","2016-07-22 16:41:45-03","MNHN","RECOLNAT_MNHN_PC","PC0076539","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","Spruce, R.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0076539' target='other'> <mi>dwc_moreinfo</mi></a>","PC0076539",NA,"Brid.",NA,NA,NA,"Brésil. Fl. Negro","PC0076539_01 PC0076539_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"478",NA,NA,NA
"409","2015-09-27 16:42:05-03","MNHN","RECOLNAT_MNHN_PC","FUSION3727","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion3727' target='other'> <mi>dwc_moreinfo</mi></a>","FUSION3727",NA,"Brid.","1885","5",NA,NA,NA,NA,NA,NA,NA,"Bizot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-09-27 02:14:49-03","MNHN","RECOLNAT_MNHN_PC","PC0096865","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","s.c.",NA,NA,"Brésil","hb",NA,"Prêt B93-016 pour Pursell, USA. Retour 27.03.2009 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0096865' target='other'> <mi>dwc_moreinfo</mi></a>","PC0096865",NA,"Brid.","1892","10",NA,"Estado de Goyaz : Na regiao do Corumba",NA,"Goyaz",NA,NA,NA,"Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"605",NA,NA,NA
"411","2016-01-11 18:02:12-02","MNHN","RECOLNAT_MNHN_PC","PC0709651","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","elegans","Fissidens elegans","Glaziou, A.",NA,NA,"Brésil","hb",NA,"En mélange partiel avec GLAZB64-20 (PC0709650) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0709651' target='other'> <mi>dwc_moreinfo</mi></a>","PC0709651",NA,"Brid.","1874","8","3","Quinta","PC0709651_01 PC0709651_02 PC0709651_03 PC0709651_04",NA,NA,NA,NA,"Peralta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7389",NA,NA,NA
"412","2017-07-21 13:50:19-03","MNHN","RECOLNAT_MNHN_PC","PC0130245","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","flavinervis","Fissidens flavinervis","Spruce, R.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0130245' target='other'> <mi>dwc_moreinfo</mi></a>","PC0130245",NA,"Mitt.",NA,NA,NA,"Negro, San Gabriel","PC0130245_01 PC0130245_02",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"535",NA,NA,NA
"413","2018-01-15 16:35:34-02","MNHN","RECOLNAT_MNHN_PC","PC0130243","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","flavinervis","Fissidens flavinervis","Spruce, R.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0130243' target='other'> <mi>dwc_moreinfo</mi></a>","PC0130243",NA,"Mitt.",NA,NA,NA,"Rio Negro, San Gabriel","PC0130243_01 PC0130243_02",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"542",NA,NA,NA
"414","2015-09-27 02:36:50-03","MNHN","RECOLNAT_MNHN_PC","PC0130244","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","flavinervis","Fissidens flavinervis","Spruce, R.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0130244' target='other'> <mi>dwc_moreinfo</mi></a>","PC0130244",NA,"Mitt.",NA,NA,NA,"Rio Negro, San Gabriel","PC0130244_01 PC0130244_02",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"542",NA,NA,NA
"415","2020-06-20 10:35:48-03","MNHN","RECOLNAT_MNHN_PC","PC0076543","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","flavinervis","Fissidens flavinervis","Spruce, R.",NA,NA,"[Brésil]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0076543' target='other'> <mi>dwc_moreinfo</mi></a>","PC0076543",NA,"Mitt.",NA,NA,NA,"Rio Negro. S. Gabriel","PC0076543_01 PC0076543_02",NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,"535",NA,NA,NA
"416","2016-07-22 16:01:37-03","MNHN","RECOLNAT_MNHN_PC","PC0076574","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","paulensis","Fissidens paulensis","Puiggari, J.I.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0076574' target='other'> <mi>dwc_moreinfo</mi></a>","PC0076574",NA,"Besch. & Geh.",NA,NA,NA,"Brésil. Sao Paulo","PC0076574_01 PC0076574_02",NA,NA,NA,NA,"Bescherelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630",NA,NA,NA
"417","2015-09-26 20:30:43-03","MNHN","RECOLNAT_MNHN_PC","PC0130350","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","paulensis","Fissidens paulensis","Puiggari, J.J.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0130350' target='other'> <mi>dwc_moreinfo</mi></a>","PC0130350",NA,"Broth.",NA,NA,NA,"Sao Paulo, Apiahy","PC0130350_01 PC0130350_02",NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"532",NA,NA,NA
"418","2019-07-25 15:23:51-03","MNHN","RECOLNAT_MNHN_PC","PC0130351","PreservedSpecimen",NA,"Fissidentaceae","Fissidens","paulensis","Fissidens paulensis","Puiggari, J.J.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0130351' target='other'> <mi>dwc_moreinfo</mi></a>","PC0130351",NA,"Broth.",NA,NA,NA,"Sao Paulo, Apiahy","PC0130351_01 PC0130351_02",NA,NA,NA,NA,"Brotherus",NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"532",NA,NA,NA
"419","2021-03-01 11:56:29-03","UFPE","UFP","49239","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Pôrto, KC","s.n.",NA,"Brasil",NA,NA,"Substrato: tronco morto.; Substrato: tronco morto.","UFP049239","Bryophyta","Brid.","2004","12","02",NA,NA,"Alagoas","-36.366667","-9.266667",NA,"Pôrto, KC",NA,"Murici",NA,NA,NA,"-36.366667","-9.266667",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"420","2021-03-01 11:56:29-03","UFPE","UFP","51089a","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Santos, GHF","s.n.",NA,"Brasil",NA,NA,"substrato: tronco vivo","UFP51089a","Bryophyta","Brid.","2003","04","09",NA,NA,"Alagoas",NA,NA,NA,"Santos, GHF",NA,"São José da Lage e Ibateguara",NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"421","2021-03-01 11:56:29-03","UFPE","UFP","71994","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Silva, MPP; Oliveira, T","495",NA,"Brasil",NA,NA,"Substrato: Rocha.","UFP071994","Bryophyta","Brid.","2009","12","11",NA,NA,"Paraíba","-35.156667","-7.0425",NA,"Silva, MPP",NA,"Sapé",NA,NA,NA,"-35.156667","-7.0425",NA,"Dicranales","2010","11","11",NA,NA,NA,NA
"422","2021-03-01 11:56:29-03","UFPE","UFP","84891d","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","41d",NA,"Brasil",NA,NA,"Substrato: Tronco&nf;; Floresta úmida","UFP84891d","Bryophyta","Brid.","2017","01","10",NA,NA,"Ceará","-39.46025","-7.273075","745","Batista, WVSM","745","Crato",NA,NA,NA,"-39.46025","-7.273075",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"423","2021-03-01 11:56:29-03","UFPE","UFP","84901c","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","51c",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84901c","Bryophyta","Brid.","2017","01","12",NA,NA,"Ceará","-39.471111","-7.231667","713","Batista, WVSM","713","Crato",NA,NA,NA,"-39.471111","-7.231667",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-01 11:56:29-03","UFPE","UFP","84913b","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","63b",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84913b","Bryophyta","Brid.","2017","02","10",NA,NA,"Ceará","-39.328611","-7.364722","751","Batista, WVSM","751","Barbalha",NA,NA,NA,"-39.328611","-7.364722",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"425","2021-03-01 11:56:29-03","UFPE","UFP","84916e","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","66e",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84916e","Bryophyta","Brid.","2017","02","10",NA,NA,"Ceará","-39.328611","-7.364722","751","Batista, WVSM","751","Barbalha",NA,NA,NA,"-39.328611","-7.364722",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-01 11:56:29-03","UFPE","UFP","84919a","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","69a",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84919a","Bryophyta","Brid.","2017","02","10",NA,NA,"Ceará","-39.328611","-7.364722","751","Bordin, J; Batista, WVSM","751","Barbalha",NA,NA,NA,"-39.328611","-7.364722",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:56:29-03","UFPE","UFP","84931e","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","81e",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84931e","Bryophyta","Brid.","2017","02","10",NA,NA,"Ceará","-39.328611","-7.364722","751","Batista, WVSM","751","Barbalha",NA,NA,NA,"-39.328611","-7.364722",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"428","2021-03-01 11:56:29-03","UFPE","UFP","84972f","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","122f",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84972f","Bryophyta","Brid.","2017","02","13",NA,NA,"Ceará","-39.271394","-7.398794","875","Batista, WVSM","875","Barbalha",NA,NA,NA,"-39.271394","-7.398794",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"429","2021-03-01 11:56:29-03","UFPE","UFP","84975c","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","125c",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84975c","Bryophyta","Brid.","2017","02","13",NA,NA,"Ceará","-39.271394","-7.398794","875","Batista, WVSM","875","Barbalha",NA,NA,NA,"-39.271394","-7.398794",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"430","2021-03-01 11:56:29-03","UFPE","UFP","84996d","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","146d",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84996d","Bryophyta","Brid.","2017","02","13",NA,NA,"Ceará","-39.288611","-7.395833","892","Batista, WVSM","892","Barbalha",NA,NA,NA,"-39.288611","-7.395833",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-01 11:56:29-03","UFPE","UFP","84997c","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","147c",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP84997c","Bryophyta","Brid.","2017","02","13",NA,NA,"Ceará","-39.288611","-7.395833","892","Batista, WVSM","892","Barbalha",NA,NA,NA,"-39.288611","-7.395833",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
"432","2021-03-01 11:56:29-03","UFPE","UFP","85008e","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Batista, WVM","158e",NA,"Brasil",NA,NA,"Substrato: Tronco.; Floresta úmida.","UFP85008e","Bryophyta","Brid.","2017","02","13",NA,NA,"Ceará","-39.288611","-7.395833","892","Batista, WVSM","892","Barbalha",NA,NA,NA,"-39.288611","-7.395833",NA,"Dicranales",NA,NA,NA,NA,NA,NA,NA
