"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"1791","2013-10-09 05:41:00-03","MO","MOBOT","733666","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ibicu'í. Administración-Arroyo Corrientes-La Rosada. On forest. 26.00S-26.07S 56.46W-56.53W","-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 12439",NA,NA,NA,NA,NA,NA,NA,NA,"4","95",NA,NA,NA
"1792","2016-01-21 11:56:00-02","MO","MOBOT","733698","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, along coast of Estero.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 24904",NA,NA,NA,NA,NA,NA,NA,NA,"4","497",NA,NA,NA
"1793","2016-11-01 12:18:00-02","MO","MOBOT","733706","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","5","26","Paraguay","Cordillera",NA,"5 km SE of Emboscada. Isla Alta. On a plain.","-57.25","-25.1333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 20781",NA,NA,NA,NA,NA,NA,NA,NA,"4","337",NA,NA,NA
"1794","2014-11-11 11:50:00-02","MO","MOBOT","733712","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Ronald Liesner (MO)",NA,NA,NA,"Blas Pérez","1991","10",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Pérez Maricerich 1312",NA,NA,NA,NA,NA,NA,NA,NA,"3","6",NA,NA,NA
"1795","2015-12-03 15:26:00-02","MO","MOBOT","733739","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","1989","2","8","Paraguay","Caaguazú",NA,"Ruta 2, km 120. Forest patch, 100 m from road.","-56.5833333","-25.4666667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 10475",NA,NA,NA,NA,NA,NA,NA,NA,"4","42",NA,NA,NA
"1796","2016-06-16 08:25:00-03","MO","MOBOT","733754","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|A. Salina","1990","12","7","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 24967",NA,NA,NA,NA,NA,NA,NA,NA,"4","500",NA,NA,NA
"1797","2008-05-27 22:02:00-03","MO","MOBOT","733762","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","R.L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","3","9","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2",NA,NA,NA,NA,NA,"297.00000000",NA,"South America",NA,NA,"Zardini 27070",NA,NA,NA,NA,NA,NA,NA,NA,"7","568",NA,NA,NA
"1798","2013-10-15 11:15:00-03","MO","MOBOT","733810","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","9","Paraguay","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill.","-57.2166667","-25.1666667",NA,NA,NA,NA,NA,"300.00000000",NA,"South America",NA,NA,"Zardini 20929",NA,NA,NA,NA,NA,NA,NA,NA,"4","344",NA,NA,NA
"1799","2008-05-27 22:02:00-03","MO","MOBOT","733841","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Ana Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini","1988","8","21","Paraguay","Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,"Zardini 6491",NA,NA,NA,NA,NA,NA,NA,NA,"5","88-71",NA,NA,NA
"1800","2016-11-01 10:28:00-02","MO","MOBOT","733890","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","10","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,"200.00000000",NA,"South America",NA,NA,"Zardini 18985",NA,NA,NA,NA,NA,NA,NA,NA,"4","287",NA,NA,NA
"1801","2008-05-27 22:02:00-03","MO","MOBOT","733914","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","R.L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ru. Velázquez","1991","6","10","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2",NA,NA,NA,NA,NA,"297.00000000",NA,"South America",NA,NA,"Zardini 27283",NA,NA,NA,NA,NA,NA,NA,NA,"4","579",NA,NA,NA
"1802","2008-05-27 22:02:00-03","MO","MOBOT","882558","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","J.R. Abbott (BEREA)",NA,NA,NA,"J. Richard Abbott","1994","11","21","Ecuador","Napo","Tena","Jatun Sacha Biological Station; 8 km east of Puerto Misahualli, south of Río Napo. Tropical wet forest. Collected along roadside.","-77.6","-1.06666",NA,NA,NA,NA,NA,"400.00000000",NA,"South America",NA,NA,"Abbott 15625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","2015-12-03 15:22:00-02","MO","MOBOT","733874","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","1989","2","8","Paraguay","Caaguazú",NA,"Arroyo Yakare'í, along northern side from route 2. Gallery forest.","-56.6666667","-25.4166667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 10689",NA,NA,NA,NA,NA,NA,NA,NA,"4","47",NA,NA,NA
"1804","2016-06-16 08:29:00-03","MO","MOBOT","732333","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","R.L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1991","12","16","Paraguay","Central",NA,"Between Ytororo and Tavarory, 2 km from Tavarory.","-57.5833333","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 29570",NA,NA,NA,NA,NA,NA,NA,NA,"5","636",NA,NA,NA
"1805","2013-08-20 12:56:00-03","MO","MOBOT","732617","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 17417",NA,NA,NA,NA,NA,NA,NA,NA,"4","237",NA,NA,NA
"1806","2013-08-20 12:38:00-03","MO","MOBOT","733690","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 16620",NA,NA,NA,NA,NA,NA,NA,NA,"4","199",NA,NA,NA
"1807","2008-05-27 22:02:00-03","MO","MOBOT","733235","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1990","7","21","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 22257",NA,NA,NA,NA,NA,NA,NA,NA,"4","394",NA,NA,NA
"1808","2008-05-27 22:02:00-03","MO","MOBOT","733484","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","1990","5","19","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 20440",NA,NA,NA,NA,NA,NA,NA,NA,"4","326",NA,NA,NA
"1809","2008-05-27 22:02:00-03","MO","MOBOT","732591","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 19458",NA,NA,NA,NA,NA,NA,NA,NA,"4","299",NA,NA,NA
"1810","2008-05-27 22:02:00-03","MO","MOBOT","732582","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 19444",NA,NA,NA,NA,NA,NA,NA,NA,"4","299",NA,NA,NA
"1811","2008-05-27 22:02:00-03","MO","MOBOT","733026","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","3","3","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Inundated savanna on clay.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 19925",NA,NA,NA,NA,NA,NA,NA,NA,"4","310",NA,NA,NA
"1812","2008-05-27 22:02:00-03","MO","MOBOT","732688","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|M. Velázquez","1989","12","23","Paraguay","Cordillera",NA,"Río Salado basin, 7 km NE of Emboscada. Inundated savanna on clay.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 17482",NA,NA,NA,NA,NA,NA,NA,NA,"4","240",NA,NA,NA
"1813","2008-05-27 22:02:00-03","MO","MOBOT","732545","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Arroyo Yuquity, 7 km E of Nueva Italia. Gallery forest.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 21480",NA,NA,NA,NA,NA,NA,NA,NA,"4","368",NA,NA,NA
"1814","2008-05-27 22:02:00-03","MO","MOBOT","733851","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","1990","12","8","Paraguay","Paraguarí",NA,"Arroyo Yuquyty, 7 km E of Nueva Italia. Inundated savanna.","-57.41666","-25.6",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 25122",NA,NA,NA,NA,NA,NA,NA,NA,"4","504",NA,NA,NA
"1815","2016-01-21 11:54:00-02","MO","MOBOT","733801","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","12","8","Paraguay","Paraguarí",NA,"Between Nueva Italia and Yuquyty, on a hill.","-57.4333333","-25.6166667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 25067",NA,NA,NA,NA,NA,NA,NA,NA,"4","502",NA,NA,NA
"1816","2016-01-21 11:50:00-02","MO","MOBOT","732915","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1990","1","7","Paraguay","Paraguarí",NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco.","-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 17746",NA,NA,NA,NA,NA,NA,NA,NA,"4","248",NA,NA,NA
"1817","2008-05-27 22:02:00-03","MO","MOBOT","733452","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","1","27","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Floating island.","-57.41666","-25.28333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 18355",NA,NA,NA,NA,NA,NA,NA,NA,"4","263",NA,NA,NA
"1818","2008-05-27 22:02:00-03","MO","MOBOT","733429","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","R.L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|G. Garcete","1991","11","11","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Cañabé. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 28680",NA,NA,NA,NA,NA,NA,NA,NA,"3","614",NA,NA,NA
"1819","2008-05-27 22:02:00-03","MO","MOBOT","733381","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","R.L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1991","11","11","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Yuquity. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 28641",NA,NA,NA,NA,NA,NA,NA,NA,"4","613",NA,NA,NA
"1820","2008-05-27 22:02:00-03","MO","MOBOT","732697","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 21629",NA,NA,NA,NA,NA,NA,NA,NA,"4","371",NA,NA,NA
"1821","2008-05-27 22:02:00-03","MO","MOBOT","732705","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","A.M. Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","1990","6","23","Paraguay","Paraguarí",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 21635",NA,NA,NA,NA,NA,NA,NA,NA,"4","371",NA,NA,NA
"1822","2008-05-27 22:02:00-03","MO","MOBOT","733586","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Ana Cialdella (SI)",NA,NA,NA,"Elsa M. Zardini","1988","7","26","Paraguay","Paraguarí",NA,"Macizo Acahay. Eastern peak, streamside.","-57.15","-26.9",NA,NA,NA,NA,NA,"500.00000000",NA,"South America",NA,NA,"Zardini 6147",NA,NA,NA,NA,NA,NA,NA,NA,"2","88-64",NA,NA,NA
"1823","2014-04-21 11:44:00-03","MO","MOBOT","3300468","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","M. Nee",NA,NA,NA,"H. Huaylla|Jeaneth Villalobos|Ariel Lliully|A. Hercz|O. Rooney","2005","4","23","Bolivia","Tarija","Arce","Reserva Nacional de Flora y Fauna Tariquia. Rodeado de montañas con cultivos y viendas dispersas en el fondo, ganado vacuno abundante. Presencia de Cedrela sp., Parapiptadenia sp., Myrcianthes sp., bejucos. Frecuente disperso, ladera húmedad, debajo de arbustos. Pampa Grande, al norte del Centro Tariquia.","-64.44444","-21.04055",NA,NA,NA,NA,NA,"1057.00000000",NA,"South America",NA,NA,"Huaylla 1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","2008-05-27 22:02:00-03","MO","MOBOT","1718729","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Israel G. Vargas C.|A. García M.","2000","7","23","Bolivia","Santa Cruz","Manuel Maria Caballero","Khara Huasi. Márgenes del Río Khara Huasi, subiendo 2 km arriba del pueblo. Márgenes del Río Khara Huasi. Sitio arenoso entre las piedras.","-64.73333","-17.73333",NA,NA,NA,NA,NA,"1850.00000000",NA,"South America",NA,NA,"Vargas Caballero 4902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1825","2008-05-27 22:02:00-03","MO","MOBOT","1092285","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","E. Gutiérrez",NA,NA,NA,"E. Gutiérrez","1996","6","6","Bolivia","Beni","Moxos","Territorio Indigena. Parque Nacional Isiboro Sécure; localidad: Tres pistolas. Bosque abierto.","-65.23333","-15.51666",NA,NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,"Gutiérrez Crespo 2128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1826","2012-10-08 14:42:00-03","MO","MOBOT","2229815","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Crespo, S. & Pérez-Moreau, R. L.",NA,NA,NA,"Bruno G. Piccinini|A. L. García","1967","12","11","Argentina","Formosa","Pilcomayo","En el Riacho Negro, puente del camino privado entre Puesto Salvación y Bouvier y al E de la Ruta 11 nueva.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Piccinini 1112",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1827","2012-02-29 13:41:00-03","MO","MOBOT","2441876","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum aquatile","(Mart.) Fassett","Salgado, C. R.",NA,NA,NA,"C. Salgado","1998","8","23","Argentina","Corrientes","Bella Vista","Colonia 3 de Abril , 5 km al N de Bella Vista, a unos 200 m al E de ruta 27","-59.0448","-28.5077",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Salgado 94",NA,NA,"aquatile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828","2020-07-09 18:40:00-03","UNESP-IBILCE","SJRP","23172","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Neusa Taroda Ranga",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81","Herbácea 80 cm, flores brancas, em brejo;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1829","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","28186","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","N.T. Ranga",NA,NA,NA,"Araujo, R.B.",NA,NA,NA,"Brasil","São Paulo","Rio Turvo","lagoa federal",NA,NA,NA,NA,"Lagoa permanente, lagoa federal;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1830","2020-07-09 18:40:00-03","UNESP-IBILCE","SJRP","23241","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Bordin, Renata",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81","Herbácea, flor branca, brejo;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1831","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","28922","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Fernandes, A.C.","2006","05",NA,"Brasil","São Paulo","Colina","Área da empresa Colitex","-48.5400009155273","-20.7099990844727",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"21359","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1832","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","29186","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Fernandes, A.C.","2006","07",NA,"Brasil","São Paulo","Nhandeara","área da empresa Quiri Ruber, sítio Estrela Dalva","-50.0299987792969","-20.6900005340576",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"20767","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1833","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","02533","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","C. Moura",NA,NA,NA,"Giorgio de Marinis",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","cidade","-49.3699989318848","-20.8199996948242",NA,NA,"Até 60 cm de altura;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1834","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","00096","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","C. Moura",NA,NA,NA,"Giorgio de Marinis",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","represa","-49.3699989318848","-20.8199996948242",NA,NA,"Até 60 cm de altura;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1835","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","29859","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Renato Brás Araujo","2007","05","17","Brasil","São Paulo","São José do Rio Preto","Rio Turvo, Lagoa Braço Morto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1836","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","26241","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Cordeiro, J.",NA,NA,NA,"Aline Redondo Martins",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Vila Morato","-48.3288993835449","-25.3066997528076",NA,NA,"Usada na medicina popular para tontura e dor de cabeça;",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"1837","2016-08-26 09:17:27-03","UFSM","HDCF","3934","S","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Figueira, M.; Schindler, B.","2016","01","14","Longhi, S. J.","1988","12","12","Brasil","Rio Grande do Sul","Agudo","Laj. Do Gringo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"1289",NA,NA,NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA,NA
"1838","2016-08-26 09:17:27-03","UFSM","HDCF","2462","S","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Marchiori, J. N. C.","1986","11","27","Longhi, S. J.","1986","08","18","Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"Folhas com sabor picante",NA,NA,NA,NA,"América",NA,NA,"642",NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"1839","2016-08-26 09:17:27-03","UFSM","HDCF","2290","S","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Marchiori, J. N. C.","1986","03","05","Marchiori, J. N. C.","1986","02","24","Brasil","Rio Grande do Sul","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,"Em lavoura de arroz",NA,NA,NA,NA,"América",NA,NA,"338",NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"1840","2019-03-29 10:41:37-03","UFSM","HDCF","5476","S","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott","Figueira, M.; Schindler, B.","2016","01","14","Brena, D. A.","2001","03","03","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA
