"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"143","2014-03-26 20:41:00-03","MO","MOBOT","3422246","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Milan Vavrek","Vavrek 149","1981","1","24","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, campo abajo de Cerro moralla; exposición sombra; suelo arenoso; tipo de vegetación campo; tipo de asociación Bromeliaceae.",NA,NA,NA,NA,NA,NA,"D. Brunner","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","3422255","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Fátima Mereles","Mereles H. 1040","1987","8","8","South America","Paraguay","Amambay",NA,"Cerro Cora, Parque Nacional, en campos de cerraso.",NA,NA,NA,NA,NA,NA,"D. Brunner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2014-12-03 12:13:00-02","MO","MOBOT","3422262","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Émile Hassler","Hassler 5350",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2016-11-15 05:15:00-02","MO","MOBOT","3422283","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 40801","1987","1","12","South America","Brazil","Paraná",NA,"Vila Velha, alrededores del Camping.",NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"147","2015-06-30 08:48:00-03","MO","MOBOT","3422286","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Luciano Bernardi","Bernardi 19469","1979","1","11","South America","Paraguay","Alto Paraná",NA,"In savanna ex solo arenoso rubro 20 km circa ad orientem Ype-Jhú, Mbaracayú.",NA,NA,NA,NA,NA,NA,"Stutz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","3422303","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Luciano Bernardi","Bernardi 19302","1978","12","19","South America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,"Stutz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3422313","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","C. Rojas","Rojas 3992","1921","9",NA,"South America","Paraguay","Amambay",NA,"Cerro Tarin, Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2010-04-13 14:20:00-03","MO","MOBOT","3422341","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7498","1982","12","13","South America","Paraguay","Caaguazú",NA,"Cerca y al Sur de Yhú, no lejos de la desviacion a San Joaquín, en cerrado, seulo arenoso.",NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-08-10 05:49:00-03","MO","MOBOT","3422348","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Amaro Macedo","Macedo 2366","1950","5","7","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"J.C. Siqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2010-04-12 17:01:00-03","MO","MOBOT","3424106","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Reinilda Duré|A. Bogado|A. Fleitas","Duré Rodas 119","1995","12","14","South America","Paraguay","Canindeyú",NA,"Nandurocai 23 km de Ygati-mi. Cerrado.",NA,NA,NA,NA,NA,NA,"M. Quimtana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","736138","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","William J. Hahn","Hahn 827","1982","12","13","South America","Paraguay","Caaguazú",NA,"7 km S of Yhu. Open cerrado vegetation w/occasional patches of low forest to 8 m tall. Some grazing by cattle but largely undisturbed. Soil loose, sandy, red in color; Butia, Gochnatia, Erythoxylon, Fagara, Schinus, dominants.","-55.91666","-25.16666",NA,NA,NA,NA,"W.J. Hahn (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-9","2",NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","736231","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","William J. Hahn","Hahn 1789","1983","11","1","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Open savannah dominated by Anadenanthera, Gochnatia, Styrax, with many myrtaceous shrubs with Butia, Allagoptera, Annona & Cassia also common. Open plain of pale- colored, sandy soil surrounded by forested hills of reddish clay.","-56.08333","-22.66666",NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-76","7",NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","737948","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","David R. Brunner|et al.","Brunner 973","1984","10","19","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Cerro Muralla, 1.5 km al norte de la administración. Vegetación tipico del cerrado en la planicie, bosque humedo y semi-humedo en el cerro, de hasta 25 m de altura.","-56.06666","-22.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-12","2",NA,NA
"156","2014-12-03 12:19:00-02","MO","MOBOT","883456","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Fátima Mereles","Mereles H. 3428","1989","11","11","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Administracion, Cerro Muralla.",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA,NA
"157","2014-12-03 12:22:00-02","MO","MOBOT","985808","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Nélida Soria","Soria Rey 5564","1992","11",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,"W.D. Stevens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","1851451","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulcherrima","Gomphrena pulcherrima","(Chodat) Chodat & Hassl.","Reinilda Duré","Duré Rodas 113","1983","2","18","South America","Paraguay","Canindeyú",NA,"Colonia rio Corrientes. Estancia RIO Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-10-26 23:35:00-02","MO","MOBOT","3421845","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","pulcherrima","Gomphrena pulcherrima","(Chodat) Chodat & Hassl.","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","09805","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","L.A.F. Matthes",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"Herbáceo c/ xilopódio, inflorescência capituloforme c/ bracteas avermelhadas;",NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"161","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","17791","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","O.S. Ribas",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Jaguariaíva","recanto prainha","-49.7057991027832","-24.2511005401611",NA,"Ascendente, flor rosado intenso. Campo limpo, seco.;",NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto","Magnoliopsida",NA,NA,NA,NA,NA
"162","2020-08-31 09:17:48-03","INPA","INPA","105949","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Hatschbach, GG","43639","1981","12","02","Southern America","Brasil","Paraná","Palmeira","Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"INPA0105949","INPA0105949 INPA0105949_e","Siqueira, JC de",NA,NA,NA,NA,NA,"1990",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"163","2021-01-10 20:50:57-03","INPA","INPA","186596","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Guarim Neto, G","1428","1995","11","20","Southern America","Brasil","Mato Grosso",NA,"Acarizal, Acarizal","-56.4","-15.1",NA,NA,"INPA0186596","INPA0186596 INPA0186596_e INPA0186596_e1","Siqueira, JC de",NA,NA,NA,"-56.4","-15.1","2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-15 15:28:15-03","UNESP-RC","HRCB","40179","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.Hil","Disciplina Princípios e Métodos em Taxonomia Vegetal","194","2003","09","18",NA,"Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,"Herbácea, géofito, frutos secos marrom escuros, maduros; pouco frequente, folhas secas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"165","2020-06-15 15:28:15-03","UNESP-RC","HRCB","1070","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Amaral, H.","s/n","1960","11","18",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"Moura, C.",NA,NA,NA,NA,NA,"1962",NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"166","2020-06-15 15:28:15-03","UNESP-RC","HRCB","4999","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Cesar, O.","389","1985","01","18",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbáceo, flores rosadas. Freqüente.",NA,NA,"Cesar, O.",NA,NA,NA,NA,NA,"1985","01","18","22843","auto",NA,NA,NA,NA,NA,NA
"167","2020-06-15 15:28:15-03","UNESP-RC","HRCB","5076","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Pagano, S.N.","542","1984","11","13",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbáceo, flores rosas.",NA,NA,"Cesar, O.",NA,NA,NA,NA,NA,"1984","11","13","22843","auto",NA,NA,NA,NA,NA,NA
"168","2020-06-15 15:28:15-03","UNESP-RC","HRCB","12299","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Arbo, M.M.","3006","1990","01","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Flores rosadas.",NA,NA,"Furlan, A.",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-15 15:28:15-03","UNESP-RC","HRCB","32140","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Zipparro, V.B.","1866","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.9","-22.25",NA,"Erva prostrada, folhas coriáceas muito pilosas, brácteas foliáceas verdes e pilosas, inflorescência rosa, bráctea floral lilás.",NA,NA,"Zipparro, V.B.",NA,NA,NA,"47º54'W","22º15'S","2000","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-15 15:28:15-03","UNESP-RC","HRCB","54410","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Tannus, J.L.S.","1049","2005","12","21",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Erva sublenhosa, rasteira, c/ xilopódio, brácteas lilás, flores amarelas.",NA,NA,"Tannus, J.L.S.",NA,NA,NA,"49º12'19W","24º16'06S","2005","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:28:15-03","UNESP-RC","HRCB","56923","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","Spreng.","Biral, L.","698","2012","03","27",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.904417","-22.395933",NA,"Herbácea, folhas cartáceas, inflorescência marrom. Unicata.",NA,NA,"Biral, L.",NA,NA,NA,"47º54'15.9W","22º23'45.36S","2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-15 15:28:15-03","UNESP-RC","HRCB","1071","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Vitti, H.","15","1964","09","15",NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"173","2020-06-15 15:28:15-03","UNESP-RC","HRCB","1075","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","s/ registro","s/n","1963",NA,NA,NA,"Brasil","São Paulo","Corumbataí",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"Moura, C.",NA,NA,NA,NA,NA,"1963",NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA
"174","2020-06-15 15:28:15-03","UNESP-RC","HRCB","18639","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Tamashiro, J.Y.","367","1994","02","02",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbácea, flores róseas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"175","2020-06-15 15:28:15-03","UNESP-RC","HRCB","27700","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Assis, M.A. de","1079","1997","12","12",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Subarbusto com flores cremes.",NA,NA,"Furlan, A.",NA,NA,NA,NA,NA,"1998","01",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:28:15-03","UNESP-RC","HRCB","29773","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Tannus, J.L.S.","277","1998","11","11",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva rasteira, capítulos lilás, estames amarelos.",NA,NA,"Tannus, J.L.S.",NA,NA,NA,NA,NA,"1998","11",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"177","2020-06-15 15:28:15-03","UNESP-RC","HRCB","30030","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Tannus, J.L.S.","327","1998","12","16",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva rasteira, brácteas lilázes, flor amarela.",NA,NA,"Tannus, J.L.S.",NA,NA,NA,NA,NA,"1998","12",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:28:15-03","UNESP-RC","HRCB","32242","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Carneiro, C.E.","16","2000","02","24",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva ca. 10cm alt.; folhas carnosas, pilosas, opostas cruzadas; inflorescência cor de maravilha, dura; sépalas verdes, compridas e pilosas; tricomas duros.",NA,NA,"Carneiro, C.E., Silva-Almeida, M.F.",NA,NA,NA,NA,NA,"2000","03",NA,"22843","auto",NA,NA,NA,NA,NA,NA
"179","2020-06-15 15:28:15-03","UNESP-RC","HRCB","4261","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Cesar, O.","178","1984","04","26",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Furlan, A.",NA,NA,NA,NA,NA,"1985","04","16","22843","auto",NA,NA,NA,NA,NA,NA
"180","2020-06-15 15:28:15-03","UNESP-RC","HRCB","4630","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Cesar, O.","274","1984","10","29",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbácea, flores rosadas, muito freqüente.",NA,NA,"Cesar, O., Furlan, A.",NA,NA,NA,NA,NA,"1984","10","29","22843","auto",NA,NA,NA,NA,NA,NA
"181","2020-06-15 15:28:15-03","UNESP-RC","HRCB","5667","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Cesar, O.","450","1985","05","17",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Herbáceo, flor cor-de-rosa.",NA,NA,"Cesar, O., Furlan, A.",NA,NA,NA,NA,NA,"1985","05","17","22843","auto",NA,NA,NA,NA,NA,NA
"182","2020-06-15 15:28:15-03","UNESP-RC","HRCB","8153","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hill.","Cunha, N.M.L.","21","1987","04","19",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Rasteira, inflorescência rosa com estames amarelos.",NA,NA,"Furlan, A.",NA,NA,NA,NA,NA,"1987","09","08","22843","auto",NA,NA,NA,NA,NA,NA
"183","2019-05-23 11:07:27-03","UFLA","ESAL","1880","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Matoso, F","8",NA,NA,NA,NA,"Brasil","Minas Gerais","Curvelo","Faz. Olhos d'água","-44.4308013916016","-18.7563991546631",NA,"erva; 0.4; vermelho escarlate;; cerrado",NA,NA,"Flávio Matoso",NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA
"184","2019-05-23 11:07:27-03","UFLA","ESAL","10984","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Oliveira, FM de","182",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,"erva; 0.3; alaranjada;; cerrado",NA,NA,"M. L> Gavilanes","6","6",NA,NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA
"185","2019-05-23 11:07:27-03","UFLA","ESAL","16718","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,"erva; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA
"186","2019-05-23 11:07:27-03","UFLA","ESAL","19830","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Dayse Marinho do N. Ferreira","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Sete Lagoas","Rua Isauro Machado nº 291 Carmo","-44.2467002868652","-19.465799331665",NA,"erva; ; vermelha abanjada, sem cheiro, tubulosa de 3a4 cm.; ausente; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA
"187","2019-05-23 11:07:27-03","UFLA","ESAL","2120","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Matoso, F","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Curvelo","Faz. Olhos d'água","-44.4308013916016","-18.7563991546631",NA,"erva; 0.45; vermelho intenso;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA
"188","2019-12-19 11:16:56-03","UFG","UFG","13514","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","St.Hil.","Ferreira, H.D.; Silva, O.A. & Bucci, F.","2238","1990","11","30",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Parque Nacional das Emas - sudoeste de Goiás. Solo arenoso.","-52.5511016845703","-17.5694007873535",NA,"&nf;Herbácea, cerca de 15cm de alt., corola lilás na face externa e esbranquiçada na interna.","UFG0013514","UFG0013514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA
"189","2019-12-19 11:16:56-03","UFG","UFG","13519","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","St.Hil.","Ferreira, H.D.; Silva, O.A. & Bucci, F.","2243","1991","12","28",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Parque Nacional das Emas - sudoeste de Goiás. Solo arenoso.","-52.5511016845703","-17.5694007873535",NA,"&nf;Cerca de 15cm de alt., cálice verde, pelos e caule híspidos branco-ferruginosos, corola lilás na face externa e esbranquiçada na face interna.","UFG0013519","UFG0013519","Siqueira, J.C.",NA,NA,NA,NA,NA,"1991","04","15","100343","auto",NA,NA,NA,NA,NA,NA
"190","2021-03-12 08:14:16-03","IMA","MAC","57099","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St-Hil.","J.L.S.Tannus; M.A.Assis; L.S.Zunmstein; C.M.Patreze; D.M.Conceição","327","1998","12","16",NA,"Brasil","São Paulo","Itirapina",NA,"-47.817044","-22.256719",NA,"Erva rasteira, brácteas lilases. Flor amarela.","MAC0057099","MAC0057099","J.L.S.Tannus",NA,NA,NA,"-47.817044","-22.256719","1998","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 11:53:27-03","UFPE","UFP","4876","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Pós-graduação","9","1972","09","03",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,"Erva de raiz tuberosa; flor cor de palha.; Erva de raiz tuberosa; flor cor de palha.","UFP004876",NA,"Pós-graduação",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-01 11:53:27-03","UFPE","UFP","3862","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","Alves, JLH","247","1972","09","03",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"UFP003862","UFP003862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"193","2015-08-20 11:24:21-03","CPQBA","CPMA","903","S","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae¹","Gomphrena","macrocephala","Gomphrena macrocephala","A. St. Hil.","Narciso",NA,"1981","07","13",NA,"Brasil","São Paulo","Santa Cruz das Palmeiras","Cachoeira das Emas","-47.248611","-21.826944",NA,"só no herbário !",NA,NA,NA,NA,NA,NA,"47º 14' 55 W","21º 49' 37 S",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"CPQBA 513",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2579985","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","L. Labouriau","1055","1962","5","2","South America - Neotropics","Brazil","São Paulo","Itirapina","5 km da rodovia Washington Luiz, na estrada Itirapina - Rio Claro","-47.8199996948242","-22.25",NA,NA,"US01340740","US01340740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
