"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"148","2009-06-24 20:49:00-03","MO","MOBOT","2940922","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Jason R. Swallen","Swallen 9485","South America","Brazil",NA,NA,NA,NA,"1946","6","18",NA,NA,NA,NA,NA,"Bella Vista, Territory of Ponta Porã.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-02-28 14:58:00-03","MO","MOBOT","2940998","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 757","South America","Brazil",NA,NA,NA,NA,"1991","1","26",NA,NA,NA,"Minas Gerais",NA,"BR-262, Araxá-Belo Horizonte, 16 km. W of the more westerly entrance to Araxá.","-46.75","-19.56666","870.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-06-24 20:49:00-03","MO","MOBOT","2941040","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Jason R. Swallen","Swallen 9485","South America","Brazil",NA,NA,NA,NA,"1946","6","18",NA,NA,"Ximena Londono",NA,NA,"Bella Vista, territory of Ponta Porã.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2011-02-28 15:03:00-03","MO","MOBOT","2941467","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|Paulo G. Windisch","Clark 872","South America","Brazil",NA,NA,NA,NA,"1991","3","5",NA,NA,"X. Londono","Santa Catarina",NA,"Santa Catarina: SC-448, between Forquilhinha and Meleiro, about 10 k from Meleiro.","-49.56666","-28.8","60.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2011-02-28 15:03:00-03","MO","MOBOT","2941738","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|Paulo G. Windisch","Clark 872","South America","Brazil",NA,NA,NA,NA,"1991","3","5",NA,NA,"X. Londono","Santa Catarina",NA,"SC-448, between Forquilhinha and Meleiro, about 10 km from Meleiro.","-49.56666","-28.8","60.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2011-02-28 14:58:00-03","MO","MOBOT","2941753","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 752","South America","Brazil",NA,NA,NA,NA,"1991","1","19",NA,NA,"E. Ruiz-Sanchez","Minas Gerais",NA,"Mun. Nova Serrana, BR-262, between Nova Serrana and Bom Despacho between Km. 462-463.","-45.0833333","-19.8333333","590.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"154","2009-12-04 16:36:00-02","MO","MOBOT","2942084","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 52445","South America","Brazil",NA,NA,NA,NA,"1988","10","20",NA,NA,"L.G. Clark","Mato Grosso do Sul",NA,"Mun. Anastácio: Rod BR-060.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-08-21 06:48:00-03","MO","MOBOT","2942374","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5464","South America","Brazil",NA,NA,NA,NA,"1964","8","23",NA,NA,NA,"Minas Gerais",NA,"Cut-over valley forest. Common.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2011-02-28 14:58:00-03","MO","MOBOT","2942429","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 753","South America","Brazil",NA,NA,NA,NA,"1991","1","20",NA,NA,NA,"Goiás",NA,"BR-153, road Itumbiara-Goiânia, N of turnoff to Morrinhos, before Rancho Alegre, Km. 1400-1399.","-49.16666","-17.68333",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2010-12-02 14:35:00-02","MO","MOBOT","2942622","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7187","South America","Brazil",NA,NA,NA,NA,"1964","10","22",NA,NA,"E. Ruiz-Sanchez","Goiás",NA,"Serra do Caiapó. On old pasture slope, ca. 37 km. S. of Caiaponia on road to Jataí.","-51.7833333","-17.2","800.00000000","1000.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"158","2011-02-28 14:58:00-03","MO","MOBOT","2942891","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 760","South America","Brazil",NA,NA,NA,NA,"1991","1","26",NA,NA,NA,"Minas Gerais",NA,"Mun. Jaboticatubas, road Santa Luzia-Jaboticatubas, 23 km. NE of Santa Luzia, 2-2.5 km. along a turnoff from the main road, locally known as Caminho de Indnexé.","-43.75","-19.58333","760.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2011-02-28 14:58:00-03","MO","MOBOT","2943089","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 761","South America","Brazil",NA,NA,NA,NA,"1991","1","26",NA,NA,NA,"Minas Gerais",NA,"Mun. Jaboticatubas, road Santa Luzia-Jaboticatubas, 23 km. NE of Santa Luzia, 2-2.5 km. along turnoff from main road, locally known as Caminho de Indnexé.","-43.75","-19.58333","790.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2011-02-28 14:58:00-03","MO","MOBOT","2943314","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 772","South America","Brazil",NA,NA,NA,NA,"1991","1","31",NA,NA,NA,"Minas Gerais",NA,"Parque Nacional Serra do Cipó, along stream running into the Rio Cipó.","-43.55","-19.38333","800.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-06-24 20:50:00-03","MO","MOBOT","2943410","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Jason R. Swallen","Swallen 3574","South America","Brazil",NA,NA,NA,NA,"1934","2","18",NA,NA,NA,"Maranhão",NA,"Caxias to Barra Do Corda, Maranho.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-07-17 14:12:00-03","MO","MOBOT","2943457","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10571","South America","Brazil",NA,NA,NA,NA,"1965","11","19",NA,NA,"G. Davidse","Goiás",NA,"Gallery margin and asjacent cerrado, ca. 20 km. E. of Cabeceiras.",NA,NA,"1000.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2010-10-07 15:18:00-03","MO","MOBOT","2943555","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15244","South America","Brazil",NA,NA,NA,NA,"1966","4","21",NA,NA,"Gerrit Davidse","Goiás",NA,"Serra do Mocêgo. Wooded creek margin, Côrrego, Estrema, ca. 35 km. N.E. of Formosa.",NA,NA,"800.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-02-20 04:35:00-03","MO","MOBOT","2943601","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Luis J. Cumana C.","Cumana Campos s.n.","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse","Sucre",NA,"Cancamure.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2010-10-07 15:18:00-03","MO","MOBOT","2943612","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15244","South America","Brazil",NA,NA,NA,NA,"1966","4","21",NA,NA,"Gerrit Davidse","Goiás",NA,"Serra do Mocêgo. Wooded creek margin, Côrrego, Estrema, ca. 35 km. N.E. of Formosa.",NA,NA,"800.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2011-02-28 15:03:00-03","MO","MOBOT","2943618","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|Paulo G. Windisch","Clark 754","South America","Brazil",NA,NA,NA,NA,"1991","1","21",NA,NA,NA,"Goiás",NA,"Mun. Goias, GO-070, about 10 km. SE of Goias, Serra Dourda, Vila Boa de Goias.","-50.15","-16","730.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","2943642","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","W. Wayt Thomas","Thomas 5659","South America","Bolivia",NA,NA,NA,NA,"1987","12","4",NA,NA,"T. Killeen","Santa Cruz","Velasco","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado. Rocky hills east of airstrip.","-60.71666","-13.98333",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2010-10-07 15:18:00-03","MO","MOBOT","2943672","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15244","South America","Brazil",NA,NA,NA,NA,"1966","4","21",NA,NA,"Gerrit Davidse","Goiás",NA,"Serra do Mocêgo. Wooded creek margin, Côrrego, Estrema, ca. 35 km. N.E. of Formosa.",NA,NA,"800.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-20 04:35:00-03","MO","MOBOT","2943791","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hugh H. Iltis|Luis J. Cumana C.|Rosario E. Delgado M.|Carmen E. Benítez de Rojas|Thirza Ruíz","Iltis 30569","South America","Venezuela",NA,NA,NA,NA,"1991","1","13",NA,NA,"X. Londono","Sucre",NA,"Dist. Sucre. Steep rocky, very dry forested hillside high above Atlantic Ocean on S. side of main highway between Cumaná and Bar celona, above Playa los Icacos [across highway from restaurant La Quebradita] between Santa Fe and Arapito (Guanta).","-64.48333","10.26666","100.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","2943883","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Ezechias P. Heringer","Heringer 6401","South America","Brazil",NA,NA,NA,NA,"1981","3","11",NA,NA,"Gerrit Davidse","Distrito Federal",NA,"Brasília: Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","936393","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","M. Toledo G.|G. Montaño|B. Chuvé","Toledo G. 491","South America","Bolivia",NA,NA,NA,NA,"1994","11","23",NA,NA,NA,"Santa Cruz","Nuflo de Chavez","Región de Lomerio. A 3 km a N de la comunidad de San Lorenzo.","-61.87111","-16.70722","300.00000000","500.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-10-28 10:26:00-02","MO","MOBOT","942389","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","E. Gutiérrez|Timothy J. Killeen|R.C. Quevedo","Gutiérrez Crespo 482","South America","Bolivia",NA,NA,NA,NA,"1993","11","15",NA,NA,"T. Killeen (USZ)","Santa Cruz","Velasco","Parque Nacional Noel Kemppf M. Campamento Flor de Oro. Bosque ribereño, lado del Río Itenez y pampa húmeda. Sobre termitero de pampa húmeda. 1 km NW del campamento.","-61.0166667","-13.5333333","200.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2009-07-17 14:12:00-03","MO","MOBOT","2939002","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10571","South America","Brazil",NA,NA,NA,NA,"1965","11","19",NA,NA,"Gerrit Davidse","Goiás",NA,"Serra do Rio Preto. Gallery margin and adjacent cerrado, ca. 10 km. E. of Cabeceiras.","-47.0008","-16.00095","1000.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","239583","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","David N. Smith|G. Quintana|Valentín García","Smith 13317","South America","Bolivia",NA,NA,NA,NA,"1989","5","21",NA,NA,NA,"Beni","Gral. Ballivian","Serrania del Pilón Lajas, vertiente oriental, 18-21 km de Yucumo. Especies primarias al borde de la carretera. Especimenes preservados en alcohol.","-67.06666","-15.28333","1050.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,"38","6",NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","221427","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","W.J. Burchell","Burchell 8852","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA
"176","2011-02-10 10:23:00-02","MO","MOBOT","221422","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","George Gardner","Gardner 2981","South America","Brazil",NA,NA,NA,NA,"1836",NA,NA,NA,NA,NA,"Pernambuco",NA,"Río Preto.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA
"177","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04437","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Cerradão, at top of a bank abofe a stream.;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Minas Gerais","BR 262","Araxá-Belo Horizonte",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"178","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04452","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"In gallery forest at ehe edge of a field, not common.;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Minas Gerais","Parque Nac. Serra do Cipó","Serra do Cipó",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"179","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04440","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Cerrado. All vegetative, some new shoots. ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Minas Gerais","Jaboticatubas","23 km NE de Santa Luzia","-43.7449989318848","-19.513599395752",NA,NA,NA,"Munro",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,"Liliopsida",NA
"180","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04441","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Cerrado. Same colony as LC & MM 760, but a different plant. ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Minas Gerais","Jaboticatubas","23 km NE de Santa Luzia","-43.7449989318848","-19.513599395752",NA,NA,NA,"Munro",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,"Liliopsida",NA
"181","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04432","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Vegetation secondary, bamboo at edge of grove of trees, along ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Goiás","Itumbiara","BR 153","-49.2153015136719","-18.4192008972168",NA,NA,NA,"Munro",NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA,"Liliopsida",NA
"182","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04431","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Cerradão, bamboo in wooded, disturbed area, with fairly ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Minas Gerais","Nova Serrana","BR 262","-44.9836006164551","-19.8761005401611",NA,NA,NA,"Munro",NA,NA,NA,NA,"15080","auto",NA,NA,NA,NA,"Liliopsida",NA
"183","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04433","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Cerrado. Culms erect at base, arching above, ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Goiás","Goias","GO 070","-50.1403007507324","-15.9343996047974",NA,NA,NA,"Munro",NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,"Liliopsida",NA
"184","2020-08-01 18:19:30-03","UNESP-IBILCE","SJRP","04592","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","L. Clark",NA,"América do Sul","Brasil",NA,NA,"Bamboo common in cerradão-like vegetation, along a stream. ...;",NA,NA,NA,NA,"Tracheophyta","Poales",NA,"Rio Grande do Sul","Lageado","RS 428","-51.9613990783691","-29.4668998718262",NA,NA,NA,"Munro",NA,NA,NA,NA,"36738","auto",NA,NA,NA,NA,"Liliopsida",NA
"185","2015-05-20 10:36:33-03","UFERSA","MOSS","10415","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Fernandes, A.","s.n.","América do Sul","Brasil",NA,NA,"erva; coletada no cerrado.HABITAT:Cerrado.;",NA,"1981","01","31",NA,NA,"Filgueiras, T.S.","Maranhão","Timon",NA,"-42.8367","-5.09417",NA,NA,NA,"Munro","1997","05",NA,NA,"44730","auto","01",NA,NA,NA,NA,NA
"186","2020-08-31 09:21:15-03","INPA","INPA","105190","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Calderón, CE","2433","Southern America","Brasil",NA,NA,NA,"INPA0105190","1976","05","12","Monocotyledon","Poales","Gibertoni, TB; Gomes-Silva, AC","Bahia",NA,"Andaraí, Serra do Sincorá, road to Itaeté, ca. 9 Km S of Andaraí.",NA,NA,"360","360","INPA0105190 INPA0105190_1 INPA0105190_1e INPA0105190_1e1 INPA0105190_2 INPA0105190_2e INPA0105190_2e1 INPA0105190_3 INPA0105190_3e INPA0105190_e INPA0105190_e1","Munro","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-08-31 09:21:15-03","INPA","INPA","119894","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Plowman, T","8401","Southern America","Brasil",NA,NA,NA,"INPA0119894","1980","02","04","Monocotyledon","Poales","Gibertoni, TB; Gomes-Silva, AC","Goiás","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 Km west of village of Presidente Kennedy, Fazenda Primavera along Ribeirão Feinho.&nf;Growing in gallery forest along river.","-48.616667","-3.416667","400","500","INPA0119894 INPA0119894_e INPA0119894_e1","Munro","2012",NA,"-48.616667","-3.416667",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-31 09:21:15-03","INPA","INPA","71088","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Kirkbride Junior, JH","2997","Southern America","Brasil",NA,NA,NA,"INPA0071088","1977","03","02","Monocotyledon","Poales","Gibertoni, TB; Gomes-Silva, AC","Mato Grosso",NA,"Serra do Aguapei, Fazenda Santa Catarina, 3-6 Km N of Fazienda Santa Catarina which is on the road S of Serra do Aguapei, cerrado vegetation.","-55.9","-15.3",NA,NA,"INPA0071088 INPA0071088_e INPA0071088_e1","Munro","2012",NA,"-55.9","-15.3",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-31 09:21:15-03","INPA","INPA","120032","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Plowman, T","8583","Southern America","Brasil",NA,NA,NA,"INPA0120032","1980","02","09","Monocotyledon","Poales","Gibertoni, TB; Gomes-Silva, AC","Pará","Conceição do Araguaia","Range of low hills ca. 20 Km west of Redenção, near Côrrego São João and Troncamento Santa Teresa.","-50.166667","-8.05","350","620","INPA0120032 INPA0120032_e INPA0120032_e1","Munro","2012",NA,"-50.166667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-08-31 09:21:15-03","INPA","INPA","185714","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Coradin, L","953","Southern America","Brasil",NA,NA,NA,"INPA0185714","1977","10","28","Monocotyledon","Poales","Clark, LG","Roraima","Boa Vista","Surumú, Surumú region, vicinity of Perreira village, on an Azimuth from Boa Vista at a distance of 150 kms. 118 km. NNE of Perreira village","-60","4.2","550","550","INPA0185714 INPA0185714_1 INPA0185714_1e INPA0185714_2 INPA0185714_2e INPA0185714_3 INPA0185714_3e INPA0185714_4 INPA0185714_4e INPA0185714_5 INPA0185714_5e INPA0185714_6 INPA0185714_6e INPA0185714_7 INPA0185714_7e INPA0185714_8 INPA0185714_8e INPA0185714_e","Munro","2017","05","-60","4.2",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-08-31 09:21:15-03","INPA","INPA","139487","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","6401","Southern America","Brasil",NA,NA,NA,"INPA0139487","1981","03","11","Monocotyledon","Poales","Gibertoni, TB; Gomes-Silva, AC","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu; mata ciliar.","-47.9296989440918","-15.7797002792358",NA,NA,"INPA0139487 INPA0139487_e INPA0139487_e1","Munro","2012",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","12168",NA,"Plantae","Gramineae","Guadua","cf. paniculata","Guadua cf. paniculata","V. Demuner","412",NA,"Brasil",NA,NA,"Touceira bastante falhada ( não compacta), 3m diametro, 13m de altura, diametro medio 3,5cm. Planta esterol. Rizoma, base e meio das varas, VIDE MATERIAL VOLUMOSO. Nome popular: tabocas. Alto de morro, ambiente aberto ensolarado.","MBML012168","1999","12","27",NA,NA,"T. S. Filgueiras/08-04-2015","Espírito Santo","Santa Teresa","Pedra Alegre","-40.824722","-19.888889",NA,NA,"MBML012168_1 MBML012168_2 MBML012168_3","Munro",NA,NA,"40W49'29","19S53'20",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:46:18-03","MBML","MBML-HERBARIO","21802",NA,"Plantae","Gramineae","Guadua","cf. paniculata","Guadua cf. paniculata","J. Dalmaschio",NA,NA,"Brasil",NA,NA,"Taguara 10m alt., esteril.","MBML021802","2003","12",NA,NA,NA,"T. S. Filgueiras/09-04-2015","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,"MBML021802","Munro",NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"194","2017-11-24 14:12:04-02","UFLA","ESAL","9380","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","16236",NA,"Brasil",NA,NA,"; 20 m; ;; floresta",NA,NA,NA,NA,NA,NA,"T. S. Filgueiras","Goiás","Santo Antônio do Descoberto","60 Km de Brasília","-48.2550010681152","-15.9397001266479",NA,NA,NA,"Munro",NA,NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA
"195","2019-12-19 11:20:04-03","UFG","UFG","22396","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Clark, L.; Morel, M.","753",NA,"Brasil",NA,NA,"Culms erect at base, arching and scandent above, to 4-5 cm basal diameter, ca. 4m tall. All vegetative, with new shoots. Culm leaves with sheaths eventually deciduous, glabrous or with some scattered hairs. Internodes eventually; blades erect, caduco",NA,"1991","01","20",NA,NA,"Clark, L.","Goiás","Itumbiara",NA,"-49.166667","-17.683333",NA,NA,NA,"Munro","1991","01","-49.166667","-17.683333",NA,NA,"20",NA,NA,NA,NA,NA
"196","2019-12-19 11:20:04-03","UFG","UFG","22397","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Clark, L.; Windisch, P.","754",NA,"Brasil",NA,NA,"Cerrado. Culms erect at base, arching above, to 4 cm basal diameter, to (3-)4m tall. Many plants apparectly discased, some with fire damage. Thorny. A few new shoots seen. Culm leaves with the sheaths abaxially pubescent; blades 1/2-2/3 the sheath le",NA,"1991","01","21",NA,NA,"Clark, L.","Goiás","Cidade de Goiás","Reserva Biológica da Serra Dourada","-50.15","-16","730","730",NA,"Munro","1991","01","-50.15","-16",NA,NA,"21",NA,NA,NA,NA,NA
"197","2019-12-19 11:20:04-03","UFG","UFG","23870","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Filgueiras, T.S.; Mendonça, R.C.; Fonseca, M.L. & Santos, A.J.","3378",NA,"Brasil",NA,NA,"Colmos 6-8 metros de comprimento; alguns colmos em flor, 8-12 metros de comprimento. Espiguetas verdes e arroxeadas; anteras de cor roxa. Apenas colmos que floresceram de cor marram.",NA,"1996","08","15",NA,NA,"Filgueiras, T.S.","Goiás","Niquelândia","Morro Pedregoso, Morro pedregoso a direita do asfalto no km 6, da etrada que liga a cidade de Niquelâdia à Companhia de Níque Tocantins. Cerradão.","-48.436944","-14.390556",NA,NA,NA,"Munro","1996","08","-48.436944","-14.390556",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-12-19 11:20:04-03","UFG","UFG","18531","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Salla, G.W.; Costa, M.A.C. & Filgueiras, T.S.","50",NA,"Brasil",NA,NA,NA,NA,"1996","01","23",NA,NA,"Filgueiras, T.S.","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Munro","1996",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
