"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"542","2020-04-07 16:32:09-03","IAC","IAC","21963","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","C.A. Yahn-Aranha","H.F. Leitão Filho","1044","1970","09","16","Brasil","São Paulo",NA,"Ubatuba-São Luiz do Paraitinga Km 225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","02","17",NA,NA,NA,NA,NA
"543","2020-04-07 16:32:09-03","IAC","IAC","24404","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","C.A. Yahn-Aranha","R.A. Pinho","37","1963","11","04","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","02","17",NA,NA,NA,NA,NA
"544","2020-04-07 16:32:50-03","IAC","IAC","29355","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R. Stehmann & L.L. Giacomin","L.S. Leoni","600","1989","02","04","Brasil","Minas Gerais","Carangola","estrada que conduz ao morro da Torre","-42.0294","-20.7331","-42.0294","-20.7331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","04",NA,NA,NA,NA,NA
"545","2020-04-07 16:32:09-03","IAC","IAC","32068","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","C. Aranha","J.C.R. Macedo","s/nº","1991","12","04","Brasil","São Paulo","Cajamar",NA,"-46.8769","-23.3561","-46.8769","-23.3561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","03","23",NA,NA,NA,NA,NA
"546","2020-04-07 16:32:50-03","IAC","IAC","41015","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R. Stehmann & L.L. Giacomin","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","2996","2001","01","09","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Reizinho, indivíduo R 27.2","-47.092403","-23.689749","-47.092403","-23.689749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","09",NA,NA,NA,NA,NA
"547","2020-04-07 16:32:09-03","IAC","IAC","43710","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R. Coleman","J.R. Coleman","638","1978","08","11","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Ex.Faculdade de Filosofia, Ciências e Letras de São José do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","08","11",NA,NA,NA,NA,NA
"548","2020-04-07 16:32:50-03","IAC","IAC","43760","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L. Giacomin","M.R.O. Santos & Al","45","1982","10","14","Brasil","São Paulo","São Paulo","Jardim Botânico, beira de um brejo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","14",NA,NA,NA,NA,NA
"549","2020-04-07 16:32:50-03","IAC","IAC","46915","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L. Giacomin","R.B. Torres; L.C. Bernacci; J.A.M.A. Gomes; E. Ramos & O.A. Santos","1703","2006","02","23","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.084632","-23.366386","-45.084632","-23.366386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","23",NA,NA,NA,NA,NA
"550","2020-04-07 16:32:50-03","IAC","IAC","54072","S","Plantae","Solanaceae-8.Solanoideae","Solanum","rufescens","Solanum rufescens","Sendtn.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","17","2012",NA,NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","06","30",NA,NA,NA,NA,NA
"551","2020-07-23 12:23:22-03","CEPLAC","CEPEC","105445","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,"L. L. Giacomin","F. de Oliveira","16","1970","10","13","Brasil","São Paulo","SÃO PAULO","Jardim Botânico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2013",NA,NA,NA
"552","2020-07-23 12:23:22-03","CEPLAC","CEPEC","147462","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,"Y. F. Gouvêa","A. M. Amorim","7837",NA,NA,NA,"Brasil","Espírito Santo","cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"18507",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-07-23 12:23:22-03","CEPLAC","CEPEC","139600","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,"Lúcia A. Freire de Carvalho","J.M.A.Braga","2579",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"19648",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-07-23 12:23:22-03","CEPLAC","CEPEC","105436","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,"Sem Informação","Barros, F.","2316","1991","09","07","Brasil","São Paulo","SUZANO","Miraporanga.","-46.310001373291","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22625",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-04-02 09:32:40-03","URICER","HPBR","8947","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","MILESI, T. R.","TEIXEIRA, F.",NA,"2002","12","10","Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,NA,"HPBR008947",NA,NA,NA,"43319","2","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-09-22 13:49:06-03","USP","SPFW","1168","PreservedSpecimen","Plantae","Solanaceae","Solanum","xiphocephalum","Solanum xiphocephalum","L.B.Sm.;Downs","L.B. Smith 1964","Reitz ;Klein","4532","1957","07","17","Brasil","Santa Catarina","Vidal Ramos",NA,"-49.3558006286621","-27.3918991088867",NA,NA,"600","600",NA,NA,NA,NA,NA,"21797",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2016-08-23 09:46:13-03","NHMLondon","NHM-LONDON-BOT","BM000935443","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","Friedrich Sellow; b.1789; d.1831; Sellow","178","1815","01","01","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4345803",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"558","2016-08-23 10:23:03-03","NHMLondon","NHM-LONDON-BOT","BM000935539","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","Christoph Bernhard Jaster; Gisele Cristina Sessegolo; b.1966","146","1989","10","15","Brasil","Santa Catarina",NA,"Serra do Boi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4342606",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"559","2016-08-23 11:00:22-03","NHMLondon","NHM-LONDON-BOT","BM000935577","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Hiern","Leandro Lacerda Giacomin; Giacomin","Johannes Eugenius (Eugen) Bülow Warming; b.1841; d.1924; Warm.","s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-43.889769","-19.629044","-43.889769","-19.629044",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/b62b3297ca6783f1d706d859ecb5b394963ac740/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4260308",NA,"Isotype","2013","01",NA,NA,NA,NA,NA,NA
"560","2016-08-23 10:23:03-03","NHMLondon","NHM-LONDON-BOT","BM000935578","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","Bamps, Paul - BR, Nationale Plantentuin van België, Jardin Botanique National de Belgique - Jardin","5023","1975","12","20","Brasil","São Paulo",NA,"São José de Barreiro.","-44.583333","-22.633333","-44.583333","-22.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5451372",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"561","2016-08-23 10:23:03-03","NHMLondon","NHM-LONDON-BOT","BM000935579","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","4659","1930","05","03","Brasil","Minas Gerais",NA,"Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5451373",NA,NA,"1987","03",NA,NA,NA,NA,NA,NA
"562","2015-02-26 09:30:41-03","NHMLondon","NHM-LONDON-BOT","BM000935580","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Peter Wilhelm Lund; b.1801; d.1880; P.W.Lund","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2016-08-23 09:46:13-03","NHMLondon","NHM-LONDON-BOT","BM000935742","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344242",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA
"564","2016-08-23 10:23:03-03","NHMLondon","NHM-LONDON-BOT","BM000935746","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","5340","1930","11","21","Brasil","Minas Gerais",NA,"Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5451431",NA,NA,"2013","01",NA,NA,NA,NA,NA,NA
"565","2019-11-01 15:11:09-03","UnB","UB","171510","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Aragaki, S","Aragaki, S","506",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi.","-46.7","-23.583333","-46.7","-23.583333",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-01 15:11:09-03","UnB","UB","174408","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Barreto, KD; Fernandes, GD; Vitti, FX","2662","1994","06","29","Brasil","São Paulo","São José do Barreiro","Serra do Bocaina.","-44.585667","-22.659194","-44.585667","-22.659194",NA,NA,"Borda.; Arbusto, 3 m alt.; flores alvas.; Mata de altitude.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 15:11:09-03","UnB","UB","171509","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, LA","Cordeiro, J; Silva, JM","110","1985","08","21","Brasil","Paraná ","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, 1,5m, flores alvas.; Clareira da mata.",NA,NA,"Dicotyledoneae",NA,"30514",NA,"auto","Southern America",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"568","2019-05-06 12:02:35-03","UFU","HUFU","30684","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carvalho, L.F.","Custodio-Filho, A.","125","1979","08","10","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, ca. 2 m. Pétalas brancas, com fruto.","HUFU00023588","HUFU00023588",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"569","2019-05-06 12:02:35-03","UFU","HUFU","30714","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carvalho, L.F.","Barros, F. de","1865","1990","09","07","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, ac. 3 m. Flores com corola branca e estames amarelos.; Mata.","HUFU00023587","HUFU00023587",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"570","2020-08-20 20:42:19-03","UFSC","FLOR","30094","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.; Mentz, L.A.","Hatschbach, G.","24673","1970","09","10","Brasil","Paraná","Campina Grande do Sul","Jaguatirica.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto, flor alva, 3m altura","FLOR0030094",NA,NA,"Solanales","55154",NA,"auto",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"571","2020-08-20 20:42:19-03","UFSC","FLOR","30071","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.; Mentz, L.A.","Hatschbach, G.; Cordeiro, J.","51276","1987","07","21","Brasil","Paraná","Guaratuba","Rio Canavieiras.","-48.5746994018555","-25.8827991485596",NA,NA,"20","20","arbusto, pétalas alvas, anteras amarelas, 5m altura","FLOR0030071",NA,NA,"Solanales","41937",NA,"auto",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"572","2020-08-20 20:42:19-03","UFSC","FLOR","28889","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Hatschbach, G.","Ribas, O.S.; Silva, J.M.","1936","1997","07","26","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"arvoreta, flor alva, 4m altura","FLOR0028889",NA,NA,"Solanales","41937",NA,"auto",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"573","2020-08-20 20:42:19-03","UFSC","FLOR","28482","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Ribas, O.S.; Cordeiro, J.","570","1993","09","23","Brasil","Paraná","Morretes","BR-277, Rio dos Padres.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"arvoreta, flor alva, 3m altura","FLOR0028482",NA,NA,"Solanales","30514",NA,"auto",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"574","2020-08-20 20:42:19-03","UFSC","FLOR","28426","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Oliveira, P.I.","587","1982","07","13","Brasil","Paraná","São José dos Pinhais","Colônia Santos Andrade.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"arbusto, flor alva, anteras amarelas, 3m altura","FLOR0028426",NA,NA,"Solanales","45291",NA,"auto",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"575","2020-08-20 15:00:42-03","UFSC","FLOR","16653","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Falkenberg, D.B.","3833","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).","-49.0661010742188","-26.9193992614746",NA,NA,"700","700","arbusto, flor branca, Fruto Imaturo, verde, 2m altura","FLOR0016653",NA,NA,"Solanales","34291",NA,"auto",NA,NA,NA,NA,NA,"1997","01","29",NA,NA,NA,NA,NA
"576","2020-08-20 20:42:19-03","UFSC","FLOR","1205","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Smith, L.B.","Reitz, R.; Klein, R.M.","9138","1959","09","18","Brasil","Santa Catarina","Blumenau","Morro Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"750","750","arbusto, flor branca, estames amarelos, 3m altura. Isotypus Solanum xiphocephalum.","FLOR0001205",NA,NA,"Solanales","34291",NA,"auto",NA,NA,NA,NA,"Isotypus","1964",NA,NA,NA,NA,NA,NA,NA
"577","2021-03-04 15:46:49-03","IF","SPSF","16605","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","K.D.Barreto & G.D.Fernandes & F.X.Vitti","2662","1994","06","29","Brasil","RJ","Paraty","Serra da Bocaina","-44.585556","-22.659167",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata de altitude.&nf;Arbusto 3m altura; flores alvas.; GEOGRAFIA: Borda de mata.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2009","08","24","Magnoliopsida",NA,NA,NA,NA
"578","2021-03-04 15:46:49-03","IF","SPSF","35213","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","J.B.Baitello","1735","2005","06","05","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.695833","-23.355833",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta, flores.; GEOGRAFIA: Mata de fundo de vale.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2009","10","04","Magnoliopsida",NA,NA,NA,NA
"579","2021-03-04 15:46:49-03","IF","SPSF","36157","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"J.C.Braidotti","32","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"580","2021-03-04 15:46:49-03","IF","SPSF","40955","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R.Stehmann","F.A.R.D.Arzolla & J.A.Pastore & A.A.de Paula","1326","2008","11","06","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.522222","-23.355833",NA,NA,"1160","1160","COLETA: Arvoreta 3m, botões amarelados, flores com pétalas brancas e estrias esverdeadas.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2009","03","06","Magnoliopsida",NA,NA,NA,NA
"581","2021-03-04 15:46:49-03","IF","SPSF","42316","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","R.L.R.Santos","R.T. Polisel & N.M.Ivanauskas & M.C.Assis","721","2008","05","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Árvore de 6 m. Botões florais amarelados.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2008","06","30","Magnoliopsida",NA,NA,NA,NA
"582","2021-03-04 15:46:49-03","IF","SPSF","42355","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","N.M.Ivanauskas","R.T. Polisel & N.M.Ivanauskas & R.Esteves & D.Souza","771","2008","09","04","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115","COLETA: Árvore de 7 m. Flores brancas e frutos imaturos verdes.; GEOGRAFIA: Na área do estudo fitossociológico do reflorestamento de araucária.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2008","11","30","Magnoliopsida",NA,NA,NA,NA
"583","2021-03-04 15:46:49-03","IF","SPSF","42637","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.A.Pastore","F.A.R.D.P Arzolla & F.E.S.P.Vilela","1354","2009","08","04","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.5375","-23.366389",NA,NA,"1160","1160","COLETA: Árvore 10m; flores brancas e frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana, associação de Mata Baixa e Escrube sobre quartzito.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2010","10","04","Magnoliopsida",NA,NA,NA,NA
"584","2021-03-04 15:46:49-03","IF","SPSF","44274","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","G.A.D.C. Franco","R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & E.T.R.Costa & B.Amaral","109","2010","06","29","Brasil","SP","Eldorado","Parque Estadual de Intervales","-48.361944","-24.288611",NA,NA,"853","853","COLETA: Floresta Ombrófila Densa.&nf;Árvore 5m; flores brancas.; GEOGRAFIA: Base Barra Grande.&nf;Trilha de Xitué;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2010","08","31","Magnoliopsida",NA,NA,NA,NA
"585","2021-03-04 15:46:49-03","IF","SPSF","45604","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","G.A.D.C. Franco","N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","6359","2011","08","30","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.376111","-22.802222",NA,NA,"1292","1292","COLETA: Árvore 4m altura; flores brancas;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2012","02","27","Magnoliopsida",NA,NA,NA,NA
"586","2021-03-04 15:46:49-03","IF","SPSF","49521","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","N.M.Ivanauskas","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","115","2014","10","09","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.28","-22.509167",NA,NA,"1307","1307","COLETA: Árvore, 2m; Corola branca e estames amarelos.; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,"2014","10","09","Magnoliopsida",NA,NA,NA,NA
"587","2021-03-04 15:46:49-03","IF","SPSF","52997","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.GIacomin","S.Aragaki & E.P.Fortes","1308","2013","06","21","Brasil","SP","Guarulhos",NA,"-46.439444","-23.388056",NA,NA,NA,NA,"COLETA: Árvore de 2m de altura. Pétalas alvas. Estames amarelos.; GEOGRAFIA: Floresta perturbada, em estágio médio, com muitos indivíduos de Piptadenia gonoacantha. Em supressão. Sítio Botuquara.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"588","2021-03-04 15:46:49-03","IF","SPSF","52998","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.GIacomin","R.J.Almeida-Scabbia & R.T.Shirasuna & E.P.Fortes","745","2012","10","19","Brasil","SP","Guarulhos",NA,"-46.530833","-23.409167",NA,NA,"817","817","COLETA: Arbusto de 1m de altura. Frutos verdes.; GEOGRAFIA: Foresta de Pirambeira, Instituto Manoel Giesteira.;",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"589","2021-03-04 15:46:49-03","IF","SPSF","13244","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens",NA,NA,"O.T. Aguiar","334","1989","12","14","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","38855",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"590","2021-03-04 15:46:49-03","IF","SPSF","17763","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L.Giacomin","M.L.Kawazaki & G.A.D.C. Franco","563","1994","08","17","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Solanales","38855",NA,"auto","América do Sul",NA,NA,NA,NA,"2009","08","24","Magnoliopsida",NA,NA,NA,NA
