"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"391","2017-11-24 14:12:26-02","UFLA","ESAL","17289","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,"árvore; 5,0m; ;; floresta",NA,NA,"1","1",NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-11-24 14:12:26-02","UFLA","ESAL","23093","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Berg, E V D","Castro, GC","179",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta Estacional Semidecidual","-44.9188995361328","-20.9463996887207",NA,"Árvore; 10,5m; ;; Floresta",NA,NA,"1","1",NA,"19303","auto",NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-11-24 14:12:26-02","UFLA","ESAL","20619","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","E. Van den Berg; Ary T. O . Filho","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-11-24 14:12:26-02","UFLA","ESAL","12766","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Ary T.O.Filho","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879",NA,"árvore; 3,5 m; ;; floresta",NA,NA,"7","7",NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-11-24 14:12:26-02","UFLA","ESAL","20616","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","E. Van den Berg; Ary T. O . Filho","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-11-24 14:12:26-02","UFLA","ESAL","20617","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","E. Van den Berg; Ary T. O . Filho","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-11-24 14:12:26-02","UFLA","ESAL","20618","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","E. Van den Berg; Ary T. O . Filho","Silva, AC da","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-01-26 13:58:26-03","IMA","MAC","21833","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","R.B.Torres","E.A.Rodrigues; M.R.F.Melo","377","1997","11","24",NA,"Brasil","São Paulo","Jaboticabal","Fazenda Santa Izabel.","-48.325222","-21.270369",NA,"Arbusto ca. de 2,5m de altura. Botões amarelos.","MAC0021833","MAC0021833",NA,NA,"1998",NA,NA,"-48.325222","-21.270369",NA,NA,"05","14",NA,NA
"399","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","16618","2017","9","1","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Serra da Bodoquena, northwestern side of the souther sector along road to Laudjá","-56.7288","-21.1089","Photograph; Photograph; Photograph","US, NY, MO, K",NA,NA,"590",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"400","2020-09-12 05:00:02-03","US","US","3112351","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. J. Schwarz","11488","1951","1","5","South America","Argentina",NA,NA,"Dep. Central, Esteros de Trinidad.",NA,NA,NA,NA,"US03023562",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"401","2020-09-12 05:00:02-03","US","US","2122281","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. Pederson","187","1949","1","3","South America","Argentina","Corrientes",NA,"Estancia Santa Maria, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"US03023566","US03023566_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"402","2020-09-12 05:00:02-03","US","US","2909006","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"S. A. Renvoize, M. Wilmot-Dear & N. Tur","3651",NA,NA,NA,"South America","Argentina","Chaco",NA,"San Fernando, Rio Parana, Isla Soto.",NA,NA,NA,NA,"US03023561",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"403","2020-09-12 05:00:02-03","US","US","2122282","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. Pederson","187","1949","1","3","South America","Argentina","Corrientes",NA,"Estancia Santa Maria, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"US03023565",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"404","2020-09-12 05:00:02-03","US","US","1123981","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Hassler","11521a","1913","2",NA,"South America","Paraguay","Central",NA,"Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,NA,"US03023596",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"405","2020-09-12 05:00:02-03","US","US","3422634","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","73880","2002","11","8","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rodovia Bonito - Campo dos Indios, Fazenda Espora de Prata (Mun. Bonito).",NA,NA,NA,NA,"US03023581","US03023581_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"406","2020-09-12 05:00:02-03","US","US","1931819","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. Ibarrola","274","1944","4","15","South America","Argentina","Corrientes",NA,"Dep. Cafo, Chacarita.",NA,NA,NA,NA,"US03023569",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"407","2020-09-12 05:00:02-03","US","US","3135577","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"M. Nee, M. Saldias P. & T. De Centurion","35362","1987","7","28","South America - Neotropics","Bolivia","Santa Cruz",NA,"Depto. Santa Cruz, prov. Ichilo, Estancia San Rafael de Amboro, 15 km. (by air) SSE of Buena Vista.","-63.62","-17.58",NA,NA,"US03023587",NA,"375",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"408","2020-09-12 05:00:02-03","US","US","1383170","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"A. Regnell","III 1534","1848","12","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Uberava.",NA,NA,NA,NA,"US03023586","US03023586_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"409","2020-09-12 05:00:02-03","US","US","3682103","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Zardini & G. Garcete","28708","1991","11","11","South America","Paraguay","Paraguari",NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia, Arroyo Cañabé basin, Southern side of basin, on Arroyo Cañabé.","-57.4","-25.62",NA,NA,"US03023588",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"410","2020-09-12 05:00:02-03","US","US","2170072","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. Pederson","1429","1952","1","10","South America","Argentina","Corrientes",NA,"Estancia Las Marias, Dep. Emperado.",NA,NA,NA,NA,"US03023564",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"411","2020-09-12 05:00:02-03","US","US","1574815","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. L. Ekman","1883","1907","12","6","South America","Argentina","Misiones",NA,"Posadas, in fruticetis ad praed. La Granja.",NA,NA,NA,NA,"US03023577",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"412","2020-09-12 05:00:02-03","US","US","1590399","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"S. Venturi","9080","1926","11","30","South America","Argentina","Formosa",NA,"Colonia Clorinda.",NA,NA,NA,NA,"US03023571",NA,"150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"413","2020-09-12 05:00:02-03","US","US","2198152","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Sparre & Vervoorst","142","1950","11","14","South America","Paraguay","Central",NA,"Dep. Central, Trinidad.",NA,NA,NA,NA,"US03023595",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"414","2020-09-12 05:00:02-03","US","US","3128253","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. Hatschbach & A. Manosso","51919","1988","3","5","South America","Brazil","Paraná",NA,"Rio Paranapanema (mun. Sto Inácio).",NA,NA,NA,NA,"US03023583","US03023583_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"415","2020-09-12 05:00:02-03","US","US","1416994","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,NA,"718","1888",NA,NA,"South America","Paraguay","Central",NA,"Central Paraguay.",NA,NA,NA,NA,"US03023600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"416","2020-09-12 05:00:02-03","US","US","920680","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"H. M. Curran","322","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya, Provincia de Corrientes.",NA,NA,NA,NA,"US03023574",NA,"15","30",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"417","2020-09-12 05:00:02-03","US","US","1933966","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. J. Schwarz","475","1945","1","2","South America","Argentina","Corrientes",NA,"Dep. Ituzaingó, Puente Loreto.",NA,NA,NA,NA,"US03023568","US03023568_01","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"418","2020-09-12 05:00:02-03","US","US","3186535","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"F. Maced","5521",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Faz San José, Campina Verde (MG).",NA,NA,NA,NA,"US03023582","US03023582_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"419","2020-09-12 05:00:02-03","US","US","2900539","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"A. Cuezzo, T. Ruíz & -. De Marco","11132 C.","1975","1","22","South America","Argentina","Corrientes",NA,"Dep. Empodrade, Ruta 12, a 49 km. de Corrientes.",NA,NA,NA,NA,"US03023559",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"420","2020-09-12 05:00:02-03","US","US","3170138","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"A. Macedo","5586","1989","11","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Baixada da Pindarba, Faz. S. Jose de Lajeado, C. Verde.",NA,NA,NA,NA,"US03023584","US03023584_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"421","2020-09-12 05:00:02-03","US","US","920664","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"H. M. Curran","249","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya, Provincia de Corrientes.",NA,NA,NA,NA,"US03023575",NA,"15","30",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"422","2020-09-12 05:00:02-03","US","US","3422632","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","73953","2002","11","9","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Projeto Guaicurus (Mun. Bonito) Mato Grosso do Sul.",NA,NA,NA,NA,"US03023580","US03023580_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"423","2020-09-12 05:00:02-03","US","US","1159591","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"K. Fiebrig","6155","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,"US03023599",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"424","2020-09-12 05:00:02-03","US","US","1055008","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"P. Jörgensen","1993","1918","1",NA,"South America","Argentina","Formosa",NA,"Común en el Monte, Formosa.",NA,NA,NA,NA,"US03023572","US03023572_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"425","2020-09-12 05:00:02-03","US","US","2198157","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Sparre & Vervoorst","533","1950","11","25","South America","Paraguay","Paraguari",NA,"Dep. Paraguarí, Cerro Hú.",NA,NA,NA,NA,"US03023593","US03023593_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"426","2020-09-12 05:00:02-03","US","US","2930395","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"M. Vavrek & L. Perez de Molas","423","1981","11","6","South America","Paraguay","Central",NA,"Nemby, around the canteen, Dpto. Central.",NA,NA,NA,NA,"US03023590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"427","2020-09-12 05:00:02-03","US","US","3459773","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"C. Kozera","1740","2003","1","19","South America","Brazil","Paraná",NA,"Lagoa Jatobá (Mun. Vila Alta) Paraná.",NA,NA,NA,NA,"US03023579","US03023579_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"428","2020-09-12 05:00:02-03","US","US","3682111","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. M. Zardini & L. Guerrero","35727","1993","5","19","South America","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guratí, 7.5 km S of Villeta, Gallery forest and inundated savanna along creek.","-57.55","-25.57",NA,NA,"US03023589",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"429","2020-09-12 05:00:02-03","US","US","2883014","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. Pederson","9045","1969","3","6","South America","Argentina","Corrientes",NA,"Pago Los Deseos, Dep. Saladas.",NA,NA,NA,NA,"US03023560","US03023560_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"430","2020-09-12 05:00:02-03","US","US","2049604","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"-- Bertoni","1115","1945","3","10","South America","Argentina","Misiones",NA,"Gob. Misiones, Dep. Posadas, orillas del rio.",NA,NA,NA,NA,"US03023567","US03023567_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"431","2020-09-12 05:00:02-03","US","US","2055487","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Hassler","11521","1913","2",NA,"South America","Paraguay","Central",NA,"Par Centralis: Prope Sapucay.",NA,NA,NA,NA,"US03023598",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"432","2020-09-12 05:00:02-03","US","US","3517220","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"M. Bernardi","19158","1978","12","12","South America","Paraguay","Amambay",NA,"Carretera n° 5 de Cerro Corá versus Yby Yuá, circa km 25 ad viem, Amambay.",NA,NA,NA,NA,"US03023592",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"433","2020-09-12 05:00:02-03","US","US","1043727","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"S. Venturi","110","1903","12","23","South America","Argentina","Chaco",NA,"Chaco, Santafecino, Mocovi.",NA,NA,NA,NA,"US03023578","US03023578_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","920689","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"H. M. Curran","331","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya, Provincia de Corrientes.",NA,NA,NA,NA,"US03023573","US03023573_01","15","30",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","1483593","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"P. Jörgensen","3524","1930","1","20","South America","Paraguay",NA,NA,"Common in thickets.",NA,NA,NA,NA,"US03023594","US03023594_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","227521","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Palmer","s.n.","1854",NA,NA,"South America","Paraguay",NA,NA,"The River La Plata and Adjacent Countries.",NA,NA,NA,NA,"US03023603",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US","1442939","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"S. Venturi","7895","1928","12","12","South America","Argentina","Chaco",NA,"Territorio del Chaco (R.A). Departamento Resistencia, Colonia Benitez.",NA,NA,NA,NA,"US03023570","US03023570_01","150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US","1123980","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Hassler","11521","1913","2",NA,"South America","Paraguay","Central",NA,"Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,NA,"US03023597","US03023597_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US","920392","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"H. M. Curran","7","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras, Gobernacion de Chaco.",NA,NA,NA,NA,"US03023576","US03023576_01","35","40",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","2170079","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"T. M. Petersen","1443","1952","1","14","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"US03023563",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","7772","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,NA,"235","1888",NA,NA,"South America","Paraguay","Central",NA,"Central Paraguay.",NA,NA,NA,NA,"US03023601","US03023601_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"442","2020-09-12 05:00:02-03","US","US","3238952","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"G. Hatschbach & J. M. Silva","51615","1987","10","23","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rio Guavira (mun. Bela Vista) Mato Grosso do Sul.",NA,NA,NA,NA,"US03023585","US03023585_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"443","2020-09-12 05:00:02-03","US","US","3517194","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"M. Bernardi","19403","1978","12","23","South America","Paraguay","Concepcion",NA,"In silvaticis inter Estancia Toldo Cué et Estancia Caracol, Rio Apa regione, Concepcion.",NA,NA,NA,NA,"US03023591","US03023591_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"444","2020-09-12 05:00:02-03","US","US","7786","PreservedSpecimen","Plantae",NA,"Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"E. Palmer","s.n.","1853","6",NA,"South America","Paraguay",NA,NA,"The River La Plata and Adjacent Countries.",NA,NA,NA,NA,"US03023602",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"445","2020-09-02 16:39:25-03","Cenargen","CEN","90564","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","R. Vanni","J. P. Coulleri","353","2012","03","21",NA,"Argentina",NA,NA,"Formosa, Pilcomayo, EEA INTA, Laguna Naick Neck.","-58.120833","-25.202222","Exsicatas","Selva marginal, al borde del riacho Porteño. Hojas discolores. Doação do Herbario del Instituto de Botanica del Nordeste (CTES)","CEN00090564","CEN00090564",NA,NA,"2012",NA,NA,"-58.120833","-25.202222",NA,NA,NA,NA,NA,"1"
"446","2019-11-13 11:31:20-03","USP","SPF","134393","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Shinini, A","Shinini, A","34437","1998","03","21","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"SPF00134393",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:31:20-03","USP","SPF","161574","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Smith, SF","Hatschbach, G","73953","2002","11","09",NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"SPF00161574",NA,NA,NA,"2003","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-03-04 11:17:24-03","UEFS","HUEFS","82983","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Hatschbach, G.","73880","2002","11","08",NA,"Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, Fazenda Espora de Prata","-56.4818992614746","-21.1210994720459",NA,NA,"HUEFS0082983",NA,NA,NA,NA,"71352","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"449","2021-03-04 11:17:24-03","UEFS","HUEFS","151932","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","R.M.Salas","Queiroz, L.P.de","13330","2007","12","01",NA,"Argentina","Chaco","Primeiro de Mayo","Maragrita Belén, ca. 3,4 km da Ruta 11 na estrada para Colónia Benitez.","-58.980278","-27.279722",NA,NA,"HUEFS0151932",NA,"88","88","2007",NA,NA,"58W58'49''","27S16'47''","Rosanae",NA,"12",NA,NA,NA
