"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"334","2019-11-01 15:05:24-03","UnB","UB","117253","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Fonseca, ML","634","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1995","09",NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.811111","-14.163611",NA,NA,NA,NA,NA,NA,"-47.811111","-14.163611",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:05:24-03","UnB","UB","117254","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Farias, R","217","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1998","11","20","Tocantins",NA,"Estrada do Rio do Sono para Mansinho","-47.616667","-9.416667",NA,NA,NA,NA,NA,NA,"-47.616667","-9.416667",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:05:24-03","UnB","UB","117257","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Allem, AC","205","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1976","10",NA,"Mato Grosso","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:05:24-03","UnB","UB","117242","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, HS","9723","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Sobral, M","1965","11","01","Goiás","Cristalina","5km S. of Cristalina","-48","-17",NA,NA,NA,NA,NA,NA,"-48","-17",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:05:24-03","UnB","UB","117239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB","955","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg",NA,"1993",NA,NA,"Goiás","Mineiros","Parque Nacional das Emas","-52.75","-18.316667",NA,NA,NA,NA,NA,NA,"-52.75","-18.316667",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:05:24-03","UnB","UB","117260","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Mendonça, RC","2915","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1996","10",NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.835556","-14.163056",NA,NA,NA,NA,NA,NA,"-47.835556","-14.163056",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:05:24-03","UnB","UB","117261","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Fonseca, ML","1254","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1996",NA,NA,"Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.793333","-14.188889",NA,NA,NA,NA,NA,NA,"-47.793333","-14.188889",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:05:24-03","UnB","UB","117240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB","950","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"O. Berg",NA,"1993","09","25","Goiás","Mineiros","Parque Nacional das Emas","-52.75","-18.316667",NA,NA,NA,NA,NA,NA,"-52.75","-18.316667",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:05:24-03","UnB","UB","121237","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Correia, CAS","284","Southern America","Brasil",NA,NA,"Área de aloramentos rochosos, com vários Psidium myrsinites. Planta com vários ramos partindo do solo. Casca marrom fissurada longitudinalmente. Folhas com leve odor de goiaba. Lóbulos do cálice vermelhos. Flor com odor doce suave. Polinizadores não",NA,"Dicotyledoneae",NA,"O. Berg","Correia, CAS","2008","08","21","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.238611","-16.226389","1080","1080",NA,NA,NA,NA,"-48.238611","-16.226389",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:05:24-03","UnB","UB","14709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Proença, CEB; Harris, SA","2945","Southern America","Brasil",NA,NA,"SubArbusto. Fruto verde imaturos.; Campo cerrado. Topologia: Encosta. Solo: Solo arenoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2004","09","19","Goiás","Pirenópolis","Estrada entre Pirenópolis e o Parque Estadual da Serra do Pirineus","-48.910556","-15.837222","900","1100",NA,NA,NA,NA,"-48.910556","-15.837222",NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:05:24-03","UnB","UB","152349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Silva, MA","2282","Southern America","Brasil",NA,NA,"Semiarbusto de 0,3 a 0,8m de altura. Flores branca-rosadas; Campo limpo",NA,"Dicotyledoneae",NA,"O. Berg",NA,"1994","09","07","Goiás",NA,"Chapada dos Veadeiros. 15km de Alto Paraíso/Teresina de Goiás, ao lado do parque nacional da Chapada dos Veadeiros. Rodovia GO 118, km 182. Próximo ao campo de <em>Vellozia</em>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 15:05:24-03","UnB","UB","121223","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Correia, CAS","267","Southern America","Brasil",NA,NA,"Alguns ramos partindo do solo. Casca marrom, fissurada longitudinalmente. Presença de galhas foliares. Flor sem perfume. Foto.; Subarbusto 6,6m. Flor rosa; Cerrado ralo. Topologia: Inclinado. Solo: Arenoso-pedregoso.",NA,"Dicotyledoneae",NA,"O. Berg","Correia, CAS","2008","08","09","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Chácara Angaturama","-48.236111","-16.227778","1080","1080",NA,NA,NA,NA,"-48.236111","-16.227778",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:05:24-03","UnB","UB","15784","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Martins, RC; Gomes, BM","402","Southern America","Brasil",NA,NA,"SubArbusto 0,4m. Flor branca; Mata de galeria.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","2003","11","11","Minas Gerais","Chapada Gaúcha","Serra das Araras, Parque Estadual Serra das Araras. Rio Pardo. Mata Antropizada.","-45.331667","-15.369722",NA,NA,NA,NA,NA,NA,"-45.331667","-15.369722",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:05:24-03","UnB","UB","160753","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Silva, MA; et al.","6606","Southern America","Brasil",NA,NA,"Subarbusto 1m. Botões florais verde-vináceos. Frutos imaturos verdes. Folhas concolores verdes.; Solo arenoso. Cerrado",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","09","22","Goiás","Pirenópolis","Serra dos Pireneus. Próximo ao Parque Estadual dos Pirineus","-48.858333","-15.801667",NA,NA,NA,"2014",NA,NA,"-48.858333","-15.801667","05",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:05:24-03","UnB","UB","161307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","329","Southern America","Brasil",NA,NA,"Subarbusto ca. de 15 cm de altura, frutos imaturos verdes; Campo sujo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","09","16","Goiás","Cavalcante","Margem direita da GO-118, sentido sul-norte, entre Alto Paraíso de Goiás e Teresina de Goiás","-47.372222","-13.906389","1259","1259",NA,"2013",NA,NA,"-47.372222","-13.906389","03",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:05:24-03","UnB","UB","161325","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","347","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,5 m de altura, botões florais e flores decíduas; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","09","20","Tocantins","Ponte Alta do Tocantins","Margem direita da estrada de Ponte Alta do Tocantins para a cachoeira da Fumaça, borda do Parque Estadual do Jalapão","-47.044444","-11.130556","520","520",NA,"2008",NA,NA,"-47.044444","-11.130556","09",NA,"20",NA,NA,NA,NA,NA
"350","2019-11-01 15:05:24-03","UnB","UB","161336","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","358","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, flores isoladas em racemos curtos, botões florais; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2008","09","21","Goiás","São Domingos","Coletada na pousada São Mateus, próximo ao povoado São João, dentro do Parque Estadual de Terra Ronca","-46.316944","-13.654167","712","712",NA,NA,NA,NA,"-46.316944","-13.654167",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:05:24-03","UnB","UB","161337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Caires, CS; Zanatta, MRV","359","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, frutos imaturos vermelhos; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2008","09","21","Goiás","São Domingos","Coletada na pousada São Mateus, próximo ao povoado São João, dentro do Parque Estadual de Terra Ronca","-46.316944","-13.654167","712","712",NA,NA,NA,NA,"-46.316944","-13.654167",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:05:24-03","UnB","UB","161349","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Medeiros, LB; Carvalho, AM","371","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,5 m de altura, com flore decíduas; Campo limpo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","10","07","Distrito Federal","Planaltina","Ao lado da Pedra Fundamental de Brasília",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"10",NA,"07",NA,NA,NA,NA,NA
"353","2019-11-01 15:05:24-03","UnB","UB","161352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Cota, MRC; Medeiros, LB; Carvalho, AM","374","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, frutos imaturos verdes; Cerrado",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2008","10","07","Distrito Federal","Planaltina","Coletado na borda do córrego Pipiripau, na estrada indo para o núcleo rural do Taquara",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"10",NA,"07",NA,NA,NA,NA,NA
"354","2019-11-01 15:05:24-03","UnB","UB","161613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF","591","Southern America","Brasil",NA,NA,"Solo areno-argiloso, relevo plano; Subarbusto ca. de 0,4 m de altura, flores senescentes e botões; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","09","04","Goiás","Caiapônia","Coletado na fazenda Sobradinho ao lado do sítio das Palmeiras","-51.868611","-17.289167",NA,NA,NA,"2009",NA,NA,"-51.868611","-17.289167","09",NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 15:05:24-03","UnB","UB","161628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Campos, LZO; Ibrahim, M; Martins, RC; Caires, CS; Meneguzzo, TEC; Souza, LF; Nu","606","Southern America","Brasil",NA,NA,"Solo areno-argiloso, relevo acidentado; Subarbusto ca. de 0,2 m de altura, botões com pétalas vináceas; Cerrado com mata seca",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","09","06","Goiás","Serranópolis","Pousada Aldeia do Guardião, na Pedra da Mesa","-52.008889","-18.4575","631","631",NA,"2009",NA,NA,"-52.008889","-18.4575","09",NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 15:05:24-03","UnB","UB","161707","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Campos, LZO; Martins, RC","685","Southern America","Brasil",NA,NA,"Solo arenoso, relevo ondulado; Arbusto ca. de 0,5 m de altura, flores velhas; Cerrado rupestre",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2009","10","17","Goiás","Cavalcante","Dentro da comunidade Kalunga Engenho II, próximo à casa do senhor Cirilo","-47.4725","-13.5825",NA,NA,NA,"2015",NA,NA,"-47.4725","-13.5825","08",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 15:05:24-03","UnB","UB","164375","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Zanatta, MRV; Proença, CEB; Villarroel, D; Nogales, T; Alkimim, W; Albuquerque, V; Teodoro, D","626","Southern America","Brasil",NA,NA,"Arbusto 1,3m com frutos atro-purpúreos; Campo sujo/cerrado de encosta com afloramentos rochosos",NA,"Dicotyledoneae",NA,"O. Berg","Villarroel, D","2011","06","03","Distrito Federal",NA,"APA de Cafuringa. Região do Catingueiro II. Sítio Flor das Águas","-47.973611","-15.536667","840","890",NA,"2011",NA,NA,"-47.973611","-15.536667","06",NA,"10",NA,NA,NA,NA,NA
"358","2019-11-01 15:05:24-03","UnB","UB","168983","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Tamashiro, JY; et al.","124","Southern America","Brasil",NA,NA,"Subarbusto até 15cm, flores rosadas até brancacentas.; Cerrado alto.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","1985","11","05","Mato Grosso do Sul","Selvíria","Selvíria, Fazenda do Sr. Cacildo Arantes.","-51.4189","-20.3672",NA,NA,NA,"2014",NA,NA,"-51.4189","-20.3672","10",NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:05:24-03","UnB","UB","169119","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Ratter, JA; Fonseca, SC; Fonseca Filho, J","3487","Southern America","Brasil",NA,NA,"Dwast ericoid shrub, 40cm tall. Petals pale pink.; In campo sujo (grassland isuth scattered shrubs & trees).",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1976","08","27","Distrito Federal","Brasília","Jardim Botânico, In the area of the Córrego Cabeça de Veado ca. 9,5km SSE of Brasília TV Tower.","-47.835","-15.874167",NA,NA,NA,"1993",NA,NA,"-47.835","-15.874167",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 15:05:24-03","UnB","UB","169120","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Melo, E; França, F; Ferreira, MFN","805","Southern America","Brasil",NA,NA,"Arbusto 1m de alt., flor branco-vinosa.; Solo arenoso, afloramento rochoso.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1992","09","06","Distrito Federal","Brasília","Jardim Botânico, Planaltina, Nucleo Rural Taquara.","-47.835","-15.874167",NA,NA,NA,"1993",NA,NA,"-47.835","-15.874167",NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 15:05:24-03","UnB","UB","169122","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Melo, E; França, F","353","Southern America","Brasil",NA,NA,"Arbusto de 50cm.; Cerrado pedregoso.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"1990","07","31","Distrito Federal","Brazlândia","Mumunhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 15:05:24-03","UnB","UB","169123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Oliveira, JS; Silva, RR; Oliveira, M","15","Southern America","Brasil",NA,NA,"Arbusto de 50cm. Frequente. Frutos verdes e maduros.; Cerrado. Latossolo. Levemente inclinado.",NA,"Dicotyledoneae",NA,"O. Berg","Oliveira, M","2003","10","07","Distrito Federal","Brasília","EEJB- Área acima da Área de Lazer.","-47.85","-15.866667","1025","1150",NA,"2003",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 15:05:24-03","UnB","UB","169124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Sampaio, AB; Pereira, JB","234","Southern America","Brasil",NA,NA,"Subarbusto, 60cm. Flor rosa clara. Ocasional no local.; Cerrado rupestre. Litossolo.",NA,"Dicotyledoneae",NA,"O. Berg","Proença, CEB","1998","08","26","Distrito Federal","Riacho Fundo","Campos na entrada da Fazenda Sucupira ( próximo ao Riacho Fundo).","-48.033333","-15.916667",NA,NA,NA,"2001",NA,NA,"-48.033333","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-01 15:05:24-03","UnB","UB","169121","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Munhoz, CBR; Santos, FFM; Alvim, MB; Pereira, GA; Pereira, FFO; Pinheiros, EM","2759","Southern America","Brasil",NA,NA,"Subarbusto ca. de 60cm. Média qauntidade de folhas novas e maduras. Muitos botões.; Cerrado rupestre.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2003","06","21","Distrito Federal","Riacho Fundo I","Fazenda Sucupira.","-48.016667","-15.883333","1100","1100",NA,NA,NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 15:05:24-03","UnB","UB","170751","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Zanatta, MRV; Mello, TRB","1597","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, botões verdes e flores brancas (coletado material em sílica gel); Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2011","08","18","Distrito Federal",NA,"Reserva Biológica de Contagem",NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:05:24-03","UnB","UB","171189","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Moreira, HJC; Bringel, JBA","2133","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, botão floral verde com globo petalífero branco e flores brancas; Cerradão",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2011","11","11","Tocantins","Pindorama do Tocantins","Margem da estrada de terra entre Natividade e Pindorama do Tocantins","-47.608611","-11.319722","539","539",NA,"2011",NA,NA,"-47.608611","-11.319722","11",NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:05:24-03","UnB","UB","171217","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Moreira, HJC; Bringel, JBA","2161","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, fruto imaturo verde; Cerrado com predomíno de arbustos",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2011","11","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 4 km de Mateiros","-46.383611","-10.555833","550","550",NA,"2011",NA,NA,"-46.383611","-10.555833","11",NA,NA,NA,NA,NA,NA,NA
"368","2019-11-01 15:05:24-03","UnB","UB","171220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, JEQ; Moreira, HJC; Bringel, JBA","2164","Southern America","Brasil",NA,NA,"Arvoreta ca. 4 m de altura, fruto imaturo verde; Cerrado com predomínio de arbustos",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2011","11","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 7 km de Mateiros","-46.361667","-10.570556","563","563",NA,"2011",NA,NA,"-46.361667","-10.570556","11",NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 15:05:24-03","UnB","UB","174230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Silva, MC; Azevedo, INC; Bringel, JBA; Rodrigues, N","743","Southern America","Brasil",NA,NA,"Arbusto de 50 cm.; Cerrado típico.",NA,"Dicotyledoneae",NA,"O. Berg","Oliveira, M","2009","08","28","Distrito Federal","Lago Sul","Jardim Bôtanico de Brasília. Cerrado típico atrás do Gabinete.",NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 15:05:24-03","UnB","UB","181220","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","1622","Southern America","Brasil",NA,NA,"Herbácea geófita 0,3 m. de altura; pétalas rosas e botões.; Cerrado; neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2005","06",NA,"Goiás","Serranópolis","RPPN Pousada das Araras. Trilha/ponto: Saida/9","-51.995278","-18.439444","620","620",NA,"2012",NA,NA,"-51.995278","-18.439444","03",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:05:24-03","UnB","UB","181555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","1402","Southern America","Brasil",NA,NA,"Geófita, herbácea com 0,3 m. de altura; flor com pétalas rosas e botões.; Cerrado sensu stricto, neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2005","02",NA,"Goiás","Serranópolis","RPPN Pousada das Araras. Trilha/ponto: Saída/5","-51.995278","-18.439444","620","620",NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:05:24-03","UnB","UB","181556","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","1304","Southern America","Brasil",NA,NA,"Geófita, herbácea com 0,2 m. de altura; flor com pétalas rosas e botões.; Cerrado sensu stricto, neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2005","01",NA,"Goiás","Serranópolis","RPPN Pousada das Araras. Trilha/ponto: Rio verdinho/4","-51.995278","-18.439444","620","620",NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:05:24-03","UnB","UB","181557","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","2123","Southern America","Brasil",NA,NA,"Geófita, herbácea com 0,5 m. de altura; fruto vermelho, carnoso, indeiscente, polposo e maduro.; Cerrado sensu stricto, neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2006","01",NA,"Goiás","Serranópolis","RPPN Pousada das Araras. Trilha/ponto: Morro guardião/14","-51.995278","-18.439444","620","620",NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:05:24-03","UnB","UB","181558","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, LF","1383","Southern America","Brasil",NA,NA,"Geófita, herbácea com 0,3 m. de altura; flor com pétalas rosas e botões.; Cerrado sensu stricto, neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2005","01",NA,"Goiás","Serranópolis","RPPN Pousada das Araras. Trilha/ponto: Morro guardião/15","-51.995278","-18.439444","620","620",NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:05:24-03","UnB","UB","193136","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Melo, MD; et al.","118","Southern America","Brasil",NA,NA,"Subarbustiva de até 1,5m de altura; folhas simples, opostas, linear a aciculada, nervura média sulcada a plana na face adaxial; Inflorescência racemosa, presença de flor solitária.; Campo Sujo Úmido",NA,"Dicotyledoneae",NA,"O. Berg","Melo, MD","2012","07","30","Distrito Federal","Brasília","Reserva Ecológica Mirante - Embrapa Cerrados","-47.736389","-15.607778","1163","1163",NA,"2012",NA,NA,"-47.736389","-15.607778","09",NA,"10",NA,NA,NA,NA,NA
"376","2019-11-01 15:05:24-03","UnB","UB","195568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Bezerra, KMG","27","Southern America","Brasil",NA,NA,"Arbusto ca. 50 cm, poucas ramificações, ramos glabros. Botões verdes, flores brancas e inodoras, lobos do cálice vináceos.; Área de Cerradão",NA,"Dicotyledoneae",NA,"O. Berg",NA,"2011","09","27","Distrito Federal","Brasília","Estação Ecológica Águas Emendadas","-47.626417","-15.573583",NA,NA,NA,NA,NA,NA,"-47.626417","-15.573583",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:05:24-03","UnB","UB","201743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Bringel, JBA; Loueille, BFP; Borges, L","1018","Southern America","Brasil",NA,NA,"Arbusto 1,2mm de altura. Botões florais alvos a levemente rosados. Frutos amarelos",NA,"Dicotyledoneae",NA,"O. Berg","Faria, JEQ","2012","11","02","Goiás","Cavalcante","Estrada para Vão do Moleque","-47.471944","-13.668889","1121","1121",NA,"2014",NA,NA,"-47.471944","-13.668889","09",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:05:24-03","UnB","UB","202243","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Rosa, PO; Nogales, T; Lima, DF","1382","Southern America","Brasil",NA,NA,"Subarbusto ca. de 0,8m. Flores róseas.",NA,"Dicotyledoneae",NA,"O. Berg","Rosa, PO","2014","09","11","Goiás",NA,"Entre Teresina de Goiás e Alto Paraíso de Goiás. Cerrado.","-47.366667","-13.9",NA,NA,NA,"2014",NA,NA,"-47.366667","-13.9","09",NA,NA,NA,NA,NA,NA,NA
