"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"1031","2020-09-12 05:00:02-03","US","US","1691520","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bro. Elias","1935","4",NA,"Colombia","Atlántico",NA,"Dept. Atlántico: Barranquilla and vicinity. Las Flores.",NA,NA,NA,NA,NA,NA,NA,"US03044438","US03044438_01","South America - Neotropics",NA,NA,NA,"Rhizophorales","1310",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1032","2020-09-12 05:00:02-03","US","US","1856676","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"E. P. Killip & J. Cuatrecasas","1944","6","5","Colombia","Valle del Cauca",NA,"El Valle: Buenaventura.",NA,NA,NA,NA,NA,NA,NA,"US03044446",NA,"South America - Neotropics",NA,NA,NA,"Rhizophorales","38817",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1033","2020-09-12 05:00:02-03","US","US","2583200A","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"F. J. Breteler","1966","6","3","Venezuela","Merida",NA,"Near Pacific coast of Colombia. South of Bahia de Buenaventura. Rio Raposo, ± 4 km. from the sea. Edge of forest. ± Inner limit of Mangle area.",NA,NA,NA,NA,NA,NA,NA,"US03044413",NA,"South America - Neotropics",NA,NA,NA,"Rhizophorales","5182",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1034","2020-09-12 05:00:02-03","US","US","3460863","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"T. Hollowell, D. Arjoon, C. Chin & A. James","1998","11","12","Guyana","Barima-Waini",NA,"Waini Peninsula. Approx. 6 miles east of Shell Beach camp, near eastern extreme of mangrove burn area","-59.7","8.37222",NA,NA,"2",NA,NA,"US00800069",NA,"South America - Neotropics",NA,NA,NA,"Rhizophorales","273",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1035","2020-09-12 05:00:02-03","US","US","921543","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"A. Stewart","1905","10","27","Ecuador","Colón",NA,"The Galápagos Islands. Indefatigable Island. - Southeast side - in dense forests.",NA,NA,NA,NA,NA,NA,NA,"US03044469","US03044469_01","South America - Neotropics",NA,NA,NA,"Rhizophorales","3022",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1036","2020-09-12 05:00:02-03","US","US","2465408","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"F. J. Breteler","1964","12","18","Venezuela","Merida",NA,"South coast of Península Paraguaná.",NA,NA,NA,NA,NA,NA,NA,"US03044426",NA,"South America - Neotropics",NA,NA,NA,"Rhizophorales","4343",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"1037","2020-09-02 16:38:36-03","Cenargen","CEN","48224","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"P. P. de Oliveira - HUEFS","2002","05","05","Brasil","BA","CARAVELAS","Manguezal de Alcobaça, próximo a Barra.","-38.983333","-15.666666","-38.983333","-15.666666",NA,NA,"Folhas discolores coriáceas. Flores com sépalas amarelas e pétalas alvas. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (60267). Feira de Santana - Bahia.","CEN00048224","CEN00048224",NA,"Exsicatas",NA,NA,NA,"103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1038","2020-09-02 16:38:36-03","Cenargen","CEN","113836","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Eniel David Cruz","2019","05","06","Brasil","PA","BRAGANCA","Estrada Bragança - Ajuruteua.","-46.7325","-1.9580555","-46.7325","-1.9580555",NA,NA,"AT=9 m. Doação do Herbário IAN - Amazônia Oriental -Belém - Pará - Brasil. Registro: 199233.","CEN00113836","CEN00113836",NA,"Exsicatas",NA,NA,NA,"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1039","2020-09-02 16:38:36-03","Cenargen","CEN","37817","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","L. P. Queiroz","2001","Aécio Amaral-Santos","2000","11","26","Brasil","BA","PORTO SEGURO","Distrito de Trancoso, próximo da praia dos Coqueiros.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"CEN00037817","CEN00037817",NA,"Exsicatas",NA,NA,NA,"860","68835","auto","06",NA,NA,NA,NA,NA,NA,NA,"6",NA
"1040","2020-09-02 16:38:36-03","Cenargen","CEN","55647","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","M. G. L. Wanderley","1990","Maria Margarida da Rocha Fiuza de Melo","1987","02","01","Brasil","SP","CANANEIA","Ilha do Cardoso, mata de encosta do morro da captação de água.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Manguezal atrás das casas do CEPARNIC.","CEN00055647","CEN00055647",NA,"Exsicatas",NA,NA,NA,"705","37574","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-12-09 17:30:49-03","UFPR","EFC","15460","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Souza, I.","2017","Souza, I.","2017","03","16","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3887","-25.5445","-48.3887","-25.5445",NA,NA,"Arvoreta 4m, flores e frutos mais plântulas.","EFC015460",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","16",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2019-12-09 17:30:49-03","UFPR","EFC","6774","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Panzeri, C.G.","1997","03","12","Brasil","Paraná","Guaraqueçaba","Ilha Rasa","-48.4224","-25.3599","-48.4224","-25.3599",NA,NA,"__COMMOM_NAME__: Mangue-vermelho","EFC006774",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2019-12-09 17:30:49-03","UFPR","EFC","2112","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Kuniyoshi, Y.S.","1990","02","24","Brasil","Paraná","Matinhos","Cabaraquara","-48.5745","-25.8452","-48.5745","-25.8452",NA,NA,"Árvore comum em manguezal, associada a Laguncularia. Entrada do Iate Clube de Caiobá. __COMMOM_NAME__: Mangue-vermelho","EFC002112",NA,NA,NA,NA,NA,NA,"5500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019-12-09 17:30:49-03","UFPR","EFC","3934","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Roderjan, C.V.","1994","01","23","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Árvore dominante no manguezal de Pontal do Sul. Frutos maduros. __COMMOM_NAME__: Mangue-amarelo","EFC003934",NA,NA,NA,NA,NA,NA,"1131","19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-12-09 17:30:49-03","UFPR","EFC","9257","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Borgo, M.","2000","Borgo, M.; Bornschein, M.R.; Reinert, B.L.","2000","03","09","Brasil","Paraná","Guaratuba","Rio João Alves, afluente do rio Guanxuma","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 4m, flores esverdeadas, em manguezal.","EFC009257",NA,NA,NA,NA,NA,NA,"687","41937","auto","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"1046","2019-12-09 17:30:49-03","UFPR","EFC","12120","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Völtz, R.R.","2013","Völtz, R.R.","2013","10","05","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Arvoreta 3m alt.; fruto com germinação ainda na planta-mãe. __COMMOM_NAME__: Mangue-vermelho","EFC012120",NA,NA,NA,NA,NA,NA,"265","19508","auto","10","05",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-12-09 17:30:49-03","UFPR","EFC","6714","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Roderjan, C.V.","1995","Roderjan, C.V.","1995","04","12","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3889","-25.551","-48.3889","-25.5510",NA,NA,"Árvore 3 m em bordadura de manguezal. Frutos imaturos. __COMMOM_NAME__: Mangue-vermelho","EFC006714",NA,NA,NA,NA,NA,NA,"1377",NA,NA,"04","12",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2019-12-09 17:30:49-03","UFPR","EFC","703","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Kuniyoshi, Y.S.","1985","Nadolny, M.C.","1985","01","09","Brasil","Paraná","Guaratuba","Baía de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"__COMMOM_NAME__: Mangue-vermelho","EFC000703",NA,NA,NA,NA,NA,NA,"3","41937","auto","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-12-09 17:30:49-03","UFPR","EFC","10952","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Dunaiski Jr., A.","2011","Dunaiski Jr., A.; et al.","2011","03","10","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3889","-25.551","-48.3889","-25.5510",NA,NA,"Árvore de 3m., no manguezal, flor aromática. __COMMOM_NAME__: Mangue-vermelho","EFC010952",NA,NA,NA,NA,NA,NA,"4195",NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA
"1050","2019-12-09 17:30:49-03","UFPR","EFC","3688","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Vicentini, A.","1992","08","13","Brasil","Paraná","Pontal do Paraná","Ponta do Poço","-48.3889","-25.551","-48.3889","-25.5510",NA,NA,"Pontal do Sul __COMMOM_NAME__: Mangue-amarelo","EFC003688",NA,NA,NA,NA,NA,NA,"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-12-09 17:30:49-03","UFPR","EFC","6790","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Kleina, A.L.S.","1997","Kleina, A.L.S.; Gatti, G.; Kuniyoshi, Y.S.","1997","04","28","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917",NA,NA,"Arvoreta 5,0 m. __COMMOM_NAME__: mangue-vermelho","EFC006790",NA,NA,NA,NA,NA,NA,"10",NA,NA,"05","01",NA,NA,NA,NA,NA,NA,NA,NA
"1052","2019-12-09 17:30:49-03","UFPR","EFC","2447","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.","1978","Kasper, A.","1978","08","11","Brasil","Paraná","Morretes","Rio Nhundiaquara","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 5m, mata na beira do rio Nhundiaguava. __COMMOM_NAME__: Mangue-vermelho","EFC002447",NA,NA,NA,NA,NA,NA,NA,"30514","auto","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-12-09 17:30:49-03","UFPR","EFC","4124","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Roderjan, C.V.","1993","Roderjan, C.V.","1993","04","15","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Arvoreta 3m, em manguezal da baía de Paranaguá. Flores creme. Coletada amostra de madeira. __COMMOM_NAME__: Mangue-vermelho","EFC004124",NA,NA,NA,NA,NA,NA,"1152","19508","auto","04","15",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-11-13 11:29:41-03","USP","SPF","16086","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Rzedowski",NA,"Rzedowski","1967","10","28","México","Jalisco","Cihuatlán",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00016086",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2021-03-15 18:29:34-03","USP","SPF","224935","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Francisco, JNC","2014","Francisco, JNC","2014","12","21","Brasil","São Paulo","Peruíbe","Guaraú. Margem da trilha Passarela do Balça.","-47.043333","-24.373083","-47.043333","-24.373083",NA,NA,"Árvore ca. 2 m alt.; Manguezal.","SPF00224935",NA,NA,NA,NA,NA,NA,"59",NA,NA,"12","21",NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-11-13 11:29:41-03","USP","SPF","150463","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Menezes, NL","2001","11","19","Brasil","Bahia","Cairu","Morro de São Paulo","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,"SPF00150463",NA,NA,NA,NA,NA,NA,"1411","24756","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-11-13 11:29:41-03","USP","SPF","167424","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ceccantini, GCT","2005","Ceccantini, GCT","2005","01","14","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,NA,NA,"SPF00167424",NA,NA,NA,NA,NA,NA,"1381","2962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-11-13 11:29:41-03","USP","SPF","167386","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ceccantini, GCT","2005","Ceccantini, GCT","2005","01","14","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,NA,NA,"SPF00167386",NA,NA,NA,NA,NA,NA,"2380","2962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-13 11:29:41-03","USP","SPF","167387","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ceccantini, GCT","2005","Ceccantini, GCT","2005","01","14","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,NA,NA,"SPF00167387",NA,NA,NA,NA,NA,NA,"2382","2962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-13 11:29:41-03","USP","SPF","167385","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ceccantini, GCT","2005","Ceccantini, GCT","2005","01","14","Brasil","Bahia","Madre de Deus",NA,"-38.6208000183105","-12.7407999038696",NA,NA,NA,NA,NA,"SPF00167385",NA,NA,NA,NA,NA,NA,"2377","2962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2019-11-13 11:29:41-03","USP","SPF","124080","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Menezes, NL","1997","02","25","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"SPF00124080",NA,NA,NA,NA,NA,NA,"s.n.","68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-11-13 11:29:43-03","USP","SPF","95031","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anjos, AMG",NA,"Anjos, AMG","1991","05","31","Brasil","Espírito Santo","Vitória","Universidade Federal do Espírito Santo","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"SPF00095031",NA,NA,NA,NA,NA,NA,"138","15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-11-13 11:29:43-03","USP","SPF","32541","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G","1978","Hatschbach, G","1978","03","10","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"SPF00032541",NA,NA,NA,NA,NA,NA,"41095","38300","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-11-13 11:29:41-03","USP","SPF","180472","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Menezes, NL","2007","Menezes, NL","2007","07","15","Brasil","Pernambuco","Ipojuca","Porto de Galinhas","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"SPF00180472",NA,NA,NA,NA,NA,NA,"1427","22847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2019-11-13 11:29:41-03","USP","SPF","201761","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Menezes, NL","2011","Menezes, NL","2011","01","25","Brasil","Pernambuco","Ipojuca","Porto de Galinhas","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"SPF00201761",NA,NA,NA,NA,NA,NA,"1443","22847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2019-11-13 11:29:41-03","USP","SPF","177958","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Menezes, NL",NA,"Menezes, NL","2007","01","20","Brasil","Pernambuco","Ipojuca","Porto de Galinhas, Praia Muro Alto.","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"SPF00177958",NA,NA,NA,NA,NA,NA,"1426","22847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-11-13 11:29:41-03","USP","SPF","158298","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Krieger, L","1970","06","20","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"SPF00158298",NA,NA,NA,NA,NA,NA,"8702","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2019-12-11 12:04:57-03","USP","SPF","221910","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hoehne, W","1964","Hoehne, W",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00221910",NA,NA,NA,NA,NA,NA,"5813","57442","auto","07","22",NA,NA,NA,NA,NA,NA,NA,NA
"1069","2019-11-13 11:29:41-03","USP","SPF","213058","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Queiroz, RT","2006","Loiola, MIB","2006","03","18","Brasil","Rio Grande do Norte","Macau","RDS Estadual Ponta do Tubarão","-36.6343994140625","-5.11499977111816",NA,NA,NA,NA,NA,"SPF00213058",NA,NA,NA,NA,NA,NA,"s.n.","39550","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-11-13 11:29:41-03","USP","SPF","159368","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Menezes, NL","2003","Menezes, NL","2003","09","05","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SPF00159368",NA,NA,NA,NA,NA,NA,"1419","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2019-11-13 11:29:43-03","USP","SPF","77877","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Menezes, NL","1992","11","05","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SPF00077877",NA,NA,NA,NA,NA,NA,"s.n.","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-13 11:29:41-03","USP","SPF","163245","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Wanderley, MGL","1990","Melo, MRF","1987","02","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00163245",NA,NA,NA,NA,NA,NA,"705","37574","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-11-13 11:29:43-03","USP","SPF","61007","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Giulietti, AM","1987","10","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00061007",NA,NA,NA,NA,NA,NA,"1048","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2019-11-13 11:29:43-03","USP","SPF","60992","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Pirani, JR","1988","Pirani, JR","1987","12","04","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00060992",NA,NA,NA,NA,NA,NA,"2028","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2019-11-13 11:29:41-03","USP","SPF","171195","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Anônimo",NA,"Sem coletor","1941","04","21","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,"SPF00171195",NA,NA,NA,NA,NA,NA,"s.n.","22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2019-11-13 11:29:41-03","USP","SPF","161285","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Sleumer, HO",NA,"Hoehne, FC","1933","08","10","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,"SPF00161285",NA,NA,NA,NA,NA,NA,"s.n.","22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2020-03-05 14:13:03-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Udulutsch, RG","2003","Udulutsch, RG; Ferruci, MS; Souza, CC; Souza, JP","2003","09","26","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Magnoliidae","Malpighiales","2413","37574","auto","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"1078","2014-04-04 18:28:28-03","PNFM","IRAI","4551","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ristow, R.","2011","Ristow, R.","2011","10","07","Brasil","Paraná","Pontal do Paraná","Porto Pontal Paraná","-48.39075","-25.550528","-48.39075","-25.550528","1","1","Árvore, 3 m, frutos. Mangue","IRAI00004551",NA,NA,NA,NA,"Magnoliophyta",NA,"1841",NA,NA,"10","13",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2021-03-25 13:53:24-03","UNIVILLE","JOI","6707","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, D.S. da & Guedes, M.L.","2005","Silva, D.S. da","2005","11","12","Brasil","Bahia","Salvador","Região Metropolitana de Salvador, Camaçari, Rio Jacuípe.","-38.316667","-12.683333","38º19'0''W","12º40'60''S",NA,NA,"Folhas crassas, discolores; HABITAT: manguezal; HABITO: arbórea","JOI006707",NA,NA,NA,NA,NA,NA,"1",NA,NA,"12","12",NA,NA,NA,NA,NA,NA,NA,NA
"1080","2021-03-25 13:53:24-03","UNIVILLE","JOI","1819","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Elaine Cristine Spitzner","2006","Elaine Cristine Spitzner","2006","03","24","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: mangue; HABITO: Árvore","JOI001819",NA,NA,NA,NA,NA,NA,"2","25329","auto","03","29",NA,NA,NA,NA,NA,NA,NA,NA
"1081","2021-03-25 13:53:24-03","UNIVILLE","JOI","1115","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","D.B.G. Bussmann","2005","D.B.G. Bussmann","2004","10","19","Brasil","Santa Catarina","Araquari","Ilha dos Paragaios.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: mangue","JOI001115",NA,NA,NA,NA,NA,NA,"96","25329","auto","06","17",NA,NA,NA,NA,NA,NA,NA,NA
"1082","2021-03-25 13:53:24-03","UNIVILLE","JOI","6133","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Condorcet Aranha","2000","Cristiane Rebelo","2000","08","21","Brasil","Santa Catarina","Joinville","Flora do mangue do Espinheiro.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Museu Botânico Municipal - Herbário Joinville - 451","JOI006133",NA,NA,NA,NA,NA,NA,"40","37150","auto","09","25",NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-03-25 13:53:24-03","UNIVILLE","JOI","5861","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","W.S. Mancinelli","2007","P.E. Hogrefe","2006","04","07","Brasil","Santa Catarina","São Francisco do Sul","Ilha Alvarenga.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: manguezal; HABITO: arbusto","JOI005861",NA,NA,NA,NA,NA,NA,"80","23627","auto","07","18",NA,NA,NA,NA,NA,NA,NA,NA
