"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","relatedCatalogItem","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","individualCount","fieldNumber","infraspecificEpithet","typeStatus","preparationType"
"153","2019-11-13 11:28:37-03","USP","SPF","12134","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Hoehne, W","1949","01","27",NA,"Brasil","São Paulo","Brooklyn Paulista.",NA,NA,"SPF00012134","SPF00012134","Zanin, A","2001","07",NA,"2979","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"154","2020-03-05 14:13:59-03","UNEMAT","HPAN","5682","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Carniello, MA","2005","01","24","América","Brasil","Mato Grosso","Porto Limão, Pantano.",NA,NA,NA,NA,"Carniello, MA",NA,NA,NA,"685","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto","Magnoliidae",NA,NA,NA,NA,NA
"155","2019-10-07 09:21:35-03","UEFS","HUEFS","245524","PreservedSpecimen","Plantae","Lilianae","Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Sendulsky, T.","1982","03","22",NA,"Paraguai",NA,"Provincia do Baixo Paraná. Próximo ao rio Acaraí.",NA,NA,"HUEFS0245524","HUEFS0245524",NA,NA,NA,NA,"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA
"156","2019-01-25 15:35:53-02","IAC","IAC","23901","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","s/col.","1959","12","15",NA,"Brasil","Mato Grosso","Pantanal do Mato Grosso",NA,NA,NA,NA,"A. Zanin","2001","07","15","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-01-25 15:35:53-02","IAC","IAC","23905","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","s/col.","1959","12","15",NA,"Brasil","Mato Grosso","Pantanal do Mato Grosso",NA,NA,NA,NA,"A. Zanin","2001","07","15","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-02-17 11:30:41-03","UEG","HUEG","1784","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Moretto, G.L.; Ramos, M V V","2003","01",NA,"Southern America","Brasil","Minas Gerais","18° 57' 01,6 S 48° 21 48, 1 W",NA,"Vereda","HUEG001784",NA,"Irwin, H.S.; Valls, J F M","2003","09",NA,"113","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","Monocotyledonae",NA,NA,NA,NA,NA
"159","2020-02-17 11:30:41-03","UEG","HUEG","1783","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Moretto, G.L.; Ramos, M V V","2003","01",NA,"Southern America","Brasil","Minas Gerais","19° 06' 03, 0 S 48º 07' 36,1W",NA,"Vereda","HUEG001783",NA,"Sleumer; Valls, J F M","2003","09",NA,"112","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","Monocotyledonae",NA,NA,NA,NA,NA
"160","2020-02-17 11:30:41-03","UEG","HUEG","2476","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Gomes Júnior, J.C.; Ramos, M V V","2003","01",NA,"Southern America","Brasil","Minas Gerais","Coord. 18º 57' 01,6S 48° 21' 48,1 W",NA,"Vereda","HUEG002476",NA,"Proença, C.E.B.; Valls, J F M","2003","09",NA,"s.n.","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","Monocotyledonae",NA,NA,NA,NA,NA
"161","2020-02-17 11:30:41-03","UEG","HUEG","2474","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Gomes Júnior, J.C.; Ramos, M V V","2003","01",NA,"Southern America","Brasil","Minas Gerais","Coord. 18º 57' 01,6S 48° 21' 48,1 W",NA,"Vereda","HUEG002474",NA,"Lima, J.C.M.; Valls, J F M","2003","09",NA,"113","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"58223","auto","Monocotyledonae",NA,NA,NA,NA,NA
"162","2020-11-19 14:06:29-03","Unimontes","MCMG","2180","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Santos, G.F.R | Santos, K. J","2008","09","10",NA,"Brasil","Minas Gerais","APA do Rio PandeirosVereda Alegre",NA,"Anfíbia",NA,NA,"V.J. Pott",NA,NA,NA,"1","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"163","2020-11-19 14:06:29-03","Unimontes","MCMG","2181","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Santos, G.F.R | Santos, K. J","2008","09","10",NA,"Brasil","Minas Gerais","APA do Rio PandeirosVereda Pindaibal",NA,"Anfíbia",NA,NA,"A Guglieri Caporal",NA,NA,NA,"1","Janúaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"164","2020-11-04 17:30:21-03","UEM","HUEM","19684","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","K.Kawakita; J.M.Garcia; J.G.Servilheri; Rosa, GS; A.S.Silva","2010","11","23",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema, lagoa Peroba, 10m margem direita",NA,"Sublignificado, cerca de 1,8m de altura; sinflorescência coloração vináceo; solo arenoso; local ensolarado.","HUEM000022104",NA,"K.Kawakita","2014","01",NA,"1453","Jateí","-53.64","-22.908333","-53.64","-22.908333","235","235",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 17:30:21-03","UEM","HUEM","16797","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","2009","12","10",NA,"Brasil","Mato Grosso do Sul","Rio Curupaí, Parque Estadual do Rio Ivinhema.",NA,"Sublignificada, 2,0 m de altura; base do colmo, ápice das folhas e espiguetas de coloração verde e vinácea; campo, solo seco e sujeito a alagamento, margem do rio.","HUEM000022096",NA,NA,NA,NA,NA,"1201","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"166","2020-11-04 17:30:21-03","UEM","HUEM","27159","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","K.Kawakita; V.A.Teixeira; C.Pereira","2013","04","17",NA,"Brasil","Mato Grosso do Sul","rio Victório, margem esquerda",NA,"Herbácea, espiguetas arroxeadas e verde. Solo úmido; APA das ilhas e várzeas do rio Paraná. Local antropizado.","HUEM000022105",NA,"K.Kawakita","2014","01",NA,"1861","Taquarussu","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:15:45-03","UnB","UB","79063","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Munhoz, CBR","1997","11","01","Southern America","Brasil","Goiás","Alto Paraíso de Goiás, Água Fria",NA,"Erva cespitosa 0,9m. Planta arroxeada. Espigueta roxa com pelos esbranquiçados; Vereda","UB0016024","UB0016024","Oliveira, RC","1997","11",NA,"549","Alto Paraíso de Goiás","-47.509167","-14.091111","-47.509167","-14.091111",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"168","2019-11-01 15:15:45-03","UnB","UB","195727","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Reis, PA; Oliveira, RC","2013","02","07","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Sentido portão CAESB, aproximadamente 5 Km da barragem Santa Maria,",NA,"Erva; Campo úmido, próximo a uma mata.","UB0030678","UB0030678",NA,NA,NA,NA,"140","Brasília","-47.998611","-15.652417","-47.998611","-15.652417",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"169","2019-11-01 15:15:45-03","UnB","UB","38218","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Martins, CR","2005","04","21","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília, Parque Nacional de Brasília, mata do córrego Bananal",NA,".","UB0024701","UB0024701","Rua, GH","2006",NA,NA,"773","Brasília","-47.9175","-15.738333","-47.9175","-15.738333",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"170","2019-11-01 15:15:45-03","UnB","UB","79062","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Silva, FC","1979","06","21","Southern America","Brasil","Tocantins","Ilha do Bananal",NA,"Erva; Campo murundum, solo inundado periodicamente","UB0016026","UB0016026","Zanin, A","2001","07",NA,"280","Santa Isabel",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"171","2019-11-01 15:15:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Ramos, MVV","2003","02",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Vereda","UB0016025","UB0016025","Valls, JFM","2003",NA,NA,"8","Uberlândia","-48.309167","-19.000556","-48.309167","-19.000556",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"172","2019-11-01 15:15:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Ramos, MVV","2003","01",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Vereda","UB0016027","UB0016027","Valls, JFM","2003",NA,NA,"114","Uberlândia","-48.363333","-18.950278","-48.363333","-18.950278",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA
"173","2019-11-01 15:15:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Irwin, HS; Souza, R; Santos, RR","1966","01","27","Southern America","Brasil","Distrito Federal","Córrego Landim, ca. 25km N of Brasília",NA,"Caespitosr, the culms 1,5m.; Wooded margin",NA,NA,"Davidse, G","1975",NA,NA,"12067","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"850","850","70570","auto","Monocotyledonae",NA,NA,NA,NA,NA
"174","2019-05-06 12:01:31-03","UFU","HUFU","76271","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Sendulsky, T.","1982","03","22",NA,"Paraguai","Baixo Paraná","Próximo ao rio Acaraí.",NA,NA,"HUFU00074443","HUFU00074443","Filgueiras","2008","10",NA,"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-20 14:59:25-03","UFSC","FLOR","36456","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Valls, J.F.M.; et alii","1986","04","03",NA,"Brasil","Goiás","Estrada Jataí, Mineiros.",NA,NA,"FLOR0036456",NA,NA,NA,NA,NA,"9870","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA
"176","2020-08-20 20:41:15-03","UFSC","FLOR","36396","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Carniello, M.A.; et alii","2005","01","24",NA,"Brasil","Mato Grosso","Porto Limão, Fronteira BR-BO.",NA,"herbáceo, 1,5m altura","FLOR0036396",NA,"Zanin, A.","2006",NA,NA,"685","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"177","2020-08-20 14:59:25-03","UFSC","FLOR","38754","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Valls, J.F.M.; et alii","1985","11","27",NA,"Brasil","Mato Grosso",NA,NA,"Tombo original: 31112a.","FLOR0038754",NA,"Zanin, A.",NA,NA,NA,"9413","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA
"178","2020-08-20 14:59:25-03","UFSC","FLOR","36416","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Zanin, A.; Canto-Dorow, T.","1998","08","19",NA,"Brasil","Mato Grosso do Sul","Estrada para o Porto da Manga.",NA,NA,"FLOR0036416",NA,NA,NA,NA,NA,"744","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"179","2020-08-20 14:59:25-03","UFSC","FLOR","38755","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Pott, A.","1980","04","28",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim, EMBRAPA.",NA,"Tombo original: 31113a.","FLOR0038755",NA,"Zanin, A.",NA,NA,NA,"P-36","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"180","2020-08-20 14:59:25-03","UFSC","FLOR","4012","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Kawakita, K.; Rosa, G.S.; Souza, M.C.; Rodrigues, S. & Almeida, C.G.","2009","12","10",NA,"Brasil","Mato Grosso do Sul","Rio curupaí, Parque Estadual do Rio Ivinhema.",NA,"2m altura. Sublignificada, base do colmo, ápice das folhas e espiguetas de coloração verde e vinácea. Número de campo: 151. Número CNUP: 8544. PELD/CNPq - sítio 6.","FLOR0004012",NA,"Zanin, A.","2011","12","28","1201","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"181","2020-08-20 14:59:25-03","UFSC","FLOR","38756","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Valls, J.F.M.; et alii","1986","10","28",NA,"Brasil","Mato Grosso do Sul","20 km ao sul da Estação Carandazal.",NA,"Tombo original: 31114a.","FLOR0038756",NA,"Zanin, A.",NA,NA,NA,"10369","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"182","2020-08-20 14:59:25-03","UFSC","FLOR","36414","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Valls, J.F.M.; et alii","1992","03","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"FLOR0036414",NA,NA,NA,NA,NA,"13169","Unaí","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA
"183","2021-02-12 18:59:28-03","UFMT","UFMT","22830","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","SchessI, M.","1993","06","29",NA,"Brasil","Mato Grosso","Transpantaneira highway at Km 18 at Bento Gomer river floodplain",NA,"Tussock grass, up to 1,5 m tall","UFMT00022830",NA,"SchessI, M.","1993","07",NA,"3337","Poconé","-56.666667","-16.433333","-56.666667","-16.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-12 18:59:28-03","UFMT","UFMT","7071","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Pott, A.","1987","02","24",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Rosa- Paiaguás",NA,"Doação Embrapa - Centro de Pesquisa Agropecuária do Pantanal Corumbá.&nf;Ponto Número 1; erva cespitosa; campo alagado (5cm); solo arenoso","UFMT00007071",NA,"Pott, A.","1987","02",NA,"2851","Coxim","-56.333333","-17.833333","-56.333333","-17.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-12 18:59:28-03","UFMT","UFMT","36173","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Lima-Júnior, G.A.; Ferreira, H.","2004","05","06",NA,"Brasil","Mato Grosso","Fazenda Espírito Santo. Pantanal",NA,"Herbácea, inflorescência esverdeada; solo argilo arenoso; campo; solo argilo arenoso","UFMT00036173",NA,NA,NA,NA,NA,"305","Barão de Melgaço","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"186","2021-02-12 18:59:28-03","UFMT","UFMT","35296","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","SchessI, M.","1992","01","17",NA,"Brasil","Mato Grosso","highway nr. 112 (Poconé-Porto Cercado) approximately at Km 16.9",NA,"Slightly inundated earthmound savanna, dominated by Curatella americana( campo de murundus)","UFMT00035296",NA,"IPSE",NA,NA,NA,"1701921023","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"187","2021-02-12 18:59:28-03","UFMT","UFMT","41095","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Rebellato, L.","2006","12",NA,NA,"Brasil","Mato Grosso","Pantanal de Poconé, Fazenda Nossa Senhora Aparecida",NA,"campo de murunduns","UFMT00041095",NA,NA,NA,NA,NA,"103","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"188","2021-02-12 18:59:28-03","UFMT","UFMT","41042","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Rebellato, L.","2006","12",NA,NA,"Brasil","Mato Grosso","Pantanal de Poconé, Fazenda Nossa Senhora Aparecida",NA,"campo de murunduns","UFMT00041042",NA,NA,NA,NA,NA,"102","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"189","2021-02-12 18:59:28-03","UFMT","UFMT","35920","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Prado, A.L.","1992","11","06",NA,"Brasil","Mato Grosso","Proximidade da rodovia Transpantaneira, ca. do Km 58, direção Poconé- Porto Jofre",NA,"planta entouceirada, ca. 110 cm de altura, fase de frutificação; vazante em campo cerrado alagável sazonalmente; solo argiloso arenoso","UFMT00035920",NA,NA,NA,NA,NA,"4057","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"190","2021-02-12 18:59:28-03","UFMT","UFMT","35343","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","SchessI, M.","1992","02","11",NA,"Brasil","Mato Grosso","Rodovia Estadual (Poconé - Porto Cercado) Km 52,7",NA,"Pantanal Ecology Project","UFMT00035343",NA,NA,NA,NA,NA,"1102921001A","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"191","2021-02-12 18:59:28-03","UFMT","UFMT","26804","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hach.","Lima-Júnior, G.A.; Rebellato, L.","2003","05","12",NA,"Brasil","Mato Grosso do Sul","Serra Amolar",NA,"herbácea; Floresta Estacional Semidecidual ; solo argilo arenoso","UFMT00026804",NA,NA,NA,NA,NA,"444","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"192","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA
"193","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","Martius, CFP",NA,NA,NA,"Southern America","Brazil","Piauí","in campis provinciae Piauhy",NA,"Floret Febr.--Aprili",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anatherus",NA,NA
"194","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","Martius, CFP",NA,NA,NA,"Southern America","Brazil","Piauí","in campis provinciae Piauhy",NA,"Floret Febr.--Aprili",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anatherus",NA,NA
"195","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Warming, JEB",NA,NA,NA,"Southern America","Brazil","Minas Gerais","pr. Lagoa Santa in ripa lacus",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"genuinus",NA,NA
"196","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,"in palusosis ad Rio Tamanduaté et prope Araracoara",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA
"197","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus hypogynus","Hack.","?",NA,NA,NA,"Southern America","Brazil",NA,"in palusosis ad Rio Tamanduaté",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypogynus",NA,NA
"198","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus hypogynus","Hack.","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypogynus",NA,NA
"199","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus hypogynus","Hack.","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,"et prope Araracoara",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypogynus",NA,NA
"200","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus hypogynus","Hack.","Warming, JEB",NA,NA,NA,"Southern America","Brazil","Minas Gerais","pr. Lagoa Santa in ripa lacus",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"hypogynus",NA,NA
"201","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus hypogynus","Hack.","Weddell, HA",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,"1858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypogynus",NA,NA
"202","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","Martius, CFP",NA,NA,NA,"Southern America","Brazil","Piauí","in campis provinciae Piauhy",NA,"Floret Febr.--Aprili",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anatherus",NA,NA
"203","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","Martius, CFP",NA,NA,NA,"Southern America","Brazil","Piauí","in campis provinciae Piauhy",NA,"Floret Febr.--Aprili",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anatherus",NA,NA
"204","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA
"205","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Warming, JEB",NA,NA,NA,"Southern America","Brazil","Minas Gerais","pr. Lagoa Santa in ripa lacus",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Lagoa Santa","-43.8897","-19.6272",NA,NA,NA,NA,"12338","auto",NA,NA,NA,"genuinus",NA,NA
"206","2017-09-11 17:12:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus genuinus","Hack.","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,"in palusosis ad Rio Tamanduaté et prope Araracoara",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuinus",NA,NA
