"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1847","2016-06-27 16:09:40-03","UFPB","EAN","15213","S","Plantae","Fabaceae","Inga","capitata","Inga capitata",NA,"12940",NA,"Brasil","Sítio Lava pés",NA,NA,NA,NA,NA,NA,NA,NA,"2008","05","31","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2016-06-27 16:09:40-03","UFPB","EAN","14276","S","Plantae","Fabaceae","Inga","capitata","Inga capitata",NA,"1061",NA,"Brasil","Campus Universitário",NA,NA,"Árvore, + ou - 7 m, folhas compostas e alternas, flores alvas, perfumadas em capítulos.",NA,NA,NA,"Willd.",NA,"1984","11","28","Sergipe","São Cristóvão","-37.2064","-11.0147",NA,NA,NA,"23587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2016-06-27 16:09:40-03","UFPB","EAN","14277","S","Plantae","Fabaceae","Inga","capitata","Inga capitata",NA,"1100",NA,"Brasil","Campus Universitário",NA,NA,"Árvore, + ou - 6 m, frutos imaturos verdes.",NA,NA,NA,"Desv.",NA,"1985","03","21","Sergipe","São Cristóvão","-37.2064","-11.0147",NA,NA,NA,"23587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2016-06-27 16:09:40-03","UFPB","EAN","1961","S","Plantae","Fabaceae","Inga","capitata","Inga capitata",NA,NA,NA,"Brasil","Matas de Areia",NA,NA,"Arbusto ou árvore pequena.",NA,NA,NA,"Desv.","A. Lima","1958","10","08","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2016-06-27 16:09:40-03","UFPB","EAN","18078","S","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. P. Félix; C. G. Fajardo & E. M. Almeida","13690",NA,"Brasil","Mata do Maracujá",NA,NA,"Árvore, inflorescência esbranquiçada.",NA,NA,NA,NA,NA,"2011","10","01","Paraíba","Rio Tinto","-35.0806","-6.80306",NA,NA,NA,"24573","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2016-06-27 16:09:40-03","UFPB","EAN","6432","S","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. P. Félix; O. T. Moura","4703",NA,"Brasil","Jacarapé",NA,NA,"Arvoreta, + ou - 4 m, glabra.Habitat: Terrestre",NA,NA,NA,"Desv.","M. F. Mata & L. P. Félix","1992","01","16","Paraíba","João Pessoa","-34.8631","-7.115",NA,NA,NA,"15975","auto","2007","03",NA,NA,"21",NA,NA,NA,NA,NA,NA
"1853","2016-06-27 16:09:40-03","UFPB","EAN","5758","S","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. P. Félix; E. S. Santana","3016",NA,"Brasil","Mata do Maracujá, Sema 3",NA,NA,"Árvore, frutos com sementes pretas e com arilo comestível, ocasional.",NA,NA,NA,"Desv.","M. F. Mata & L. P. Félix","1990","05","23","Paraíba","Rio Tinto","-35.0806","-6.80306",NA,NA,NA,"24573","auto","2007","08",NA,NA,"27",NA,NA,NA,NA,NA,NA
"1854","2016-06-27 16:09:40-03","UFPB","EAN","12378","S","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. F. Mata ; L. P. Félix","720",NA,"Brasil","Sítio Vila Rica, Guaramiranga, Pacoti",NA,NA,"Arbóreo, planta proveniente de São Paulo e cultivada em Guaramiranga - Ceará, frutos jovens.",NA,NA,NA,"Desv.","M. F. Mata & L. P. Félix","2007","05","14","Ceará","Baturité","-38.8847","-4.32861",NA,NA,NA,"35980","auto","2008","02",NA,NA,"15",NA,NA,NA,NA,NA,NA
"1855","2016-06-27 16:09:40-03","UFPB","EAN","11968","S","Plantae","Fabaceae","Inga","capitata","Inga capitata",NA,"11003",NA,"Brasil","Fazenda Recanto das águas",NA,NA,"Árvore de pequeno porte, com cauleiro fino, frutificado.",NA,NA,NA,"Desv.","M. F. Mata & L. P. Félix","2006","02","28","Pernambuco","Bonito","-35.7286","-8.47028",NA,NA,NA,"20932","auto","2007","01",NA,NA,"20",NA,NA,NA,NA,NA,NA
"1856","2016-06-27 16:09:40-03","UFPB","EAN","63","S","Plantae","Fabaceae","Inga","falcistipula","Inga falcistipula",NA,NA,NA,"Brasil","Capoeira dos arredores da cidade",NA,NA,"Arbóreo, de pequeno porte, fruto achatado, verde.",NA,NA,NA,"Ducke.",NA,"1950","02","26","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2020-11-18 11:49:38-03","UERJ","HRJ","12979","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","MAIOLI, V.; Turma de Ecologia Vegetal 2009.1 & SILVA-NETO, S.J.","1001",NA,"Brasil","Dois Rios, Trilha do Cavalinho, trecho de interior.",NA,NA,"Árvore com 14 m de altura, DAP = 18,78 cm localizada na Parcela 16 - indivíduo 596.","HRJ00012998",NA,NA,"Desv.",NA,"2009","05","27","Angra dos Reis","Ilha Grande","-41.8213996887207","-2.8583300113678",NA,NA,NA,"13228","auto",NA,NA,"44º11'69''W","23º11'75''S",NA,NA,NA,NA,NA,NA,NA
"1858","2020-11-18 11:40:13-03","UERJ","HRJ","11721","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","?","s.n.",NA,"Brasil","Ilha Grande.",NA,NA,NA,"HRJ00011671",NA,NA,"Desv.",NA,NA,NA,NA,"Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2020-11-18 11:40:13-03","UERJ","HRJ","12087","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","?","s.n.",NA,"Brasil","Estrada Paraty - Cunha.",NA,NA,NA,"HRJ00012921",NA,NA,"Desv.",NA,"2010","06","06","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","2021-02-04 10:28:38-03","UFRPE","HST","23179","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","K. Martins","192",NA,"Brasil",NA,NA,NA,"Árvore ca. 6 m alt.; caule bem clarinho, quase creme; folhas rígidas; flores com cálice verde claro, corola creme bem clarinho, e os botões florais verde. Rara, ocorrência em apenas 1 parcela.","HST023179",NA,NA,"Desv.","A.M.Miranda","2020","03","31","Bahia","Mata da São João",NA,NA,NA,NA,NA,NA,NA,"2020","04",NA,NA,"20",NA,NA,NA,NA,NA,NA
"1861","2021-02-04 10:28:38-03","UFRPE","HST","21245","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","M.L.Guedes; T.F.Costa, alunos de BIOC05","22803",NA,"Brasil","Chapada Diamantina",NA,NA,"Árvore ca. 7 m alt.; folhas com folíolos coriáceos, discolores; inflorescência com flores de cálice ferrugíneo, corola e estames alvos.","HST021245",NA,NA,"Desv.","J.M.Fernandes","2014","11","01","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,"26531","auto","2014","12",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1862","2021-02-04 10:28:38-03","UFRPE","HST","21230","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","M.L.Guedes; Alunos de BOT05 2014.02","22413",NA,"Brasil","Litoral Norte",NA,NA,"Árvore; folhas com folíolos cartáceos, discolores; inflorescência com botões verdes.","HST021230",NA,NA,"Desv.",NA,"2014","09","26","Bahia","Camaçari","-38.3241996765137","-12.6975002288818",NA,NA,NA,"37124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","2021-02-04 10:28:38-03","UFRPE","HST","13059","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; et M.I.Silva","5155",NA,"Brasil","povoado de Barcelos do Sul",NA,NA,"Liana; caule marrom; folhas levemente crassas; flores perfumadas, com cálice verde-claro e estames brancos; frutos imaturos verdes, na maturação enegrecidos.","HST013059",NA,NA,"Desv.","J.M.Fernandes","2005","07","18","Bahia","Camamu","-39.1039009094238","-13.9447002410889","HST013059_v",NA,NA,"33730","auto","2010","12",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1864","2021-02-04 10:28:38-03","UFRPE","HST","19519","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; J.Ferraz et H.Adorno","6529",NA,"Brasil",NA,NA,NA,"Arbusto de ramos escandentes; caule marrom; folhas levemente papiráceas; inflorescência em botões alvos.","HST019519",NA,NA,"Desv.","F.Bonadeu","2012","06","13","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809","HST019519_v1 HST019519_v2",NA,NA,"47329","auto","2013","11",NA,NA,"29",NA,NA,NA,NA,NA,NA
"1865","2021-02-04 10:28:38-03","UFRPE","HST","19946","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; R.Barros et V.Silva","6611",NA,"Brasil",NA,NA,NA,"Arvoreta muito ramificada; caule verde; folhas levemente crassas; frutos imaturos verdes.","HST019946",NA,NA,"Desv.","A.M.Miranda","2013","07","13","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,NA,"47329","auto","2013","07",NA,NA,"23",NA,NA,NA,NA,NA,NA
"1866","2021-02-04 10:28:38-03","UFRPE","HST","19533","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; J.Ferraz et H.Adorno","6543",NA,"Brasil",NA,NA,NA,"Arbusto ca. 2 m alt.; caule marrom; folhas levemente crassas; frutos imaturos verdes.","HST019533",NA,NA,"Desv.","A.M.Miranda","2012","06","14","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809","HST019533_v1 HST019533_v2",NA,NA,"47329","auto","2019","01",NA,NA,"24",NA,NA,NA,NA,NA,NA
"1867","2021-02-04 10:28:38-03","UFRPE","HST","18496","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","H.Adorno","53",NA,"Brasil","Praia do Forte",NA,NA,"Arvoreta ca. 2 m alt.; caule amarronzado; folhas crassas; inflorescência creme.","HST018496",NA,NA,"Desv.","J.M.Fernandes","2010","11","20","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,NA,"47329","auto","2010","12",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1868","2021-02-04 10:28:38-03","UFRPE","HST","13404","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; et al.","5399",NA,"Brasil","Praia do Forte",NA,NA,"Arbusto ca. 1,60 m alt.; caule marrom; folhas levemente crassas; frutos imaturos verdes.","HST013404",NA,NA,"Desv.","H.C. de Lima","2006","01","24","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,NA,"47329","auto","2009","08",NA,NA,"11",NA,NA,NA,NA,NA,NA
"1869","2021-02-04 10:28:38-03","UFRPE","HST","15996","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; et J.Ferraz","5856",NA,"Brasil","Próximo ao antigo aeroporto",NA,NA,"Arvoreta ca. 5m alt.; caule verde-amarronzado; folhas membranáceas, verde-brilhante; flores brancas. Frequente.","HST015996",NA,NA,"Desv.","J.M.Fernandes","2008","12","01","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,NA,"47329","auto","2010","12",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1870","2021-02-04 10:28:38-03","UFRPE","HST","22045","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","A.M.Miranda; K.Martins, A.Figueredo","6849",NA,"Brasil","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Arbusto ca. 3 m alt.; caule acinzentado; folhas levemente crassas; inflorescência jovem alvacenta; frutos imaturos verde. Ocasional.","HST022045",NA,NA,"Desv.","A.M.Miranda","2017","10","19","Bahia","Saubara","-38.7686004638672","-12.7375001907349",NA,NA,NA,"14104","auto","2017","11",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1871","2021-02-04 10:28:38-03","UFRPE","HST","22452","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","K.M. Rosa","142",NA,"Brasil","Fazenda Santo Antônio",NA,NA,"Arvoreta ca. 2,5 m alt.; frutos imaturos verdes, na maturação amarelo. Regularmente frequente, com ocorrência em áreas mais conservadas. (material banhado no álcool).","HST022452",NA,NA,"Desv.","A.M.Miranda","2018","05","23","Bahia","Simões Filho","-38.4039001464844","-12.7843999862671",NA,NA,NA,"14004","auto","2018","06",NA,NA,"15",NA,NA,NA,NA,NA,NA
"1872","2021-02-04 10:28:38-03","UFRPE","HST","22372","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","C.S.Lira; F.Estigarribia","87",NA,"Brasil","Refúgio de Vida Silvestre Mata de Miritiba",NA,NA,"Árvore ca. 8 m alt.","HST022372",NA,NA,"Desv.","C.S.Lira","2016","06","07","Pernambuco","Abreu e Lima","-34.9028015136719","-7.91167020797729",NA,NA,NA,"28660","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2021-02-04 10:28:38-03","UFRPE","HST","1339","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","F.Paiva","2116",NA,"Brasil","Mata Três Bacias",NA,NA,"Árvore de porte médio, mais ou menos 12m. Casca branca. Caule com resina adocicada. Flores alvas pouco perfumadas. Simbiose com formigas.","HST001339",NA,NA,"Desv.","J.S.Marques","1963","09","13","Pernambuco","Amaraji","-35.4524993896484","-8.38306045532227",NA,NA,NA,"14542","auto","2008","04",NA,NA,"03",NA,NA,NA,NA,NA,NA
"1874","2021-02-04 10:28:38-03","UFRPE","HST","18583","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","L.V.Cunha","191",NA,"Brasil","Usina São José",NA,NA,"Cerca de 6 m de altura e 21 cm de CAP.","HST018583",NA,NA,"Desv.","J.M.Fernandes","2008","10","23","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,"24709","auto","2010","12",NA,NA,"01",NA,NA,NA,NA,NA,NA
"1875","2021-02-04 10:28:38-03","UFRPE","HST","16641","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","L.R.Silva","201",NA,"Brasil","área verde as margens da estrada que dá acesso a Vila Velha.",NA,NA,"Árvore ca. 6,5 m alt.; caule com 88 cm de circunferência, cinza escuro, liso, lenticelado; folhas papirácea, com face adaxial verde-escuro brilhante, com face abaxial verde-claro, presença de glândulas entre cada par de folíolos; fruto","HST016641",NA,NA,"Desv.","A.M.Miranda","2009","07","02","Pernambuco","Itamaracá","-34.8255996704102","-7.74777984619141",NA,NA,NA,"9347","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","2021-02-04 10:28:38-03","UFRPE","HST","2235","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","G.Teixeira","2868",NA,"Brasil","Engenho Cajueiro Escuro",NA,NA,"Árvore com fuste regular e linheiro. Madeireira.","HST002235",NA,NA,"Desv.","M.F.Mata e L.P.Félix","1965","10","02","Pernambuco","Paudalho","-35.1796989440918","-7.89666986465454",NA,NA,NA,"17062","auto","2008","09",NA,NA,"28",NA,NA,NA,NA,NA,NA
"1877","2021-02-04 10:28:38-03","UFRPE","HST","2100","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Inga","capitata","Inga capitata","J.Soares","s.n.",NA,"Brasil","Dois Irmãos",NA,NA,"Árvore, mais ou menos 3m alt., sem flores, com frutos em vagem.","HST002100",NA,NA,"Desv.","M.F.Mata","1966","09","01","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto","2008","09",NA,NA,"03",NA,NA,NA,NA,NA,NA
"1878","2021-04-07 16:08:49-03","UENF","HUENF","11753","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Elenice A. Fortes; Herick B. M. Viana, Nilson B. Neves Neto, Patrícia M. Santos","137",NA,"Brasil",NA,NA,NA,"Árvores ca. 7 cm alt. Tronco com casca lisa com lenticelas tranversais, alvacenta, com linquens verde-acinzentado. Ramos terminais laxos, cilindricos, acinzentados, lenticelas conspícuas. Pecíolo e raque verde. Folhas discolor. Est","HUENF00012583",NA,NA,"Desv.","Elenice, A. Fortes","2019","02","23","Rio de Janeiro","São Francisco de Itabapoana","-41.086667","-21.4075",NA,"32","32",NA,NA,NA,NA,"41º5'12''W","21º24'27''S",NA,NA,NA,NA,NA,NA,NA
"1879","2021-02-09 10:13:16-03","UENF","HUENF","5414","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Mauad, L.P.; Souza, T.P.","132",NA,"Brasil","Morro Itaoca",NA,NA,"Planta arbórea, 3,5m de altura, fruto em vagem amarelo, coletada na borda da trilha para a torre","HUENF00005417",NA,NA,"Desv.","E.A. Fortes","2010","01","22","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222",NA,"201","201",NA,NA,"2019","10","41º26'53''W","21º47'50''S","09",NA,NA,NA,NA,NA,NA
"1880","2021-04-07 16:08:49-03","UENF","HUENF","11312","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Haroldo C. de Lima; E. A. Fortes","8738",NA,"Brasil","Morro do taóca.",NA,NA,"Arvoreta 3-4 m alt. Frutos jovens esverdeados. Ocasional. Fotos HCL","HUENF00012161",NA,NA,"Desv.","H.C. Lima","2018","09","14","Rio de Janeiro","Campos dos Goytacazes","-41.446389","-21.793611",NA,"430","430",NA,NA,NA,NA,"41º26'47''W","21º47'37''S",NA,NA,NA,NA,NA,NA,NA
"1881","2021-04-07 16:08:49-03","UENF","HUENF","11786","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Elenice A. Fortes","139",NA,"Brasil",NA,NA,NA,"Arvoreta rebrotando, ca. 3 m alt. Folhas nítidas. Estéril.","HUENF00012607",NA,NA,"Desv.","E.A. Fortes","2018","07","17","Rio de Janeiro","São Francisco de Itabapoana","-41.085","-21.385556",NA,NA,NA,NA,NA,NA,NA,"41º5'6''W","21º23'8''S",NA,NA,NA,NA,NA,NA,NA
"1882","2021-02-09 10:13:16-03","UENF","HUENF","4953","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Archanjo, K.M.P.A.; Nascimento, M.T.",NA,NA,"Brasil","Estação Ecológica Estadual de Guaxindiba",NA,NA,NA,"HUENF00004956",NA,NA,"Desv.","E.A. Fortes","2009","08","11","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389",NA,"39","39",NA,NA,"2019","10","41º5'40''W","21º23'29''S","09",NA,NA,NA,NA,NA,NA
"1883","2021-02-09 10:13:16-03","UENF","HUENF","7357","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Souza, J.S.","338",NA,"Brasil","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"5x5 m","HUENF00007360",NA,NA,"Desv.","E.A. Fortes",NA,NA,NA,"Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389",NA,"39","39",NA,NA,"2019","10","41º5'40''W","21º23'29''S","09",NA,NA,NA,NA,NA,NA
"1884","2021-02-09 10:13:16-03","UENF","HUENF","8496","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Galaxe, G.; Oliveira, M. ; Ribeiro, J. ; Muniz, Y.","3",NA,"Brasil","Morro do Itaoca",NA,NA,NA,"HUENF00008500",NA,NA,"Desv.","E.A. Fortes","2012","07","15","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222",NA,"201","201",NA,NA,"2019","10","41º26'53''W","21º47'50''S","09",NA,NA,NA,NA,NA,NA
"1885","2021-02-09 10:13:16-03","UENF","HUENF","11212","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Haroldo C. de Lima; D.N. Machado; A.N. Lima","8594",NA,"Brasil","Ibitioca, Morro do Itaoca, estrada para a torre.",NA,NA,"Árvore pequena com 4 m alt. Frutos jovens verde-nítidos. Ocasional no sub-bosque, na parte alta do morro.","HUENF00012039",NA,NA,"Desv.","H.C. Lima; E.A. Fortes","2017","11","27","Rio de Janeiro","Campos dos Goytacazes","-41.445556","-21.793333",NA,"374","374",NA,NA,"2018","04","41º26'44''W","21º47'36''S","12",NA,NA,NA,NA,NA,NA
"1886","2021-02-09 10:13:16-03","UENF","HUENF","4954","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Archanjo, K.M.P.A.; Nascimento, M.T.","1134",NA,"Brasil","Fazenda Imburi",NA,NA,NA,"HUENF00004957",NA,NA,"Desv.","E.A. Fortes","2008","08","09","Rio de Janeiro","São Francisco de Itabapoana","-41.1","-21.325556",NA,"41","41",NA,NA,"2019","10","41º6'0''W","21º19'32''S","09",NA,NA,NA,NA,NA,NA
"1887","2021-02-09 10:13:16-03","UENF","HUENF","10505","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Souza, T.P.","540",NA,"Brasil","Maciço do Itaoca.",NA,NA,"Parcela 7","HUENF00011158",NA,NA,"Desv.",NA,"2012","08","28","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1888","2021-02-09 10:13:16-03","UENF","HUENF","10506","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Souza, T.P.; Helmo","1068",NA,"Brasil","Maciço do Itaoca.",NA,NA,"Parcela 11","HUENF00011159",NA,NA,"Desv.",NA,"2012","09","13","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","2021-02-09 10:13:16-03","UENF","HUENF","11171","PreservedSpecimen","Plantae","Leguminosae","Inga","capitata","Inga capitata","Haroldo C. de Lima; D.S. Farias; P.R.C. Farag.","5174",NA,"Brasil","Reserva Biológica Poço das Antas. Trilha para a Portuguense. Mata de baixada inundada.",NA,NA,"Arvoreta ou arbusto coma ramos apoiando-se sobre as árvores próximas. Folhas jovens vermelho-vinoso. Inflorescência eréta; flores com cálice esverdeado e corola alvo-esverdeada, estames alvos. Ocasional.","HUENF00011989",NA,NA,"Desv.",NA,"1995","10","26","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1890","2021-02-25 10:12:04-03","CVRD","CVRD","12994","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Siqueira, G.S.","539","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD012994","Magnoliophyta","Fabales","Desv.","Geovane S. Siqueira","2010","04","09","ES","Linhares","-40.069521","-19.149827",NA,"38","38",NA,NA,"2010","04","-40,069521","-19,149827","09","Magnoliopsida",NA,NA,NA,NA,NA
"1891","2021-02-25 10:12:04-03","CVRD","CVRD","1210","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Farias, G.L.","66","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD001210","Magnoliophyta","Fabales","Desv.","Terry D. Pennington","1985","07","30","ES","Linhares","-39.889187","-19.110168",NA,"15","15",NA,NA,"1999","11","-39,889187","-19,110168","14","Magnoliopsida",NA,NA,NA,NA,NA
"1892","2021-02-25 10:12:04-03","CVRD","CVRD","15383","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Snak, C. Silva C.","1166","América do Sul","BRASIL",NA,NA,NA,"Duplicatas: HUEFS <ll>dwc_commonname:</ll> Ingá feijão","CVRD015383","Magnoliophyta","Fabales","Desv.","Geovane S. Siqueira","2014","05","17","ES","Linhares","-40.010278","-19.1525",NA,"42","42",NA,NA,"2015","09","40°00'37W","19°09'09S","21","Magnoliopsida",NA,NA,NA,NA,NA
"1893","2021-02-25 10:12:04-03","CVRD","CVRD","2770","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","1157","América do Sul","BRASIL","Próximo à Antiga Casa de tábua.",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD002770","Magnoliophyta","Fabales","Desv.","Haroldo C. de Lima","1990","07","03","BA","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,"68835","auto","1990","07",NA,NA,"03","Magnoliopsida",NA,NA,NA,NA,NA
"1894","2021-02-25 10:12:04-03","CVRD","CVRD","2170","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","872","América do Sul","BRASIL","Próximo ao Pinus.",NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD002170","Magnoliophyta","Fabales","Desv.","Geovane S. Siqueira","1989","01","12","BA","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,"68835","auto","2017","01",NA,NA,"06","Magnoliopsida",NA,NA,NA,NA,NA
"1895","2021-02-25 10:12:05-03","CVRD","CVRD","8876","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Folli, D.A.","4928","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD008876","Magnoliophyta","Fabales","Desv.","Domingos A. Folli","2004","09","14","ES","Linhares","-40.0722007751465","-19.3910999298096","CVRD008876",NA,NA,"48094","auto","2004","09",NA,NA,"14","Magnoliopsida",NA,NA,NA,NA,NA
"1896","2021-02-25 10:12:05-03","CVRD","CVRD","74","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Silva, I.A.","18","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD000074","Magnoliophyta","Fabales","Desv.","Terry D. Pennington","1978","08","10","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","12",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA
"1897","2021-02-25 10:12:04-03","CVRD","CVRD","4584","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Farias, G.L.","632","América do Sul","BRASIL",NA,NA,NA,"<ll>dwc_commonname:</ll> Ingá feijão","CVRD004584","Magnoliophyta","Fabales","Desv.","Terry D. Pennington","1993","09","08","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","2006","12",NA,NA,"20","Magnoliopsida",NA,NA,NA,NA,NA
