"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"511","2020-09-12 05:00:02-03","US","US","1067816","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus comosus","B. Heriberto","South America - Neotropics","Colombia",NA,NA,NA,"US02221697","295","1920",NA,NA,NA,"Cyperales","(Kunth) Kük.",NA,"Vicinity of Cartagena",NA,NA,"US02221697_01","comosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"512","2020-09-02 16:23:39-03","Cenargen","CEN","101062","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Vali Joana Pott",NA,"Brasil","Exsicatas",NA,"Planta de 2m de altura. Batume (baceiro), ilha flutuante já firme ao longo do rio. Doação Herbário CGMS nº 41677.","CEN00101062","4397","2001","03","24",NA,NA,"Vahl","MT","Rio Alegre, Parque Nacional do Pantanal. (lat. 17º37'62'S e long. 57º24'83O)","-57.4","-17.616666","CEN00101062",NA,"V. J. Pott",NA,"POCONE",NA,NA,"2001","03",NA,"-57.4","-17.616666",NA,NA,NA,NA,NA,"1"
"513","2020-09-02 16:23:39-03","Cenargen","CEN","14465","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Ana Maria Ragonese",NA,"Brasil","Exsicatas",NA,"Doação do Ex-Instituto de Botânica Darwinion, San Isidro, Argentina. SI ( 27.697).","CEN00014465",NA,"1968","03","17",NA,NA,"Vahl",NA,"Argentina. Buenos Aires, San Isidro, Avda. Mitre, frente al Club Náutico Buchardo.",NA,NA,"CEN00014465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"514","2020-09-02 16:23:39-03","Cenargen","CEN","3282","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Ghillean Tolmie Prance",NA,"Brasil","Exsicatas",NA,"Growing in swamp, dominant in some swamps. Field work carried out in collaboration with The New York Zoological Society, The Instituto Brasileiro de Desenvolvimento Florestal and The Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq). Doação The New York Botanical Garden. Instituto Nacional de pesquisas da Amazônia - Plants of Brazil - State of Mato Grosso.","CEN00003282","26164","1979","06","12",NA,NA,"Vahl",NA,"Transpantaneira Highway, 65 km after gateway.",NA,NA,"CEN00003282",NA,"T. M. Koyama",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"515","2020-09-02 16:23:39-03","Cenargen","CEN","46561","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A. C. C. Rodrigues- SPF",NA,"Brasil","Exsicatas",NA,"Planta verde, com flor.&nf;Doação da Universidade de São Paulo - Herbário SPF.","CEN00046561","26","1978","12","10",NA,NA,"Vahl","MS","Pantanal do Miranda - Abobral. Passo do Lontra. Curva do Leque, BR-262.","-57.6533012390137","-19.0091991424561","CEN00046561",NA,NA,NA,"CORUMBA",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,"1"
"516","2019-12-09 17:29:44-03","UFPR","EFC","16928","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Caxambu, M.G. et al.",NA,"Brasil",NA,NA,"Erva ereta, ripária, com 1,3 m __COMMOM_NAME__: Piri","EFC016928","1960","2007","12","07",NA,NA,"Vahl","Paraná","Parque Estadual Lago Azul (PELA)","-52.3303","-24.1002",NA,NA,"Caxambu, M.G.",NA,"Campo Mourão","557","557","2008","04","14","-52.3303","-24.1002",NA,NA,NA,NA,NA,NA
"517","2019-11-13 11:18:35-03","USP","SPF","134385","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arbo, MM","Southern America","Argentina",NA,NA,NA,"SPF00134385","7905","1998","08","26",NA,NA,"Vahl","Corrientes","Macrosistema Ibera, canal entre Laguna Ycare y laguna Itati.","-58.066667","-28.683333",NA,NA,"Schinini, A",NA,"Mercedes",NA,NA,"1998",NA,NA,"-58.066667","-28.683333",NA,NA,NA,NA,NA,NA
"518","2019-11-13 11:18:35-03","USP","SPF","138170","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138170","1","1997","07","11",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Rodovia MS 122. Fazenda São Bento depois da 2a. porteira.","-57.044167","-19.475556",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,"-57.044167","-19.475556",NA,NA,NA,NA,NA,NA
"519","2019-11-13 11:18:35-03","USP","SPF","138171","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138171","8","1997","07","12",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Rodovia MS 122 depois da 13a. ponte.","-57.045","-19.463333",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,"-57.045","-19.463333",NA,NA,NA,NA,NA,NA
"520","2019-11-13 11:18:35-03","USP","SPF","165225","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Krapovickas, A",NA,"Paraguai",NA,NA,NA,"SPF00165225","45635","1994","10","15",NA,NA,"Vahl","Presidente Hayes","Remansito, cerca del puente Remanso.","-57.566667","-25.166667",NA,NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,"-57.566667","-25.166667",NA,NA,NA,NA,NA,NA
"521","2019-11-13 11:18:35-03","USP","SPF","138176","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138176","9","1997","09","09",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do miranda-Abobral. Passo do Lontra. BR 262.","-57.6533012390137","-19.0091991424561",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"522","2019-11-13 11:18:35-03","USP","SPF","138174","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138174","26","1998","07","10",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Curva do leque, BR 262.","-57.6533012390137","-19.0091991424561",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"523","2019-11-13 11:18:35-03","USP","SPF","138173","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138173","25","1998","01","06",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do miranda-Abobral. Passo do Lontra. Rodovia MS 184, depois da 13a ponte. (Fazenda São Bento)","-57.6533012390137","-19.0091991424561",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"524","2019-11-13 11:18:35-03","USP","SPF","138172","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rodrigues, AC",NA,"Brasil",NA,NA,NA,"SPF00138172","24","1998","01","05",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Rodovia MS 184. Fazenda Boa Sorte.","-57.6533012390137","-19.0091991424561",NA,NA,"Anônimo",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"525","2019-11-13 11:18:35-03","USP","SPF","214381","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eiten, G",NA,"Brasil",NA,NA,NA,"SPF00214381","3363","1961","10","04",NA,NA,"Vahl","São Paulo",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"526","2021-02-26 21:16:40-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Carniello, MA; Lemes, SAL; Lemes, S; Souza, AR; Barbosa, ADP","América","Brasil",NA,NA,NA,NA,"6131","2017","08","07","Magnoliidae","Poales","Vahl","Mato Grosso","Estação Ecológica de Taiamã, Mata Ripária.","-57.591444","-16.838083",NA,NA,"Carniello, MA",NA,"Cáceres",NA,NA,"2017","08","11","-57.591444","-16.838083",NA,NA,NA,NA,NA,NA
"527","2014-04-04 18:27:04-03","PNFM","IRAI","2399","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Ristow, R.",NA,"Brasil",NA,NA,"Gramínea, 2 m, cultivada","IRAI00002399","827","2010","08","29","Magnoliophyta",NA,"Vahl","Paraná","Rio Caxinha, Centro","-50.984139","-25.211139",NA,NA,"Ristow, R.",NA,"Prudentópolis",NA,NA,"2011","01","01","-50.984139","-25.211139",NA,NA,NA,NA,NA,NA
"528","2019-10-07 09:20:49-03","UEFS","HUEFS","132328","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Lima Jr., G. A.",NA,"Brasil",NA,NA,"Campo Sujo em regeneração.","HUEFS0132328","283","2004","08","06","Angiospermae","Poales","Schrad.","Mato Grosso","Fazenda Espírito Santo - Sesc Pantanal.","-55.9674987792969","-16.1944007873535","HUEFS0132328",NA,NA,NA,"Barão de Melgaço",NA,NA,NA,NA,NA,NA,NA,"145819","auto","Lilianae",NA,NA,NA
"529","2019-10-07 09:20:51-03","UEFS","HUEFS","115755","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Oliveira, I.",NA,"Brasil",NA,NA,NA,"HUEFS0115755","14","2006","11","18","Angiospermae","Poales","Vahl","Bahia","Marimbus. Rio Santo Antônio.","-41.308611","-12.757222","HUEFS0115755",NA,NA,NA,"Andaraí","355","355",NA,NA,NA,"41W18'31''","12S45'26''",NA,NA,"Lilianae",NA,NA,NA
"530","2019-10-07 09:20:51-03","UEFS","HUEFS","116165","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Paiva, J.G.A de",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0116165",NA,"2002","11","08","Angiospermae","Poales","Vahl","Distrito Federal","Parque Olhos D'Água.","-47.887778","-15.744444","HUEFS0116165 HUEFS0116165_01",NA,NA,NA,"Brasília","1050","1050",NA,NA,NA,"47W53'16''","15S44'40''",NA,NA,"Lilianae",NA,NA,NA
"531","2019-10-07 09:20:51-03","UEFS","HUEFS","121516","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Costa, M.F.",NA,"Brasil",NA,NA,NA,"HUEFS0121516","28","2006","11","19","Angiospermae","Poales","Vahl","Bahia","Marimbus.","-41.299722","-12.758889","HUEFS0121516",NA,NA,NA,"Andaraí","320","320",NA,NA,NA,"41W17'59''","12S45'32''",NA,NA,"Lilianae",NA,NA,NA
"532","2020-07-03 15:41:14-03","UEFS","HUEFS","215370","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Aona, L.Y.S.",NA,"Brasil",NA,NA,NA,"HUEFS0215370","3872","2015","02","06","Angiospermae","Poales","Vahl","Bahia","Lagoa e campo alagado próximo a sede da FLONA.","-41.115833","-13.921667","HUEFS0215370 HUEFS0215370_e1",NA,"C.D.P.Vitório",NA,"Contendas do Sincorá","388","388",NA,NA,NA,"41W6'57''","13S55'18''",NA,NA,"Lilianae",NA,NA,NA
"533","2019-10-07 09:20:51-03","UEFS","HUEFS","68647","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","França, F.",NA,"Brasil",NA,NA,"Vegetação herbáceo-arbustiva. Área alagada, margem do alagado.","HUEFS0068647","3936","2002","12","14","Angiospermae","Poales","Vahl","Bahia","Marimbus","-41.3325","-12.666667","HUEFS0068647",NA,"M.Alves",NA,"Lençóis","320","360","2005","12",NA,"41W19'57''","12S40'",NA,NA,"Lilianae",NA,NA,NA
"534","2019-10-07 09:20:51-03","UEFS","HUEFS","93721","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Melo, E.",NA,"Brasil",NA,NA,NA,"HUEFS0093721","3769","2005","03","25","Angiospermae","Poales","Vahl","Bahia","Marimbus.","-45.308333","-12.756389","HUEFS0093721",NA,"E.Melo",NA,"Andaraí","300","300","2011","05",NA,"45W18'30''","12S45'23''",NA,NA,"Lilianae",NA,NA,NA
"535","2019-10-07 09:20:51-03","UEFS","HUEFS","147894","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rocha, A.E.S.",NA,"Brasil",NA,NA,NA,"HUEFS0147894","605","2006","09","16","Angiospermae","Poales","Vahl","Pará","Santarém-Novo, Reserva extrativista, Chocoaré-Mato Grosso, campos inundáveis nas margens do Rio Chocoaré.","-47.333333","-1.85","HUEFS0147894",NA,NA,NA,"Santarém",NA,NA,NA,NA,NA,"47W20'","1S51'",NA,NA,"Lilianae",NA,NA,NA
"536","2020-07-03 15:41:14-03","UEFS","HUEFS","79336","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Tameirão Neto, E.",NA,"Brasil",NA,NA,NA,"HUEFS0079336","3550","2002","10","08","Angiospermae","Poales","Vahl","Goiás","Área de influência da UHE Queimado.","-47.334400177002","-15.5371999740601","HUEFS0079336 HUEFS0079336_e1",NA,NA,NA,"Formosa",NA,NA,"2019","09",NA,NA,NA,"113054","auto","Lilianae",NA,NA,NA
"537","2019-09-04 18:30:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","berteroi","Cyperus berteroi oligostachys","G. B. Balbis","South America","Brazil",NA,NA,NA,NA,NA,"1844",NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,"oligostachys",NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"538","2018-05-14 17:35:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans major","O. L. Haught","South America","Peru",NA,NA,NA,NA,"F-6","1926",NA,NA,"Spermatophyta",NA,NA,"Piura","Pariñas valley",NA,NA,NA,"major","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"6",NA
"539","2019-09-05 14:26:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","J. B. von Rohr","South America","Suriname",NA,NA,NA,NA,"73",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006",NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"540","2017-06-20 12:27:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Bro. Elias","South America","Venezuela",NA,NA,NA,NA,"58","1959","8","15","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"58",NA
"541","2019-06-11 13:49:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","I. G. Vargas C.","South America","Bolivia",NA,NA,NA,NA,"2653","1993","6","22","Spermatophyta",NA,NA,"Santa Cruz",NA,"-61.5","-17.5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"2653",NA
"542","2017-09-29 16:26:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","T. Plowman","South America","Peru",NA,NA,NA,NA,"11288","1981","12","11","Spermatophyta",NA,NA,"Huánuco",NA,"-75.8333","-9.5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"11288",NA
"543","2017-04-20 13:37:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","F. Mereles","South America","Paraguay",NA,NA,NA,NA,"7143","1997","9","18","Spermatophyta",NA,NA,"Concepción",NA,"-57","-23",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"7143",NA
"544","2019-09-04 19:54:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","princeps","Cyperus princeps","C. F. P. von Martius","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"545","2019-01-25 15:34:40-02","IAC","IAC","2524","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","J.E. Rombouts",NA,"Brasil",NA,NA,NA,NA,"10","1938","06","10",NA,NA,"Vahl","São Paulo",NA,"-45.9658","-23.3053",NA,NA,"A. Gehrt",NA,"Jacareí",NA,NA,"1939","09","30","-45.9658","-23.3053",NA,NA,NA,NA,NA,NA
"546","2019-01-25 15:34:40-02","IAC","IAC","24090","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A.P. Toledo",NA,NA,NA,NA,NA,NA,"s/nº","1960","05","28",NA,NA,"Rottb.",NA,NA,NA,NA,NA,NA,"A.P. Toledo",NA,NA,NA,NA,"1960","05","28",NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-07-23 12:04:16-03","CEPLAC","CEPEC","2164","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","R. S. Pinheiro",NA,"Brasil",NA,NA,NA,NA,"85","1966","03","10",NA,NA,NA,"Bahia","Tanques. Terreno de lagoa.","-39.3736000061035","-14.1641998291016",NA,NA,"M. Alves",NA,"IBIRAPITANGA",NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,"30/06/2000",NA,NA
"548","2019-04-02 09:31:58-03","URICER","HPBR","6839","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","GASTAL, C. S. et. al.",NA,"Brasil",NA,NA,NA,"HPBR006839",NA,"2000","12","07",NA,NA,"Vahl","RS",NA,"-52.0985984802246","-32.0349998474121",NA,NA,"IRGANG, B. E.",NA,"Rio Grande",NA,NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,"2"
"549","2020-12-17 17:07:09-03","UEM","HUEM","18109","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","K.Kawakita; Slusarski, SR; Garcia, RS; J.G. Couto; Rodrigues, S",NA,"Brasil",NA,NA,"Arbustiva; inflorescência col. marrom.","HUEM000029310","1254","2007","10","16",NA,NA,"Vahl","Mato Grosso do Sul","Parque Estadual das Várzeas do Rio Ivinhema, Margem da Lagoa do Pintado.","-53.642222","-22.946944",NA,NA,"R. Trevisan",NA,"Jateí","234","234","2013","06","06","-53.642222","-22.946944",NA,NA,NA,NA,NA,NA
"550","2020-12-17 17:07:09-03","UEM","HUEM","18254","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","S.Rodrigues; K.K.Kita; R.S.Garcia; J.G. Couto; S.R. Slusarski",NA,"Brasil",NA,NA,"Herbácea; aquática; inflorescência col. marrom.","HUEM000029311","142","2007","10","17",NA,NA,"Vahl","Mato Grosso do Sul","Parque Estadual das Várzeas do Rio Ivinhema, Rio Curupaí","-53.666944","-22.964722",NA,NA,"R. Trevisan",NA,"Jateí","234","234","2015","04",NA,"-53.666944","-22.964722",NA,NA,NA,NA,NA,NA
"551","2020-12-17 17:07:09-03","UEM","HUEM","19512","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Romagnolo, MB",NA,"Brasil",NA,NA,NA,"HUEM000003482","3161","2010","09","23",NA,NA,"Vahl","Paraná","Parque Cinquentenário","-51.941944","-23.391111","HUEM000003482",NA,"Romagnolo, MB",NA,"Maringá","477","477","2012","11",NA,"-51.941944","-23.391111",NA,NA,NA,NA,NA,NA
"552","2020-12-17 17:07:09-03","UEM","HUEM","7458","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","I.Tanaka",NA,"Brasil",NA,NA,"Herbácea.","HUEM000029312","157","1998","07","30",NA,NA,"Vahl","Mato Grosso do Sul","canal Corutuba, Área alagada.","-53.3513984680176","-22.4878005981445",NA,NA,"I.Tanaka",NA,"Taquarussu",NA,NA,"1998","07",NA,NA,NA,"63482","auto",NA,NA,NA,NA
"553","2020-12-17 17:07:09-03","UEM","HUEM","11788","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Kawakita, K; et al.",NA,"Brasil",NA,NA,NA,"HUEM000003483","388","2005","05","16",NA,NA,"Vahl","Paraná","pesqueiro São José, Ao lado do horto florestal","-51.9385986328125","-23.4253005981445","HUEM000003483",NA,NA,NA,"Maringá",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA
"554","2020-12-17 17:07:09-03","UEM","HUEM","1392","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M.Curti",NA,"Brasil",NA,NA,"Herbácea, cerca de 2 m de altura; cerca de 12 m da margem.","HUEM000029309","62","1988","07","16",NA,NA,"Vahl","Paraná","rio Paraná, ilha Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,"M.P.Fachini",NA,"Porto Rico",NA,NA,"1998",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA
"555","2020-12-17 17:07:09-03","UEM","HUEM","25932","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","P.Maia",NA,"Brasil",NA,NA,"Herbácea; flor castanha. Solo seco.","HUEM000019120","66","1993","10","19",NA,NA,"Vahl","Paraná","rio Paraná, margem esquerda","-53.2668991088867","-22.7721996307373","HUEM000019120",NA,"R. Trevisan",NA,"Porto Rico",NA,NA,"2015","05",NA,NA,NA,"18063","auto",NA,NA,NA,NA
"556","2020-12-17 17:07:09-03","UEM","HUEM","14234","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","K.K.Kita; et al.",NA,"Brasil",NA,NA,"Arbustiva aproximadamente 2,50m de altura. Restos de flores secas.","HUEM000029313","670","2000","03","16",NA,NA,"Vahl","Paraná","rio Paraná, Ressaco do Leopoldo. Solo alagado.","-53.2668991088867","-22.7721996307373",NA,NA,"K.K.Kita",NA,"Porto Rico",NA,NA,"2000","09",NA,NA,NA,"18063","auto",NA,NA,NA,NA
"557","2021-03-10 11:38:32-03","UNILA","EVB","2736","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pott, V.J.; Pott, A.",NA,"Brasil",NA,NA,NA,"EVB002736","8246","2005","09","21",NA,NA,"Vahl","Mato Grosso do Sul","Fazenda Rancho Alegre. Rio Vermelho, Parque Estadual do Rio Negro. Parque Estadual do Pantanal do Rio Negro","-56.736389","-19.608889","EVB002736",NA,"Pott, V.J.",NA,"Corumbá","98","98","2005","09","22","56º44'11''W","19º36'32''S",NA,NA,NA,NA,NA,NA
"558","2018-12-17 10:18:18-02","PERD","PERD","1033","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pivari, MO; Viana, PL; Teles, AM",NA,"Brasil",NA,NA,"Erva emergente, ca. 0,5m prof. Inflorescências castanhas.",NA,"1053","2008","06","11",NA,NA,"Vahl","Minas Gerais","Refúgio Estadual de Vida Silvestre do Rio Pandeiro","-44.633056","-15.665278",NA,NA,"Pivari, MO",NA,"Januária","470","470","2008","06","11","-44.633056","-15.665278",NA,NA,NA,NA,NA,NA
"559","2020-11-12 17:02:25-03","UEL","FUEL","12843","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Conceição, CA",NA,"Brasil",NA,NA,NA,"FUEL004579","1314","1983","04","03","Tracheophyta","Poales","Vahl","Mato Grosso do Sul","ilha flutuante da delta do rio Taquari","-57.6533012390137","-19.0091991424561",NA,NA,"Araújo, AC",NA,"Corumbá",NA,NA,"1997","04","30",NA,NA,"295160","auto",NA,NA,NA,NA
"560","2020-11-12 17:02:25-03","UEL","FUEL","7465","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Eiten, G; Mimura, I",NA,"Brasil",NA,NA,NA,"FUEL019689","3363","1961","11","04","Tracheophyta","Poales","Vahl","São Paulo","9,6 km devido SSE da praça principal de São José d, junto ao riacho","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"561","2019-11-01 15:13:51-03","UnB","UB","160272","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Neill, D","Southern America","Nicaragua",NA,NA,"Growing in clumps in shallow water.","UB0009172","2688","1977","10","05","Monocotyledonae",NA,"L.","Granada","Near mouth of Rio Tipitapa, at ferry crossing, 20 km N of Granada aquatic vegetation at river's edge.",NA,NA,NA,NA,"Davidse, G",NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-01 15:13:51-03","UnB","UB","160273","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Davidse, G; Pohl, RW","Southern America","Nicaragua",NA,NA,NA,"UB0009174","2293","1970","07","09","Monocotyledonae",NA,"L.","Leon","Dept. Leon; intersection of Hwy 12 ( road from Leon - Managua) & Rio Tamarindo;&nf;elev 20 m.&nf;Among boulders in river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-01 15:13:52-03","UnB","UB","158799","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Magalhães, M","Southern America","Brasil",NA,NA,"2-3 m de altura, dominante no local em colônias densas.; Em Pântano [i.e., brejo]","UB0005383","14152","1959","09","20","Monocotyledonae",NA,"Vahl","Minas Gerais","Ao longo da rodovia para Namique. Na bacia do rio Mucuri.","-41.51","-17.86","UB0005383",NA,NA,NA,"Teófilo Otoni",NA,NA,NA,NA,NA,"-41.51","-17.86",NA,NA,NA,NA,NA,NA
