"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"147","2021-02-23 13:22:06-03","MN","R-TIPOS","20736a","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade",NA,"Brade, A.C.","9773","1929","10","21",NA,"Brasil","Rio de Janeiro","Teresópolis","Guarani","-42.9655990600586","-22.4122009277344",NA,NA,"R000020736a","R000020736a_001 R000020736a_002","Isoparatypus","1300","1300","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-23 13:22:06-03","MN","R-TIPOS","20736b","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade",NA,"Brade, A.C.","9773","1929","10","21",NA,"Brasil","Rio de Janeiro","Teresópolis","Guarani","-42.9655990600586","-22.4122009277344",NA,NA,"R000020736b","R000020736b_001 R000020736b_002","Isoparatypus","1300","1300","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-04 15:47:01-03","IF","SPSF","28414","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,NA,"F.P.F.Athayde","865","2001","01","24","América do Sul","Brasil","SP","Ubtuba","P.E.Ilha Anchieta",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: morro ao fundo de area de restinga&nf;;",NA,NA,NA,NA,NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-04 15:47:01-03","IF","SPSF","41871","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","H.Tuomisto","J.M.C.Maarten & S.Lehtonen & H.Tuomisto & J.Prado","4942","2008","03","07","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.433333","-23.583333",NA,"GEOGRAFIA: Trilha do Poção.;",NA,NA,NA,"75","200",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-04 15:47:01-03","IF","SPSF","30832","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,NA,"A.Salino","7465","2001","09","11","América do Sul","Brasil","SP","Bananal","estaçao ecologica","-44.3199996948242","-22.6800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,"26795","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-04 15:47:01-03","IF","SPSF","30651","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,NA,"A.Salino","7372","2001","08","08","América do Sul","Brasil","SP","São Luis do Paraitinga","P.E.Serra do mar, nucleo santa virginia","-45.310001373291","-23.2199993133545",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"27362","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-21 10:03:36-03","IBt","SP","468358","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16579","1940","08","15",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos, Córrego Beija-flor",NA,NA,NA,NA,"SP003821","SP003821","Isotype","1300","1300",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA
"154","2019-11-21 10:03:36-03","IBt","SP","468358a","Extra","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16579","1940","08","15",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos, Córrego Beija-flor",NA,NA,NA,NA,"SP003822","SP003822","Isotype","1300","1300",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA
"155","2019-11-21 10:03:36-03","IBt","SP","468358b","Extra","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16579","1940","08","15",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos, Córrego Beija-flor",NA,NA,NA,NA,"SP003823","SP003823","Isotype","1300","1300",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA
"156","2019-11-21 10:03:36-03","IBt","SP","474860","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16433","1940","07","30",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Toca dos Caçadores","-42.9655990600586","-22.4122009277344",NA,NA,"SP003824","SP003824","Paratype","1300","1300","38539","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA
"157","2019-11-21 10:03:36-03","IBt","SP","474860b","Extra","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16433","1940","07","30",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Toca dos Caçadores","-42.9655990600586","-22.4122009277344",NA,NA,"SP003826","SP003826","Paratype","1300","1300","38539","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA
"158","2019-11-21 10:03:36-03","IBt","SP","474860a","Extra","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade","Prado, J","Brade, AC","16433","1940","07","30",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Toca dos Caçadores","-42.9655990600586","-22.4122009277344",NA,NA,"SP003825","SP003825","Paratype","1300","1300","38539","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA
