"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"142","2020-12-11 11:36:15-03","UFMG","BHCB","22507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Costa, LVC","s.n.","1993","04",NA,"Southern America","Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:36:15-03","UFMG","BHCB","71003","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Hatschbach, G","72259",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Várzea da Palma",NA,"-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:36:15-03","UFMG","BHCB","200698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Gomes, MDTP; Bragioni, TLS","s.n.","2017","10","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, jardim próximo aos Setor de Serviços Gerais","-43.937801361084","-19.9207992553711",NA,NA,NA,"Floresta Estacional Semidecidual","BHCB200698",NA,"17082","auto",NA,"2019","09","16",NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:36:15-03","UFMG","BHCB","76209","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Hatschbach, G","73449","2002","08","16","Southern America","Brasil","Minas Gerais","Várzea da Palma","Rod. BR-496, próximo do Rio Santa Brígida","-44.7308006286621","-17.5981006622314",NA,NA,NA,"Arbusto agressivo, látex alvo.; Cerrado.","BHCB047483",NA,"60948","auto",NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:36:15-03","UFMG","BHCB","33988","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:19:03-03","UFPR","UPCB","28114","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Hatschbach, G.","Hatschbach, G.","64619","1996","04","13",NA,"Brasil","Minas Gerais","Pirapora","BR 496, km14","-44.9418983459473","-17.3449993133545",NA,NA,NA,"Arvoreta, 4m, látex, flor alva. Cerrado..",NA,NA,"25004","auto",NA,"1996","01","01",NA,NA,NA,NA,NA,NA
"148","2020-05-25 15:13:54-03","FSU","FSU","000070895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza","16832",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-04-07 13:12:00-03","MO","MOBOT","101189191","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"Carlos T. Rizzini","Rizzini s.n.","1962","3","6","South America","Brazil","Minas Gerais",NA,"ad João Pinheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2011-02-07 09:42:00-02","MO","MOBOT","2915905","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","J.S. Silva (UEC)","J.E.B. Warming","Warming s.n.","1866",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2011-02-07 09:41:00-02","MO","MOBOT","2916797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Benlliau","J.E.B. Warming","Warming s.n.","1866",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","2915960","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","R. Barneby","Gert G. Hatschbach","Hatschbach 66543","1997","8","8","South America","Brazil","Mato Grosso do Sul",NA,"Mun. Noa Andradina; Rod. BR-267, 6 km. S de Casa Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2009-07-31 07:05:00-03","MO","MOBOT","2916044","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","R.C. Barneby, 1988","George Eiten|Liene T. Eiten","Eiten 8358","1968","8","26","South America","Brazil","Mato Grosso do Sul",NA,"Mun. Barra do Graças; city of Xavantina on the Rio des Mortes. About 2 km SSW of city along road to airport.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2015-08-10 05:49:00-03","MO","MOBOT","2916085","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Juliana Santos Silva (UEC)","Amaro Macedo","Macedo 437","1946","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2010-10-25 12:04:00-02","MO","MOBOT","2916198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Juliana Santos Silva (UEC)","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 17125","1966","6","14","South America","Brazil","Mato Grosso do Sul",NA,"Gallery margin. Gallery forest, ca. 78 km. S. of Xavantina.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2010-10-27 13:26:00-02","MO","MOBOT","2916334","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","J.S. Silva (UEC)","Howard S. Irwin","Irwin 26298","1970","2","7","South America","Brazil","Minas Gerais",NA,"Common in cerrado, and locally aboundant in disturbed places. Steep slopes, cerrado and campo, ca. 4 km N.W. of Paracatú.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"157","2010-10-27 13:26:00-02","MO","MOBOT","2916484","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","J.S. Silva (UEC)","William R. Anderson","Anderson 8328","1973","4","7","South America","Brazil","Minas Gerais",NA,"Ca. 12 km by road N of Paracatú on road to Unaí; wooded, disturbed hillside.",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"158","2010-10-11 16:01:00-03","MO","MOBOT","2916547","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Juliana Santos Silva (UEC)","Robert J.A. Goodland","Goodland 312","1966","5","10","South America","Brazil","São Paulo",NA,"Dense cerrado to 2 m. frequent. 394 km from Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2010-10-11 16:00:00-03","MO","MOBOT","2916582","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Juliana Santos Silva (UEC)","Gert G. Hatschbach","Hatschbach 32023","1973","5","17","South America","Brazil","Mato Grosso do Sul",NA,"Rod. Campo Grande-Cuiaba (mun. Juciara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2916853","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"Ezechias P. Heringer","Heringer 6260","1981","2","18","South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2916885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","R. Barneby","Gert G. Hatschbach","Hatschbach 44744","1982","3","16","South America","Brazil","Minas Gerais",NA,"Rod. BR-040, 20 km 0 de João Pinheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-12-04 15:26:00-02","MO","MOBOT","2916965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","R. Barneby","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 56505","1992","4","3","South America","Brazil","Minas Gerais",NA,"Rod. BR-365, próximo do trevo para Jequitaí (mun. Jequitaí).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-10-22 10:02:51-02","UNIOESTE","UNOP","5312","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"Sartori, A.L.B.; Dias, F.; Resende, M.; Aragaki, S.; Resende, U.M.; Dias, F.; Resende, M.; Aragaki, S.; Resende, U.M.","682","2001","08","04",NA,"Brasil","Mato Grosso","Sonora",NA,NA,NA,NA,NA,NA,"Subarbusto de 1,80 m. Frutos maduros amarronzados. Cerrado. Solo. Relevo. Exsudato branco leitoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-09-08 15:06:56-03","UNIOESTE","UNOP","5310","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Ribas, O.S.","Cac","2025","1987","03","09",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Copharadio","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Cor da flor: alva. Pequena árvore de casca grossa.",NA,NA,"161190","auto",NA,"2010","03",NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:47:00-03","MBML","MBML-HERBARIO","43708",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & Mattos","J.S.Silva/14-VIII-2009","V. C. Souza; J.P. Souza, A.R. Duarte & F.F. Mazine","15003","1997","03","23",NA,"Brasil","Mato Grosso","Barra do Garças","Estrada Nova Xavantina - Barra do Garças, ca 60km de Barra do Garças","-52.174111","-15.306806",NA,NA,NA,"Savana arborizada em solo pedregoso férrico (canga), na beira de um grande afloramento de arenito. Arbusto ca 2,5m alt., flores creme","MBML043708","MBML043708",NA,NA,NA,NA,NA,NA,"52W10'26,8","15S18'24,5",NA,NA,NA,NA
"166","2020-06-15 15:30:44-03","UNESP-RC","HRCB","27134","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Simon, M.","Castellani, E.D.","167","1997","03","19",NA,"Brasil","São Paulo","Barretos","Região do Ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,"Árvores 8-10m altura, casaca grossa, fissurada, armada, flores e estames cor verde. <ll>dwc_commonname:</ll> Vinhático",NA,NA,NA,NA,NA,"2015","11","04","48º50'W","20º26'S",NA,NA,NA,NA
"167","2017-11-24 14:10:55-02","UFLA","ESAL","20885","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","L. M. Borges","Larissa Correia de Melo","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Guarda-Mor","Fazenda São Romão da Cachoeira","-47.0983009338379","-17.7707996368408",NA,NA,NA,"arbusto; ; ;; cerrado",NA,NA,"39223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2014-09-09 14:08:40-03","UNIVILLE","JOIW","500","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"J.C.F.Melo Jr.","620","2007","03","07",NA,"Brasil","MG","Matozinhos","Cerrado IBAMA (PRECON?)","-43.882333","-19.50775","758","758",NA,"Árvoreta h=2,5m, CAP= 20cm. Inflorescência imatura verde. Madeira coletada de galho",NA,NA,NA,NA,NA,NA,NA,NA,"43º52'56,4'' W","19º30'27,9'' S",NA,NA,NA,NA
"169","2021-02-04 10:28:41-03","UFRPE","HST","19314","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","M.L.Fonseca","M.L.Fonseca; F.C.A.Oliveira, A.P.Silva Filho, B.S.Barros","6514","2010","03","29",NA,"Brasil","Tocantins","Santa Maria do Tocantins","Bacia do Tocantins. Sub-Bacia do rio Tocantins (T-1, área 27, ponto 1)","-48.091111","-8.744444","191","191",NA,"Árvore ca. 5 m alt.; heliófita; latescente; casca fissurada; folíolos discolores; inflorescência cor creme. Comum.","HST019314",NA,NA,NA,NA,"2010","03",NA,"48W5'28''","8S44'40''",NA,NA,NA,NA
"170","2021-02-04 10:28:41-03","UFRPE","HST","18947","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","L.P. de Queiroz","L.P. de Queiroz; J.A.Costa, M.N.Stapf & E.B.Souza","10374","2005","04","16",NA,"Brasil","Mato Grosso","Barra do Garças","ca. 10 Km S de Indianapólis na estrada para Barra do Garças","-52.178889","-15.186667","335","335",NA,"Arbusto muito ramificado, esgalhado, ca. 3 m alt.; folíolos cartáceos; flores com corola e estames brancos; frutos imaturos verdes. DNA.","HST018947",NA,NA,NA,NA,"2005","04",NA,"52W10'44''","15S11'12''",NA,NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2838190","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"G. Hatschbach","32023","1973","5","17","South America - Neotropics","Brazil","Mato Grosso",NA,"Rod. Campo Grande-Cuiabá, mun. Juciara, cerrado invadido pela mata",NA,NA,NA,NA,NA,NA,"US02206373","US02206373_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","3095130","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","16832","1966","6","9","South America - Neotropics","Brazil","Mato Grosso",NA,"Planalto do Brasil, drainage of the upper Rio Araguaia, Cerrado, 20 km. S. of Xavantina",NA,NA,"400",NA,NA,NA,"US02206326","US02206326_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2970390","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","992",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Estrada Campo Grande / Cuiabá Br. 163",NA,NA,NA,NA,NA,NA,"US02206375","US02206375_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","3076621","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"G. Hatschbach","23604","1970","2","15","South America - Neotropics","Brazil","Mato Grosso",NA,"Casa Branca (mun. Rio Brilhante), Árvore do cerrado",NA,NA,NA,NA,NA,NA,"US02206378","US02206378_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","2970379","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6269","1981","2","18","South America","Brazil",NA,NA,"Bacia do Rio São Bartolemeu, glomeru los brancos atraindo muito insetos",NA,NA,NA,NA,NA,NA,"US02206376","US02206376_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","3563904","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17125","1966","6","14","South America - Neotropics","Brazil","Mato Grosso",NA,"Planalto do Brasil, drainage of the upper Rio Araguaia, gallery margin, gallery forest, ca. 78 km. S. of Xavantina",NA,NA,"500",NA,NA,NA,"US02206325","US02206325_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2785216","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"G. Eiten & L. T. Eiten","8358","1968","8","26","South America - Neotropics","Brazil","Mato Grosso",NA,"Município de Barra do Carças: city of Xavantina on the Rio das Mortes, about 2 km SSW of city along road to airport in cerrado","-52.35","-14.7","450",NA,NA,NA,"US02206328","US02206328_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","3195872","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"G. Hatschbach","44744","1982","3","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. BR-040, 20 km O de João Oinheiro, Do cerrado",NA,NA,NA,NA,NA,NA,"US02206324","US02206324_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","3095131","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"W. A. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8328","1973","4","7","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, ca. 12 km by road N of Paracatú on road to Unaí; disturbed hillside, in open at edge of woods",NA,NA,"680",NA,NA,NA,"US02206372","US02206372_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","3448731","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"M. Carrun","5838","2003","4","22","South America","Brazil",NA,NA,"Rua 20, 494, Apto. 1101, CEP 38300-074, Ituiutaba-MG, Arvore juedier do Cerrado, Mata le Gounuut, Ihuatube, Est.:MG [interpreted]",NA,NA,NA,NA,NA,NA,"US02206371","US02206371_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","3563905","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","16695","1966","6","7","South America - Neotropics","Brazil","Mato Grosso",NA,"Planalto do Brasil, drainage of the upper Rio Araguaia, cerrado, soil cascalho, ca. 2 km. N.E. of Xavantina",NA,NA,"400",NA,NA,NA,"US02206327","US02206327_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2743704","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"J. M. Pires","58043","1964","6","20","South America - Neotropics","Brazil","Minas Gerais",NA,"New Brazilian Highways, 300 km. de Brasília para Belo Horizonte, Cerrado",NA,NA,NA,NA,NA,NA,"US02206380","US02206380_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","3012398","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"G. Hatschbach","32023","1973","5","17","South America - Neotropics","Brazil","Mato Grosso",NA,"Rod. Campo Grande-Cuiaba (mun. Juciara), cerrado invadido pela mata",NA,NA,NA,NA,NA,NA,"US02206374","US02206374_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","3095133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","26298","1970","2","7","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra da Anta, common in cerrado, and locally abundant in disturbed places, steep slopes, cerrado and campo, ca. 4 km N.W. of Paracatú",NA,NA,"700",NA,NA,NA,"US02206379","US02206379_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","1745317","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"E. Warming","s.n.","1866",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,"US02206382","US02206382_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2970376","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"B. A. S. Pereira","27","1981","3","3","South America","Brazil",NA,NA,"Fazenda Ponte Nova, Paracatu",NA,NA,NA,NA,NA,NA,"US02206377","US02206377_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2195922","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos",NA,"A. Macedo","437","1945","3","30","South America","Brazil",NA,NA,"Vinhatico de sprinho, Quebra force, Municipio Ituitale, Mg. [interpreted]",NA,NA,NA,NA,NA,NA,"US02206381","US02206381_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"188","2020-09-02 16:29:11-03","Cenargen","CEN","26859","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","R. Barneby","Taciana Barbosa Cavalcanti","2012","1996","07","11",NA,"Brasil","GO","SANTA CRUZ DE GOIAS","Estrada de acesso ao córrego Brumadinho, através da fazenda Santa Bárbara. Área de influência.","-48.515","-17.334166","450","450","Exsicatas",NA,"CEN00026859","CEN00026859",NA,NA,NA,"1999","04",NA,"-48.515","-17.334166",NA,"2",NA,NA
"189","2020-09-02 16:29:11-03","Cenargen","CEN","73440","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","F. G. Ferreira","F. G. Ferreira - IBGE","1","2009","03","05",NA,"Brasil","MG","PARACATU","Folha SE-23V-C.","-46.566111","-17.4725","520","520","Exsicatas","Casca fissurada, folhas cartáceas, flor com cálice e corola creme. Doação Herbário IBGE.","CEN00073440","CEN00073440",NA,NA,NA,"2009","03",NA,"-46.566111","-17.4725",NA,"1",NA,NA
"190","2020-09-02 16:29:11-03","Cenargen","CEN","79813","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","M. L. Fonseca","Marina de Lourdes Fonseca Resende","6514","2010","03","29",NA,"Brasil","TO","SANTA MARIA DO TOCANTINS","Folha SC-22-X-B. Bacia do Tocantins. sub-bacia do rio Tocantins. (T-1, área 27, pto 1), solo argilo-areno-quartzoso + tapiocanga, relevo plano, vegetação cerrado denso/cerradão.","-48.091111","-8.7444444","191","191","Exsicatas","Árvore ca. 5 m altura, heliófita, latescente, casca fissurada, folíolos discolores, inflorescência cor creme. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Tocantins. 70825","CEN00079813","CEN00079813",NA,NA,NA,"2010","03",NA,"-48.091111","-8.7444444",NA,"1",NA,NA
"191","2020-09-02 16:29:11-03","Cenargen","CEN","88234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","B. A. S. Pereira","Maria Aparecida da Silva - IBGE","7977","2013","07","13",NA,"Brasil","MG","PARACATU","Folha SE-23-V-C. Km 26 da BR 040 em direção a João Pinheiro.","-46.866666","-17.216666","700","700","Exsicatas","Coletada na margem da rodovia. folhas glabras, discolores verdes. Casca gretada. Doação Herbário IBGE. Projeto Plantas do Brasil - Minas Gerais.","CEN00088234","CEN00088234",NA,NA,NA,"2013","07",NA,"-46.866666","-17.216666",NA,"1",NA,NA
"192","2020-09-02 16:29:11-03","Cenargen","CEN","95188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","M. Simon","Marcelo Fragomeni Simon","2579","2015","02","02",NA,"Brasil","GO","CAVALCANTE","Entre RPPN Serra do Tombador e Minaçu, 25 km W da sede da reserva (estrada Rocinha).","-47.970555","-13.698333","540","540","Exsicatas","Árvore 3 a 4 m, tronco tortuoso, casca grossa suberosa. Acúleos presentes nos ramos, mas ausentes no tronco. Estéril. Crescendo próximo a riacho.","CEN00095188","CEN00095188",NA,NA,NA,"2015","02",NA,"-47.970555","-13.698333",NA,"2",NA,NA
