"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","dayIdentified","fieldNumber","individualCount","relationshipType","sex"
"135","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Silva, RH","Silva, RH","7","2008","06","25","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Rio Paraguai, à margem do, Campo inundável próximo à margem do Rio Paraguai.","-57.640305","-18.972066",NA,"Dissertação de Mestrado - Biologia Vegetal.; Liana. Folhas divididas até a base. Cálice pequeno, até 5 cm.","CONV019973,28367",NA,NA,NA,NA,NA,NA,NA,"-57.640305","-18.972066",NA,"CGMS (28367)",NA,NA,NA,NA,NA,"voucher",NA
"136","2018-04-26 14:54:34-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Austin, DF","Black, GA; Cordeiro, E","52-14927","1952","06","12","Southern America","Brazil","Amazonas","Guaposé Terr.","Furo do Curijau, Brasil; Amazonia; Terr. do Guaposé, Rio Guaposé, Furo do Curijau",NA,NA,NA,"guapose and curijau not in usbgn or fuzzy; cipó, flôr rôxa","CONV007937",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,"U072818B",NA,NA,NA,NA,NA,"voucher",NA
"137","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Resende, UM; Pott, A","Amador, GA; Ramos, WM; Oliveira, A; Oliveira, LT","17","2004","10","31","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Bodoquena, Fazenda Bodoquena.","-56.72","-20.030278",NA,"Dissertação de Mestrado.; Erva.; Carandazal.","CONV019969,27421",NA,NA,NA,NA,NA,NA,NA,"-56.72","-20.030278",NA,"CGMS (27421)",NA,NA,NA,NA,NA,"voucher",NA
"138","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. M. Antunes","16707","2017","9","5","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Corumbá, along Paraguay River north of Corumbá","-57.6562","-18.9691",NA,"US",NA,NA,"94",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","1423248","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"M. T. Dawe","460","1986","8",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Gamarra.",NA,NA,NA,NA,"US03153500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","3270373","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"E. L. Little Jr.","16698","1955","8","17","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,"Courantyne, Blocks I & II. 20 mi. SE of New Amsterdam, Camp No. 1","-57.3","6.05",NA,NA,"US00693623",NA,NA,"3",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","3106587","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Wood, J.","J.-J. de Granville et al.","9146","1987","3","15","South America - Neotropics","French Guiana",NA,NA,"Rivière de Kaw, Montagne de Kaw","-52.15","4.8",NA,NA,"US00760233",NA,"1",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","3270494","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"E. L. Little Jr.","16629","1955","8","11","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,"Courantyne, Blocks I & II. 20 mi. SE of New Amsterdam, Roundbush Reef","-57.3","6.05",NA,NA,"US00693622","US00693622_01",NA,"3",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","3713014","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"N. Ritter, G. Crow, M. Garvizu, M. Ritter & J. Crow","3515","1996","8","12","South America - Neotropics","Bolivia","Santa Cruz",NA,"Department of Santa Cruz. Province of Velasco. Bahia Toledo: a large wetland formed by the divergence of the río Paragua.","-61.1244","-14.7061",NA,NA,"US03153499",NA,"210",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","3240841","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. De Martino, O. Monagas & R. Aparicio","SPB 827","1991","5","9","South America - Neotropics","Venezuela","Apure",NA,"Potrero frente a la casa, cerca del Caño El Rodeo, Finca Los Médanos, Mcpo. El Yagual, Dtto. Achaguas.",NA,NA,NA,NA,"US03153501","US03153501_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"145","2020-09-02 16:23:29-03","Cenargen","CEN","3185","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","J.R.I.Wood","Ghillean Tolmie Prance","26063","1979","06","07",NA,"Brasil",NA,NA,"Fazenda Acurizal, Rio Paraguai.",NA,NA,"Exsicatas","Flooded river bank. Vine. Corolla deep purple. Doação do The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia - State of Mato Grosso.","CEN00003185","CEN00003185",NA,NA,"2013",NA,NA,"05","-5753333.0","-1786667.0",NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2020-09-02 16:23:29-03","Cenargen","CEN","60327","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","G. Staples","Anderson Cássio Sevilha","3239","2003","08","30",NA,"Brasil","GO","ALVORADA DO NORTE","Beira do rio Santa Maria, Fazenda Campo Alegre. (Seu Santos).","-46.4921989440918","-14.4807996749878","Exsicatas",NA,"CEN00060327","CEN00060327","467","467","2016","45394","auto","04","-4683750.0","-1452167.0",NA,NA,NA,NA,NA,NA,"3",NA,NA
"147","2020-09-02 16:23:29-03","Cenargen","CEN","105818","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","V. J. Pott","Vali Joana Pott","5366","2002","04","21",NA,"Brasil","MS","BATAIPORA","Local Fazenda Primavera, Rio Samambaia, rodovia MS-134.","-53.155555","-22.479444","Exsicatas","Látex branco. Doação Herbário HMS nº 2908.","CEN00105818","CEN00105818",NA,NA,"2002",NA,NA,"04","-53.155555","-22.479444",NA,NA,NA,NA,NA,NA,"1",NA,NA
"148","2019-10-07 09:17:48-03","UEFS","HUEFS","218117","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","G.Staples","Tomaz, E.C.","37","2015","05","25",NA,"Brasil","Rio Grande do Norte","Apodi","Chapada do Apodi. Lajedo de Soledade.","-37.833333","-5.592222",NA,"Caatinga arbustiva entre afloramentos de rocha calcária.","HUEFS0218117","HUEFS0218117","129","129","2016",NA,NA,"05","37W50'0''","5S35'32''","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-06-11 13:38:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta",NA,"RRC ID Flag","G. G. Hatschbach","23761","1970","2","17","South America","Brazil","Mato Grosso do Sul",NA,NA,"-55","-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"23761",NA,NA,NA
"150","2019-09-05 14:22:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta",NA,NA,"C. F. Parker",NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA
"151","2019-06-11 13:45:31-03","F","FMNH-SEEDPLANTS","V0442099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta",NA,"RRC ID Flag","T. J. Killeen","2403","1987","3","23","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0442099F","V0442099F_01 V0442099F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"2403",NA,NA,NA
"152","2018-07-11 16:20:05-03","F","FMNH-SEEDPLANTS","V0442100F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta",NA,NA,"A. Ginzberger","430","1927","7","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0442100F","V0442100F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-26 13:27:17-03","UEM","HUEM","14223","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Moya, CU","K.Kawakita; colaboradores","1166","2001","05","31",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba, Parque Estadual das Várzeas do Rio Ivinhema","-53.641944","-22.909056",NA,"Solo alagado. Liana. Flores coloração lilás. Coordenadas aproximadas: Google Earth.; Liana. Flores coloração lilás.; Solo alagado.","HUEM000029088",NA,NA,NA,"2019",NA,NA,"07","-53.641944","-22.909056",NA,NA,NA,NA,"31",NA,NA,NA,NA
"154","2020-12-17 17:07:04-03","UEM","HUEM","14995","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Moya, CU","Ma.C.Souza; Garcia, RS; Harthman, VC; Vianna, LF; J.M.Garcia; A.Soares","2057","2008","05","23",NA,"Brasil","Mato Grosso do Sul","Batayporã","rio Baía, ilha do Aurélio, margem esquerda","-53.233056","-22.689444",NA,"Liana; flores coloração rosa; solo seco, arenoso e sujeito a inundação.","HUEM000029085",NA,"236","236","2019",NA,NA,"08","-53.233056","-22.689444",NA,NA,NA,NA,"02",NA,NA,NA,NA
"155","2020-12-17 17:07:04-03","UEM","HUEM","15835","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Moya, CU","K.Kawakita; Harthman, VC; Rosa, GS; Almeida, CG; Rodrigues, S","1052","2009","05","07",NA,"Brasil","Mato Grosso do Sul","Taquarussu","canal Ipuitã, margem esquerda","-53.565936","-22.837875",NA,"Liana; flores com pétalas coloração lilás.","HUEM000029086",NA,"236","236","2019",NA,NA,"08","-53.565936","-22.837875",NA,NA,NA,NA,"02",NA,NA,NA,NA
"156","2021-03-26 13:27:17-03","UEM","HUEM","26596","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Romagnolo, MB; Gonçalves, LC","Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","122","2013","05","23",NA,"Brasil","Mato Grosso do Sul","Batayporã","Rio Baía","-53.23275","-22.689556",NA,"Ilha do Aurélio, margem esquerda. Liana. Frutos secos marrons.; Liana. Frutos secos marrons.; Ilha do Aurélio, margem esquerda.","HUEM000029087",NA,"235","235","2015",NA,NA,"02","-53.23275","-22.689556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-26 13:27:17-03","UEM","HUEM","26672","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Romagnolo, MB; Gonçalves, LC","Rosado; Pacifico, RB; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","272","2013","05","23",NA,"Brasil","Mato Grosso do Sul","Batayporã","Rio Baía","-53.23275","-22.689556",NA,"Ilha do Aurélio, margem esquerda. Trepadeira. Botões florais róseos, flores coloração lilás. Frutos imaturos coloração amarelo castanho.; Trepadeira. Botões florais róseos, flores coloração lilás. Frutos imaturos coloração amarelo","HUEM000029089",NA,"235","235","2015",NA,NA,"02","-53.23275","-22.689556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-17 17:07:04-03","UEM","HUEM","20930","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Ferreira, PPA","Ma.C.Souza; G.F.Pereira","2515","2006","05","03",NA,"Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema, várzea da margem direita do rio Curupaí.","-54.3025016784668","-22.4818992614746",NA,"Liana, emaranhada em arbustos da margem; botões florais col.verde-amarelado; frequente no local e rara na planície.","HUEM000029084",NA,NA,NA,"2013","85335","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-12-13 20:01:50-03","UFMT","UFMT","24527","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Pereira, R.","Gomes, M.L.","202","1996","04","23",NA,"Brasil","Pernambuco","Serra Talhada","Esp. Exp. IPA, Serrinha.","-38.321111","-7.983333",NA,"Volúvel, flor amarela, frequência alta, forrageira.; Caatinga, local plano.",NA,NA,NA,NA,"1996",NA,NA,"07","-38.321111","-7.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-12-13 20:01:50-03","UFMT","UFMT","4960","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Pott, A.; Pott, V.J.","Silva, C.J.","357","1981","06","06",NA,"Brasil","Mato Grosso","Poconé","Rod. Transpantaneira - Rio Pixaim.","-56.6227989196777","-16.2567005157471",NA,"Planta fixa, emergente com flores roxas raras.",NA,NA,NA,NA,"2006","200792","auto","07",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"161","2019-12-13 20:01:50-03","UFMT","UFMT","23624","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Pott, V.J.","Vilhalva, D.A.A.","2219","2000","04","14",NA,"Brasil","Mato Grosso","Poconé","Transpantaneira.","-56.6227989196777","-16.2567005157471",NA,"Campo inundável.",NA,NA,NA,NA,"2000","200792","auto","05",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"162","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Parker, CS","s.n.",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Wullschlaegel, HR","347",NA,NA,NA,"Southern America","Surinam",NA,NA,"et ad plantas humiles scandens in paludosis pr. Paramaribo Surinami.- Forsan etiam in Brasilia contermina invenienda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:39:28-03","UFRGS","ICN","175770","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Ferreira, PPA","Kawakita, K; et al.","1052","2009","05","07","América do Sul","Brasil","MS","Jateí",NA,"-54.3025016784668","-22.4818992614746",NA,"Doação HUEM 15835","ICN00031427",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:39:28-03","UFRGS","ICN","191073","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Ferreira, PPA","Souza, MC; et al.","2057","2008","05","23","América do Sul","Brasil","MS","Batayporã",NA,"-53.2710990905762","-22.2952995300293",NA,"doação HUEM","ICN00031425",NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:39:28-03","UFRGS","ICN","191074","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Souza, MC; Pereira, GF","2515","2006","05","03","América do Sul","Brasil","MS","Jateí","Parque Estadual das Várzeas do RIo Ivinhema, várzea da margem direita do rio Curupaí","-54.3025016784668","-22.4818992614746",NA,"Doação HUEM; Liana, botões florais verde-amarelados; Emaranhada em arbustos da margem, frequente no local e rara na planície","ICN00031426",NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-04-05 14:11:46-03","UFMT","CNMT","10503","S","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Córdova, M.O.","Córdova, M.O.; Ferreira, I.F.; Penhacek, M.","1409","2020","09","14",NA,"Brasil","Mato Grosso","Santa Cruz do Xingu","Parque Estadual do Xingu. Rio Xingu a 13km do limite norte do Parque.","-52.647928","-9.767028",NA,"Flor roxa. Abundante em manchas formando um paredão nas margens. Pouco frequente.Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010503",NA,"268","268","2020",NA,NA,"09","52°38'52.54W","9°46'1.30S",NA,NA,NA,NA,"21",NA,NA,NA,NA
"168","2021-04-05 12:32:16-03","UNIVASF","HVASF","14046","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.T. Buril","V.M. Cotarelli","1321","2012","02","16","América do Sul","Brasil","Pernambuco","Cabrobó","Lote 01. Balsa da Travessia para Pedra Branca (BA). Próximo a captação","-39.464694","-8.562611",NA,"Trepadeira latescente em densos agrupamentos na margem do rio. Flores vistosas lilás","HVASF014046","HVASF014046_03 HVASF014046_04 HVASF014046_v01 HVASF014046_v02","338","338","2012",NA,NA,"04","-39.464694","-8.562611",NA,NA,NA,NA,"24",NA,NA,NA,"U"
"169","2021-04-05 12:32:16-03","UNIVASF","HVASF","14001","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.T. Buril","J.V.A. Ferreira","144","2012","01","05","América do Sul","Brasil","Pernambuco","Cabrobó","Captação do Rio do São Francisco","-39.454505","-8.545075",NA,"Trepadeira. Flor tubulosa lilás.","HVASF014001","HVASF014001_01 HVASF014001_02 HVASF014001_03","349","349","2012",NA,NA,"04","-39.454505","-8.545075",NA,NA,NA,NA,"24",NA,NA,NA,"U"
"170","2021-04-05 12:32:16-03","UNIVASF","HVASF","16667","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.T. Buril","M.V. Meiado","847","2012","08","15","América do Sul","Brasil","Pernambuco","Cabrobó","Área de Captação, às margens do Rio São Francisco.","-39.454788","-8.545527",NA,"Trepadeira ocorrendo sobre os ramos de Inga vera (Fabaceae) em associação com Merremia umbellata (Convolvilaceae). Folhas simples. Flores lilases. Frutos imaturos presentes.","HVASF016667","HVASF016667_v01","338","338","2012",NA,NA,"08","-39.454788","-8.545527",NA,NA,NA,NA,"15",NA,NA,NA,"U"
"171","2021-04-05 12:32:16-03","UNIVASF","HVASF","7736","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.T. Buril","D. Araújo","1049","2010","01","12","América do Sul","Brasil","Pernambuco","Parnamirim","Caminho para a Serra de Monte Santo","-39.479138","-8.126333",NA,"Trepadeira. Flores lilás.","HVASF007736","HVASF007736_01 HVASF007736_02 HVASF007736_03","490","490","2012",NA,NA,"04","-39.479138","-8.126333",NA,NA,NA,NA,"24",NA,NA,NA,"U"
"172","2021-04-05 12:32:16-03","UNIVASF","HVASF","8886","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.T. Buril","A.P. Fontana","6867","2010","06","17","América do Sul","Brasil","Pernambuco","Cabrobó","Rio São Francisco, área de captação do eixo Norte","-39.454277","-8.544944",NA,"Trepadeira sobre macrófitas. Flores lilás","HVASF008886","HVASF008886_01 HVASF008886_02 HVASF008886_03","327","327","2012",NA,NA,"04","-39.454277","-8.544944",NA,NA,NA,NA,"24",NA,NA,NA,"U"
"173","2020-11-26 09:59:51-03","IBt","SP","369328","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"López, R","83","1992","06","05",NA,"Bolívia","Beni","Marbán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-26 09:59:51-03","IBt","SP","369341","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Beck, SG","20707","1991","10","22",NA,"Bolívia","Beni","General José Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-15 10:08:30-03","IBt","SP","340210","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Schessl, M","7/1-4","1992","09","27",NA,"Brasil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-08 08:52:34-03","IBt","SP","338152","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Cervi, AC","3286","1991","08","22",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-08 08:52:34-03","IBt","SP","338153","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Pott, VJ","855","1989","06","08",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-08 08:52:34-03","IBt","SP","338151","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Pott, VJ","3291","1998","04","04",NA,"Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2010-08-16 16:43:35-03","GH","HU-HERB","GH 00054654","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta induta","Hassler",NA,"K. Fiebrig","4975","1908","2","10","South America","Paraguay",NA,NA,"Zwischen Rio Apa und Rio Aquidaban",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"induta","Isotype",NA,"4975",NA,NA,"undetermined"
