"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","individualCount","typeStatus","relatedCatalogItem","sex"
"142","2019-11-01 15:09:22-03","UnB","UB","176648","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Irwin, HS; Harley, RM; Smith, GL","32580","1971","02","19","Southern America","Brasil","Bahia","ca. 18km E of Morro do Chapéu",NA,NA,"1100","1100",NA,"Herb or subshrub with decumbent stems 0,25m. The flowering ends ascending. Corolla white, the lobes pale pink without.; Disturbed gallery and adjacent caatinga scrub",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:09:22-03","UnB","UB","176649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Furlan, A; Cordeiro, I; Pirani, JR; Menezes, NL","SPF21961","1980","12","01","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,"Subarbusto semiprostrado. Flores alvas. Frutos verdes.; Solo arenoso",NA,NA,"Santo Inácio","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Irwin, HS; Harley, RM; Smith, GL","32662","1971","02","20","Southern America","Brasil","Bahia","ca. 22 km W of Morro do Chaéu elev. ca. 1000 m",NA,NA,NA,NA,NA,"Shrub ca. 1m tall. Corolla light cream; Caatinga scrub on sand with sandstone",NA,NA,"Serra do Tombador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Harley, RM","19012","1977","02","24","Southern America","Brasil","Bahia","1.5 km S of São Inácio on Gentio do Ouro road",NA,NA,NA,NA,NA,"Sub shrub to 20 cm with woody creeping stemns. Leaves mid green. Calyx pale green. Corolla white with yellow anthers; Cerrado on shallow rocky soils",NA,NA,NA,"1998",NA,NA,"02","20",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Harley, RM","19267","1977","03","02","Southern America","Brasil","Bahia","19+5 km SE of the town of Morro do Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh exposed rock & waterfall","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Subshrub to 50 cm with wiry stems, bare beneath. Youngg stemns chestnut brown. Leaves pale green. Sepals bright green, corolla white; open scrub to closed low woodland in the drier areas",NA,NA,"Morro do Chapéu","1998",NA,NA,"02","18",NA,"98143","auto",NA,NA,NA,NA
"147","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Harley, RM","22886","1980","05","31","Southern America","Brasil","Bahia","Rio do Ferro Doido, 19.5 km SE of Morro do Chapeu on the BA 052 highway to Mundo Novo, with water-worn, horizontally bedded sandstone at surface, with damp sand, sedge marsh exposed rocks and waterfall","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Bushy subshrub with wiry stems. Leaves dark green. Corolla white; Vegetation open scrub to closed low woddland in drier areas",NA,NA,"Morro do Chapéu","1998",NA,NA,"02","20",NA,"98143","auto",NA,NA,NA,NA
"148","2020-08-20 14:56:30-03","UFSC","FLOR","44918","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Parra, L.R.","França, F.; Melo, E. & Silva, B.M.","2830","1999","05","02",NA,"Brasil","Bahia","5km L de Morro do Chapéu.","-41.1275","-11.593056","915","915",NA,"subarbusto, 0,3m altura. Folha crassa. Corola branca. Antera amarelada.","FLOR0044918",NA,"Morro do Chapéu","1999","41º7'39''W","11º35'35''S","08",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-05 12:37:43-03","UNIVASF","HVASF","404","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","M.R. Barbosa","J.A. Siqueira Filho","1836","2006","09","22","América do Sul","Brasil","Bahia","PNBO, Tabuleiro do Pau D'arco",NA,NA,"1082","1082",NA,"Erva ca. 50cm alt. Inflorescências em capítulos, terminais. Flores inconspícuas.","HVASF000404",NA,"Sento Sé","2011","9999.000000","9999.000000","05","30",NA,NA,NA,NA,NA,NA,"U"
"150","2021-04-05 12:37:43-03","UNIVASF","HVASF","7199","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B. Souza","A.P. Fontana","6459","2010","01","30","América do Sul","Brasil","Bahia","BR 238, afloramento rochoso, PNBO",NA,NA,"915","915",NA,"Erva-arbustiva, ca. 40cm. Flores brancas.","HVASF007199",NA,"Sento Sé","2011","9999.000000","9999.000000","10","03",NA,NA,NA,NA,NA,NA,"U"
"151","2021-04-05 12:37:43-03","UNIVASF","HVASF","21865","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B. Souza","F.F.S. Silva","894","2013","12","18","América do Sul","Brasil","Bahia","Trilha da Cachoeira do Zé Leite, comunidade do Alegre",NA,NA,"1051","1051",NA,"Arbusto ca. 1,5m alt. Flores alvas.","HVASF021865",NA,"Sento Sé","2015","9999.000000","9999.000000","11","19",NA,NA,NA,NA,NA,NA,"U"
"152","2021-04-05 12:37:43-03","UNIVASF","HVASF","14451","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J.G. Jardim","V.M. Cotarelli","1493","2012","03","14","América do Sul","Brasil","Bahia","Estrada que liga o Povoado das Almas ao Povoado Alegre. Serra, caatinga arenosa",NA,NA,"1123","1123",NA,"Erva ca. de 15cm alt.. Flores tubulosas alvas.","HVASF014451",NA,"Sento Sé","2014","9999.000000","9999.000000","07","01",NA,NA,NA,NA,NA,NA,"U"
"153","2021-04-05 12:37:43-03","UNIVASF","HVASF","12298","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B. Souza","V.M. Cotarelli","971","2011","07","21","América do Sul","Brasil","Bahia","Parque Nacional Boqueirão da Onça, Povoado das Cabeludas, região de Caatinga arenosa",NA,NA,"691","691",NA,"Erva ca. de 20cm de alt., inflorescências marrons.","HVASF012298",NA,"Sento Sé","2015","9999.000000","9999.000000","11","19",NA,NA,NA,NA,NA,NA,"U"
"154","2021-04-05 12:37:43-03","UNIVASF","HVASF","23678","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.M. Marreira","E.D.S. Almeida","185","2017","12","16","América do Sul","Brasil","Bahia","Povoado do Alegre, Serra do Canta Galo","-41.460972","-10.341916","1051","1051",NA,"Erva ca. 50 cm alt. Flores diminutas, no ápice do caule.","HVASF023678",NA,"Sento Sé","2018","-41.460972","-10.341916","02","26",NA,NA,NA,NA,NA,NA,"U"
"155","2019-11-21 10:18:08-03","IBt","SP","175670","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; Hage, JL; Santos, EB","22886","1980","05","31",NA,"Brasil","Bahia","Rio do Ferro Doido, 19.5 km SE of Morro do Chapéu on the BA 052 highway to Mundo Novo, with water-worn, horizontally bedded sandstone at surface, with damp sand, sedge marsh, exposed rocks & waterfall","-41.033333","-11.633333","900","900",NA,NA,NA,NA,"Morro do Chapéu",NA,"-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:18:08-03","IBt","SP","343963","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Cordeiro, I; et al.","2231","2000","04","09",NA,"Brasil","Bahia","Alto do Cruzeiro cerrado, entremeado por afloramento rochosos areníticos","-41.163333","-11.570556",NA,NA,NA,NA,NA,NA,"Morro do Chapéu","2005","-41.163333","-11.570556","10",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:18:08-03","IBt","SP","362867","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, EL","Souza, VC; et al.","26331","2001","07","18",NA,"Brasil","Bahia","Estrada para Mundo Novo, ca. de 5 km de Morro do Chapéu","-41.116667","-11.566667","900","900",NA,NA,NA,NA,"Morro do Chapéu","2002","-41.116667","-11.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:18:08-03","IBt","SP","363860","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Thomas, WW; Prata, AP; Sant'Ana, SC; Paixão, JL","12814","2002","03","10",NA,"Brasil","Bahia","Cachoeira do Ferro Doido, 29,1 km E of Morro do Chapéu on road to Mundo Novo. Campo rupestre and stream side vegetation","-41.0025","-11.630556","920","920",NA,NA,NA,NA,"Morro do Chapéu","2005","-41.0025","-11.630556","10",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:18:08-03","IBt","SP","345080","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Amorim, AM; et al.","2966","1999","04","26",NA,"Brasil","Bahia","BA 246, que liga Várzea Nova a Morro do Chapéu, coletas a ca. de 12km de Morro do Chapéu, campo rupestre","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Morro do Chapéu","2005",NA,NA,"10",NA,NA,"98143","auto",NA,NA,NA,NA
"160","2019-11-21 10:18:08-03","IBt","SP","363914","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Carvalho, AM; Saunders, J","2863",NA,NA,NA,NA,"Brasil","Bahia","Ca. 3 a 18 km na estrada para Mundo Novo, campo rupestre","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Morro do Chapéu","2005",NA,NA,"10",NA,NA,"98143","auto",NA,NA,NA,NA
"161","2019-11-21 10:18:08-03","IBt","SP","343952","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Cordeiro, I","2246","2000","04","09",NA,"Brasil","Bahia","Ca. 4 km a leste da cidade de Morro do Chapéu na estrada BA 052, direção Feira de Santana-lajedo, recoberto por vegetação arbustiva","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Morro do Chapéu","2005",NA,NA,"10",NA,NA,"98143","auto",NA,NA,NA,NA
