"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"633","2020-09-12 05:00:02-03","US","US","2282737","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","R. A. Ferreyra","1954","9","25","South America - Neotropics","Peru",NA,NA,NA,"US02238886","10315",NA,"Cyperales","Michx.",NA,"Huanuco","Prov. Tingo Maria, Tingo Maria",NA,NA,"US02238886_01",NA,"650","700",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","1022969","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. N. Rose, A. Pachano & G. Rose","1918","10","16","South America - Neotropics","Ecuador",NA,NA,NA,"US02238868","23476",NA,"Cyperales","Michx.",NA,NA,"Vicinity of La Chonta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","3352879","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","L. B. Holm-Nielsen, J. Jaramillo & F. Coello","1980","12","28","South America - Neotropics","Ecuador",NA,NA,NA,"US02238851","29762",NA,"Cyperales","Michx.",NA,"Napo","SE of El Playon de San Francisco on the slopes of Cerro Mirador. Montane Forest","-77.63","0.58",NA,NA,"3300","3700",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","3231202","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","L. J. Gillespie, D. Gopaul & P. M. Peterson","1989","6","17","South America - Neotropics","Guyana",NA,NA,NA,"US00688477","1630",NA,"Cyperales","Michx.","Tucker, G. C.","U. Takutu-U. Essequibo","South Rupununi savanna, Dadanawa","-59.5167","2.83333",NA,NA,"100","120",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","1619330","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Y. Mexia","1930","11","6","South America - Neotropics","Brazil",NA,NA,NA,"US02906155","5266",NA,"Cyperales","Michx.",NA,"Minas Gerais","Vicosa, Fazensda do Paraiso, Pau de Paina",NA,NA,"US02906155_01",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","2105865","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. A. Ewan","1944","5","24","South America - Neotropics","Colombia",NA,NA,NA,"US02238931","15718",NA,"Cyperales","Michx.",NA,"Antioquia","3 kilom. above Narino, on road to Sonson, Rio Samana drainage, Cordillera Central",NA,NA,"US02238931_01",NA,"2130","2800",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","3151628","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","O. Buchtien","1907","1","9","South America - Neotropics","Bolivia",NA,NA,NA,"US02238924","318",NA,"Cyperales","Michx.",NA,NA,"Mapiri Region, San Carlos",NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","1177424","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","O. Buchtien","1920","1",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02238904","5109",NA,"Cyperales","Michx.",NA,NA,"Hacienda Simaco sobre el camino a Tipuani",NA,NA,"US02238904_01",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","1068723","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","W. E. Broadway","1921","6","8","South America - Neotropics","French Guiana",NA,NA,NA,"US00692494","459",NA,"Cyperales","Michx.","Tucker, G. C.","Cayenne","Cayenne, vic.","-52.33","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","3377696","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. R. Abbott & K. Camelbeke","1994","11","21","South America - Neotropics","Ecuador",NA,NA,NA,"US02238850","15680",NA,"Cyperales","Michx.",NA,"Napo","Tena, Jatun Sacha Biological Station, 8 km east of Puerto Misahualli; south side of Rio Napo. Tropical Wet Forest",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","1986609","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","R. E. Schultes","1945","11",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02238939","6813",NA,"Cyperales","Michx.",NA,"Amazônas","Trapecio amazonico, Boiauassu River",NA,NA,"US02238939_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","2868479","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","1967","2","11","South America - Neotropics","Brazil",NA,NA,NA,"US02238975","4317",NA,"Cyperales","Michx.",NA,"Roraima","Brazilian Amazonia, Base of Serra Tepequem, Boca da Mata",NA,NA,"US02238975_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2171840","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","R. E. Schultes & I. Cabrera","1952","9","5","South America - Neotropics","Colombia",NA,NA,NA,"US02238964","17188",NA,"Cyperales","Michx.",NA,"Vaupés","Rio Piraparana (tributary of Rio Apaporis), Cano Teemeena, Rio Vaupes, between Mitu and Javarete","-70.5","-0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","2047380","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","S. G. Smith","1950","6","13","South America - Neotropics","Colombia",NA,NA,NA,"US02238938","1000",NA,"Cyperales","Michx.",NA,"Cundinamarca","Hills at west base of Monserrate, east of Bogota, Cordillera Oriental",NA,NA,"US02238938_01",NA,"2700",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","2045470","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","B. Rambo S. J.","1948","11","1","South America","Brazil",NA,NA,NA,"US02238987","38476",NA,"Cyperales","Michx.",NA,"Rio Grande do Sul","Brasilia, RGS, Vila Manresa p.P. Alegre",NA,NA,"US02238987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","3247302","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","B. Sparre",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,NA,"US02238852","13102",NA,"Cyperales","Michx.",NA,"Napo","Rio Aguarrico, Santa Cecilia between air field and Munoz landia",NA,NA,"US02238852_01",NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","1187989","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","W. E. Broadway","1923","1","5","South America - Neotropics","Venezuela",NA,NA,NA,"US02238895","441",NA,"Cyperales","Michx.",NA,NA,"Forest path, Aricagua, Vicinity of Cristobal, Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","1480521","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","ex herb. Musei Britannici","1854",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02238956","422",NA,"Cyperales","Michx.",NA,"Bogota D.C.","Nlle Grenade, Prov. de Bogota en la Manina [interpreted]",NA,NA,"US02238956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","1515652","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ll. Williams","1930","1",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02238881","7451",NA,"Cyperales","Michx.",NA,"San Martin","San Roque",NA,NA,NA,NA,"1350","1500",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","1460280","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","E. P. Killip & A. C. Smith","1929","7","10","South America - Neotropics","Peru",NA,NA,NA,"US02238879","26323",NA,"Cyperales","Michx.",NA,"Junín","Puerto Yessup",NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","1995418","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. Acosta Solis","1949","4","25","South America - Neotropics","Ecuador",NA,NA,NA,"US02238864","12328",NA,"Cyperales","Michx.",NA,"Imbabura","Lita",NA,NA,"US02238864_01",NA,"501",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","1906918","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","H. Schiefer","1945","5","30","South America - Neotropics","Colombia",NA,NA,NA,"US02238945","719",NA,"Cyperales","Michx.",NA,"Meta","Villavicencio, Rd to Puerto Lopez, near Apiay airport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","819359","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","H. H. Rusby","1885","10",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02238894","65",NA,"Cyperales","Michx.",NA,NA,"Unduavi",NA,NA,NA,NA,"3048",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","2270942","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","B. Lutz","1951","4",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02238970","35",NA,"Cyperales","Michx.",NA,"São Paulo","E. de Sao Paulo, Mun. de Bocaina, Serra da Bocaina, Fazenda do Bonito",NA,NA,"US02238970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","920995","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","A. Stewart","1905","3","1","South America - Neotropics","Ecuador",NA,NA,NA,"US02238860","1087",NA,"Cyperales","Michx.",NA,"Colón","Galapagos Islands, Charles Island",NA,NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","3200626","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","P. Usteri & F. C. Hoehne","1906","2","5","South America - Neotropics","Brazil",NA,NA,NA,"US02238976","9292/6",NA,"Cyperales","Michx.",NA,"São Paulo","S. Paulo, Capital",NA,NA,"US02238976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","364617","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","-- Salzmann",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02238988","s.n.",NA,"Cyperales","Michx.",NA,"Bahia",NA,NA,NA,"US02238988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","2702596","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","C. Vargas Calderón","1950","8","23","South America - Neotropics","Peru",NA,NA,NA,"US02238839","009752",NA,"Cyperales","Michx.",NA,"Cusco","Departamento Cuzco, Provincia Quispicanchi, 15 mil",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","2971853","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US02238984","8167",NA,"Cyperales","Michx.",NA,"Goiás","Municipio Presidente Kennedy, road from highway BR 153 to Itapora, 12 km west of village of President Kennedy, Fazenda Primavera alonf Ribeirao Feinho","-48.62","-3.42","US02238984_01",NA,"400","500",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","1858229","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","K. von Sneidern",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02238957","1332",NA,"Cyperales","Michx.",NA,"Cauca","Ad pag. El Tambo",NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"663","2020-09-12 05:00:02-03","US","US","1188060","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","W. E. Broadway","1923","1","5","South America - Neotropics","Venezuela",NA,NA,NA,"US02238897","582",NA,"Cyperales","Michx.",NA,NA,"Vicinity of Cristobal, Colon",NA,NA,"US02238897_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"664","2020-09-12 05:00:02-03","US","US","2435259","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. A. Steyermark","1961","2","1","South America - Neotropics","Venezuela",NA,NA,NA,"US00866395","88922",NA,"Cyperales","Michx.",NA,"Bolívar","Cerro El Picacho, SE of; N of Las Nieves, 45 km N of Tumeremo, Altiplanicie de Nuria","-61.21","7.61","US00866395_01",NA,"100","300",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"665","2020-09-12 05:00:02-03","US","US","3701883","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","W. Meier, A. Augustin, J. Fernandez Breton & D. Ruckamp","2001","4","21","South America - Neotropics","Venezuela",NA,NA,NA,"US01921004","8078",NA,"Cyperales","Michx.","Meier, W.","Federal Capital","Estado: Distrito Federal: Cordillera de la Costa: Macizo del Avila: vertiente norte: Carmen de Uria: al oeste de Naiguata: Quebrada del Rio Uria: areas fuertemente afectadas por los deslaves del diciemebre de 1999 (catastrofe de Vargas).","-66.78","10.6083",NA,NA,"5","100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"666","2020-09-12 05:00:02-03","US","US","3453391","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","G. Hatschbach, C. V Mendonça & E. L. Barbosa","1999","10","7","South America","Brazil",NA,NA,NA,"US02238968","69303",NA,"Cyperales","Michx.",NA,"Paraná","Sete Quedas (Mun. Dr. Ulysses)",NA,NA,"US02238968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"667","2020-09-12 05:00:02-03","US","US","1175389","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","O. Buchtien","1907","11",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02238907","1221",NA,"Cyperales","Michx.",NA,NA,"Charpampa [interpreted] b. Mapiri",NA,NA,NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"668","2020-09-12 05:00:02-03","US","US","2121654","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","L. Smith & R. Reitz","1952","3","12","South America","Brazil",NA,NA,NA,"US02238979","6168",NA,"Cyperales","Michx.",NA,"Santa Catarina","Mun. Florianopolis, Morro Itacorubi, Ilha de Santa Catarina","-48.48","-27.57","US02238979_01",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"669","2020-09-12 05:00:02-03","US","US","1177423","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","O. Buchtien","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02238902","3643",NA,"Cyperales","Michx.",NA,NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,"US02238902_01",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"670","2020-09-12 05:00:02-03","US","US","1770840","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","E. P. Killip","1939","3","8","South America - Neotropics","Colombia",NA,NA,NA,"US02238941","33975",NA,"Cyperales","Michx.",NA,"Cundinamarca","Salto de Tequedama",NA,NA,NA,NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"671","2020-09-12 05:00:02-03","US","US","3442263","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","A. M. Raynal","1978","1","17","South America - Neotropics","French Guiana",NA,NA,NA,"US00724762","19855",NA,"Cyperales","Michx.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"Piste de Saint-Élie, km 22; partant du km 4 de la route Sinnamary-Iracoubo","-53.06","5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"672","2020-09-12 05:00:02-03","US","US","1772737","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. Cuatrecasas","1938","10","1","South America - Neotropics","Colombia",NA,NA,NA,"US02238930","66",NA,"Cyperales","Michx.",NA,"Cundinamarca","Cordillera Oriental, Salto de Tequendama",NA,NA,NA,NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"673","2020-09-12 05:00:02-03","US","US","3136094","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. Rimachi Y.","1987","9","14","South America - Neotropics","Peru",NA,NA,NA,"US02238849","8274",NA,"Cyperales","Michx.",NA,"Loreto","Maynas. Dtto. Iquitos. Carretera Iquitos, Nauta, km 8, en monte Alto y arenoso",NA,NA,NA,NA,"130","160",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"674","2020-09-12 05:00:02-03","US","US","3200619","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","A. F. M. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02238981","6919",NA,"Cyperales","Michx.",NA,NA,NA,NA,NA,"US02238981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"675","2020-09-12 05:00:02-03","US","US","3547719","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. L. Clark","2007","5","19","South America - Neotropics","Ecuador",NA,NA,NA,"US02238840","9598",NA,"Cyperales","Michx.",NA,"Esmeraldas","Quininde: Reserva Ecologica Mache-Chindul, 25 km west of Quininde. Collections from lake at La Laguna de Cube (near La Y de la Laguna)","-79.6481","0.3914",NA,NA,"358",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"676","2020-09-12 05:00:02-03","US","US","1560846","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. C. B. Mutis","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02238960","5255",NA,"Cyperales","Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"677","2020-09-12 05:00:02-03","US","US","1592569","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Y. Mexia","1930","12","10","South America - Neotropics","Brazil",NA,NA,NA,"US02238993","5399",NA,"Cyperales","Michx.",NA,"Minas Gerais","Vicosa, Road to Barroso, Fazenda Sao Domingo",NA,NA,"US02238993_01",NA,"720",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"678","2020-09-12 05:00:02-03","US","US","1852530","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. Cuatrecasas","1944","2","19","South America - Neotropics","Colombia",NA,NA,NA,"US02238940","16487",NA,"Cyperales","Michx.",NA,"Valle del Cauca","Departamento del Valle, Rio Calima (region del Choco), La Trojita",NA,NA,NA,NA,"5","50",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"679","2020-09-12 05:00:02-03","US","US","2967715","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","P. C. D. Cazalet & T. D. Pennington",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,NA,"US02238854","5288",NA,"Cyperales","Michx.",NA,"Pichincha","20 km W. of Santo Domingo de los Colorados",NA,NA,"US02238854_01",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"680","2020-09-12 05:00:02-03","US","US","1044910","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","F. W. Pennell","1918","1","15","South America - Neotropics","Colombia",NA,NA,NA,"US02238962","3886",NA,"Cyperales","Michx.",NA,"Bolívar","Canabetal",NA,NA,NA,NA,"90","100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"681","2020-09-12 05:00:02-03","US","US","3351963","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","B. Bruderreck","1987","12","4",NA,"Bolivia",NA,NA,NA,"US02238917","73",NA,"Cyperales","Michx.",NA,"Santa Cruz","Prov. Velasco, San Ignacio 35 km hacia O, comunidad San Bartolo",NA,NA,"US02238917_01",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"682","2020-09-12 05:00:02-03","US","US","1690358","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","K. von Sneidern","1934","6","18","South America - Neotropics","Colombia",NA,NA,NA,"US02238954","178",NA,"Cyperales","Michx.",NA,"Cauca","Ad pag. El Tambo",NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"683","2020-09-12 05:00:02-03","US","US","2834897","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. H. Kirkbride","1972","10","8","South America - Neotropics","Colombia",NA,NA,NA,"US02238923","2456",NA,"Cyperales","Michx.",NA,"Magdalena","Sierra Nevada de Santa Marta, Los Arroyitos","-73.97","10.93",NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"684","2020-09-12 05:00:02-03","US","US","1911575","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. Acosta Solis","1945","7","4","South America - Neotropics","Ecuador",NA,NA,NA,"US02238867","10812",NA,"Cyperales","Michx.",NA,"Los Ríos","Pichilingue, Quevedo, Reg. Occidental",NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"685","2020-09-12 05:00:02-03","US","US","1357572","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","E. P. Killip & A. C. Smith","1929","5","8","South America - Neotropics","Peru",NA,NA,NA,"US02238880","22678",NA,"Cyperales","Michx.",NA,"Ayacucho","Estrella, between Huanta and Rio Apurimac",NA,NA,"US02238880_01",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"686","2020-09-12 05:00:02-03","US","US","3200624","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","A. Gehrt & F. C. Hoehne","1922","4","19","South America - Neotropics","Brazil",NA,NA,NA,"US02238978","7865",NA,"Cyperales","Michx.",NA,"São Paulo","Butantan, S. Paulo, terreno humido no Horto Osw. Cruz.",NA,NA,"US02238978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"687","2020-09-12 05:00:02-03","US","US","1175388","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","O. Buchtien","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02238908","3644",NA,"Cyperales","Michx.",NA,NA,"Poo-Polo bei Coroico, Nordyungas",NA,NA,"US02238908_01",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"688","2020-09-12 05:00:02-03","US","US","2220335","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","P. Capell",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02238972","41",NA,"Cyperales","Michx.",NA,"Rio de Janeiro","Nova Friburgo, Sta. Teresinha",NA,NA,"US02238972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"689","2020-09-12 05:00:02-03","US","US","2104033","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. Acosta Solis","1944","12","31","South America - Neotropics","Ecuador",NA,NA,NA,"US02238855","9927",NA,"Cyperales","Michx.",NA,"Tungurahua","Banos, Faldas Orientalis del volcan Tungurahua",NA,NA,NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
