"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"154","2008-05-27 22:02:00-03","MO","MOBOT","567799","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J.C. Solomon","James C. Solomon","Solomon 13634","1985","5","15","Bolivia","La Paz","Murillo","2 km SW of La Cumbre (Railroad Station). Puna Grassland.","-68.03333","-16.35",NA,NA,"4600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-51","4",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","568260","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J. C. Solomon","James C. Solomon","Solomon 16253","1987","3","8","Bolivia","La Paz","Murillo","Valle del Río Zongo. 13.8 km al norte de la Cumbre. Puna húmeda con algunos campos de cultivos.","-68.11666","-16.2",NA,NA,"3900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-33","9",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","569366","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J. C. Solomon","James C. Solomon","Solomon 16318","1987","3","14","Bolivia","La Paz","Murillo","Laguna Animas, 2.3 km al este del camino a Collana por el camino entre Calacoto (La Paz) y Palca. Puna arbustiva con Baccharis, Senecio y Mutisia.","-68","-16.51666",NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","4",NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","572156","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","H. Robinson (US)","Aída Alvarez|C. Columba","Alvarez 1395","1994","3","9","Ecuador","Pichincha","Quito","Parroquia de Tumbaco. Area de influencia de la Reserva Ecológica Antisana. Cooperativa Inga Alto Monserrat. Páramo. Bosque pluvial Sub-Alpino.","-78.28333","-0.33333",NA,NA,"2700.00000000","2750.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-10-30 07:33:00-03","MO","MOBOT","576591","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"David N. Smith|Marianne Buddensiek","Smith 11086","1985","7","10","Peru","Ancash","Huari","Huascarán National Park. 5 km below Cahuis Tunnel.","-77.2333333","-9.6833333",NA,NA,"4250.00000000","4350.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-135","4",NA
"159","2011-06-11 05:57:00-03","MO","MOBOT","577502","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","C. Cerón","Carlos E. Cerón","Cerón Martínez 10635","1990","7","1","Ecuador","Cotopaxi","Saquislí","Parroquia Zumbahua. Laguna Quilotoa. Bosque muy húmedo Montano. Plantas útiles. Informante: Segundo Sacatoro.","-78.88333","-0.85",NA,NA,"3200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-42","4",NA
"160","2011-06-09 16:54:00-03","MO","MOBOT","579249","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","Carlos Cerón, 1990 (QAP)","Carlos E. Cerón","Cerón Martínez 12608","1990","12","14","Ecuador","Pichincha",NA,"Parque Nacional Cotopaxi. Río Pita, desde el Mudadero hasta el Glaciar sur del Cotopaxi. Bosque Pluvial Sub-Alpino.","-78.38333","-0.63333",NA,NA,"4000.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-100","4",NA
"161","2010-04-23 09:51:00-03","MO","MOBOT","579498","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"David N. Smith|Flavia Escalona","Smith 10220","1985","3","31","Peru","Ancash","Recuay","Huascarán National Park. between pass and Carpa, Rio Pacha- coto drainage. Grassland.","-77.2333333","-9.8833333",NA,NA,"4350.00000000","4600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-84","5",NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","581870","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","A. Sagastegui (HUT)","David N. Smith|L. Sánchez|H. Vidaurre","Smith 9291","1985","1","16","Peru","Ancash","Huaylas","Huascarán National Park. Quebrada Santa Cruz at base of and entering Quebrada Artizonraju. Shrubland at lower elevevation, and grassland above.","-77.6","-8.91666",NA,NA,"4300.00000000","4800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-33","1",NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","582948","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"David N. Smith|Marianne Buddensiek|René Valencia","Smith 11592","1985","10","2","Peru","Ancash","Carhuaz","Huascarán National Park. Vinoyapampa, Quebrada Honda Moraines and valleysides.","-77.36666","-9.3",NA,NA,"4200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-195","4",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","583100","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","H. Robinson (US)","Marko Lewis","Lewis 88449","1988","5","2","Bolivia","La Paz","Murillo","Upper Río Chuquiaguillo. Along cliffs and along the upper Río Chuquiaguillo be- tween 3 km S of the Cumbre de La Paz and the waterfall ca. 1 km above Laguna Inchachaca. Ca. 15-19 km NE of Plaza San Francisco (La Paz).","-68.03333","-16.36666",NA,NA,"4400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-7","3",NA
"165","2010-04-23 10:14:00-03","MO","MOBOT","585794","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Robert M. King","King 6663","1974","2","2","Ecuador","Azuay",NA,"Along the road to Naranjal, ca. 19 kms. generally W of Cuenca.","-79.15","-2.8167",NA,NA,"3300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2010-04-22 15:38:00-03","MO","MOBOT","585800","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","G. Harling","Robert M. King|Robert M. Garvey","King 6965","1976","1","31","Ecuador","Chimborazo",NA,"Along the road to Riobamba, ca. 20 kms SW of Riobamba.",NA,NA,NA,NA,"3350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","585808","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Erik Asplund","Asplund 7417","1939","6","30","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"4300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","585816","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","G. Harling","Erik Asplund","Asplund 17326","1955","8","17","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"3900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2010-04-22 15:33:00-03","MO","MOBOT","585824","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","G. Harling","Harriet G. Barclay|Pedro Juajibioy C.","Barclay 7984","1959","7","16","Ecuador","Cotopaxi",NA,"Remedy for la gripa. Western side of range above Pujilí, west of Latacunga. Campsite, disturbed roadside.",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"170","2010-04-22 15:40:00-03","MO","MOBOT","585832","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","G. Harling","Harriet G. Barclay|Pedro Juajibioy C.","Barclay 9231","1959","8","31","Ecuador",NA,NA,"Quebrada (ravine) above Poaló, west-facing slope below El Romo Páramo.",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2011-01-14 15:56:00-02","MO","MOBOT","585844","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","B.S. Vuilleumier","Wendell H. Camp","Camp E-4011","1945","7","5","Ecuador","Cañar",NA,"Dry chaparral scrub and páramo, with occasional moist valleys, near El Tambo (ca. 69 km by RR south of Sibambe).",NA,NA,NA,NA,"2895.00000000","3050.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","586893","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","H. Robinson (US)","David N. Smith|Isidoro M. Sánchez V.","Smith 7560","1984","6","5","Peru","Cajamarca","Cajamarca","SAIS, José Carlos Mariátegui, Km 20-40 on Sunchubamba-San Juan road. Jalca with small patches of Ceja de Selva in rocky areas between 3300 and 3500 m.",NA,NA,NA,NA,"3300.00000000","4000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-280","6",NA
"173","2010-04-22 15:26:00-03","MO","MOBOT","588617","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"David N. Smith|René Valencia|L. Minaya","Smith 9879","1985","3","11","Peru","Ancash","Huaylas","Huascarán National Park. Quebrada Los Cedros, Alpamayo tra- il. Puna grassland, N-facing, steep slopes; some cliffs and talus slopes.","-77.7333333","-8.8333333",NA,NA,"4020.00000000","4700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-64","9",NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","589907","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J.C. Solomon","James C. Solomon","Solomon 9710","1983","3","5","Bolivia","La Paz","Murillo","2.5 km N of (below) dam at Lago Zongo. Moist puna.","-68.13333","-16.28333",NA,NA,"4550.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-39","4",NA
"175","2013-08-12 10:06:00-03","MO","MOBOT","590669","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J. C. Solomon","James C. Solomon","Solomon 13042","1985","1","6","Bolivia","La Paz","Murillo","Ca. 4 km below the toll booths at El Alto on the Autopista.","-68.15","-16.4666667",NA,NA,"3850.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-2","7",NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","593225","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","H. Robinson (US)","James C. Solomon|Rosa Chevalier","Solomon 16628","1987","4","25","Bolivia","La Paz","Murillo","Mina Lourdes. 2.7 km al N del camino entre La Paz y Unduavi, a lo largo del Río Kkota Khuchu (ca. 14 km al E de la cumbre). Puna húmeda.","-67.96666","-16.3",NA,NA,"4100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-58","4",NA
"177","2010-04-23 10:09:00-03","MO","MOBOT","595181","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","M. Dillon (F)","Percy Núñez V.|D. Blanco|L. Delgado V.","Núñez Vargas 7855","1987","4","13","Peru","Cusco","Espinar","Yauri Virginniyoc. ca. 35 km de Yauri, camino de Yauri, puente viejo, Maucallacta hacia Suicutambo, por carretera y caminos de Herradura.",NA,NA,NA,NA,"4100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-15","4",NA
"178","2012-07-09 13:50:00-03","MO","MOBOT","595937","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","M. Dillon","James C. Solomon","Solomon 4875","1980","2","14","Bolivia","La Paz","Murillo","La Cumbre, on road to Unduavi, east side of pass. Soil of metamorphosed Ordoviø cian shale.","-68.05","-16.3333333",NA,NA,"4600.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2",NA
"179","2011-06-07 17:29:00-03","MO","MOBOT","597334","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.","J.C. Solomon","James C. Solomon|Mónica Moraes","Solomon 13415","1985","4","25","Bolivia","La Paz","Murillo","Ceja de El Alto, 5.8 km N of the La Paz-Tiquina Road on the road to Milluni.","-68.15","-16.43333",NA,NA,"4200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-30","2",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","597511","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Édouard-François André","André 1319",NA,NA,NA,"Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-09-01 14:51:00-03","MO","MOBOT","911371","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Miguel Bang","Bang 736","1890",NA,NA,"Bolivia","La Paz","Murillo","Murillo",NA,NA,NA,NA,"3048.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA
"182","2011-09-01 14:59:00-03","MO","MOBOT","911372","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Bonpl.) Less.",NA,"Miguel Bang","Bang 736A","1891",NA,NA,"Bolivia","Cochabamba","Cercado","Vicinity of Cochabamba.","-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"183","2011-02-17 15:17:00-02","MO","MOBOT","100269170","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora multiflora",NA,NA,"Franz J.F. Meyen","Meyen s.n.",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"184","2013-04-09 12:52:00-03","MO","MOBOT","100582656","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora multiflora",NA,NA,"Anonymous","Anonymous 76C",NA,NA,NA,"Bolivia","Cochabamba",NA,"cordillera del Tunari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"185","2013-04-09 12:56:00-03","MO","MOBOT","100582659","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora multiflora",NA,NA,"Hunziker, Jakob","Hunziker 8103",NA,NA,NA,"Bolivia","La Paz","Murillo","entre La Paz y El Alto, Muñai Pata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"186","2013-04-09 13:51:00-03","MO","MOBOT","100582701","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora multiflora",NA,NA,"Roberto Kiesling|et al.","Kiesling 3833",NA,NA,NA,"Bolivia","Tarija",NA,"de Tarija a Iscayachi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"multiflora",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"187","2011-03-11 20:52:00-03","MO","MOBOT","100269188","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","Vuilleum.","R.L. Liesner (MO)","Aurelio Schinini|Carmen L. Cristóbal|Romeo Carnevali","Schinini Cacace 7248","1973","9","21","Argentina","Corrientes","Paso de los Libres","Ruta 23, 2 km E del Río Miriñay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"188","2010-04-23 09:18:00-03","MO","MOBOT","100269194","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","Vuilleum.","B.S. Vuilleumier","W.G. Herter","Herter 486","1926","11",NA,"Uruguay",NA,NA,"Dpto. Minas. Arequita.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"189","2010-04-23 09:44:00-03","MO","MOBOT","100269210","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","Vuilleum.","B.S. Vuilleumier","W.G. Herter","Herter 486a","1928","3",NA,"Uruguay","Tacuarembo",NA,"Valle Eden.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"190","2010-04-23 09:13:00-03","MO","MOBOT","2458419","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","Vuilleum.",NA,"Marcos Sobral","Sobral 3062","1984","10","5","Brazil","Rio Grande do Sul",NA,"Lavras do Sul. mina Volta Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","3662840","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. Moreira, J. M. Bonifacino, M. Gutierrez & M. Monge","2012","2012","10","19","Chile","Arica",NA,"Lado oeste del Portezuelo de Chapiquina","-69.5089","-18.3312",NA,NA,"4380",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","1441441","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum",NA,"C. Osten","20095","1928","11","2","Uruguay",NA,NA,"Dep. Canclones, Orosquitos. In campis. Ligulae albae. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01619659",NA,"South America",NA,NA,NA,NA,"Asterales","sonchifolia","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1856606","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. P. Killip & F. Lehmann v.","38524","1944","5","26","Colombia","Cauca",NA,"Cauca: Valley of Río Cocuy, western slopes of Páramo de Puracé; Central Cordillera.",NA,NA,NA,NA,"3200","3400",NA,"US01619577","US01619577_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","1023321","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. N. Rose & G. Rose","22731","1918","9","16","Ecuador","Cañar",NA,"Vicinity of Cañar, Ecuador.",NA,NA,NA,NA,NA,NA,NA,"US01619569",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2109680","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"F. R. Fosberg & M. Giler","22657","1945","1","29","Ecuador","Cañar",NA,"Cordillera Occidental. Cerro Buerán (Páramo de Curiquinga). 5 km. s. of Cañar. Prov. de Cañar.",NA,NA,NA,NA,"3570","3630",NA,"US01619559",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2223810","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. Asplund","7417","1939","6","30","Ecuador","Pichincha",NA,"Prov. Pichincha: Guagua-Pichincha, bunch grass ass.",NA,NA,NA,NA,"4300",NA,NA,"US01619570",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2780944","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"B. B. Simpson","8557","1977","1","12","Peru","Lima",NA,"Lima: Km 114 on Route 20A North of Casapalca.",NA,NA,NA,NA,NA,NA,NA,"US01619617",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2703006","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"O. Buchtien","4811","1932","12",NA,"Bolivia","La Paz",NA,"La Paz: Abhung. [interpreted]",NA,NA,NA,NA,"3900",NA,NA,"US01619677",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","1417325","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. H. Rusby","2668","1885","10",NA,"Bolivia",NA,NA,"Unduavi.",NA,NA,NA,NA,"3658",NA,NA,"US01619672",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","3113834","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. Fournet","755","1987","4","8","Bolivia","La Paz",NA,"Valle de Zongo, après la Cumbre, Dept: La Paz.",NA,NA,NA,NA,"4550",NA,NA,"US01619675",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2822329","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. M. King & L. E. Bishop","7410","1978","1","25","Bolivia","La Paz",NA,"Department of La Paz: along the road to Chulumani, ca 24 kms from La Paz.",NA,NA,NA,NA,"4206",NA,NA,"US01619676","US01619676_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3139937","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. A. Lewis","88449","1988","5","2","Bolivia","La Paz",NA,"Depto. La Paz: prov. Murillo: Upper Rio Chuquiaguillo. Along cliffs and along the upper Rio Chuquiaguillo between 3 km S of the Cumbre de La Paz and the waterfall ca. 1 km above Laguna Inchachaca. Ca. 15-19 km NE of Plaza San Francisco (La Paz).","-68.03","-16.37",NA,NA,"4400",NA,NA,"US01619664",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","1541149","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. Werdermann","1142","1926","4",NA,"Peru","Tacna",NA,"Prov. Tacna. Dep. Tacna. Cord. Volcan Tacora, Chislluma.",NA,NA,NA,NA,"4500",NA,NA,"US01619678","US01619678_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","3369410","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"V. A. Funk, J. L. Cracraft & H. Bedell","3466","1982","4","12","Peru","Cusco",NA,"Quispicanchis: 20.5 km past Santa Barbara and 62.5 km from Sicuana on dirt road to Cordillera Auzangate (in the Cordillera de Chimboya). Near Abra Puncuni.",NA,NA,NA,NA,"5200",NA,NA,"US01619605",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","2546666","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. Humbert","30787","1958","5","28","Peru","Cusco",NA,"Cordillera del Auzangate. Au-dessus de la Laguna Hampatunicocha, a la base du versant Ouest. Sous le paso de Hualla-Hualla. Departamento Cuzco.",NA,NA,NA,NA,"4200",NA,NA,"US01619624",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","1800494","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. K. Balls","6034","1939","2","13","Argentina","Jujuy",NA,"Chorru Valley nr. Tilcara, Jujuy, N. Argentina.",NA,NA,NA,NA,"3658",NA,NA,"US01619595",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
