"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"134","2012-03-02 05:15:00-03","MO","MOBOT","2390012","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19076","2004","10","30","South America","Ecuador","In the vicinity of the mining camp at the Río Tundaime. Along road from mining camp to military base El Condor. Montane rain forest.",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-78.4405555","-3.6252778","1700.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"359","5"
"135","2012-03-02 05:15:00-03","MO","MOBOT","2379750","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 18999","2004","10","29","South America","Ecuador","In the vicinity of the mining camp at the Río Tundaime. Along road from mining camp to military base El Condor. Montane rain forest.",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-78.4405555","-3.6252778","1770.00000000",NA,"P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"358","2"
"136","2012-03-02 05:15:00-03","MO","MOBOT","2379734","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 18986","2004","10","28","South America","Ecuador","In the vicinity of the mining camp at the Río Tundaime. Along trail from military base El Condor to the look-out point. Low forest and scrub on sandy soil with occasional sandstone rocks.",NA,NA,NA,NA,"Zamora-Chinchipe",NA,"-78.3933333","-3.6422222","1800.00000000","2000.00000000","P.H.Labiak (UPCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"357","5"
"137","2014-10-27 12:11:00-02","MO","MOBOT","3173463","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21691","2006","10","26","South America","Ecuador","Cordillera del Cóndor. Río Wawaime watershed; tributary of Río Quimi. Along road above EcuaCorriente mine camp. Montane forest, partly along creek.",NA,NA,NA,NA,"Zamora-Chinchipe","El Pangui","-78.4352777","-3.5786111","1300.00000000",NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,"430","1"
"138","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","17772",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","G. M. F. V. Aquije; et al","206","1993","09","28",NA,"Brasil","Estrada do Espírito Santo",NA,"Planta de pequeno porte, epífita.","MBML017772","MBML017772","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"A. Salino/XI-2006",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA
"139","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","15129",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","L. Kollmann; et al","4508","2001","09","05",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Rupícola na sombra.","MBML015129","MBML015129","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"140","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","17334",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","R.R. Vervloet; et al","937","2002","09","16",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Rupícola, fundo de vale, dossel 12m.","MBML017334","MBML017334","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"141","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","17773",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","G. M. F. V. Aquije","149","1993","08","19",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Epífita.","MBML017773","MBML017773","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"A. Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"142","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","19379",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","G. M. F. V. Aquije; et al","300","1999","10","27",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Epífita.","MBML019379","MBML019379","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","24882",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","L. Kollmann; et al","8292","2005","09","02",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Rupestre na sombra.","MBML024882","MBML024882","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"A.Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"144","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","31350",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","P. Labiak; et al","4022","2007","07","11",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,NA,"MBML031350","MBML031350","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"P.Labiak/VII-2007",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"145","2020-07-10 09:46:23-03","MBML","MBML-HERBARIO","570",NA,"Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","G. Martinelli",NA,"1986","07","25",NA,"Brasil","Estação Biológica de Santa Lúcia",NA,"Rupícola, ciófila, crescendo em mancha sobre rocha, folhas concolores, soros castanhos.","MBML000570","MBML000570","Espírito Santo","Santa Teresa","-40.530278","-19.971389",NA,NA,"T.E.Almeida & A.Salino/XI-2006",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"146","2020-06-15 15:31:11-03","UNESP-RC","HRCB","68475","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Moraes",NA,NA,NA,NA,NA,"Brasil","Reserva Biológica de Santa Lúcia",NA,NA,NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"G.M. Marcusso",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA
"147","2016-02-15 10:37:03-02","F","FMNH-PTERIDOPHYTES","C0653926F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A. R. Sm. & R. C. Moran","J. C. Estrada","313","1987","9","15","South America","Colombia",NA,NA,NA,"C0653926F","C0653926F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"148","2016-02-15 10:37:50-02","F","FMNH-PTERIDOPHYTES","C0653927F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A. R. Sm. & R. C. Moran","B. Maguire","24239","1944","8","6","South America","Suriname",NA,NA,NA,"C0653927F","C0653927F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"149","2016-02-15 10:38:21-02","F","FMNH-PTERIDOPHYTES","C0653928F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A. R. Sm. & R. C. Moran","E. P. Killip","39009","1944","6","10","South America","Colombia",NA,NA,NA,"C0653928F","C0653928F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"150","2016-02-15 10:38:52-02","F","FMNH-PTERIDOPHYTES","C0653929F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A. R. Sm. & R. C. Moran","J. Cuatrecasas","19954","1946","2","20","South America","Colombia",NA,NA,NA,"C0653929F","C0653929F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA
"151","2021-03-01 11:56:55-03","UFPE","UFP","31192","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C.Moran","Paula, EL de","s.n.","2001","04","05",NA,"Brasil",NA,NA,"Coletada na pedra do Rajado, epífita em ambiente ciófilo e higrófilo, no interior da mata.; Coletada na pedra do Rajado, epífita em ambiente ciófilo e higrófilo, no interior da mata.","UFP031192",NA,"Ceará","Maranguape","-38.6856002807617","-3.89083003997803","910","910","Lopes, MS","2001","04","05",NA,NA,NA,NA,"40608","auto",NA,NA
"152","2020-09-12 05:00:02-03","US","US","3523140","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","M. J. Jansen-Jacobs, U. Raghoenandan, A. Grant, G. Ramharrakh, H. ter Steege & O. Bánki","6613","2003","2","7","South America - Neotropics","Suriname","Nassau Mts., Plateau C",NA,NA,"US00942814",NA,"Marowijne",NA,"-54.61","4.81","500","550","Smith, A. R., (UC)",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"153","2020-09-12 05:00:02-03","US","US","3392940","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","T. Henkel, R. Williams & P. Mutchnick","5978","1994","10","20","South America - Neotropics","Guyana","Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls",NA,NA,"US00636154",NA,"Potaro-Siparuni",NA,"-59.9833","5.10833","800",NA,"Kelloff, Carol L.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"154","2020-09-12 05:00:02-03","US","US","3241415","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. Estrada, J. Fernandez & J. Fuertes","313","1987","9","15","South America - Neotropics","Colombia","Colombia (Cauca): Mpio. de Guapi, Parque Nacional Isla Gorgona, Camino a la placa",NA,NA,"US01610681","US01610681_01","Cauca",NA,"-78.18","2.98","300",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"155","2020-09-12 05:00:02-03","US","US","3268941","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","L. J. Gillespie & H. Persaud","946","1989","3","30","South America - Neotropics","Guyana","Kaieteur National Park, between airstrip and escarpment. ENE of airstrip",NA,NA,"US00709173",NA,"Potaro-Siparuni",NA,"-59.4833","5.18333","450",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"156","2020-09-12 05:00:02-03","US","US","1144291","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","E. P. Killip","5274","1922","5","6","South America - Neotropics","Colombia","Department of El Valle, Cordoba, Dagua Valley",NA,NA,"US01610683",NA,"Valle del Cauca",NA,NA,NA,"80","100",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"157","2020-09-12 05:00:02-03","US","US","3478539","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","B. Hoffman, H. Jacobs & C. Capellaro","1193","1992","3","4","South America - Neotropics","Guyana","S Pakaraima Mts, 5 km E of Tipuru village; Ureisha Mt. summit",NA,NA,"US00873230",NA,"U. Takutu-U. Essequibo",NA,"-59.5167","4.18333","994",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"158","2020-09-12 05:00:02-03","US","US","2016796","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","O. L. Haught","5584","1947","2","20","South America - Neotropics","Colombia","Dept. del Valle, Punta Magdalena",NA,NA,"US01610692",NA,"Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"159","2020-09-12 05:00:02-03","US","US","3417539","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","C. L. Kelloff, T. McDowell & A. Stobey","714","1991","5","21","South America - Neotropics","Guyana","Ebini Mt.",NA,NA,"US00653360",NA,"Potaro-Siparuni",NA,"-59.1333","5.15","485",NA,"Sundue, Michael",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","2608548","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","E. P. Killip","39009","1944","6","10","South America - Neotropics","Colombia","El Valle: Dense forest along highway from Buenaventura to Cali",NA,NA,"US01610682",NA,"Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","2361061","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. A. Steyermark","91115","1962","7","19","South America - Neotropics","Venezuela","Edo. Sucre, Peninsula, De Paria, Venezuela, Cerro Patao, Norte de Puerto de Hierro, Noreste de Güiria: Selva nublada por debajo de la cumbre",NA,NA,"US01610686","US01610686_01","Sucre",NA,NA,NA,"800","825",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","2139426","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Bro. Gines","3544",NA,NA,NA,"South America - Neotropics","Venezuela","Tragaplata, Estado N. E.",NA,NA,"US01610689",NA,NA,NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","1858896","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","B. Maguire","24239","1944","8","6","South America - Neotropics","Suriname","Tafelberg (Table Mountain), North Ridge, east side, at top",NA,NA,"US00715138","US00715138_01",NA,NA,"-56.16","3.91",NA,NA,"Kelloff, Carol L.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","3474781","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","C. L. Kelloff, K. Rankin & D. Gopaul","918 a","1993","7","12","South America - Neotropics","Guyana","Kaieteur Falls National Park, trail from guest house to Johnson's View",NA,NA,"US00825658",NA,"Potaro-Siparuni",NA,"-59.4833","5.16667","300",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","3460762","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J.-J. de Granville, L. Aliker & C. Sarthou","15398","2002","7","21","South America - Neotropics","French Guiana","Mont Saint-Marcel, zone Sud-Est du massif, Bassin de l'Yaloupi. Ilot forestier central de la grande savane-roche du sud-est",NA,NA,"US00836865",NA,NA,NA,"-53","2.38","300",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","3482929","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","K. M. Redden, M. Lyle, R. Williams, C. Perry & C. Paul","2719","2004","2","13","South America - Neotropics","Guyana","Pakaraima Mts., Mazaruni River. 0.4 miles W of Base Camp 6",NA,NA,"US00866230",NA,"Cuyuni-Mazaruni",NA,"-60.6575","6.04536","550",NA,"Sundue, Michael",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","3294413","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","B. Maguire, J. A. Steyermark & C. K. Maguire","53746","1962","9","12","South America - Neotropics","Venezuela","Alto Río Cuyuni, Cerro Uroi, summit of north portion, Río Uroi",NA,NA,"US00809146",NA,"Bolívar",NA,"-61.81","6.21","700",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","1189946","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","E. P. Killip","11766","1922","10","5","South America - Neotropics","Colombia","Department of El Valle, Buenaventura, Pacific coast",NA,NA,"US01610693","US01610693_01","Valle del Cauca",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","2682417","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. A. Steyermark","95015-A","1966","3","4","South America - Neotropics","Venezuela","Estado Sucre: Peninsula De Paria: Cerro de humo: bosque humedo nublado, sobre la fila angosta al norte, entre la cumbre y Cerro La Pavita",NA,NA,"US01610690",NA,"Sucre",NA,NA,NA,"1250","1273",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","2587618A","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Tschudi","39",NA,NA,NA,"South America - Neotropics","Venezuela","Venezuela: Parque Nacional Rancho Grande",NA,NA,"US01610688","US01610688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","3460773","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J.-J. de Granville, F. Crozier & C. Sarthou","14920","2002","6","21","South America - Neotropics","French Guiana","Monts Bakra, Pic Coudreau",NA,NA,"US00836858","US00836858_01",NA,NA,"-52.93","3.3","540",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","2723987","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","D. B. Lellinger & E. R. de la Sota","314","1971","2","8","South America - Neotropics","Colombia","Choco: NW side of Alto del Buey, trail along ridge from the confluence of the forks of the Rio Mutata above Rio Dos Bocas toward the top of Alto del Buey",NA,NA,"US01610678",NA,"Chocó",NA,NA,NA,"950","1450",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","3294119","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. A. Steyermark","89231","1961","2","5","South America - Neotropics","Venezuela","Cerro El Picacho, E of, N of Las Nieves & Las Chicharras, 45 km N of Tumeremo; vic of Deborah",NA,NA,"US00809147",NA,"Bolívar",NA,"-61.21","7.61","600","650",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3434881","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","C. L. Kelloff, K. David, D. Jafferally, M. Phang & R. Williams","1307","1998","6","6","South America - Neotropics","Guyana","Kaieteur National Park; Plot Study #1, NE from end of airstrip at headwaters of Korume Creek",NA,NA,"US00708938","US00708938_01","Potaro-Siparuni",NA,"-59.4956","5.17833","300","350","Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","1830647","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Bro. Daniel","2783","1942","7",NA,"South America - Neotropics","Colombia","Dept. Antioquia: Cocorna",NA,NA,"US01610679",NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","3305297","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","G. Cremers","10326","1989","1","22","South America - Neotropics","French Guiana","Mont Atachi Bacca, région de l'Inini",NA,NA,"US00715134",NA,NA,NA,"-53.91","3.55","760",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3289675","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J.-J. de Granville & G. Cremers","11810","1993","4","18","South America - Neotropics","French Guiana","Pic Coudreau, Monts Bakra, région des Emérillons",NA,NA,"US00715136",NA,NA,NA,"-52.95","3.3","660",NA,"Kelloff, Carol L.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3478530","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","B. Hoffman, C. L. Kelloff, G. Gharbarran & S. Sprague","1929","1992","5","27","South America - Neotropics","Guyana","Pakaraima Mts; basecamp on small tributary of Partang River, 8.6 km NE of Imbaimadai, 2 km W of basecamp on peak marked 2840",NA,NA,"US00873221",NA,"Cuyuni-Mazaruni",NA,"-60.2636","5.77667","900","925","Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3132309","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","L. E. Skog, C. Feuillet & A. Rossman","7100","1986","10","26","South America - Neotropics","French Guiana","Montagne de Kaw. At second creek on lower western slope",NA,NA,"US00709171",NA,NA,NA,"-52.15","4.55","50",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3425681","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","H. D. Clarke","3247","1996","11","18","South America - Neotropics","Guyana","Onoro Mts., 4 km SW of Mt. Zibingatzako, summit of unnamed peak",NA,NA,"US00687850","US00687850_01","U. Takutu-U. Essequibo",NA,"-58.5631","1.57056","610",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","3411103","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J.-J. de Granville, C. S. Roesel & L. Brothers","11237","1991","4","16","South America - Neotropics","French Guiana","D.Z. du Haut-Kourcibo, Bassin du Sinnamary",NA,NA,"US00715137",NA,NA,NA,"-53.28","4.47","150",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2724011","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","D. B. Lellinger & E. R. de la Sota","786","1971","3","26","South America - Neotropics","Colombia","Choco: Principal ridge and slopes 2 km E of San José del Palmar",NA,NA,"US01610684","US01610684_01","Chocó",NA,NA,NA,"1550","1650",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","1772667","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","E. P. Killip","35302","1939","4","24","South America - Neotropics","Colombia","Intendencia El Choco: Corcovada Region, upper Rio San Juan, ridge along Yeracui Valley",NA,NA,"US01610677",NA,"Chocó",NA,NA,NA,"200","275",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
