"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"807","2015-03-07 09:04:36-03","F","FMNH-SEEDPLANTS","V0157698F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","boliviensis","Mollinedia boliviensis",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0157698F","V0157698F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"808","2019-09-04 18:25:02-03","F","FMNH-SEEDPLANTS","V0064228F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii",NA,"B. A. Krukoff","4819","1933","6","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0064228F","V0064228F_01",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"809","2019-01-23 11:19:47-02","F","FMNH-SEEDPLANTS","V0064229F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii",NA,"B. A. Krukoff","4819","1933","6","14","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0064229F","V0064229F_01",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"810","2017-04-20 16:32:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,"E. P. Killip","28447","1929","8","28","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"28447",NA,NA
"811","2019-09-04 19:14:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,"E. F. Poeppig","2261","1831",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"812","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157749F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157749F","V0157749F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"813","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157750F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157750F","V0157750F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"814","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157751F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157751F","V0157751F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"815","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157752F","V0157752F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"816","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157753F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157753F","V0157753F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"817","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157754F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0157754F","V0157754F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"818","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157755F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157755F","V0157755F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"819","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157756F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157756F","V0157756F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"820","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0157757F","V0157757F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"821","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157758F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157758F","V0157758F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"822","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157759F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157759F","V0157759F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"823","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157760F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157760F","V0157760F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"824","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157761F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157761F","V0157761F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"825","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157762F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157762F","V0157762F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"826","2019-09-05 14:19:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,"Jos. Martin","34",NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"827","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0157764F","V0157764F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"828","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157765F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0157765F","V0157765F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"829","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157766F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0157766F","V0157766F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"830","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157767F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,"V0157767F","V0157767F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"831","2019-09-04 19:55:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","obovata","Mollinedia obovata",NA,"C. F. P. von Martius",NA,"1818","1",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"832","2019-12-16 13:37:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,"1994","7","25","South America","Peru","Amazonas","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"833","2017-04-20 16:32:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"P. Acevedo-Rodríguez","7566","1995","6","27","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7566",NA,NA
"834","2019-06-11 12:41:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"W. T. Vickers","81","1974","12","23","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"81",NA,NA
"835","2017-09-29 16:57:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"Ll. Williams","7187",NA,NA,NA,"South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7187",NA,NA
"836","2018-05-14 16:05:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","7240","1983","12","7","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"7240",NA,NA
"837","2018-05-14 16:33:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","8945","1982","9","27","South America","Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8945",NA,NA
"838","2018-12-14 12:48:55-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"M. A. Ríos Paredes et al.",NA,"2013","9","15","South America","Peru","Loreto",NA,"Campsite #1 (Mina de Sal) on Rapid Biological and Social Inventory #26.","-76.60436111","-5.88394448",NA,NA,NA,NA,NA,"300","750",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"839","2018-05-14 16:04:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"K. Romoleroux","1844","1995","8","30","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1844",NA,NA
"840","2017-04-20 16:32:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"J. Schunke V.","3539","1969","10","20","South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3539",NA,NA
"841","2019-09-05 15:54:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"J. A. Pavón","905","1778",NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"842","2018-05-14 17:22:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","11641","1986","10","4","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11641",NA,NA
"843","2018-05-14 16:01:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","12851","1988","12","28","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12851",NA,NA
"844","2019-06-22 11:18:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"A. H. Gentry","25218","1979","2","28","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"25218",NA,NA
"845","2018-05-14 16:32:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","6417","1977","7","3","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6417",NA,NA
"846","2018-05-14 16:01:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","11012","1985","12","17","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11012",NA,NA
"847","2018-05-14 15:59:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"D. N. Smith","1701","1982","5","26","South America","Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1701",NA,NA
"848","2018-05-14 16:01:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","11804","1986","10","12","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11804",NA,NA
"849","2019-04-03 11:28:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","8581","1982","9","7","South America","Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8581",NA,NA
"850","2018-05-14 17:14:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","6735","1978","8","26","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6735",NA,NA
"851","2018-05-14 15:58:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"S. Baldeón M.","981","1988","12","19","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"981",NA,NA
"852","2018-05-14 16:01:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","9346","1982","10","21","South America","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9346",NA,NA
"853","2017-09-29 16:26:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"H. Beltrán S.","627","1993","6","16","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"854","2017-09-29 16:57:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"D. Alvira","79","1995","9","10","South America","Colombia","Casanare",NA,NA,"-71.5","5.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"855","2018-05-14 16:05:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"R. B. Foster","13399","1989","10","27","South America","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13399",NA,NA
"856","2018-05-14 16:03:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"T. S. Wachter","228","1985","12","4","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"228",NA,NA
"857","2018-05-14 16:22:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"A. H. Gentry","80864","1993","7","31","South America","Ecuador","Zamora Chinchipe",NA,NA,"-78.8333","-4.25",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"80864",NA,NA
"858","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157778F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157778F","V0157778F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"859","2019-06-13 10:05:23-03","F","FMNH-SEEDPLANTS","V0087303F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"I. M. Sánchez Vega & M. O. Dillon","8043","1995","7","15","South America","Peru","San Martín","Rioja","Rioja, Salida a Mashoyacu-Shucaqui. Bosque de Proteccion Alto Mayo, Toma de Agua, Quebrada Cuchachi",NA,NA,NA,NA,"V0087303F","V0087303F_01","S. S. Renner",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"860","2015-03-07 09:04:37-03","F","FMNH-SEEDPLANTS","V0157746F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157746F","V0157746F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"861","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157776F","V0157776F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"862","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157777F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157777F","V0157777F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"863","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0157779F","V0157779F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"864","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0157780F","V0157780F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"865","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0157781F","V0157781F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"866","2015-03-07 09:04:38-03","F","FMNH-SEEDPLANTS","V0157782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0157782F","V0157782F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
